varga	eid	n_lemmas	glossed	candidates
AK-1.3	230	1	1	1.2.1.1:1;1.5.5:1;1.6.2.5:1;2.1.3.2:1;2.3.1.8:1;2.5.5:1
AK-1.3	231	1	1	1.1.3:2;4.3.1.1:2;8.3.3.2:2;1.1:1;1.1.1:1;1.1.3.2:1
AK-1.3	232	8	1	2.1.1.1:7;2.3.1.5:7;2.1.1.4:6;7.6:6;3.5.1.5.3:5;4.4.4.4:5
AK-1.3	233	20	1	2.1.1.1:4;1.3.2.1:3;4.9.2:3;8.3.3.1.1:3;8.3.3.3:3;8.3.3.4:3
AK-1.3	234	1	1	8.2.8:3;1.5.5:2;3.5.3.1:2;4.2.5:2;5.2.1.5:2;6.5.2:2
AK-1.3	235	2	1	8.3.1.6:4;4.2.6.2:3;1.1.1.3:2;4.2.6.2.1:2;7.2.4.1.1:2;8.1.6.1:2
AK-1.3	236	4	1	8.1.6.1:7;6.5.2:6;8.6:6;8.1.6.2:5;1.5.5:3;2.1.4:3
AK-1.3	237	1	1	6.5.2:3;8.1.6.1:3;4.2.5:2;4.6.7:2;4.6.7.1:2;6.5.1.3:2
AK-1.3	238	3	1	1.1.1.1:5;8.3.3:4;8.3.3.3:3;1.1.1:2;1.5:2;2.1.4:2
AK-1.3	239	2	1	1.1.3:2;2.3.1.5:2;3.2.1.1:2;3.2.1.3:2;4.3.1:2;4.7.6.1:2
AK-1.3	240	6	1	7.7.7:5;2.3.2.3:3;2.5.6:3;3.5.1.8:3;3.5.8.4:3;4.2.5:3
AK-1.3	241	1	1	1.2.2.3:1;1.5.1:1;2.1.8.1:1;2.3.1.8.1:1;2.3.2.3:1;2.4.4:1
AK-1.3	242	4	1	2.6.2.2:3;3.2.1.1:3;3.4.1.1:3;8.3.3.3:3;8.3.8.2:3;1.1.1:2
AK-1.3	243	7	1	1.1.3.4:5;1.1.3.2:3;1.1.3.3:3;1.2.3:3;1.6.1.1.3:2;2.5.2:2
AK-1.3	244	2	1	1.1.3.4:2;1.2.1.1:1;1.2.1.4:1;1.2.1.5:1;1.2.3:1;1.5.3:1
AK-1.3	245	1	1	8.3.4.1:3;1.1.3:2;4.1.6.1:2;2.5.2:1;2.6.2:1;3.4.1.2.2:1
AK-1.3	246	7	1	8.3.4.1:7;1.1.3:4;1.1.3.4:4;1.2.3:3;3.4.2.4:3;1.1.3.2:2
AK-1.3	247	2	1	7.2.1.6:3;1.1:2;1.1.1.3:2;1.2.1.1:2;1.6.2.5:2;1.6.4.1:2
AK-1.3	248	3	0	
AK-1.3	249	1	1	6.8.1.2:3;1.2.2.1:2;2.3.3:2;3.5.1.1:2;4.1.4.1:2;6.8.1.4:2
AK-1.3	250	1	1	
AK-1.3	251	6	1	9:6;1.1.1.2:3;2.1.1.1:3;2.3.2.3:3;2.3.5:3;7.2.1.2:3
AK-1.3	252	1	1	8.1.4:1;8.4.5.2:1;8.5.1.3.1:1
AK-1.3	253	2	1	3.2.1.1:2;4.2.3:2;8.2.8:2;8.4:2;8.4.1.2.3:2;8.4.4.1:2
AK-1.3	254	2	1	4.8.3.2:2;1.1.1.2:1;1.5.3:1;2.1.1.1:1;2.1.3.2:1;2.3:1
AK-1.3	255	3	1	1.2.1.1:2;1.5:2;1.5.3:2;1.5.5:2;1.5.6:2;2.1.4:2
AK-1.3	256	2	1	1.1.3.2:1;1.1.3.3:1;1.2.1.1:1;1.5.5:1;2:1;2.1:1
AK-1.3	257	1	0	
AK-1.3	258	1	0	
AK-1.3	259	3	1	1.1.1.1:3;1.1.1.2:2;1.1.1.3:2;1.5.5:2;1.6.2:2;3.2.1.1:2
AK-1.3	260	1	1	1.1.1.2:1;1.1.1.3:1;1.3.1.3:1;1.5.5:1;1.5.6:1;1.6.2:1
AK-1.3	261	9	1	2.6.5.1:5;4.9.1:4;4.9.2:4;3.2.1.3:3;3.2.2:3;4.3:3
AK-1.3	262	6	1	3.2.1.3:6;2.1.1.1:2;2.1.4:2;3.1:2;3.2.1:2;3.2.1.1:2
AK-1.3	263	5	1	7.2.3.3.1:3;7.2.4.4:3;1.1.1.3:2;1.2.1:2;1.2.2.1:2;1.3.1.5:2
AK-1.3	264	3	1	1.1.1.3:3;1.1.1.1:2;3.1:2;3.2.1.3:2;4.3:2;8.3:2
AK-1.3	265	2	1	1.1.1:2;1.1.1.1:2;1.1.1.3:2;7.2.4.4:2;1.1.3:1;1.2.1.3:1
AK-1.3	266	5	1	1.1.1:4;1.1.1.1:4;1.1.1.3:3;4.9.2:3;1.5.5:2;1.6.2:2
AK-1.3	267	2	1	2.6.3.1:2;4.2.5:2;4.3:2;1.1.1:1;1.1.1.2:1;1.2.1.5:1
AK-1.3	268	1	1	
AK-1.3	269	1	1	6.5.4.1:3;8.3.2.5:3;2.1.4:2;3.1:2;3.4:2;3.5.4.4:2
AK-1.3	270	1	1	6.3.1.2:3;1.6.2:2;3.5.2:2;3.6.2:2;3.6.7:2;4.2.5:2
AK-1.3	271	1	1	6.3.1.2:3;1.6.2:2;3.5.2:2;3.6.2:2;3.6.7:2;4.2.5:2
AK-1.3	272	55	1	8.3.3.1.1:6;8.4.1:6;1.1.1.3:5;4.2.6.2:5;1.1.1.1:4;4.1.1:4
AK-1.3	273	1	1	3.6.2:2;1.6.6:1;2.6.4.5:1;3.2.2:1;3.2.5.5:1;3.5.2:1
AK-1.3	274	1	1	4.1.2:3;8.3.3.3.4:3;4.1.9.9:2;1.2.2.3:1;1.6.2:1;2.1.1.1:1
AK-1.3	275	1	1	1.5.5:5;1.6.2:3;6.5.3:3;1.2:2;1.6.4:2;1.6.4.1:2
AK-1.3	276	1	1	4.2.5:2;4.2.6.2:2;2.1.2:1;2.5.6.1:1;3.1.2.3:1;3.2.1.1:1
AK-1.3	277	5	1	1.1.1:4;2.1.4:3;2.1.5:3;2.5.6:3;4.1.2:3;4.1.9.9:3
AK-1.3	278	4	1	8.3.1.6:5;1.1.1:3;4.4.4.4:3;6.5.1.5:3;8.2.5.1:3;1.1.1.1:2
AK-1.3	279	11	1	8.3.3:8;1.1.1:7;1.5.5:6;6.7.5:6;4.8.3.7:5;8.1.3.2:5
AK-1.3	280	11	1	1.1.1:13;8.3.3:11;8.3.3.1:7;8.3.3.4:7;3.4.1.1:6;4.8.3.7:6
AK-1.3	281	3	1	1.1.1:5;1.1.3:5;8.3.3:5;2.1.1.1:3;2.3.1.5:3;1.1:2
AK-1.3	282	4	1	1.1.1:2;1.1.3:2;5.5.5:2;6.6.2.3:2;8.3.4:2;1.2.2.2:1
AK-1.3	283	3	1	4.8.3.7:3;1.1.1:2;3.2.1.3:2;4.7.9.5:2;8.3.3:2;8.3.3.1.1:2
AK-1.3	284	2	1	1.1.3.3:1;1.2.1.6:1;1.2.3:1;1.3:1;1.3.1:1;1.3.2.2:1
AK-1.4	285	4	1	1.1:3;2.1.4:3;2.3.1:3;8.1.6.1:3;8.2.8:3;9.2.3.2:3
AK-1.4	286	2	1	1.5.5:3;1.6.2.1:3;4.2.6.2.1:3;1.1.1.1:2;1.2.1.1:2;1.2.3.3:2
AK-1.4	287	1	1	1.1.1.1:3;8.4.1:3;8.6:3;1.1.1:2;1.1.1.3:2;4.2.5:2
AK-1.4	288	5	1	1.1:2;2.3.1.8:2;2.5.3:2;4.2.6.1.1:2;4.3.1.1:2;5.4.7:2
AK-1.4	289	9	1	1.1.1:6;8.4.1.2.3:4;1.1:3;4.4.4.4:3;8.5.2.8:3;1.1.3:2
AK-1.4	290	4	1	8.4.1.2.3:5;1.1.1:4;1.2.1.3:2;2.1.1.5:2;8.1.1:2;8.1.6.1:2
AK-1.4	291	1	1	8.4.1.2.3:2;1.1.1:1;3.5.3.1:1;4.2.5:1;4.2.6.1:1;5.2.1.5:1
AK-1.4	292	1	1	8.4.1.2.3:2;2.1.1.1:1;2.1.1.4:1;2.3.1.1:1;2.3.1.2:1;2.6.4.1.1:1
AK-1.4	293	1	1	1.1.1:2;8.4.1.2.3:2;2.1.1.1:1;2.6.4.2:1;3.2.2:1;3.6:1
AK-1.4	294	1	0	
AK-1.4	295	12	1	8.4.1.2.3:6;1.1.1:5;8.2.8:5;8.4.1:5;8.3.3.2:4;1.1:3
AK-1.4	296	2	1	1.1:2;2.1.4:2;2.1.5:2;2.3.1.6:2;2.5.6:2;8.3.3.2:2
AK-1.4	297	1	1	1.1:1;1.1.1.1:1;1.2.1.5:1;1.2.2:1;1.5.5:1;1.6.2:1
AK-1.4	298	1	1	8.3.3:2;1.1.1:1;1.1.1.1:1;1.2.1.3:1;1.2.2.3:1;2.3.1.3:1
AK-1.4	299	1	1	1.1.1.1:2;8.4.1:2;8.4.1.2:2;1.1:1;1.1.1.3:1;1.6.1.2:1
AK-1.4	300	1	1	1.1:1;2.1.4:1;2.1.5:1;2.3.1.6:1;2.5.6:1;4.2.6.2:1
AK-1.4	301	2	1	2.4:2;2.5.3:2;4.5.4.6:2;4.7.6.3:2;8:2;8.3:2
AK-1.4	302	2	1	1.1:1;2.1.4:1;2.1.5:1;2.3.1.6:1;2.5.6:1;8.3.3.2:1
AK-1.4	303	2	1	6.5.4.1:5;4.3:4;8.2.8:4;8.5.2:4;4.2.3:3;6.5.2:3
AK-1.4	304	2	1	1.2.1.1:2;3.2.2:2;3.5.1.5.1:2;4.2.5:2;4.7.2:2;4.9.5.7:2
AK-1.4	305	2	1	1.1.1.1:3;4.2.6.2.1:2;4.4.3.7:2;6.5.1:2;7.5.7:2;8.1.6.1:2
AK-1.4	306	2	1	1.1.1.1:2;1.1:1;1.1.1.3:1;2.1.4:1;2.1.5:1;2.3.1.6:1
AK-1.4	307	2	1	1.1.1.1:3;4.9.2:2;1.1.1:1;1.1.1.3:1;1.1.3.1:1;1.1.3.2:1
AK-1.4	308	2	1	1.1.1.1:2;1.1:1;1.1.1.3:1;2.1.4:1;2.1.5:1;2.3.1.6:1
AK-1.4	309	4	1	2.3.1.4:2;2.3.1.8:2;9.4.4.6.3:2;1.1:1;1.1.1:1;1.1.1.1:1
AK-1.4	310	1	1	1.1.1.1:4;3.5.3.1:2;4.9.2:2;1.1.1:1;1.1.1.3:1;1.1.3:1
AK-1.4	311	1	1	1.1.1.1:2;1.1.1:1;1.1.1.3:1;1.1.3.1:1;1.1.3.2:1;1.2.1.1:1
AK-1.4	312	2	1	1.1.1:2;1.1.1.1:2;4.1.9.9:2;6.5.1.3:2;8.1.1.1:2;8.3.3.3:2
AK-1.4	313	2	1	1.1.1:2;1.1.1.1:2;2.5.2:2;4.4.2:2;4.4.2.3:2;1.1.1.3:1
AK-1.4	314	2	1	7.3.4.3:2;7.5.9:2;1.1.1:1;1.1.1.1:1;1.2.3:1;1.2.3.1:1
AK-1.4	315	2	0	
AK-1.4	316	1	1	4.2.6.2:6;1.6.4.1:4;4.3:4;6.5.4.1:4;8.4.5.1:4;2.1.5:3
AK-1.4	317	1	1	8.2.8:3;1.5.5:2;3.5.3.1:2;4.2.5:2;5.2.1.5:2;6.5.2:2
AK-1.4	318	1	1	8.4.1:6;8.1.6.1:5;8.4.2.1:5;2.5.3:4;8.1.1.1.2:4;8.1.1.2:4
AK-1.4	319	1	1	8.1.6.1:5;8.4.1:5;2.5.3:4;8.6:4;8.1.1.1.2:3;8.1.1.2:3
AK-1.4	320	1	1	8.1.1.1:2;8.4.1:2;1.1:1;2.1.1.1:1;2.1.4:1;2.1.5:1
AK-1.4	321	1	1	1.6.2.1:4;4.8.3.7:3;6.5.2:3;8.1.6.1:3;1.2.3.3:2;1.6.2.4:1
AK-1.4	322	1	1	1.1.1:1;1.6.3.1:1;2.1.1.1:1;2.1.1.5:1;2.1.4:1;2.4:1
AK-1.4	323	1	1	1.1:3;1.1.1.1:3;2.1.4:2;2.6.2.3:2;4.3.1.1:2;8.4.1.4:2
AK-1.4	324	1	1	1.1.1.1:4;8.4.1:3;8.4.1.4:3;3.6.2:2;4.2.5:2;4.3:2
AK-1.4	325	1	1	8.1.6.1:7;4.2.5:5;8.4.1:5;8.4.1.5:5;3.5.3.1:4;8.6:4
AK-1.4	326	1	1	6.5.4.1:4;8.5.2:3;9.5.1.6.2:3;1.1.3.1:2;3.6.2:2;4.2.6.2.1:2
AK-1.4	327	1	1	8.1.1.2:2;8.1.1.6:2;2.1.8.1:1;2.6:1;2.6.4.5:1;3.5.4.4:1
AK-1.4	328	2	1	2.1.1.1:2;2.1.2:2;8.5.1.2.2:2;8.6.5:2;1.6.2:1;2.1.8.1:1
AK-1.4	329	1	1	1.1.1.1:3;8.4.1:2;8.4.1.4:2;1.1:1;1.1.1.3:1;2.1.4:1
AK-1.4	330	1	1	1.1.1.1:3;4.2.3:2;8.1.6.1:2;8.4.1:2;8.4.1.4:2;1.1.1.3:1
AK-1.4	331	4	1	3.2.2.1:5;6.5.4.1:5;1.1.1.1:4;1.6.1:4;3.6.2:4;4.2.6.2:4
AK-1.4	332	3	1	1.1.1.1:3;4.2.3:2;8.1.6.1:2;8.4.1:2;8.4.1.4:2;1.1.1.3:1
AK-1.4	333	2	1	8.3.4:4;1.1.1:3;1.1.1.1:3;1.1.3:3;2.5.6.1:3;4.2.6.2:3
AK-1.4	334	3	1	1.1.1.1:3;2.3.5.1:2;4.2.3:2;4.3.6:2;4.9.5.9:2;8.1.1.1:2
AK-1.4	335	3	1	1.1.1.1:3;2.3.3:2;4.2.3:2;8.4.1:2;8.4.1.4:2;1.1.1.2:1
AK-1.4	336	3	1	8.4.1:3;1.1.1.1:2;2.3.1:2;8.4.1.4:2;8.4.5.1:2;1.2.2.1:1
AK-1.4	337	2	1	1.3.1.3:2;1.5.5:2;2.1.1.1:2;2.1.1.5:2;2.1.4:2;3.5.1.2:2
AK-1.4	338	2	1	1.1.1.1:3;2.1.4:3;8.3.3.4:3;1.1.1:2;1.3.6:2;2.1.1.1:2
AK-1.4	339	3	1	1.1:4;1.2.3.3:4;1.1.3.2:3;6.6.2.9:2;1.1.1.3:1;1.1.2:1
AK-1.4	340	4	1	8.4.1:3;1.1.1.1:1;1.2.2.5:1;1.6.2:1;2.1.1.1:1;2.1.2:1
AK-1.4	341	3	1	4.8.3.6.4:2;8.4.1:2;1.1.1.1:1;1.1.1.2:1;1.2.1.5:1;1.3.1.4:1
AK-1.4	342	4	1	2.3.1:2;4.8.3.7:2;1.1.1.1:1;2.1.1.1:1;2.1.3.1:1;2.1.4:1
AK-1.4	343	1	1	2.1.1.1:2;8.4.1:2;8.4.1.5:2;1.1.1.1:1;1.1.3:1;1.6.2:1
AK-1.4	344	1	1	8.3.4.1:5;1.1.3:3;1.1.3.4:2;1.2.3:2;4.1.6.1:2;8.4.1:2
AK-1.4	345	3	1	4.2.3:5;3.4.1.1:3;8.2.8:3;8.4:3;8.4.1.2.3:3;8.4.4.1:3
AK-1.4	346	2	1	8.4.1:2;8.4.1.5:2;1.1.1:1;1.1.1.1:1;1.1.3:1;1.6.2:1
AK-1.4	347	5	1	8.3.4:4;1.1.1:2;1.1.3:2;1.3.2:2;2.2.6:2;3.4.2.3:2
AK-1.4	348	2	1	2.1.1.1:3;8.4.1:3;1.1.3.3:2;4.2.6.2:2;5.2.1.1:2;5.2.3.3.3:2
AK-1.4	349	1	1	8.4.1:3;1.1.3.3:2;2.6.4.5:2;8.1.6.1:2;8.2.8:2;8.4.1.5:2
AK-1.4	350	1	1	8.1.6.1:7;4.2.5:5;8.4.1:5;8.4.1.5:5;3.5.3.1:4;8.6:4
AK-1.4	351	5	1	8.4.1:5;8.4.5.1:4;1.1.1.1:3;1.1.3.3:3;2.1.1.1:3;2.3.1:3
AK-1.4	352	1	1	1.5.5:1;1.6.2:1;2.1.3.1:1;3.5.3.1:1;4.2.5:1;4.2.6.1:1
AK-1.4	353	1	1	4.9.1:5;4.9.2:5;8.4.2.3:4;4.2.3.3:1;4.6.1.1:1;4.9.4.7:1
AK-1.4	354	1	1	1.5.5:2;2.1.3.3:2;6.1.1.1:2;6.2.1.4.2:2;7.3.4.1:2;1.3.1.3:1
AK-1.4	355	1	1	4.7.1:4;4.3.9.1:3;4.2.6.2:2;4.3:2;4.7:2;6.6.1.3:2
AK-1.4	356	1	1	3.5.4.5:4;8.4.1:3;2.1.8.4:2;2.6.4.5:2;3.2.4:2;3.6.4:2
AK-1.4	357	5	1	4.7.1:5;2.6.6:3;4.3:3;4.3.9.1:3;7.5.5:3;8.1.6.1:3
AK-1.4	358	12	1	4.3.1.1:11;4.7.3:6;1.2.2.1:5;1.2.3.2:4;3.4.2.1:4;3.4.2.1.1:4
AK-1.4	359	5	1	4.3:6;4.3.1:6;9.1.2:5;4.7:4;4.7.1:4;4.2.2.2:3
AK-1.4	360	12	1	3.4.1.2:12;3.4.1.1.1:10;3.4.1.1:7;2.3.5:5;3.4.1.4.1:4;4.3.3:4
AK-1.4	361	12	1	4.4.1:6;3.4.1.2:4;3.4.2.4.1:4;2.3.3:3;2.5:3;2.5.6.1:3
AK-1.4	362	1	1	4.3.1.1:4;2.3.2.3:2;8.3.3.2:2;8.3.7.1:2;1.1:1;1.1.3:1
AK-1.4	363	1	1	4.3.1:3;1.1.3:2;2.1.1.1:1;2.1.4:1;2.1.5:1;2.3.1:1
AK-1.4	364	5	1	1.5.5:6;1.3.1.3:3;2.1.3.2:3;8.2:3;8.3.1:3;1.6.2:2
AK-1.4	365	1	1	2.6.6:2;4.2.6.1:2;4.2.6.1.2:2;7.3:2;1.1.3.1:1;1.3.1.3:1
AK-1.4	366	6	1	4.7.1:9;3.5.3.1:6;4.2.5:6;5.2.1.5:6;7.4.4:6;8.1.6.1:6
AK-1.4	367	3	1	1.5.5:8;5.2.3.1.1:6;2.5.5:5;6.2.3:5;9.2.3.2:5;9.6.2.5:5
AK-1.4	368	2	1	6.7.5:3;7.5.4.1:2;8.3.1.6:2;1.1.1:1;1.1.1.1:1;1.1.3.2:1
AK-1.4	369	3	1	2:6;3.1:5;2.6.6.1:4;8.3.7.7.1:4;9.2.3.2:4;2.3.2.3:3
AK-1.4	370	2	1	1.5.5:5;1.3.1.3:4;1.6.2:4;3.2.1:4;4.5.1:4;1.1.1.3:3
AK-1.4	371	2	1	2.3.2.3:3;9.2.3.2:3;3.2.2.3:2;4.2.3:2;4.2.3.1:2;7.9.1:2
AK-1.4	372	1	1	3.1:5;1.5.5:3;1.7:3;1.2:2;1.6.2:2;2.1.7:2
AK-1.4	373	1	1	1.1:9;1.2.3.3:6;3.2.3.2:6;1.2.1.3:4;4.3:4;8.1.1:4
AK-1.4	374	1	1	1.1.1:4;1.1.1.1:2;1.5.5:2;2.3.1:2;8.3.3:2;8.3.3.2:2
AK-1.4	375	1	1	6.6.1.2:6;6.7.5:6;7.5.4.1:6;4.2.3.5:4;4.8.3.7:4;6.6.4.2:4
AK-1.4	376	6	1	1.5.5:3;2.1.3.3:2;2.5.2.4:2;2.6:2;2.6.3:2;3.2.1.2:2
AK-1.4	377	6	1	1.6:2;1.6.1:2;1.6.1.1:2;1.6.3:2;2.1:2;2.1.2:2
AK-1.4	378	3	1	8.1.5:3;1.2:2;3.2.1.2:2;8.1.6:2;9.1.1.1:2;9.1.2.3:2
AK-1.4	379	2	1	2:2;2.3.1.8:2;3.1:2;3.2.1.3:2;1.2:1;1.7:1
AK-1.4	380	7	1	3.1:21;3.2.1.3:11;1.6.2:8;2.1.2:7;3.2.1.1:7;3.2.1:6
AK-1.5	381	14	1	3.1:16;3.2.1.3:14;3.3.1.1:13;3.2.1.1:12;3.2.1:11;3.2:10
AK-1.5	382	1	1	3.2.1.3:4;2.3.1:2;2.4.1:2;3.1:2;3.2:2;3.2.1.1:2
AK-1.5	383	1	0	
AK-1.5	384	3	1	3.2.1.1:2;6.5.4.1:2;6.7.5:2;8.3.3.1.1:2;8.3.4:2;1.3.2:1
AK-1.5	385	2	1	2.3.5:2;3.1:2;3.2.1.1:2;1.1.1.1:1;1.1.1.3:1;1.3.1.3:1
AK-1.5	386	3	1	2.1.1.4:1;2.1.8:1;2.3.2.3:1;3.1.2.2:1;3.2.1.3:1;3.2.2.3:1
AK-1.5	387	3	1	3.1:5;3.2.1.1:5;3.2.1.3:4;3.2.2.3:4;2.3:3;2.3.1.8:3
AK-1.5	388	3	1	3.2.2:3;3.2.1.2:2;3.2.2.1:2;3.2.2.3:2;3.2.2.4:2;3.3.2:2
AK-1.5	389	4	1	5.2.1.2:4;2.6.4.5:3;3.2.2:3;3.2.2.1:3;3.2.2.3:3;3.2.5.2:3
AK-1.5	390	2	1	3.3.1.4:7;3.3.1.1:5;3.3.1.6:5;6.1.2.5:5;3.2.2.3:4;6.5:4
AK-1.5	391	2	1	4.9.9:4;4.9.3:2;3.2.1.3:1;3.2.5.2:1;3.2.5.3:1;3.2.5.5:1
AK-1.5	392	2	1	3.3.1.1:3;2.6.6:2;3.3.1.4:2;4.3.1.1:2;4.4.2:2;4.7.3:2
AK-1.5	393	2	1	3.2.2:3;3.3.1.1:3;3.3.1.4:3;8.4.5.1.4:3;8.4.6.1.3:3;2.1.1.1:2
AK-1.5	394	3	1	7.2.2.7:5;7.2.4.1.1:3;7.3.2.9:3;7.3.5:3;1.1.3.6:2;2.1.1.1:2
AK-1.5	395	10	1	3.1:6;3.2.1.3:6;2.3.2.2:5;2.3:4;3.2.1:4;3.2.4:4
AK-1.5	396	1	1	3.1:3;1.1:1;1.2:1;1.4.2:1;2.1.1.1:1;2.1.1.3:1
AK-1.5	397	1	1	3.2.1.3:4;6.1.1.1:3;3.2.1:2;3.6.6:2;6.1.2.3:2;9.1.2:2
AK-1.5	398	8	1	7.2.6.4:5;2.6.6:4;4.4.4.4:4;3.2.1.2:3;3.3.4.5:3;7.2.1.6:3
AK-1.5	399	3	1	3.1:6;9.2.3.2:3;3.2.1.3:2;3.2.5.1:2;9.1.3.1:2;1.2:1
AK-1.5	400	1	1	1.1.3.2:4;2.4:4;3.6.2:4;4.2.1.8:4;5.4.7:4;6.6.2.3:4
AK-1.5	401	1	1	2.3.2.3:4;3.5.3.1:4;2.3.2.2:3;2.1.1.1:2;2.5.6.1:2;2.6.1.2:2
AK-1.5	402	1	1	2.3.4:6;5.4.5:5;2.1.1.3:3;3.1:3;3.4:2;9.1.3.1:2
AK-1.5	403	1	1	1.5.5:5;5.2.3.6:3;1.2.3:2;1.2.3.1:2;1.5:2;1.5.3:2
AK-1.5	404	1	1	7.3.4.1:4;2.3.5:3;8.5.1.5:3;3.4:2;4.2.3.2:2;1.1.1:1
AK-1.5	405	3	1	7.2.4.4:9;4.6.7:8;4.6.7.1:8;7.2.3.3.1:8;1.1.1.3:7;6.3.2:7
AK-1.5	406	3	1	2.4.1:3;3.1:2;3.2.1.3:2;6.1.2.3.4:2;2.1.8:1;2.3:1
AK-1.5	407	1	1	2.1.8:3;4.2.3.5:2;7:2;7.3.4.1:2;9.1.2:2;1.2.1.1:1
AK-1.5	408	1	1	2.1.8:1;2.3:1;4.2.3.5:1
AK-1.5	409	2	1	2.1.1.1:1;2.1.4:1;2.1.5:1;2.3.1:1;2.3.1.2:1;2.3.3:1
AK-1.5	410	1	1	2.3.3:2;5.2.3.3.1:2;5.2.3.4:2;1.5:1;1.6.4.3:1;2.1.1.1:1
AK-1.5	411	1	1	5.2.3.3.2:2;1.2.2.4:1;1.3.6:1;2.1.1.4:1;2.3.3:1;3.2.1.3:1
AK-1.5	412	1	1	2.3.3:5;2.1.1.3:3;2.3.4:3;9.4.4.6.3:3;1.1:2;1.4.2:2
AK-1.5	413	1	1	2.3.3:2;2.1.1.1:1;2.1.1.4:1;2.3.1:1;2.3.1.2:1;3.2.1.2:1
AK-1.5	414	1	1	1.5.3:2;2.3.3:2;4.3.4.6.1:2;8.3.3.3.4:2;8.3.7.8:2;1.2.1.6:1
AK-1.5	415	1	1	1.5.5:5;5.2.3.6:3;1.2.3:2;1.2.3.1:2;1.5:2;1.5.3:2
AK-1.5	416	1	1	2.3.4:4;4.2.1.5:4;3.1:3;1.2.1.5:2;1.2.2:2;1.5.5:2
AK-1.5	417	2	1	3.4.1.2:3;2.3.4:2;2.3.5:2;3.4.1.1:2;3.4.1.1.1:2;1.3.2.5:1
AK-1.5	418	2	1	1.2.3.3:1;1.3.2.1:1;1.3.2.6:1;1.5:1;1.5.6:1;2.3.4:1
AK-1.5	419	4	1	2.3.4:5;2.1.1.3:3;5.4.5:3;1.6.2:2;2.1.1.1:2;2.1.6:2
AK-1.5	420	1	1	1.3.1.3:1;1.6.2:1;2.1.1.4:1;2.3.4:1;2.4:1;2.5.7.2:1
AK-1.5	421	2	1	2.3.4:3;2.1.1.3:2;2.3.2.3:2;2.3.3:2;1.1:1;1.1.3:1
AK-1.5	422	2	1	2.3.4:3;2.1.1.3:2;3.1:2;3.4:2;5.2.3:2;6.3.1.1:2
AK-1.5	423	13	1	2.1.4:5;2.1.1.1:4;4.1.9.9:4;8.3.3.4:4;1.1.1:3;2.3.1:3
AK-1.5	424	3	1	8.3.3.3:4;8.3.3.3.4:4;1.6.1.1.3:3;2.1.4:3;4.1.9.9:3;2.1.1.5:2
AK-1.5	425	2	1	8.3.3.3:3;4.1.9.9:2;8.3.3.3.6:2;1.1.1:1;1.1.1.1:1;1.1.1.3:1
AK-1.5	426	7	1	8.3.3.3.4:7;2.1.4:5;4.1.2:5;4.1.9.9:5;1.1:4;1.1.1.1:4
AK-1.5	427	3	1	4.1.9.9:4;2.1.4:3;4.1.2:3;2.1.1.5:2;2.5.6:2;5.2.2.7:2
AK-1.5	428	3	1	8.3.3.3.4:4;2.1.4:3;4.1.9.9:3;8.3.3.3:3;1.1.1:2;1.1.3:2
AK-1.5	429	3	1	8.3.3.3.4:5;1.6.1.1.3:3;2.1.5:3;4.1.9.9:3;1.2.2.3:2;2.1.4:2
AK-1.5	430	2	1	8.3.3.3.4:4;4.1.9.9:3;2.1.4:2;2.1.5:2;2.5.6:2;4.1.2:2
AK-1.5	431	2	1	1.1.1:4;2.1.4:4;2.1.5:4;2.5.6:4;8.3.3.3:4;1.1:3
AK-1.5	432	2	1	2.1.4:4;8.3.3.3.4:4;2.5.6:3;4.1.9.9:3;8.3.3.3:3;1.5.3:2
AK-1.5	433	2	1	2.3.3:2;4.1.9.9:2;8.3.3.3:2;1.1:1;1.1.1:1;1.1.3.2:1
AK-1.5	434	3	1	2.1.4:3;4.1.9.9:3;1.1:2;1.1.3.2:2;2.1.5:2;2.5.6:2
AK-1.5	435	6	1	4.1.2:4;4.1.9.9:4;8.3.3.3.4:4;2.1.1.1:2;2.3.1:2;4.9.2:2
AK-1.5	436	6	1	2.1.1.1:3;2.1.4:3;4.1.9.9:3;1.1:2;2.3.1.2:2;2.3.2.2:2
AK-1.6	437	7	1	3.5.3.1:8;4.2.3:7;3.5.1:6;4.2.6.2:6;2.1.1.1:5;2.3.2.3:5
AK-1.6	438	6	1	3.5.2:6;3.5.3.1:5;3.5.1:4;2.1.1.4:3;2.3.2.3:3;3.5.3:3
AK-1.6	439	2	1	3.5.3:3;2.6.1.2:2;3.5.1:2;3.5.2:2;4.3.1.1:2;8.2.6.4:2
AK-1.6	440	1	1	2.3.2.3:4;3.5.3.1:4;2.3.2.2:3;2.1.1.1:2;2.5.6.1:2;2.6.1.2:2
AK-1.6	441	1	1	3.5.1:5;4.7.1:2;2.1.1.1:1;2.3.1:1;2.3.1.2:1;2.5.6:1
AK-1.6	442	4	1	1.5.5:3;4.2.3.3:3;6.1.1.1:3;1.6.2:2;2.1.8:2;2.3.1.2:2
AK-1.6	443	1	1	4.7:4;4.7.1:4;4.3:3;7.5:3;7.5.5:3;8.4.5.1:3
AK-1.6	444	1	1	3.4.1.1.2:1;3.5.1.7:1;3.5.3.1:1;3.5.4.4:1;4.2.3.3:1;4.2.6.2:1
