lane	kewa_seq	vol	page	heading_idx	kewa_slp1	match_basis	pwg_key1	witness	n_candidates	lemma_route	routes_agree	flags
modern-IE	283	I	45	0	ambakam	sandhi/diacritic-normalized	ambaka	rule	1	ambaka	1	
modern-IE	284	I	45	0	ambaram	sandhi/diacritic-normalized	ambara	rule	1	ambara	1	
modern-IE	285	I	45	0	ambarIzam	sandhi/diacritic-normalized	ambarIza	rule	1	ambarIza	1	
modern-IE	286	I	45	0	ambA	exact	ambA	PWG-key1	1	ambA	1	
modern-IE	287	I	45	0	ambikA	exact	ambikA	PWG-key1	1	ambikA	1	
modern-IE	287	I	45	1	ambiH	sandhi/diacritic-normalized	ambi	rule	1			
modern-IE	288	I	45	0	ambu	exact	ambu	PWG-key1	1	ambu	1	
modern-IE	289	I	45	0	amblaH	sandhi/diacritic-normalized	ambla	rule	1			
modern-IE	290	I	45	0	amBaH	inflected-form->stem	amBas	dcs	1	amBas	same-route	
modern-IE	291	I	46	0	amBaH	inflected-form->stem	amBas	dcs	1	amBas	same-route	
modern-IE	292	I	46	0	amBfRaH	sandhi/diacritic-normalized	amBfRa	rule	1			
modern-IE	293	I	46	0	amBfRaH	sandhi/diacritic-normalized	amBfRa	rule	1			
modern-IE	294	I	46	0	amlaH	sandhi/diacritic-normalized	amla	rule	1	amla	1	
modern-IE	295	I	46	0	ayam	exact	ayam	PWG-key1	1	idam	0	routes-disagree
modern-IE	296	I	46	0	ayaH	inflected-form->stem	ayas	dcs	1	ayas	same-route	as-stem-disambiguated
modern-IE	297	I	46	0	ayaH	inflected-form->stem	ayas	dcs	1	ayas	same-route	as-stem-disambiguated
modern-IE	297	I	46	1	ayanam	sandhi/diacritic-normalized	ayana	rule	1	ayana	1	
modern-IE	298	I	46	0	ayAsyaH	sandhi/diacritic-normalized	ayAsya	rule	1	ayAsya	1	
modern-IE	299	I	46	0	ayAH	inflected-form->stem	ayAs	dcs	1	ayAs	same-route	as-stem-disambiguated
modern-IE	300	I	46	0	arawuH	sandhi/diacritic-normalized	arawu	rule	1			
modern-IE	301	I	46	0	araRam	sandhi/diacritic-normalized	araRa	rule	1	araRa	1	
modern-IE	302	I	46-47	0	araRaH	sandhi/diacritic-normalized	araRa	rule	1	araRa	1	
modern-IE	303	I	47	0	araRiH	sandhi/diacritic-normalized	araRi	rule	1	araRi	1	
modern-IE	303	I	47	1	araRI	exact	araRI	PWG-key1	1	araRI|araRi	0	routes-disagree
modern-IE	304	I	47	0	araRyam	sandhi/diacritic-normalized	araRya	rule	1	Suci|araRya	0	routes-disagree
modern-IE	305	I	47	0	aratiH	sandhi/diacritic-normalized	arati	rule	1	arati	1	
modern-IE	306	I	47	0	aratniH	sandhi/diacritic-normalized	aratni	rule	1	aratni	1	
modern-IE	307	I	48	0	aram	exact	aram	PWG-key1	1	ara|aram	0	routes-disagree
modern-IE	307	I	48	1	alam	exact	alam	PWG-key1	1	ala|alam	0	routes-disagree
modern-IE	308	I	48	0	aramatiH	sandhi/diacritic-normalized	aramati	rule	1	aramati	1	
modern-IE	309	I	48	0	ararindam	sandhi/diacritic-normalized	ararinda	rule	1			
modern-IE	310	I	48	0	arare	exact	arare	PWG-key1	1			
modern-IE	311	I	48	0	araluH	unmatched			0			
modern-IE	312	I	48	0	aravindam	sandhi/diacritic-normalized	aravinda	rule	1	aravinda	1	
modern-IE	313	I	48	0	araH	sandhi/diacritic-normalized	ara	rule	1	ara	1	
modern-IE	314	I	48	0	arAwakI	exact	arAwakI	PWG-key1	1	arAwakI	1	
modern-IE	315	I	48	0	arAwiH	unmatched			0			
modern-IE	316	I	48	0	arAlaH	sandhi/diacritic-normalized	arAla	rule	1			
modern-IE	317	I	49	0	arAlaH	sandhi/diacritic-normalized	arAla	rule	1			
modern-IE	318	I	49	0	aritA	unmatched			0			
modern-IE	319	I	49	0	aritraH	sandhi/diacritic-normalized	aritra	rule	1	aritra	1	
modern-IE	320	I	49	0	aripraH	sandhi/diacritic-normalized	aripra	rule	1			
modern-IE	321	I	49	0	ariH	sandhi/diacritic-normalized	ari	rule	1	ari	1	
modern-IE	322	I	49	0	aruRapsuH	sandhi/diacritic-normalized	aruRapsu	rule	1			
modern-IE	323	I	49	0	aruRaH	sandhi/diacritic-normalized	aruRa	rule	1	aruRa	1	
modern-IE	324	I	49	0	aruzaH	sandhi/diacritic-normalized	aruza	rule	1	aruza	1	
modern-IE	325	I	49	0	aruH	inflected-form->stem	arus	dcs	1	arus	same-route	as-stem-disambiguated
modern-IE	326	I	50	0	are	exact	are	PWG-key1	1	ara|are|ari	0	routes-disagree
modern-IE	327	I	50	0	arkaH	sandhi/diacritic-normalized	arka	rule	1	arka	1	
modern-IE	328	I	50	0	arkaH	sandhi/diacritic-normalized	arka	rule	1	arka	1	
modern-IE	329	I	50	0	argalaH	sandhi/diacritic-normalized	argala	rule	1	argala	1	
modern-IE	330	I	50	0	argalaH	sandhi/diacritic-normalized	argala	rule	1	argala	1	
modern-IE	331	I	50	0	arGaH	sandhi/diacritic-normalized	arGa	rule	1	arGa	1	
modern-IE	332	I	50	0	arcati	finite-form->root	arc	dcs	1	arc	same-route	
modern-IE	333	I	50	0	arjati	unmatched			0			
modern-IE	334	I	50-51	0	arjunaH	sandhi/diacritic-normalized	arjuna	rule	1	arjuna	1	
modern-IE	335	I	51	0	aRaH	inflected-form->stem	aR	dcs	1	aR	same-route	
modern-IE	336	I	51	0	arTam	sandhi/diacritic-normalized	arTa	rule	1	arTa	1	
modern-IE	337	I	51	0	ardati	unmatched			0			
modern-IE	338	I	51	0	ardahaH	unmatched			0			
modern-IE	339	I	51	0	arDukaH	sandhi/diacritic-normalized	arDuka	rule	1	arDuka	1	
modern-IE	340	I	51	0	arpayati	unmatched			0			
modern-IE	341	I	51	0	arpisaH	sandhi/diacritic-normalized	arpisa	rule	1			
modern-IE	342	I	51-52	0	arbudaH	sandhi/diacritic-normalized	arbuda	rule	1	arbuda	1	
modern-IE	343	I	52	0	arbudaH	sandhi/diacritic-normalized	arbuda	rule	1	arbuda	1	
modern-IE	344	I	52	0	arBaH	sandhi/diacritic-normalized	arBa	rule	1			
modern-IE	344	I	52	1	arBakaH	sandhi/diacritic-normalized	arBaka	rule	1	arBaka	1	
modern-IE	344	I	52	2	arBagaH	sandhi/diacritic-normalized	arBaga	rule	1			
modern-IE	345	I	52	0	armAH	unmatched			0			
modern-IE	346	I	52	0	aryamA	inflected-form->stem	aryaman	dcs	1	aryaman	same-route	
modern-IE	347	I	52	0	aryaH	sandhi/diacritic-normalized	arya	rule	1	ari|arya	0	routes-disagree
modern-IE	348	I	52	0	aryaH	sandhi/diacritic-normalized	arya	rule	1	ari|arya	0	routes-disagree
modern-IE	349	I	52	0	arvA	inflected-form->stem	arvan	dcs	1	arvan	same-route	
modern-IE	349	I	52	1	arvan	exact	arvan	PWG-key1	1	arvan	1	bound-prefix-or-stem
modern-IE	349	I	52	2	arvant	unmatched			0			bound-prefix-or-stem
modern-IE	350	I	52-53	0	arvAN	ambiguous-multi	arvAYc|arvAk	dcs	2	arvAYc|arvAk	same-route	
modern-IE	351	I	53	0	arSasAnaH	sandhi/diacritic-normalized	arSasAna	rule	1			
modern-IE	352	I	53	0	arSaH	inflected-form->stem	arSas	dcs	1	arSas	same-route	as-stem-disambiguated
modern-IE	353	I	53	0	arSaRI	unmatched			0			
modern-IE	354	I	53	0	arzati	unmatched			0			
modern-IE	355	I	53	0	arhati	finite-form->root	arh	dcs	1	arh	same-route	
modern-IE	356	I	53	0	alakam	exact	alakam	PWG-key1	1	alaka|alakam	0	routes-disagree
modern-IE	357	I	53	0	alakaH	sandhi/diacritic-normalized	alaka	rule	1	alaka	1	
modern-IE	357	I	53	1	alakam	exact	alakam	PWG-key1	1	alaka|alakam	0	routes-disagree
modern-IE	358	I	53-54	0	alakA	inflected-form->stem	alaka	dcs	1	alaka	same-route	
modern-IE	359	I	54	0	alaktaH	sandhi/diacritic-normalized	alakta	rule	1	alakta	1	
modern-IE	360	I	54	0	alagardaH	sandhi/diacritic-normalized	alagarda	rule	1			
modern-IE	361	I	54	0	alajiH	unmatched			0			
modern-IE	362	I	54	0	alaYjaraH	sandhi/diacritic-normalized	alaYjara	rule	1			
modern-IE	363	I	54	0	alam	exact	alam	PWG-key1	1	ala|alam	0	routes-disagree
modern-IE	364	I	54	0	alam	exact	alam	PWG-key1	1	ala|alam	0	routes-disagree
modern-IE	365	I	54	0	alambuzaH	sandhi/diacritic-normalized	alambuza	rule	1	alambuza	1	
modern-IE	366	I	54	0	alarkaH	sandhi/diacritic-normalized	alarka	rule	1	alarka	1	
modern-IE	367	I	54	0	alarti	unmatched			0			
modern-IE	368	I	55	0	alalA	unmatched			0			
modern-IE	369	I	55	0	alasaH	sandhi/diacritic-normalized	alasa	rule	1	alasa	1	
modern-IE	369	I	55	1	AlasaH	sandhi/diacritic-normalized	Alasa	rule	1			
modern-IE	370	I	55	0	alasaH	sandhi/diacritic-normalized	alasa	rule	1	alasa	1	
modern-IE	371	I	55	0	alAtam	sandhi/diacritic-normalized	alAta	rule	1	alAta	1	
modern-IE	372	I	55	0	alAbuH	sandhi/diacritic-normalized	alAbu	rule	1	alAbu	1	
modern-IE	373	I	55	0	alAsah	unmatched			0			
modern-IE	374	I	55	0	aliklavaH	sandhi/diacritic-normalized	aliklava	rule	1			
modern-IE	375	I	55-56	0	aliYjaraH	sandhi/diacritic-normalized	aliYjara	rule	1	aliYjara	1	
modern-IE	376	I	56	0	alinAsaH	inflected-form->stem	alina	dcs	1	alina	same-route	
modern-IE	377	I	56	0	alindaH	sandhi/diacritic-normalized	alinda	rule	1			
modern-IE	378	I	56	0	aliH	sandhi/diacritic-normalized	ali	rule	1	ali	1	
modern-IE	379	I	56	0	alIkaH	sandhi/diacritic-normalized	alIka	rule	1	alIka	1	
modern-IE	380	I	56	0	algO	unmatched			0			
modern-IE	381	I	56	0	alpaH	sandhi/diacritic-normalized	alpa	rule	1	alpa	1	
modern-IE	382	I	56	0	ava	exact	ava	PWG-key1	1	ava|avas	0	routes-disagree
modern-IE	383	I	56	0	ava	exact	ava	PWG-key1	1	ava|avas	0	bound-prefix-or-stem|routes-disagree
modern-IE	384	I	57	0	avakaraH	sandhi/diacritic-normalized	avakara	rule	1	avakara	1	
modern-IE	385	I	57	0	avakalya	unmatched			0			bound-prefix-or-stem
modern-IE	386	I	57	0	avakaH	unmatched			0			
modern-IE	387	I	57	0	avawaH	sandhi/diacritic-normalized	avawa	rule	1	avawa	1	
modern-IE	388	I	57	0	avataH	sandhi/diacritic-normalized	avata	rule	1	avata	1	
modern-IE	389	I	57	0	avati	finite-form->root	av	dcs	1	av	same-route	
modern-IE	390	I	57	0	avati	finite-form->root	av	dcs	1	av	same-route	
modern-IE	391	I	57	0	avatkaH	sandhi/diacritic-normalized	avatka	rule	1			
modern-IE	392	I	57	0	avadyam	sandhi/diacritic-normalized	avadya	rule	1	avadya	1	
modern-IE	393	I	57	0	avaDaMsa	unmatched			0			bound-prefix-or-stem
modern-IE	394	I	58	0	avaniH	sandhi/diacritic-normalized	avani	rule	1	avani	1	
modern-IE	395	I	58	0	avaniH	sandhi/diacritic-normalized	avani	rule	1	avani	1	
modern-IE	396	I	58	0	avaBarati	unmatched			0			
modern-IE	397	I	58	0	avamaH	sandhi/diacritic-normalized	avama	rule	1	avama	1	
modern-IE	398	I	58	0	avayavaH	sandhi/diacritic-normalized	avayava	rule	1	avayava	1	
modern-IE	399	I	58	0	avaraH	sandhi/diacritic-normalized	avara	rule	1	avara	1	
modern-IE	400	I	58	0	avasam	sandhi/diacritic-normalized	avasa	rule	1	avas|avasa	0	routes-disagree
modern-IE	401	I	58	0	avaskaraH	sandhi/diacritic-normalized	avaskara	rule	1			
modern-IE	402	I	58	0	avaH	inflected-form->stem	avas	dcs	1	av|avas	same-route	as-stem-disambiguated
modern-IE	403	I	58	0	avaH	inflected-form->stem	avas	dcs	1	av|avas	same-route	as-stem-disambiguated
modern-IE	404	I	58	0	avaH	inflected-form->stem	avas	dcs	1	av|avas	same-route	as-stem-disambiguated
modern-IE	405	I	58	0	avAN	ambiguous-multi	avAYc|avAk	dcs	2	avAYc|avAk	same-route	
modern-IE	406	I	58	0	avAcInaH	sandhi/diacritic-normalized	avAcIna	rule	1	avAcIna	1	
modern-IE	407	I	58	0	avAraH	sandhi/diacritic-normalized	avAra	rule	1	avAra	1	
modern-IE	408	I	59	0	avitA	finite-form->root	av	dcs	1	av	same-route	
modern-IE	409	I	59	0	aviH	sandhi/diacritic-normalized	avi	rule	1	avi	1	
modern-IE	410	I	59	0	aviH	sandhi/diacritic-normalized	avi	rule	1	avi	1	
modern-IE	411	I	59	0	avyaH	sandhi/diacritic-normalized	avya	rule	1	avya	1	
modern-IE	412	I	59	0	aSaniH	sandhi/diacritic-normalized	aSani	rule	1	aSani	1	
modern-IE	413	I	59	0	aSimidaH	sandhi/diacritic-normalized	aSimida	rule	1			
modern-IE	414	I	59	0	aSItiH	sandhi/diacritic-normalized	aSIti	rule	1	aSIti	1	
modern-IE	415	I	59	0	aSuzaH	sandhi/diacritic-normalized	aSuza	rule	1			
modern-IE	416	I	59-60	0	aSnaH	sandhi/diacritic-normalized	aSna	rule	1	aSan|aSna	0	routes-disagree
modern-IE	417	I	60	0	aSnaH	sandhi/diacritic-normalized	aSna	rule	1	aSan|aSna	0	routes-disagree
modern-IE	418	I	60	0	aSnAti	finite-form->root	aS	dcs	1	aS	same-route	
modern-IE	419	I	60	0	aSnoti	finite-form->root	aS	dcs	1	aS	same-route	
modern-IE	420	I	60	0	aSmaraH	sandhi/diacritic-normalized	aSmara	rule	1			
modern-IE	421	I	60-61	0	aSmA	inflected-form->stem	aSman	dcs	1	aSman	same-route	
modern-IE	422	I	61	0	aSra	exact	aSra	PWG-key1	1	asra	0	bound-prefix-or-stem|routes-disagree
modern-IE	423	I	61	0	aSram	sandhi/diacritic-normalized	aSra	rule	1	asra	0	routes-disagree
modern-IE	424	I	61	0	aSrAyate	unmatched			0			
modern-IE	425	I	61	0	aSriH	sandhi/diacritic-normalized	aSri	rule	1	aSri|asra	0	routes-disagree
modern-IE	426	I	61	0	aSrIraH	sandhi/diacritic-normalized	aSrIra	rule	1	aSrIra	1	
modern-IE	426	I	61	1	aSlIlaH	sandhi/diacritic-normalized	aSlIla	rule	1			
modern-IE	427	I	61	0	aSru	exact	aSru	PWG-key1	1	aSru	1	
modern-IE	428	I	61	0	aSvaGozaH	sandhi/diacritic-normalized	aSvaGoza	rule	1			
modern-IE	429	I	61	0	aSvataraH	sandhi/diacritic-normalized	aSvatara	rule	1	aSvatara	1	
modern-IE	430	I	61	0	aSvatTaH	sandhi/diacritic-normalized	aSvatTa	rule	1	aSvatTa	1	
modern-IE	431	I	61-62	0	aSvadaMzwrA	exact	aSvadaMzwrA	PWG-key1	1	aSvadaMzwrA	1	
modern-IE	432	I	62	0	aSvaraTA	exact	aSvaraTA	PWG-key1	1			
modern-IE	433	I	62	0	aSvavAraH	sandhi/diacritic-normalized	aSvavAra	rule	1			
modern-IE	434	I	62	0	aSvasaniH	sandhi/diacritic-normalized	aSvasani	rule	1			
modern-IE	435	I	62	0	aSvasTAnam	sandhi/diacritic-normalized	aSvasTAna	rule	1			
modern-IE	436	I	62	0	aSvaH	sandhi/diacritic-normalized	aSva	rule	1	aSva	1	
modern-IE	437	I	62	0	aSvA	inflected-form->stem	aSva	dcs	1	aSva	same-route	
modern-IE	438	I	62	0	aSvAvant	exact	aSvAvant	PWG-key1	1			bound-prefix-or-stem
modern-IE	439	I	63	0	aSvI	inflected-form->stem	aSvin	dcs	1	aSvin	same-route	
modern-IE	440	I	63	0	aSvyaH	sandhi/diacritic-normalized	aSvya	rule	1	aSvya	1	
modern-IE	441	I	63	0	azatara	exact	azatara	PWG-key1	1			bound-prefix-or-stem
modern-IE	442	I	63	0	azwamaH	sandhi/diacritic-normalized	azwama	rule	1	azwama	1	
modern-IE	443	I	63	0	azwA	inflected-form->stem	azwan	dcs	1	azwan	same-route	
modern-IE	443	I	63	1	azwO	inflected-form->stem	azwan	dcs	1	azwan	same-route	
modern-IE	444	I	63	0	azwiH	sandhi/diacritic-normalized	azwi	rule	1	azwi	1	
modern-IE	445	I	63	0	azwiH	sandhi/diacritic-normalized	azwi	rule	1	azwi	1	
modern-IE	446	I	63	0	azwrA	exact	azwrA	PWG-key1	1	azwrA	1	
modern-IE	447	I	63-64	0	azWIlA	exact	azWIlA	PWG-key1	1	azWIlA	1	
modern-IE	448	I	64	0	asaMKyeyaH	sandhi/diacritic-normalized	asaMKyeya	rule	1			
modern-IE	449	I	64	0	asakraH	sandhi/diacritic-normalized	asakra	rule	1			
modern-IE	449	I	64	1	asaScan	unmatched			0			
modern-IE	450	I	64	0	asanA	exact	asanA	PWG-key1	1	asanA	1	
modern-IE	451	I	64	0	asitaH	sandhi/diacritic-normalized	asita	rule	1	asita	1	
modern-IE	452	I	64	0	asidaH	sandhi/diacritic-normalized	asida	rule	1			
modern-IE	453	I	64	0	asinvaH	sandhi/diacritic-normalized	asinva	rule	1			
modern-IE	453	I	64	1	asinvan	unmatched			0			
modern-IE	454	I	64	0	asiraH	sandhi/diacritic-normalized	asira	rule	1			
modern-IE	455	I	64-65	0	asiH	sandhi/diacritic-normalized	asi	rule	1	asi	1	
modern-IE	456	I	65	0	asurasA	exact	asurasA	PWG-key1	1			
modern-IE	457	I	65-66	0	asuraH	sandhi/diacritic-normalized	asura	rule	1	asura	1	
modern-IE	458	I	66	0	asuH	sandhi/diacritic-normalized	asu	rule	1	asu	1	
modern-IE	459	I	66	0	asUyati	finite-form->root	asUy	dcs	1	asUy	same-route	
modern-IE	460	I	66	0	asUrta	exact	asUrta	PWG-key1	1	asUrta	1	bound-prefix-or-stem
modern-IE	461	I	66	0	asfk	inflected-form->stem	asfj	dcs	1	asfj	same-route	
modern-IE	462	I	66	0	asfpAwaH	sandhi/diacritic-normalized	asfpAwa	rule	1			
modern-IE	462	I	66	1	asfpAwI	unmatched			0			
modern-IE	463	I	66	0	asO	ambiguous-multi	Aditya|adas|asi|asu	dcs	4	Aditya|adas|asi|asu	same-route	
modern-IE	464	I	66	0	askfDoyuH	sandhi/diacritic-normalized	askfDoyu	rule	1			
modern-IE	465	I	66	0	astam	exact	astam	PWG-key1	1	asta	0	routes-disagree
modern-IE	466	I	66	0	astamanam	sandhi/diacritic-normalized	astamana	rule	1	astamana	1	
modern-IE	467	I	66	0	astA	exact	astA	PWG-key1	1	as	0	routes-disagree
modern-IE	467	I	66	1	astar	exact	astar	PWG-key1	1			bound-prefix-or-stem
modern-IE	468	I	67	0	asti	exact	asti	PWG-key1	1	asti	1	
modern-IE	469	I	67	0	astram	sandhi/diacritic-normalized	astra	rule	1	astra	1	
modern-IE	470	I	67	0	asTi	exact	asTi	PWG-key1	1	asTi	1	
modern-IE	471	I	67	0	asma	exact	asma	PWG-key1	1	mad	0	bound-prefix-or-stem|routes-disagree
modern-IE	472	I	67	0	asyati	finite-form->root	as	dcs	1	as	same-route	
modern-IE	473	I	67	0	asram	sandhi/diacritic-normalized	asra	rule	1	asra	1	
modern-IE	474	I	67	0	asvapnaH	sandhi/diacritic-normalized	asvapna	rule	1	asvapna	1	
modern-IE	475	I	67	0	ah	exact	ah	PWG-key1	1			bound-prefix-or-stem
modern-IE	476	I	68	0	aha	exact	aha	PWG-key1	1	aha|ahar|ahe	0	routes-disagree
modern-IE	476	I	68	1	ahahA	exact	ahahA	PWG-key1	1			
modern-IE	476	I	68	2	ahe	exact	ahe	PWG-key1	1	aha|ahe|ahi	0	routes-disagree
modern-IE	477	I	68	0	ahati	exact	ahati	PWG-key1	1	ahati	1	
modern-IE	478	I	68	0	aham	exact	aham	PWG-key1	1	aha|aham|mad	0	routes-disagree
modern-IE	479	I	68	0	ahamadaH	sandhi/diacritic-normalized	ahamada	rule	1			
modern-IE	480	I	68	0	ahar	exact	ahar	PWG-key1	1	ahan|ahar	0	bound-prefix-or-stem|routes-disagree
modern-IE	480	I	68	1	ahan	exact	ahan	PWG-key1	1	ahan|ahar	0	bound-prefix-or-stem|routes-disagree
modern-IE	480	I	68	2	ahas	exact	ahas	PWG-key1	1	ahar	0	bound-prefix-or-stem|routes-disagree
modern-IE	481	I	68	0	ahalyA	exact	ahalyA	PWG-key1	1	ahalyA	1	
modern-IE	482	I	68	0	ahiPenam	unmatched			0			
modern-IE	483	I	68	0	ahiH	sandhi/diacritic-normalized	ahi	rule	1	ahi	1	
modern-IE	484	I	68	0	ahI	exact	ahI	PWG-key1	1	ahi	0	routes-disagree
modern-IE	485	I	68	0	aho	exact	aho	PWG-key1	1	aha|ahar|aho	0	routes-disagree
modern-IE	486	I	69	0	ahnAya	exact	ahnAya	PWG-key1	1	ahar	0	routes-disagree
modern-IE	487	I	69	0	ahrutapsu	exact	ahrutapsu	PWG-key1	1	ahrutapsu	1	bound-prefix-or-stem
modern-IE	488	I	69	0	A	exact	A	PWG-key1	1	A|a|iti|sva	0	routes-disagree
modern-IE	489	I	69	0	A	exact	A	PWG-key1	1	A|a|iti|sva	0	spreadsheet-name-error|bound-suffix|routes-disagree
modern-IE	490	I	69	0	A	exact	A	PWG-key1	1	A|a|iti|sva	0	routes-disagree
modern-IE	491	I	69	0	AkAyyaH	sandhi/diacritic-normalized	AkAyya	rule	1			
modern-IE	492	I	69	0	AkASaH	sandhi/diacritic-normalized	AkASa	rule	1	AkASa	1	
modern-IE	493	I	69-70	0	AkulaH	sandhi/diacritic-normalized	Akula	rule	1	Akula	1	
modern-IE	494	I	70	0	AkUtam	sandhi/diacritic-normalized	AkUta	rule	1	AkUta	1	
modern-IE	495	I	70	0	AkenipaH	sandhi/diacritic-normalized	Akenipa	rule	1			
modern-IE	496	I	70	0	AKaraH	sandhi/diacritic-normalized	AKara	rule	1	AKara	1	
modern-IE	497	I	70	0	AKuH	sandhi/diacritic-normalized	AKu	rule	1	AKu	1	
modern-IE	498	I	70	0	AKewaH	sandhi/diacritic-normalized	AKewa	rule	1	AKewa	1	
modern-IE	499	I	70	0	AKowaH	sandhi/diacritic-normalized	AKowa	rule	1			
modern-IE	500	I	70	0	AgaDitaH	unmatched			0			
modern-IE	501	I	70	0	AgantukaH	sandhi/diacritic-normalized	Agantuka	rule	1	Agantuka	1	
modern-IE	502	I	70	0	AgaH	inflected-form->stem	Agas	dcs	1	Agas	same-route	as-stem-disambiguated
modern-IE	503	I	70	0	AgAram	sandhi/diacritic-normalized	AgAra	rule	1	AgAra	1	
modern-IE	504	I	70	0	AGAwaH	sandhi/diacritic-normalized	AGAwa	rule	1			
modern-IE	505	I	70	0	ANgUzaH	sandhi/diacritic-normalized	ANgUza	rule	1	ANgUza	1	
modern-IE	506	I	70	0	AcaparAcaH	sandhi/diacritic-normalized	AcaparAca	rule	1			
modern-IE	507	I	71	0	AjiH	sandhi/diacritic-normalized	Aji	rule	1			
modern-IE	508	I	71	0	Ajyam	sandhi/diacritic-normalized	Ajya	rule	1	Ajya	1	
modern-IE	508	I	71	1	Ajiam	unmatched			0			
modern-IE	509	I	71	0	AYCati	unmatched			0			
modern-IE	510	I	71	0	AwiH	sandhi/diacritic-normalized	Awi	rule	1	Awi	1	
modern-IE	510	I	71	1	AqiH	sandhi/diacritic-normalized	Aqi	rule	1	Aqi	1	
modern-IE	511	I	71	0	AwopaH	sandhi/diacritic-normalized	Awopa	rule	1	Awopa	1	
modern-IE	512	I	71	0	AqambaraH	sandhi/diacritic-normalized	Aqambara	rule	1	Aqambara	1	
modern-IE	513	I	71	0	AQakaH	sandhi/diacritic-normalized	AQaka	rule	1	AQaka	1	
modern-IE	514	I	71-72	0	AQyaH	sandhi/diacritic-normalized	AQya	rule	1	AQya	1	
modern-IE	515	I	72	0	ARiH	sandhi/diacritic-normalized	ARi	rule	1	ARi	1	
modern-IE	516	I	72	0	ARqam	sandhi/diacritic-normalized	ARqa	rule	1	ARqa	1	
modern-IE	517	I	72	0	At	exact	At	PWG-key1	1	At	1	
modern-IE	518	I	72	0	Atapattram	unmatched			0			
modern-IE	519	I	72	0	AtA	exact	AtA	PWG-key1	1			
modern-IE	520	I	72-73	0	AtiH	sandhi/diacritic-normalized	Ati	rule	1	Ati	1	
modern-IE	520	I	72-73	1	AtiI	unmatched			0			
modern-IE	521	I	73	0	Atuk	unmatched			0			
modern-IE	521	I	73	1	Atuc	exact	Atuc	PWG-key1	1			bound-prefix-or-stem
modern-IE	522	I	73	0	AturaH	sandhi/diacritic-normalized	Atura	rule	1	Atura	1	
modern-IE	523	I	73	0	AtmA	inflected-form->stem	Atman	dcs	1	Atman	same-route	
modern-IE	524	I	73	0	AdaraH	sandhi/diacritic-normalized	Adara	rule	1	Adara	1	
modern-IE	525	I	73	0	AdityaH	sandhi/diacritic-normalized	Aditya	rule	1	Aditya	1	
modern-IE	526	I	73	0	AdiH	sandhi/diacritic-normalized	Adi	rule	1	Adi	1	
modern-IE	527	I	73	0	AduriH	sandhi/diacritic-normalized	Aduri	rule	1			
modern-IE	528	I	73	0	AdeSaH	sandhi/diacritic-normalized	AdeSa	rule	1	AdeSa	1	
modern-IE	529	I	73	0	AdeSaH	sandhi/diacritic-normalized	AdeSa	rule	1	AdeSa	1	
modern-IE	530	I	74	0	AdyaH	sandhi/diacritic-normalized	Adya	rule	1	Adya	1	
modern-IE	531	I	74	0	AdyUnaH	sandhi/diacritic-normalized	AdyUna	rule	1			
modern-IE	532	I	74	0	ADiH	sandhi/diacritic-normalized	ADi	rule	1	ADi	1	
modern-IE	533	I	74	0	ADiH	sandhi/diacritic-normalized	ADi	rule	1	ADi	1	
modern-IE	534	I	74	0	ADraH	sandhi/diacritic-normalized	ADra	rule	1	ADra	1	
modern-IE	535	I	74	0	AnakaH	sandhi/diacritic-normalized	Anaka	rule	1	Anaka	1	
modern-IE	536	I	74	0	Ananam	sandhi/diacritic-normalized	Anana	rule	1	Anana	1	
modern-IE	537	I	74	0	Anuzak	exact	Anuzak	PWG-key1	1	Anuzak	1	
modern-IE	538	I	74	0	Antaram	sandhi/diacritic-normalized	Antara	rule	1	Antara	1	
modern-IE	539	I	74	0	Andolayati	unmatched			0			
modern-IE	540	I	74	0	Apanam	sandhi/diacritic-normalized	Apana	rule	1			
modern-IE	541	I	74	0	ApannaH	sandhi/diacritic-normalized	Apanna	rule	1	Apad	0	routes-disagree
modern-IE	542	I	74-75	0	ApaH	inflected-form->stem	Apas	dcs	1	Ap|Apa|Apas|ap	same-route	as-stem-disambiguated
modern-IE	543	I	75	0	ApaH	inflected-form->stem	Apas	dcs	1	Ap|Apa|Apas|ap	same-route	as-stem-disambiguated
modern-IE	544	I	75	0	Apitvam	sandhi/diacritic-normalized	Apitva	rule	1	Apitva	1	
modern-IE	545	I	75	0	ApiH	sandhi/diacritic-normalized	Api	rule	1	Api	1	
modern-IE	546	I	75	0	Apiam	unmatched			0			
modern-IE	546	I	75	1	Apyam	sandhi/diacritic-normalized	Apya	rule	1	Apya	1	
modern-IE	547	I	75	0	ApIqaH	sandhi/diacritic-normalized	ApIqa	rule	1	ApIqa	1	
modern-IE	548	I	75	0	Apoklimam	sandhi/diacritic-normalized	Apoklima	rule	1			
modern-IE	549	I	75-76	0	AptyaH	sandhi/diacritic-normalized	Aptya	rule	1	Aptya	1	
modern-IE	550	I	76	0	Apnoti	finite-form->root	Ap	dcs	1	Ap	same-route	
modern-IE	551	I	76	0	Apyam	sandhi/diacritic-normalized	Apya	rule	1	Apya	1	
modern-IE	552	I	76	0	ApraH	sandhi/diacritic-normalized	Apra	rule	1			
modern-IE	553	I	76	0	AprI	exact	AprI	PWG-key1	1			
modern-IE	554	I	76	0	AbilaH	unmatched			0			
