slp1	hom	sense_id	first_era	bucket_via	marginal	n_cites	n_dateable	att_sense_no	att_block	att_earliest	att_latest	conflict	cause	verdict	adjudicated_era	notes
sarga		3	vedic	dcs	0	2	2	3	1	-1125	-1125	0	ok	agree	vedic	
sarga		4	epic-sutra	dcs+dharmamitra	0	4	4	4	1	70	1150	0	ok	agree	epic-sutra	
sarga		5	vedic	dcs	0	3	3	5	1	-1125	-1125	0	ok	agree	vedic	
sarga		6	vedic	dcs	0	5	5	6	1	-1125	1150	0	ok	agree	vedic	
sarga		7	epic-sutra	dcs+dharmamitra	0	71	56	7	1	70	1200	0	ok	agree	epic-sutra	
sarga		8	epic-sutra	dharmamitra	0	6	4	8	1	200	1200	0	ok	agree	epic-sutra	
sarga		9	epic-sutra	hand:class	0	11	7	9	1	-400	1200	0	ok	agree	epic-sutra	
sarj	3	10	vedic	dcs	0	11	6	10	1	80	80	1	evidence_base_citation_resolution	flag-only	vedic	no 'vedic' work among the attestation's dated set — the dating layer's 'vedic' citation was left unresolved by the year table (n_unresolved_citations=1) or vice versa; both claims survive
sarj	3	11a	epic-sutra	dcs+dharmamitra	0	11	6	11	1	-400	1830	0	ok	agree	epic-sutra	
sarj	3	2	vedic	dcs+hand:class	0	253	219	2	1	-1125	1050	0	ok	agree	vedic	
sarj	3	3	vedic	dcs+hand:class	0	261	232	3	1	-1125	-1125	0	ok	agree	vedic	
sarj	3	4	vedic	dcs+hand:class	0	141	123	4	1	-1125	-700	0	ok	agree	vedic	
sarj	3	5	vedic	dcs+hand:class	0	87	75	5	1	300	300	1	evidence_base_work_dating	cross-layer-fork	vedic	work 'PAÑCAT': kosha layer buckets it 'vedic', H3790 point date 300 (epic-sutra); the two work-dating layers disagree about this WORK — genuine fork, flag to DECIDE
sarj	3	6a	vedic	dcs+hand:class	0	25	17	6	1	-1000	1250	0	ok	agree	vedic	
sarj	3	6b	vedic	dcs	0	8	8	6	1	-1000	1250	0	ok	agree	vedic	
sarj	3	6c	epic-sutra	dharmamitra	0	10	8	6	1	-1000	1250	0	ok	agree	epic-sutra	
sarj	3	7	vedic	dcs	0	231	173	7	1	-1000	1150	0	ok	agree	vedic	
sarj	3	8	vedic	dcs+hand:class	0	45	39	8	1	70	1150	1	evidence_base_citation_resolution	flag-only	vedic	no 'vedic' work among the attestation's dated set — the dating layer's 'vedic' citation was left unresolved by the year table (n_unresolved_citations=0) or vice versa; both claims survive
sarj	3	9c	late-medieval	hand:class	1	2	1	9	1	150	1150	0	ok	agree	late-medieval	
sarj	3	9d	epic-sutra	hand:class	0	2	2	9	1	150	1150	0	ok	agree	epic-sutra	
sarvatoBadra		2a	classical	dharmamitra	0	4	2	2	1	450	1830	0	ok	agree	classical	
sarvatoBadra		2b	late-medieval	hand:class	1	2	1	2	1	450	1830	0	ok	agree	late-medieval	
sarvatoBadra		2c	classical	dharmamitra	1	1	1	2	1	450	1830	0	ok	agree	classical	
sarvatoBadra		2d	classical	dharmamitra	0	4	3	2	1	450	1830	0	ok	agree	classical	
sarvatoBadra		3a	classical	dharmamitra	0	3	2	3	1	450	1200	0	ok	agree	classical	
sarvatoBadra		3b			0	2	0	3	1	450	1200	0	ok	agree		
sarvatoBadra		3c	early-medieval	hand:class	1	2	1	3	1	450	1200	0	ok	agree	early-medieval	
sarvatoBadra		4a	classical	dharmamitra	1	1	1	4	1	550	950	0	ok	agree	classical	
sarvatoBadra		4b			0	12	0	4	1	550	950	0	ok	agree		
sarvatoBadra		4c			0	1	0	4	1	550	950	0	ok	agree		
sarvatoBadra		4d	early-medieval	dcs	1	1	1	4	1	550	950	0	ok	agree	early-medieval	
sarvatoBadra		4e			0	2	0	4	1	550	950	0	ok	agree		
sarvatoBadra		4f	early-medieval	dharmamitra+hand:class	0	4	2	4	1	550	950	0	ok	agree	early-medieval	
sarvatoBadra		4g			0	1	0	4	1	550	950	0	ok	agree		
sarvatoBadra		4h	late-medieval	hand:class	1	2	1	4	1	550	950	0	ok	agree	late-medieval	
sarvatoBadra		4i	early-medieval	dcs	1	1	1	4	1	550	950	0	ok	agree	early-medieval	
satya		1	vedic	dcs+hand:class	0	99	84	1	1	-1125	1150	0	ok	agree	vedic	
satya		2a	late-medieval	hand:class	1	2	1	2	1	80	1830	0	ok	agree	late-medieval	
satya		2b	early-medieval	hand:class	0	3	2	2	1	80	1830	0	ok	agree	early-medieval	
satya		2d	epic-sutra	dharmamitra	0	3	2	2	1	80	1830	0	ok	agree	epic-sutra	
satya		2e	epic-sutra	dharmamitra	0	25	19	2	1	80	1830	0	ok	agree	epic-sutra	
satya		2f			0	7	0	2	1	80	1830	0	ok	agree		
satya		2g			0	1	0	2	1	80	1830	0	ok	agree		
satya		2h	epic-sutra	hand:class	1	1	1	2	1	80	1830	0	ok	agree	epic-sutra	
satya		2i	vedic	dcs	0	4	3	2	1	80	1830	1	evidence_base_citation_resolution	flag-only	vedic	no 'vedic' work among the attestation's dated set — the dating layer's 'vedic' citation was left unresolved by the year table (n_unresolved_citations=15) or vice versa; both claims survive
satya		3a			0	2	0	3	1	80	1830	0	ok	agree		
satya		3b	epic-sutra	dharmamitra	0	15	9	3	1	80	1830	0	ok	agree	epic-sutra	
satya		4a	vedic	dcs+hand:class	0	74	65	4	1	-1125	1400	0	ok	agree	vedic	
satya		4b	epic-sutra	dcs	0	18	7	4	1	-1125	1400	0	ok	agree	epic-sutra	
satya		4c	vedic	dcs	0	52	37	4	1	-1125	1400	0	ok	agree	vedic	
satya		4d	early-medieval	hand:class	1	3	1	4	1	-1125	1400	0	ok	agree	early-medieval	
satya		4e	epic-sutra	dcs+dharmamitra	0	2	2	4	1	-1125	1400	0	ok	agree	epic-sutra	
satya		4f	classical	dharmamitra	0	6	4	4	1	-1125	1400	0	ok	agree	classical	
satya		5	vedic	dcs	0	62	41	5	1	-1125	1400	0	ok	agree	vedic	
siD	2	1a	early-medieval	dharmamitra	1	1	1	1	1	-1125	1150	0	ok	agree	early-medieval	
siD	2	1b	epic-sutra	dcs	0	18	14	1	1	-1125	1150	0	ok	agree	epic-sutra	
siD	2	1c			0	1	0	1	1	-1125	1150	0	ok	agree		
siD	2	1d	epic-sutra	dcs+dharmamitra	0	19	13	1	1	-1125	1150	0	ok	agree	epic-sutra	
siD	2	1e	epic-sutra	hand:class	0	3	3	1	1	-1125	1150	0	ok	agree	epic-sutra	
siD	2	1f	epic-sutra	hand:class	0	14	5	1	1	-1125	1150	0	ok	agree	epic-sutra	
siD	2	1g			0	1	0	1	1	-1125	1150	0	ok	agree		
siD	2	1h	epic-sutra	dcs+hand:class	0	26	11	1	1	-1125	1150	0	ok	agree	epic-sutra	
siD	2	1i	epic-sutra	dcs+dharmamitra+hand:class	0	20	12	1	1	-1125	1150	0	ok	agree	epic-sutra	
siD	2	1k	early-medieval	dharmamitra	1	3	1	1	1	-1125	1150	0	ok	agree	early-medieval	
siD	2	1l	classical	dharmamitra	0	11	9	1	1	-1125	1150	0	ok	agree	classical	
siD	2	1m	epic-sutra	dcs+dharmamitra	0	8	7	1	1	-1125	1150	0	ok	agree	epic-sutra	
siD	2	1n	epic-sutra	dcs+dharmamitra	0	22	13	1	1	-1125	1150	0	ok	agree	epic-sutra	
siD	2	2a	epic-sutra	dcs+dharmamitra+hand:class	0	57	49	2	1	-400	1250	0	ok	agree	epic-sutra	
siD	2	2b			0	3	0	2	1	-400	1250	0	ok	agree		
siD	2	2c	late-medieval	hand:class	1	3	1	2	1	-400	1250	0	ok	agree	late-medieval	
siD	2	2d	epic-sutra	dharmamitra	0	8	6	2	1	-400	1250	0	ok	agree	epic-sutra	
siD	2	2e	late-medieval	hand:class	1	4	2	2	1	-400	1250	0	ok	agree	late-medieval	
siD	2	3a	late-medieval	dharmamitra	1	1	1	3	1	150	300	0	ok	agree	late-medieval	
siD	2	3b			0	1	0	3	1	150	300	0	ok	agree		
siD	2	3c	late-medieval	hand:class	1	2	1	3	1	150	300	0	ok	agree	late-medieval	
siD	2	4a			0	2	0	4	1	None	None	0	ok	agree		
siD	2	4b			0	1	0	4	1	None	None	0	ok	agree		
siD	2	4c			0	2	0	4	1	None	None	0	ok	agree		
siD	2	5	epic-sutra	dcs	0	4	2	5	1	400	950	0	ok	agree	epic-sutra	
siD	2	6	epic-sutra	dcs+hand:class	0	14	4	6	1	-400	300	0	ok	agree	epic-sutra	
siD	2	7	epic-sutra	dcs+dharmamitra	0	13	11	7	1	1050	1050	0	ok	agree	epic-sutra	
siD	2	8	epic-sutra	dharmamitra	1	3	1	8	1	70	950	0	ok	agree	epic-sutra	
siD	2	9	epic-sutra	dcs+dharmamitra	0	13	11	9	1	70	950	0	ok	agree	epic-sutra	
sidDi		10	classical	dharmamitra	1	5	1	10	1	300	600	0	ok	agree	classical	
sidDi		11	early-medieval	dcs	1	1	1	11	1	950	950	0	ok	agree	early-medieval	
sidDi		12	epic-sutra	hand:class	0	38	5	12	1	600	600	0	ok	agree	epic-sutra	
sidDi		13	late-medieval	dharmamitra	0	2	2	13	1	1400	1400	0	ok	agree	late-medieval	
sidDi		14	early-medieval	dharmamitra	1	1	1	14	1	1150	1150	0	ok	agree	early-medieval	
sidDi		15	classical	dharmamitra	1	3	1	15	1	450	1300	0	ok	agree	classical	
sidDi		16	epic-sutra	dharmamitra	0	14	12	16	1	80	1830	0	ok	agree	epic-sutra	
sidDi		2	epic-sutra	dcs+dharmamitra	0	63	43	2	1	70	1250	0	ok	agree	epic-sutra	
sidDi		3	classical	dharmamitra	1	3	1	3	1	300	1200	0	ok	agree	classical	
sidDi		4	early-medieval	dcs+hand:class	0	3	3	4	1	950	1250	0	ok	agree	early-medieval	
sidDi		5	classical	dharmamitra	1	1	1	5	1	300	300	0	ok	agree	classical	
sidDi		6	epic-sutra	dcs	1	1	1	6	1	150	150	0	ok	agree	epic-sutra	
sidDi		7	epic-sutra	dcs+dharmamitra	0	50	37	7	1	70	1150	0	ok	agree	epic-sutra	
sidDi		8	classical	dharmamitra+hand:class	0	21	9	8	1	450	950	0	ok	agree	classical	
sidDi		9	classical	dharmamitra	0	30	18	9	1	300	1830	0	ok	agree	classical	
sita	3	1a	epic-sutra	dcs+dharmamitra+hand:class	0	73	58	1	1	-500	1150	0	ok	agree	epic-sutra	
sita	3	1b	epic-sutra	dharmamitra	1	1	1	1	1	-500	1150	0	ok	agree	epic-sutra	
sita	3	2a	classical	dharmamitra	1	1	1	2	1	80	1830	0	ok	agree	classical	
sita	3	2b	classical	dharmamitra	0	14	11	2	1	80	1830	0	ok	agree	classical	
sita	3	2c	classical	dharmamitra	1	1	1	2	1	80	1830	0	ok	agree	classical	
sita	3	2d	late-medieval	hand:class	1	3	1	2	1	80	1830	0	ok	agree	late-medieval	
sita	3	2e			0	1	0	2	1	80	1830	0	ok	agree		
sita	3	2f	epic-sutra	dharmamitra	1	1	1	2	1	80	1830	0	ok	agree	epic-sutra	
sita	3	3a	classical	dharmamitra	0	14	5	3	1	400	1830	0	ok	agree	classical	
sita	3	3b	late-medieval	hand:class	1	2	1	3	1	400	1830	0	ok	agree	late-medieval	
sita	3	3c			0	1	0	3	1	400	1830	0	ok	agree		
sita	3	3d	late-medieval	hand:class	1	7	2	3	1	400	1830	0	ok	agree	late-medieval	
sita	3	3e			0	1	0	3	1	400	1830	0	ok	agree		
sita	3	4a	early-medieval	hand:class	0	3	2	4	1	1150	1830	0	ok	agree	early-medieval	
sita	3	4b			0	1	0	4	1	1150	1830	0	ok	agree		
sita	3	4c			0	1	0	4	1	1150	1830	0	ok	agree		
sita	3	4d			0	1	0	4	1	1150	1830	0	ok	agree		
skanDa		2	epic-sutra	dcs+dharmamitra	0	10	6	2	1	70	550	0	ok	agree	epic-sutra	
sma	1	1	vedic	dcs	0	18	17	1	1	-1125	-700	0	ok	agree	vedic	
sma	1	2	vedic	dcs	0	9	9	2	1	-1125	-940	0	ok	agree	vedic	
sma	1	3	vedic	dcs	0	4	4	3	1	-1125	-940	0	ok	agree	vedic	
sma	1	4	vedic	dcs	0	7	7	4	1	-1125	-940	0	ok	agree	vedic	
sma	1	5	vedic	dcs	0	16	15	5	1	-1125	-800	0	ok	agree	vedic	
sma	1	6	vedic	dcs	0	27	26	6	1	-1125	1250	0	ok	agree	vedic	
soma		1a	vedic	dcs	0	83	72	1	1	-1125	1200	0	ok	agree	vedic	
soma		1b	vedic	dcs+hand:class	0	117	94	1	1	-1125	1200	0	ok	agree	vedic	
soma		1c			0	3	0	1	1	-1125	1200	0	ok	agree		
soma		1d	early-medieval	hand:class	1	2	1	1	1	-1125	1200	0	ok	agree	early-medieval	
soma		1g			0	2	0	1	1	-1125	1200	0	ok	agree		
soma		1h	classical	dharmamitra	0	14	3	1	1	-1125	1200	0	ok	agree	classical	
soma		2a			0	1	0	2	1	80	1300	0	ok	agree		
soma		2b	epic-sutra	dcs+dharmamitra	0	4	3	2	1	80	1300	0	ok	agree	epic-sutra	
soma		3	epic-sutra	hand:class	1	1	1	3	1	-400	-400	0	ok	agree	epic-sutra	
soma		4b			0	2	0	4	1	None	None	0	ok	agree		
sparSa		1	early-medieval	dcs+hand:class	0	3	2	1	1	950	1150	0	ok	agree	early-medieval	
sparSa		2a	epic-sutra	dcs	0	36	27	2	1	-800	1830	0	ok	agree	epic-sutra	
sparSa		2b	classical	dharmamitra	1	4	1	2	1	-800	1830	0	ok	agree	classical	
sparSa		2c	epic-sutra	dharmamitra	0	6	6	2	1	-800	1830	0	ok	agree	epic-sutra	
sparSa		2d	vedic	dcs	0	41	25	2	1	-800	1830	0	ok	agree	vedic	
sparSa		2e			0	1	0	2	1	-800	1830	0	ok	agree		
sparSa		2f	epic-sutra	hand:class	0	5	4	2	1	-800	1830	0	ok	agree	epic-sutra	
sparSa		2g	early-medieval	dcs	1	3	1	2	1	-800	1830	0	ok	agree	early-medieval	
sparSa		2h	classical	dharmamitra	0	3	2	2	1	-800	1830	0	ok	agree	classical	
sparSa		2i	late-medieval	hand:class	1	2	1	2	1	-800	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 2d bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
sparSa		2k	late-medieval	hand:class	1	2	1	2	1	-800	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 2d bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
sparSa		2l	vedic	dcs	0	33	28	2	1	-800	1830	0	ok	agree	vedic	
sparSa		2m	epic-sutra	dharmamitra	1	2	1	2	1	-800	1830	0	ok	agree	epic-sutra	
sparSa		3	epic-sutra	dharmamitra	0	3	2	3	1	200	1830	0	ok	agree	epic-sutra	
sru		1	vedic	dcs	0	111	92	1	1	-1125	1150	0	ok	agree	vedic	
sru		2	vedic	dcs+hand:class	0	65	43	2	1	-1125	1050	0	ok	agree	vedic	
sru		3	vedic	dcs+hand:class	0	16	12	3	1	-1000	950	0	ok	agree	vedic	
sru		4a	early-medieval	dharmamitra	1	3	1	4	1	80	950	0	ok	agree	early-medieval	
sru		4b	classical	dharmamitra	1	1	1	4	1	80	950	0	ok	agree	classical	
sru		4c	vedic	dcs+hand:class	0	32	21	4	1	80	950	1	evidence_base_citation_resolution	flag-only	vedic	no 'vedic' work among the attestation's dated set — the dating layer's 'vedic' citation was left unresolved by the year table (n_unresolved_citations=1) or vice versa; both claims survive
sru		5			0	3	0	5	1	600	600	0	ok	agree		
sru		6	classical	dharmamitra	0	6	2	6	1	300	600	0	ok	agree	classical	
sru		7a	epic-sutra	dcs+dharmamitra	0	11	9	7	1	-1125	1250	0	ok	agree	epic-sutra	
sru		7b	classical	dharmamitra	1	1	1	7	1	-1125	1250	0	ok	agree	classical	
sru		7d	vedic	dcs+hand:class	0	29	18	7	1	-1125	1250	0	ok	agree	vedic	
sru		7e	classical	dharmamitra	1	2	1	7	1	-1125	1250	0	ok	agree	classical	
suBaga		2a	early-medieval	hand:class	1	2	1	2	1	80	1830	0	ok	agree	early-medieval	
suBaga		2b			0	1	0	2	1	80	1830	0	ok	agree		
suBaga		2c	late-medieval	hand:class	1	2	1	2	1	80	1830	0	ok	agree	late-medieval	
suBaga		2d	epic-sutra	dharmamitra	1	2	1	2	1	80	1830	0	ok	agree	epic-sutra	
suBaga		3a	vedic	hand:class	1	1	1	3	1	80	1830	1	evidence_base_coverage	prefer-attestation-year	epic-sutra	dating row thin (marginal=1, n_dateable=1); attestation earliest 80 from scholarly point dates
suBaga		3b	late-medieval	hand:class	1	2	1	3	1	80	1830	0	ok	agree	late-medieval	
suBaga		3c	late-medieval	hand:class	1	13	3	3	1	80	1830	0	ok	agree	late-medieval	
suBaga		3d	epic-sutra	dharmamitra	0	5	3	3	1	80	1830	0	ok	agree	epic-sutra	
suBaga		4			0	1	0	4	1	1300	1300	0	ok	agree		
suKa		1a	vedic	dcs	0	18	16	1	1	-1125	1050	0	ok	agree	vedic	
suKa		1b	vedic	dcs	0	55	43	1	1	-1125	1050	0	ok	agree	vedic	
suKa		1c	epic-sutra	dcs	0	2	2	1	1	-1125	1050	0	ok	agree	epic-sutra	
suKa		2a			0	1	0	2	1	-400	-400	0	ok	agree		
suKa		2b	epic-sutra	hand:class	1	1	1	2	1	-400	-400	0	ok	agree	epic-sutra	
suKa		3a			0	1	0	3	1	1150	1150	0	ok	agree		
suKa		3b	early-medieval	hand:class	1	2	1	3	1	1150	1150	0	ok	agree	early-medieval	
suKa		4a	vedic	dcs	0	85	55	4	1	-900	1200	0	ok	agree	vedic	
suKa		4b	classical	dharmamitra	0	2	2	4	1	-900	1200	0	ok	agree	classical	
suKa		4c	early-medieval	hand:class	1	2	1	4	1	-900	1200	0	ok	agree	early-medieval	
suKa		4d			0	7	0	4	1	-900	1200	0	ok	agree		
suKa		5a	vedic	dcs	0	62	37	5	1	-800	1400	0	ok	agree	vedic	
suKa		5b	epic-sutra	dcs+dharmamitra+hand:class	0	24	16	5	1	-800	1400	0	ok	agree	epic-sutra	
suKa		5c	late-medieval	dharmamitra	1	1	1	5	1	-800	1400	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 5a bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
suKa		5d	epic-sutra	hand:class	0	4	3	5	1	-800	1400	0	ok	agree	epic-sutra	
sudarSana		2a	epic-sutra	dcs+dharmamitra	0	50	24	2	1	70	1830	0	ok	agree	epic-sutra	
sudarSana		2b			0	1	0	2	1	70	1830	0	ok	agree		
sudarSana		3a	vedic	hand:class	1	1	1	3	1	70	80	1	evidence_base_coverage	prefer-attestation-year	epic-sutra	dating row thin (marginal=1, n_dateable=1); attestation earliest 70 from scholarly point dates
sudarSana		3b	early-medieval	hand:class	1	2	1	3	1	70	80	0	ok	agree	early-medieval	
sudarSana		3c	early-medieval	hand:class	1	3	1	3	1	70	80	0	ok	agree	early-medieval	
sudarSana		3d	early-medieval	hand:class	1	1	1	3	1	70	80	0	ok	agree	early-medieval	
sudarSana		3e	epic-sutra	dcs+dharmamitra	0	16	12	3	1	70	80	0	ok	agree	epic-sutra	
sudarSana		4	early-medieval	hand:class	1	1	1	4	1	1150	1150	0	ok	agree	early-medieval	
sudarSana		5a			0	1	0	5	1	950	1200	0	ok	agree		
sudarSana		5b	early-medieval	dcs+hand:class	0	3	2	5	1	950	1200	0	ok	agree	early-medieval	
sudarSana		6	epic-sutra	dcs+dharmamitra	0	35	21	6	1	80	1200	0	ok	agree	epic-sutra	
sumanas		2a	classical	dharmamitra	0	7	5	2	1	80	1830	0	ok	agree	classical	
sumanas		2b	late-medieval	hand:class	1	10	2	2	1	80	1830	0	ok	agree	late-medieval	
sumanas		2c	classical	dharmamitra	0	2	2	2	1	80	1830	0	ok	agree	classical	
sumanas		2d	epic-sutra	dharmamitra	0	2	2	2	1	80	1830	0	ok	agree	epic-sutra	
sumanas		2e	epic-sutra	dharmamitra	0	12	12	2	1	80	1830	0	ok	agree	epic-sutra	
sumanas		3a	epic-sutra	dcs+dharmamitra+hand:class	0	52	35	3	1	-400	1200	0	ok	agree	epic-sutra	
sumanas		3b	classical	dharmamitra	0	5	3	3	1	-400	1200	0	ok	agree	classical	
sumanas		3c	early-medieval	dcs+dharmamitra	0	2	2	3	1	-400	1200	0	ok	agree	early-medieval	
sumanas		4	classical	dharmamitra	0	4	2	4	1	450	1830	0	ok	agree	classical	
sumuKa	2	1a	classical	dcs+hand:class	0	17	12	1	1	600	600	0	ok	agree	classical	
sumuKa	2	1b	epic-sutra	dcs+dharmamitra	0	4	3	1	1	600	600	0	ok	agree	epic-sutra	
sumuKa	2	1c	epic-sutra	dharmamitra	0	16	15	1	1	600	600	0	ok	agree	epic-sutra	
sumuKa	2	1d	epic-sutra	dcs	1	1	1	1	1	600	600	0	ok	agree	epic-sutra	
sumuKa	2	1e	early-medieval	hand:class	1	1	1	1	1	600	600	0	ok	agree	early-medieval	
sumuKa	2	1f	epic-sutra	dharmamitra	0	3	3	1	1	600	600	0	ok	agree	epic-sutra	
sumuKa	2	1g	epic-sutra	hand:class	0	3	2	1	1	600	600	0	ok	agree	epic-sutra	
sumuKa	2	2a	late-medieval	hand:class	1	14	1	2	1	None	None	0	ok	agree	late-medieval	
sumuKa	2	2b			0	1	0	2	1	None	None	0	ok	agree		
sumuKa	2	2c	late-medieval	hand:class	1	2	1	2	1	None	None	0	ok	agree	late-medieval	
sumuKa	2	2d	epic-sutra	dcs+dharmamitra	0	21	16	2	1	None	None	0	ok	agree	epic-sutra	
sumuKa	2	3a			0	2	0	3	1	80	1150	0	ok	agree		
sumuKa	2	3b			0	3	0	3	1	80	1150	0	ok	agree		
sumuKa	2	3c	epic-sutra	dharmamitra	0	4	3	3	1	80	1150	0	ok	agree	epic-sutra	
sumuKa	2	4	late-medieval	hand:class	1	2	1	4	1	1830	1830	0	ok	agree	late-medieval	
suparRa		2a	vedic	dcs	0	103	85	2	1	-1125	1200	0	ok	agree	vedic	
suparRa		2b	epic-sutra	dharmamitra	1	1	1	2	1	-1125	1200	0	ok	agree	epic-sutra	
suparRa		2c	vedic	dcs	0	8	6	2	1	-1125	1200	0	ok	agree	vedic	
suparRa		2d	early-medieval	dcs	1	1	1	2	1	-1125	1200	0	ok	agree	early-medieval	
suparRa		2e	epic-sutra	dharmamitra	1	1	1	2	1	-1125	1200	0	ok	agree	epic-sutra	
suparRa		2f	early-medieval	hand:class	1	2	1	2	1	-1125	1200	0	ok	agree	early-medieval	
suparRa		3a	early-medieval	dcs+hand:class	0	5	3	3	1	950	1200	0	ok	agree	early-medieval	
suparRa		3b	early-medieval	hand:class	1	2	1	3	1	950	1200	0	ok	agree	early-medieval	
suparRa		4a	vedic	dcs	0	5	4	4	1	-1000	1300	0	ok	agree	vedic	
suparRa		4b			0	1	0	4	1	-1000	1300	0	ok	agree		
suparRa		4c			0	2	0	4	1	-1000	1300	0	ok	agree		
suraBi		1a	vedic	dcs+hand:class	0	68	52	1	1	-1125	1830	0	ok	agree	vedic	
suraBi		1b	vedic	dcs	0	6	5	1	1	-1125	1830	0	ok	agree	vedic	
suraBi		1c	early-medieval	hand:class	0	4	2	1	1	-1125	1830	0	ok	agree	early-medieval	
suraBi		1d	late-medieval	hand:class	1	2	1	1	1	-1125	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 1a bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
suraBi		2a	early-medieval	hand:class	0	15	3	2	1	400	1830	0	ok	agree	early-medieval	
suraBi		2b	classical	dcs+dharmamitra	0	11	6	2	1	400	1830	0	ok	agree	classical	
suraBi		3a	classical	dharmamitra	0	10	2	3	1	70	1830	0	ok	agree	classical	
suraBi		3b	late-medieval	hand:class	1	2	1	3	1	70	1830	0	ok	agree	late-medieval	
suraBi		3c	epic-sutra	dcs+dharmamitra	0	41	37	3	1	70	1830	0	ok	agree	epic-sutra	
suraBi		3d	classical	dharmamitra	0	7	5	3	1	70	1830	0	ok	agree	classical	
suraBi		3e	late-medieval	hand:class	1	2	1	3	1	70	1830	0	ok	agree	late-medieval	
suraBi		4a	vedic	dcs+hand:class	0	14	12	4	1	-800	1830	0	ok	agree	vedic	
suraBi		4b	early-medieval	hand:class	1	2	1	4	1	-800	1830	0	ok	agree	early-medieval	
suraBi		4c	late-medieval	hand:class	1	3	1	4	1	-800	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 4a bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
surasa		1a	epic-sutra	dcs	0	6	5	1	1	70	1150	0	ok	agree	epic-sutra	
surasa		1b	early-medieval	dharmamitra	1	1	1	1	1	70	1150	0	ok	agree	early-medieval	
surasa		2a	late-medieval	hand:class	1	3	1	2	1	80	1830	0	ok	agree	late-medieval	
surasa		3a	classical	dharmamitra	0	14	3	3	1	70	1830	0	ok	agree	classical	
surasa		4b			0	3	0	4	1	400	600	0	ok	agree		
surasa		4c	epic-sutra	dharmamitra	0	4	3	4	1	400	600	0	ok	agree	epic-sutra	
surasa		4d	epic-sutra	dcs+dharmamitra	0	25	23	4	1	400	600	0	ok	agree	epic-sutra	
surasa		5a	early-medieval	hand:class	1	1	1	5	1	1150	1830	0	ok	agree	early-medieval	
surasa		5b	late-medieval	hand:class	1	3	1	5	1	1150	1830	0	ok	agree	late-medieval	
surasa		5c			0	1	0	5	1	1150	1830	0	ok	agree		
surasa		5d			0	1	0	5	1	1150	1830	0	ok	agree		
suvarRa		10	late-medieval	hand:class	1	4	1	10	1	1300	1830	0	ok	agree	late-medieval	
suvarRa		11	late-medieval	hand:class	1	2	1	11	1	1300	1830	0	ok	agree	late-medieval	
suvarRa		12a	epic-sutra	dharmamitra	0	6	5	12	1	-400	1150	0	ok	agree	epic-sutra	
suvarRa		12b	epic-sutra	dharmamitra	1	1	1	12	1	-400	1150	0	ok	agree	epic-sutra	
suvarRa		12c	epic-sutra	dcs+dharmamitra+hand:class	0	5	4	12	1	-400	1150	0	ok	agree	epic-sutra	
suvarRa		2	vedic	dcs+hand:class	0	42	27	2	1	-940	1300	0	ok	agree	vedic	
suvarRa		3	epic-sutra	dcs+dharmamitra+hand:class	0	31	14	3	1	-400	1200	0	ok	agree	epic-sutra	
suvarRa		4	early-medieval	hand:class	1	1	1	4	1	1150	1150	0	ok	agree	early-medieval	
suvarRa		5	classical	dharmamitra	0	11	5	5	1	450	1830	0	ok	agree	classical	
suvarRa		6	late-medieval	hand:class	1	2	1	6	1	1830	1830	0	ok	agree	late-medieval	
suvarRa		7	vedic	dcs	0	2	2	7	1	-800	-800	0	ok	agree	vedic	
suvarRa		8	early-medieval	hand:class	1	2	1	8	1	1150	1200	0	ok	agree	early-medieval	
suvarRa		9			0	1	0	9	1	None	None	0	ok	agree		
svastika		10	early-medieval	hand:class	1	1	1	10	1	None	None	0	ok	agree	early-medieval	
svastika		11	late-medieval	hand:class	1	2	1	11	1	1830	1830	0	ok	agree	late-medieval	
svastika		12a	epic-sutra	dharmamitra	1	1	1	12	1	80	200	0	ok	agree	epic-sutra	
svastika		12b	epic-sutra	dharmamitra	1	1	1	12	1	80	200	0	ok	agree	epic-sutra	
svastika		12c	epic-sutra	dharmamitra	1	1	1	12	1	80	200	0	ok	agree	epic-sutra	
svastika		12d			0	1	0	12	1	80	200	0	ok	agree		
svastika		2	epic-sutra	dcs+dharmamitra	0	7	5	2	1	70	1150	0	ok	agree	epic-sutra	
svastika		3	epic-sutra	dharmamitra	0	9	2	3	1	80	1050	0	ok	agree	epic-sutra	
svastika		4	epic-sutra	dcs	0	13	3	4	1	150	550	0	ok	agree	epic-sutra	
