lemma	id_gra	id_pwg	location	form	translator	status	text	divergence_class	wordlevel_span	wordlevel_confidence
agní-	79	349	1.19.6	agne	elizarenkova_ru_1989	present	(Те,) что на светлом пространстве небосвода\nНа небе живут как боги –\nС Марутами приди, о Агни!			
agní-	79	349	1.19.6	agne	griffith_en_1896	present	Who sit as Deities in heaven, above the sky-vault's luminous sphere:\nO Agni, with those Maruts come.			
agní-	79	349	1.19.6	agne	jamison_brereton_en_2014	present	Those who as gods sit in the luminous realm of the firmament, in heaven— with the Maruts, o Agni, come hither.			
agní-	79	349	1.19.7	agne	grassmann_de_1876	present	Die durch des Meeres Wogenflut, die Wellenberge schaukelnd wehn, Mit diesen Maruts, Agni, komm.			
agní-	79	349	1.19.7	agne	geldner_de_1951	present	Die die Berge schaukeln, über das flutende Meer (kommen), mit den Marut komm, o Agni!			
agní-	79	349	1.19.7	agne	elizarenkova_ru_1989	present	(Те,) что сотрясают горы,\nЧерез бурное море (приходят к нам) –\nС Марутами приди, о Агни!			
agní-	79	349	1.19.7	agne	griffith_en_1896	present	Who scatter clouds about the sky, away over the billowy sea:\nO Agni, with those Maruts come.			
agní-	79	349	1.19.7	agne	jamison_brereton_en_2014	present	Those who make the mountains swing, across the undulating sea— with the Maruts, o Agni, come hither.			
agní-	79	349	1.19.8	agne	grassmann_de_1876	present	Die übers Meer nach ihrer Macht hindringen mit der Strahlen Glanz, Mit diesen Maruts, Agni, komm.			
agní-	79	349	1.19.8	agne	geldner_de_1951	present	Die sich mit den Strahlen ausdehnen, mit Gewalt über das Meer (kommen), mit den Marut komm, o Agni!			
agní-	79	349	1.19.8	agne	elizarenkova_ru_1989	present	(Те,) что распространяются с лучами,\nЧерез море с силой (пробиваются), –\nС Марутами приди, о Агни!			
agní-	79	349	1.19.8	agne	griffith_en_1896	present	Who with their bright beams spread them forth over the ocean in their might\nO Agni, with those Maruts come.			
agní-	79	349	1.19.8	agne	jamison_brereton_en_2014	present	Those who stretch with their reins across the sea with their strength— with the Maruts, o Agni, come hither.			
agní-	79	349	1.19.9	agne	grassmann_de_1876	present	Dir giesse ich zum ersten Trunk des Soma Süssigkeiten aus; Komm, Agni, mit der Marutschar.			
agní-	79	349	1.19.9	agne	geldner_de_1951	present	Dich lasse ich zum somischen Honigtrank zu, damit du zuerst davon trinkest. Mit den Marut komm, o Agni!			
agní-	79	349	1.19.9	agne	elizarenkova_ru_1989	present	Тебя выпускаю я на мед сомы,\nЧтобы ты первым выпил. –\nС Марутами приди, о Агни!			
agní-	79	349	1.19.9	agne	griffith_en_1896	present	For thee, to be thine early draught, I pour the Soma-mingled meath:\nO Agni, with the Maruts come.			
agní-	79	349	1.19.9	agne	jamison_brereton_en_2014	present	Toward you I dispatch the somian honey, for you to drink first. - With the Maruts, o Agni, come hither.			
agní-	79	349	1.22.9	ágne	grassmann_de_1876	present	O Agni, fahre zu uns her die Götterfraun, die willigen, Und Tvaschtar zu dem Somatrunk.			
agní-	79	349	1.22.9	ágne	geldner_de_1951	present	Agni, fahr die willigen Göttergemahlinnen und den Tvaṣṭr̥ zum Somatrunk her!			
agní-	79	349	1.22.9	ágne	elizarenkova_ru_1989	present	О Агни, привези сюда\nСогласных жен богов\n(И) Тваштара на питье сомы.			
agní-	79	349	1.22.9	ágne	griffith_en_1896	present	O Agni, hither bring to us the willing Spouses of the Gods,\nAnd Tvastar, to the Soma draught.			
agní-	79	349	1.22.9	ágne	jamison_brereton_en_2014	present	Agni, convey the eager Wives of the Gods here, and Tvastar, for soma-drinking.			
agní-	79	349	1.22.10	agne	grassmann_de_1876	present	O jüngster Agni, fahre her die Frauen Hotra, Bharati, Zur Huld Varutri, Dhischana.			
agní-	79	349	1.22.10	agne	geldner_de_1951	present	Die Götterfrauen fahr, o Agni, her zu Gnade, Hotrā, Bhāratī, Varūtrī, die Dhiṣaṇā, du Jüngster!			
agní-	79	349	1.22.10	agne	elizarenkova_ru_1989	present	Божественных жен, о Агни, привези сюда\nДля помощи: Хотру, Бхарати,\nВарутри, Дхишану, о юнейший!			
agní-	79	349	1.22.10	agne	griffith_en_1896	present	Most youthful Agni, hither bring their Spouses, Hotra, Bharati,\nVarutri, Dhisana, for aid.			
agní-	79	349	1.22.10	agne	jamison_brereton_en_2014	present	Agni, youngest one, convey the Wives here for help, and Hotra BharatT, VartitrT, Dhisana.			
agní-	79	349	1.23.20	agním	grassmann_de_1876	present	Im Wasser, sagte Soma mir, ist alle Arzenei vereint Und Agni, der das All erquickt.			
agní-	79	349	1.23.20	agním	geldner_de_1951	present	Soma belehrte mich, daß in den Wassern alle Arzeneien und der allerersprießliche Agni sei, und daß die Wasser allheilend sind.			
agní-	79	349	1.23.20	agním	elizarenkova_ru_1989	present	Мне сказал сома, что в водах –\nВсе целебные средства\nИ Агни всеблагой\nИ что воды всеисцеляющи.			
agní-	79	349	1.23.20	agním	griffith_en_1896	present	Within the Waters-Soma thus hath told me-dwell all balms that heal,\nAnd Agni, he who blesseth all. The Waters hold all medicines.			
agní-	79	349	1.23.20	agním	jamison_brereton_en_2014	present	“Within the waters,” Soma said to me, “are all healing remedies, and Agni who is weal to all.” And the waters are healing for all.			
agní-	79	349	1.23.23	agne	grassmann_de_1876	present	Den Wassern ging ich heute nach, wir einten uns mit ihrer Flut; Komm, Agni, her mit Milch benetzt, und mich benetze du mit Glanz.			
agní-	79	349	1.23.23	agne	geldner_de_1951	present	Die Gewässer habe ich heute aufgesucht; wir sind mit ihrem Naß in Berührung gekommen. Komm Milch bringend, Agni; begabe mich hier mit Ansehen!			
agní-	79	349	1.23.23	agne	elizarenkova_ru_1989	present	Сегодня я добрался до вод.\nМы встретились с (их) влагой.\nС молоком приди, о Агни!\nСоедини меня с блеском!			
agní-	79	349	1.23.23	agne	griffith_en_1896	present	The Waters I this day have sought, and to their moisture have we come:\nO Agni, rich in milk, come thou, and with thy splendour cover me.			
agní-	79	349	1.23.23	agne	jamison_brereton_en_2014	present	O Waters, today I have followed (you). We have united with your sap. Full of milk, come here, o Agni. Merge me with luster.			
agní-	79	349	1.23.24	agne	grassmann_de_1876	present	Benetze, Agni, mich mit Glanz, mit Alter und mit Kinderschar, Dess sei'n die Götter Zeugen mir und Indra nebst den Sehern auch.			
agní-	79	349	1.23.24	agne	geldner_de_1951	present	Begab mich, Agni, mit Ansehen, mit Nachkommenschaft und langem Leben! Die Götter mögen mir dessen Zeuge sein, Indra möge mit den R̥ṣi's Zeuge sein.			
agní-	79	349	1.23.24	agne	elizarenkova_ru_1989	present	С блеском меня соедини,\nС потомством, с долгой жизнью!\nДа подтвердят мне это боги!\nДа подтвердит Индра вместе с риши!			
agní-	79	349	1.23.24	agne	griffith_en_1896	present	Fill me with splendour, Agni; give offspring and length of days; the Gods\nShall know me even as I am, and Indra with the Rsis, know.			
agní-	79	349	1.23.24	agne	jamison_brereton_en_2014	present	Merge me with luster, Agni, with offspring, with long life. The gods should know this (hymn?) of mine; Indra should know it along with the seers.			
agní-	79	349	1.24.2	agnéḥ	grassmann_de_1876	present	Gott Agni ist's, der ew'gen Götter erster, an dessen theuren Namen wir gedenken; Er gibt der grossen Aditi zurück uns, dass Vater ich und Mutter wieder schaue.			
agní-	79	349	1.24.2	agnéḥ	geldner_de_1951	present	Gott Agni ist der erste der Unsterblichen, an dessen teuren Namen wir gedenken. Er soll uns der großen Aditi zurückgeben. Möchte ich Vater und Mutter sehen.			
agní-	79	349	1.24.2	agnéḥ	elizarenkova_ru_1989	present	Мы вспомним милое имя бога\nАгни – первого из бессмертных.\nОн вернет нас снова великой Несвязанности,\nЧтобы я видел отца и мать!			
agní-	79	349	1.24.2	agnéḥ	griffith_en_1896	present	Agni the God the first among the Immortals, - of his auspicious name let us bethink us.\nHe shall to mighty Aditi restore us, that I may see my Father and my Mother.			
agní-	79	349	1.24.2	agnéḥ	jamison_brereton_en_2014	present	We will recall the dear name of the god Agni, of the first of the immortals. He will return us to great Aditi. I would see my father and mother.			
agní-	79	349	1.26.2	ágne	grassmann_de_1876	present	Du lieber Priester setze dich, o jüngster, durch Gebet gelockt, Agni, durch unser glänzend Lied.			
agní-	79	349	1.26.2	ágne	geldner_de_1951	present	Nimm als unser auserwählter Hotr̥ Platz, mit Dichtungen, mit glanzvoller Rede (geladen), du jüngster Agni!			
agní-	79	349	1.26.2	ágne	elizarenkova_ru_1989	present	Сядь как наш избранный хотар,\nО самый юный, (привлеченный) поэтическими мыслями\nО Агни, (и) блеском речи.			
agní-	79	349	1.26.2	ágne	griffith_en_1896	present	Sit ever to be chosen, as our Priest., most youthful, through our hymns,\nO Agni, through our heavenly word.			
agní-	79	349	1.26.2	ágne	jamison_brereton_en_2014	present	Take your seat as our Hotar, worthy to be chosen by our thoughts and heaven-bound speech, o youngest Agni.			
agní-	79	349	1.26.10	agne	grassmann_de_1876	present	Mit allen Feuern, Agni, nimm dies Opfer an und dieses Lied Mit Wohlgefallen, Sohn der Kraft!			
agní-	79	349	1.26.10	agne	geldner_de_1951	present	Mit allen (anderen) Agni's nimm, Agni, dieses Opfer, dieses Wort gern an, jüngster (Sohn) der Kraft!			
agní-	79	349	1.26.10	agne	elizarenkova_ru_1989	present	Вместе со всеми Агни, о Агни,\nПрими благосклонно, о юный (сын) силы,\nЭту жертву, эту речь!			
agní-	79	349	1.26.10	agne	griffith_en_1896	present	With all thy fires, O Agni, find pleasure in this our sacrifice,\nAnd this our speech, O Son of Strength.			
agní-	79	349	1.26.10	agne	jamison_brereton_en_2014	present	O Agni, along with all the fires, take delight in this sacrifice and in this speech, o young (son) of strength.			
agní-	79	349	1.26.10	agníbhiḥ	grassmann_de_1876	present	Mit allen Feuern, Agni, nimm dies Opfer an und dieses Lied Mit Wohlgefallen, Sohn der Kraft!			
agní-	79	349	1.26.10	agníbhiḥ	geldner_de_1951	present	Mit allen (anderen) Agni's nimm, Agni, dieses Opfer, dieses Wort gern an, jüngster (Sohn) der Kraft!			
agní-	79	349	1.26.10	agníbhiḥ	elizarenkova_ru_1989	present	Вместе со всеми Агни, о Агни,\nПрими благосклонно, о юный (сын) силы,\nЭту жертву, эту речь!			
agní-	79	349	1.26.10	agníbhiḥ	griffith_en_1896	present	With all thy fires, O Agni, find pleasure in this our sacrifice,\nAnd this our speech, O Son of Strength.			
agní-	79	349	1.26.10	agníbhiḥ	jamison_brereton_en_2014	present	O Agni, along with all the fires, take delight in this sacrifice and in this speech, o young (son) of strength.			
agní-	79	349	1.27.1	agním	grassmann_de_1876	present	Den Agni rühmet andachtsvoll gleichwie ein langgeschweiftes Ross, Der über alle Opfer herrscht.			
agní-	79	349	1.27.1	agním	geldner_de_1951	present	Wie ein wertvolles Roß will ich unter Verbeugungen dich, den Agni, loben, der über allen Opferhandlungen waltet.			
agní-	79	349	1.27.1	agním	elizarenkova_ru_1989	present	Как коня, приносящего награды,\nНадо почитать тебя, Агни, поклонениями,\n(Тебя,) безраздельно властвующего над обрядами.			
agní-	79	349	1.27.1	agním	griffith_en_1896	present	WITH worship will I glorify thee, Agni, like a long-tailed steed,\nImperial Lord of sacred rites.			
agní-	79	349	1.27.1	agním	jamison_brereton_en_2014	present	(This is) to extol you, Agni, with reverences—you bringing choice things [/long-tailed] like a horse, ruling over the rites completely.			
agní-	79	349	1.27.4	ágne	grassmann_de_1876	present	Und künde unsre Spende schön und diesen neusten Lobgesang, o Agni, du den Göttern an.			
agní-	79	349	1.27.4	ágne	geldner_de_1951	present	Diese unsere neueste Gabe, das Gesangeslied, melde du, Agni, fein den Göttern!			
agní-	79	349	1.27.4	ágne	elizarenkova_ru_1989	present	Эту вот прекрасную нашу заслугу –\nНовый гимн размером Гаятри\nТы, Агни, провозгласи среди-богов!			
agní-	79	349	1.27.4	ágne	griffith_en_1896	present	O Agni, graciously announce this our oblation to the Gods,\nAnd this our newest song of praise.			
agní-	79	349	1.27.4	ágne	jamison_brereton_en_2014	present	This, our winnings, our newer song, you shall proclaim among the gods, o Agni.			
agní-	79	349	1.27.7	agne	grassmann_de_1876	present	Der Sterbliche, den, Agni, du in Schlachten schützest und beeilst, Erlanget stete Labungen.			
agní-	79	349	1.27.7	agne	geldner_de_1951	present	Welchen Sterblichen du, Agni, in den Schlachten begünstigen wirst, wen du in den (Kämpfen um die) Preise anspornst, der wird alle Genüsse in der Hand halten.			
agní-	79	349	1.27.7	agne	elizarenkova_ru_1989	present	Какого смертного, о Агни, в сражениях\nТы поддержишь, кого поторопишь к наградам,\nТот удержит непрерывные подкрепления.			
agní-	79	349	1.27.7	agne	griffith_en_1896	present	That man is lord of endless strength whom thou protectest in the fight,\nAgni, or urgest to the fray.			
agní-	79	349	1.27.7	agne	jamison_brereton_en_2014	present	The mortal whom you will help in battles, o Agni, whom you will spur on to the prizes, he will hold fast to unfailing refreshments.			
agní-	79	349	1.27.12	agníḥ	grassmann_de_1876	present	Als reicher Stammfürst höre er, der Götter hohes Banner, uns, Agni, der hell durch Spruch erglänzt.			
