slp1	iast	pos	period_spread
viSvatomuKa	viśvatomukha	adj	1
adrivat	adrivat	adj	1
BAgika	bhāgika	adj	1
izay	iṣay	v	1
izwikA	iṣṭikā	f	1
jAgata	jāgata	adj	1
janitrI	janitrī	f	1
janus	janus	mn	1
kAkatuRqI	kākatuṇḍī	f	1
kaNkaRa	kaṅkaṇa	n	1
kArttikI	kārttikī	f	1
kaSA	kaśā	f	1
kumBI	kumbhī	f	1
nibiqa	nibiḍa	adj	1
nirRI	nirṇī	v	1
pAkin	pākin	adj	1
palala	palala	mn	1
pauza	pauṣa	m	1
prasUna	prasūna	n	1
pratipAdana	pratipādana	n	1
pratyaBijYA	pratyabhijñā	v	1
prAvizkf	prāviṣkṛ	v	1
raivata	raivata	m	1
SAKin	śākhin	m	1
samavAyin	samavāyin	adj	1
sattrin	sattrin	m	1
sidDacUrRa	siddhacūrṇa	n	1
SoSuc	śośuc	v	1
spand	spand	v	1
srotoYjana	srotoñjana	n	1
SUlaBeda	śūlabheda	mn	1
sUraRa	sūraṇa	n	1
taRqulIyaka	taṇḍulīyaka	mn	1
upasamADA	upasamādhā	v	1
vyAcakz	vyācakṣ	v	1
yavizWa	yaviṣṭha	adj	1
Ahnika	āhnika	n	1
ajamodA	ajamodā	f	1
anyaka	anyaka	adj	1
arya	arya	adj	1
caYcu	cañcu	mf	1
dAnu	dānu	fn	1
DizaRA	dhiṣaṇā	f	1
gaRapa	gaṇapa	m	1
japA	japā	f	1
jIra	jīra	adj	1
johav	johav	v	1
keSya	keśya	adj	1
kuwway	kuṭṭay	v	1
matsyAkzI	matsyākṣī	f	1
mIQvas	mīḍhvas	adj	1
navyas	navyas	adj	1
pratipakza	pratipakṣa	m	1
pratisAraRa	pratisāraṇa	mfn	1
pravat	pravat	f	1
rasA	rasā	f	1
rATaMtara	rāthaṁtara	adj	1
rUpatA	rūpatā	f	1
saMkalikA	saṁkalikā	f	1
SAMkara	śāṁkara	adj	1
saMSA	saṁśā	v	1
SatapuzpA	śatapuṣpā	f	1
vazawkf	vaṣaṭkṛ	v	1
vikAsa	vikāsa	m	1
vizRukrAntA	viṣṇukrāntā	f	1
viSveSvara	viśveśvara	m	1
vfzAkapi	vṛṣākapi	m	1
anupA	anupā	v	1
Apatti	āpatti	f	1
Api	āpi	m	1
asvatantra	asvatantra	adj	1
DAnyaka	dhānyaka	n	1
DaritrI	dharitrī	f	1
DAyyA	dhāyyā	f	1
dfzad	dṛṣad	f	1
jalaukA	jalaukā	f	1
jAmi	jāmi	adj	1
karmAnta	karmānta	m	1
kataka	kataka	mn	1
mAlinI	mālinī	f	1
manohvA	manohvā	f	1
muKara	mukhara	adj	1
nairAtmya	nairātmya	n	1
nakz	nakṣ	v	1
nirutTa	niruttha	adj	1
parArDa	parārdha	mn	1
paryAkula	paryākula	adj	1
pauzkara	pauṣkara	n	1
pIWI	pīṭhī	f	1
prAcIna	prācīna	adj	1
fzaBaka	ṛṣabhaka	m	1
Suzmin	śuṣmin	adj	1
val	val	v	1
vaMSya	vaṁśya	m	1
vella	vella	n	1
vilup	vilup	v	1
vinind	vinind	v	1
agnimanTa	agnimantha	m	1
alakzita	alakṣita	adj	1
Asic	āsic	v	1
AsurI	āsurī	f	1
caturyuga	caturyuga	mn	1
dasma	dasma	m	1
kabanDa	kabandha	m	1
kaNguRI	kaṅguṇī	f	1
kartavya	kartavya	n	1
kUwasTa	kūṭastha	adj	1
kuwumbin	kuṭumbin	m	1
mahAbala	mahābala	m	1
mfqay	mṛḍay	v	1
murAri	murāri	m	1
navya	navya	adj	1
pauMsya	pauṁsya	n	1
prakASana	prakāśana	n	1
raB	rabh	v	1
reRukA	reṇukā	f	1
SiSumAra	śiśumāra	m	1
skamBa	skambha	m	1
svakIya	svakīya	adj	1
taruRI	taruṇī	f	1
varRana	varṇana	n	1
viMSat	viṁśat	f	1
viSalyA	viśalyā	f	1
visPowa	visphoṭa	m	1
acCAvAka	acchāvāka	m	1
AkarzaRa	ākarṣaṇa	n	1
akzita	akṣita	adj	1
anuzRa	anuṣṇa	adj	1
ApyAyana	āpyāyana	n	1
astamita	astamita	adj	1
avya	avya	adj	1
DAmay	dhāmay	v	1
duroRa	duroṇa	n	1
gARapatya	gāṇapatya	n	1
indravAruRI	indravāruṇī	f	1
liKita	likhita	n	1
mahauzaDa	mahauṣadha	n	1
makAra	makāra	mn	1
mArkava	mārkava	mn	1
melaka	melaka	mn	1
nirvAhay	nirvāhay	v	1
pAdANguzWa	pādāṅguṣṭha	m	1
pAkayajYa	pākayajña	m	1
pAtraka	pātraka	n	1
piRqI	piṇḍī	f	1
rajanIcara	rajanīcara	m	1
raktikA	raktikā	fn	1
raYjaka	rañjaka	adj	1
roDay	rodhay	v	1
ftAvfD	ṛtāvṛdh	adj	1
sattvaka	sattvaka	mn	1
sevaka	sevaka	m	1
SilAda	śilāda	m	1
somavallI	somavallī	f	1
suvita	suvita	n	1
udreka	udreka	m	1
UzaRa	ūṣaṇa	n	1
vala	vala	m	1
varivas	varivas	n	1
viSvasfj	viśvasṛj	m	1
abala	abala	n	1
antaryAmin	antaryāmin	m	1
anyatva	anyatva	n	1
daRqin	daṇḍin	m	1
ej	ej	v	1
gartA	gartā	f	1
GawI	ghaṭī	f	1
gojihvA	gojihvā	f	1
haRqikA	haṇḍikā	mf	1
homay	homay	v	1
janiman	janiman	n	1
kAlanemi	kālanemi	m	1
kAntapAzARa	kāntapāṣāṇa	mn	1
kAzAya	kāṣāya	n	1
kawutumbI	kaṭutumbī	mf	1
KawikA	khaṭikā	f	1
kupya	kupya	n	1
maitrAvaruRa	maitrāvaruṇa	m	1
mamatva	mamatva	n	1
mayoBu	mayobhu	adj	1
nandISvara	nandīśvara	m	1
pampA	pampā	f	1
parA	parā	f	1
parameSAnI	parameśānī	f	1
paripUray	paripūray	v	1
pAwalI	pāṭalī	f	1
pAtanAyantra	pātanāyantra	n	1
puraMDi	puraṁdhi	f	1
ri	ri	v	1
samAvartay	samāvartay	v	1
sarva	sarva	m	1
SawI	śaṭī	f	1
sinIvAlI	sinīvālī	f	1
sugama	sugama	adj	1
sUryA	sūryā	f	1
suvfkti	suvṛkti	f	1
vajravallI	vajravallī	f	1
aiSAnI	aiśānī	f	1
BUlatA	bhūlatā	f	1
dantakAzWa	dantakāṣṭha	n	1
QAlay	ḍhālay	v	1
DUsara	dhūsara	adj	1
dvitIyaka	dvitīyaka	adj	1
gadyARaka	gadyāṇaka	mn	1
girvaRas	girvaṇas	adj	1
gopAlaka	gopālaka	m	1
haryata	haryata	adj	1
jawAyus	jaṭāyus	m	1
mUlikA	mūlikā	f	1
narya	narya	adj	1
nirbIja	nirbīja	adj	1
paritoza	paritoṣa	m	1
fj	ṛj	v	1
SlIpada	ślīpada	n	1
zowa	ṣoṭa	m	1
SrIKaRqa	śrīkhaṇḍa	mn	1
sUnftA	sūnṛtā	f	1
turvasu	turvasu	m	1
turya	turya	adj	1
ullas	ullas	v	1
utsa	utsa	m	1
vajrakanda	vajrakanda	mfn	1
vatsanABa	vatsanābha	mn	1
vAtsyAyana	vātsyāyana	m	1
vrAtya	vrātya	m	1
yogavAhin	yogavāhin	adj	1
akftrima	akṛtrima	adj	1
anehas	anehas	adj	1
Arakta	ārakta	adj	1
Asan	āsan	n	1
atibalA	atibalā	f	1
dadru	dadru	fn	1
Danv	dhanv	v	1
Dfk	dhṛk	adj	1
gArA	gārā	mfn	1
glAna	glāna	n	1
jApya	jāpya	n	1
jAraRA	jāraṇā	f	1
jAWara	jāṭhara	adj	1
kAsamarda	kāsamarda	mf	1
kzIriRI	kṣīriṇī	f	1
mahAvyAhfti	mahāvyāhṛti	f	1
naB	nabh	v	1
nikfntana	nikṛntana	adj	1
padmAsana	padmāsana	n	1
palARqu	palāṇḍu	mn	1
paYcakola	pañcakola	n	1
payasvat	payasvat	adj	1
pracura	pracura	adj	1
pratIka	pratīka	n	1
pfR	pṛṇ	v	1
rasona	rasona	mn	1
sahalakzmaRa	sahalakṣmaṇa	adj	1
samucita	samucita	adj	1
sani	sani	mf	1
satyavrata	satyavrata	m	1
SiprA	śiprā	f	1
taRqulIya	taṇḍulīya	m	1
tavizI	taviṣī	f	1
vakz	vakṣ	v	1
varAwa	varāṭa	mn	1
viSveSa	viśveśa	m	1
aBidAs	abhidās	v	1
aBiGAray	abhighāray	v	1
aDoBAga	adhobhāga	m	1
aGnyA	aghnyā	f	1
anuguRa	anuguṇa	adj	1
ATarvaRa	ātharvaṇa	m	1
cipiwa	cipiṭa	adj	1
citti	citti	f	1
DUmrAkza	dhūmrākṣa	m	1
draviRas	draviṇas	n	1
dfh	dṛh	v	1
Garzay	gharṣay	v	1
kANkzI	kāṅkṣī	f	1
kAruRika	kāruṇika	adj	1
koSAtakI	kośātakī	f	1
mahan	mahan	n	1
mainda	mainda	m	1
maYjUzA	mañjūṣā	mf	1
matkuRa	matkuṇa	m	1
mezI	meṣī	f	1
mohana	mohana	n	1
nazwapizwa	naṣṭapiṣṭa	adj	1
nigaqa	nigaḍa	mn	1
nftama	nṛtama	adj	1
prAv	prāv	v	1
rAmaWa	rāmaṭha	mn	1
saMvedana	saṁvedana	n	1
SiKarin	śikharin	m	1
Srapay	śrapay	v	1
sUnfta	sūnṛta	adj	1
SUraRa	śūraṇa	mn	1
SUrpaRaKA	śūrpaṇakhā	f	1
upakAraka	upakāraka	adj	1
usriyA	usriyā	f	1
varDin	vardhin	adj	1
vAsaka	vāsaka	mn	1
vaSyA	vaśyā	fn	1
vidyunmAlin	vidyunmālin	m	1
viniDA	vinidhā	v	1
vIraka	vīraka	m	1
vyavAyin	vyavāyin	adj	1
alaktaka	alaktaka	mn	1
anas	anas	n	1
arRa	arṇa	m	1
avIci	avīci	mfn	1
avyAhata	avyāhata	adj	1
BUz	bhūṣ	v	1
daivika	daivika	adj	1
dardura	dardura	mn	1
digBAga	digbhāga	m	1
drapsa	drapsa	m	1
jAtIPala	jātīphala	n	1
kozWikA	koṣṭhikā	f	1
kretf	kretṛ	adj	1
kzIrakanda	kṣīrakanda	mfn	1
mahIBuj	mahībhuj	m	1
matsara	matsara	adj	1
nAgArjuna	nāgārjuna	m	1
navasAra	navasāra	mn	1
netrya	netrya	adj	1
paYcaguRa	pañcaguṇa	adj	1
paricArikA	paricārikā	f	1
pAwava	pāṭava	n	1
pinAka	pināka	mn	1
prajap	prajap	v	1
prAyaRIya	prāyaṇīya	adj	1
samaByas	samabhyas	v	1
Seva	śeva	adj	1
tarza	tarṣa	m	1
traiPala	traiphala	adj	1
ullAsa	ullāsa	m	1
uruzy	uruṣy	v	1
vAnarI	vānarī	f	1
vAritara	vāritara	n	1
viDAyin	vidhāyin	adj	1
vimatsara	vimatsara	adj	1
vIrA	vīrā	f	1
vIravat	vīravat	adj	1
aindrI	aindrī	f	1
AkuYcay	ākuñcay	v	1
anusaMDAna	anusaṁdhāna	n	1
anvarTa	anvartha	adj	1
apahAraka	apahāraka	adj	1
ara	ara	m	1
azwakA	aṣṭakā	f	1
daiSika	daiśika	adj	1
durjara	durjara	adj	1
dvaita	dvaita	n	1
hatya	hatya	n	1
hiraRyaka	hiraṇyaka	mn	1
karpawa	karpaṭa	mn	1
kimBUta	kimbhūta	adj	1
kravyAd	kravyād	m	1
lakzmaRA	lakṣmaṇā	f	1
maRqUra	maṇḍūra	mn	1
navIyas	navīyas	adj	1
niHsva	niḥsva	adj	1
niyut	niyut	f	1
parpawI	parpaṭī	f	1
prARatyAga	prāṇatyāga	m	1
rAjavfkza	rājavṛkṣa	m	1
ramaRa	ramaṇa	m	1
roDana	rodhana	n	1
rukmin	rukmin	m	1
SiPA	śiphā	f	1
Suna	śuna	n	1
SuzRa	śuṣṇa	m	1
uparAga	uparāga	m	1
vaizRavI	vaiṣṇavī	f	1
vAr	vār	n	1
adABya	adābhya	adj	1
anuSaMs	anuśaṁs	v	1
arRas	arṇas	n	1
asteya	asteya	mn	1
avaguRWay	avaguṇṭhay	v	1
avalepa	avalepa	m	1
ayonija	ayonija	adj	1
BrAmaka	bhrāmaka	mn	1
BUnimba	bhūnimba	mn	1
Gftavat	ghṛtavat	adj	1
gulmodara	gulmodara	n	1
hary	hary	v	1
irA	irā	f	1
kalpana	kalpana	n	1
kanikrad	kanikrad	v	1
kIlaka	kīlaka	m	1
kuSIlava	kuśīlava	m	1
mahApArSva	mahāpārśva	m	1
mUtraka	mūtraka	n	1
nAlikera	nālikera	mn	1
nigala	nigala	m	1
pAjas	pājas	n	1
parpawa	parpaṭa	m	1
pradara	pradara	m	1
puroqAS	puroḍāś	m	1
recana	recana	adj	1
SAmBava	śāmbhava	adj	1
saurAzwrA	saurāṣṭrā	f	1
SavizWa	śaviṣṭha	adj	1
sizAs	siṣās	v	1
svaDAvat	svadhāvat	adj	1
svarya	svarya	adj	1
svIkaraRa	svīkaraṇa	n	1
tuwi	tuṭi	mf	1
vartani	vartani	f	1
ve	ve	v	1
vedas	vedas	n	1
viSpati	viśpati	m	1
vivAs	vivās	v	1
vfzRya	vṛṣṇya	n	1
ABU	ābhū	v	1
ajamIQa	ajamīḍha	m	1
aniyama	aniyama	m	1
anucita	anucita	adj	1
apratizeDa	apratiṣedha	m	1
arci	arci	m	1
aSmaka	aśmaka	m	1
BAgaka	bhāgaka	n	1
BidA	bhidā	f	1
caRqA	caṇḍā	f	1
cibuka	cibuka	n	1
garala	garala	mn	1
kaYcukI	kañcukī	f	1
lolay	lolay	v	1
marya	marya	m	1
mitrapaYcaka	mitrapañcaka	n	1
nirUpaRa	nirūpaṇa	n	1
niyogin	niyogin	m	1
padmayoni	padmayoni	m	1
patnIka	patnīka	adj	1
pratihAra	pratihāra	m	1
pUrRAhuti	pūrṇāhuti	f	1
ranDay	randhay	v	1
SAntA	śāntā	f	1
sapti	sapti	m	1
syona	syona	adj	1
tAratamya	tāratamya	n	1
udvAsay	udvāsay	v	1
varAka	varāka	adj	1
vinivftti	vinivṛtti	f	1
vfScikAlI	vṛścikālī	f	1
ABIra	ābhīra	m	1
aBiSasti	abhiśasti	f	1
aBISu	abhīśu	m	1
ajasra	ajasra	adj	1
ama	ama	m	1
Antara	āntara	adj	1
anvAraB	anvārabh	v	1
aSauca	aśauca	n	1
aSvAvat	aśvāvat	adj	1
caSabda	caśabda	m	1
devayu	devayu	adj	1
ditija	ditija	m	1
ganDASman	gandhāśman	m	1
hiNkAra	hiṅkāra	m	1
jayadeva	jayadeva	m	1
karawaka	karaṭaka	m	1
karpara	karpara	m	1
kauSAmbI	kauśāmbī	f	1
nirRij	nirṇij	f	1
parpawikA	parpaṭikā	mf	1
pradIpay	pradīpay	v	1
pUraka	pūraka	mn	1
puruzwuta	puruṣṭuta	m	1
sahadevI	sahadevī	f	1
samanta	samanta	adj	1
saMSudDi	saṁśuddhi	f	1
samyaYc	samyañc	adj	1
SarDas	śardhas	n	1
satvan	satvan	m	1
sava	sava	m	1
sPawikA	sphaṭikā	mf	1
SrIDara	śrīdhara	m	1
SrIpati	śrīpati	m	1
stanay	stanay	v	1
svarAj	svarāj	m	1
trikzAra	trikṣāra	n	1
tumbaru	tumbaru	m	1
utKan	utkhan	v	1
vikretf	vikretṛ	m	1
vizkira	viṣkira	m	1
ahaMtA	ahaṁtā	f	1
aj	aj	v	1
ajaganDA	ajagandhā	f	1
ambazWA	ambaṣṭhā	f	1
amlaka	amlaka	mn	1
daB	dabh	v	1
devatAti	devatāti	f	1
dviSatatama	dviśatatama	adj	1
eva	eva	m	1
gokzuraka	gokṣuraka	mn	1
gulikA	gulikā	f	1
hastinI	hastinī	f	1
jaras	jaras	f	1
jIrRajvara	jīrṇajvara	m	1
kAkajaNGA	kākajaṅghā	f	1
kAryatva	kāryatva	n	1
kASmarI	kāśmarī	f	1
kawutaila	kaṭutaila	mn	1
kedAra	kedāra	n	1
kumArikA	kumārikā	f	1
mfD	mṛdh	f	1
nAqikA	nāḍikā	f	1
nIvi	nīvi	f	1
paYcalavaRa	pañcalavaṇa	n	1
paYcAmfta	pañcāmṛta	n	1
prAgBAra	prāgbhāra	m	1
praSasti	praśasti	f	1
pravAsay	pravāsay	v	1
SAkta	śākta	adj	1
saMjalpa	saṁjalpa	m	1
saMjanana	saṁjanana	n	1
saMsveday	saṁsveday	v	1
saMtarpaRa	saṁtarpaṇa	adj	1
SudDavidyA	śuddhavidyā	f	1
suganDA	sugandhā	f	1
Sukrala	śukrala	adj	1
sumeDas	sumedhas	adj	1
tArArizwa	tārāriṣṭa	n	1
vAtAri	vātāri	m	1
vIqu	vīḍu	adj	1
viniveSay	viniveśay	v	1
viriYca	viriñca	m	1
vfDa	vṛdha	adj	1
yAcaka	yācaka	m	1
yUka	yūka	mf	1
AQakI	āḍhakī	f	1
Akfzwi	ākṛṣṭi	f	1
apanutti	apanutti	f	1
aparAjitA	aparājitā	f	1
Arowa	āroṭa	m	1
ASir	āśir	f	1
aSokadatta	aśokadatta	m	1
atikAya	atikāya	m	1
avitf	avitṛ	adj	1
brAhmaRAcCaMsin	brāhmaṇācchaṁsin	m	1
Cedin	chedin	adj	1
day	day	v	1
druh	druh	f	1
girikarRikA	girikarṇikā	f	1
izira	iṣira	adj	1
joza	joṣa	m	1
jyotizmat	jyotiṣmat	adj	1
karkawI	karkaṭī	f	1
krIqanaka	krīḍanaka	mn	1
kfttivAsas	kṛttivāsas	m	1
mfgANka	mṛgāṅka	m	1
naisargika	naisargika	adj	1
pATas	pāthas	n	1
peSas	peśas	n	1
praRIti	praṇīti	f	1
puRyAha	puṇyāha	n	1
puroDA	purodhā	f	1
ran	ran	v	1
recaka	recaka	m	1
rej	rej	v	1
saikata	saikata	n	1
Saileya	śaileya	mn	1
SAkalya	śākalya	m	1
samopeta	samopeta	adj	1
sampAti	sampāti	m	1
saMsfti	saṁsṛti	f	1
SarapuNKa	śarapuṅkha	mf	1
SyAmala	śyāmala	adj	1
tuvarI	tuvarī	f	1
valka	valka	mn	1
vicarzaRi	vicarṣaṇi	adj	1
vyavasTAna	vyavasthāna	n	1
yaSodA	yaśodā	f	1
yAtu	yātu	m	1
adruh	adruh	adj	1
akAraRa	akāraṇa	adj	1
aYjay	añjay	v	1
anuvid	anuvid	v	1
apagama	apagama	m	1
avasyu	avasyu	adj	1
cAkzuza	cākṣuṣa	m	1
evaMvid	evaṁvid	adj	1
gadADara	gadādhara	m	1
ganDapAzARa	gandhapāṣāṇa	mn	1
guhyatama	guhyatama	adj	1
guRAQya	guṇāḍhya	m	1
icCu	icchu	adj	1
inv	inv	v	1
ISitf	īśitṛ	m	1
kalikA	kalikā	f	1
kriyASakti	kriyāśakti	f	1
kuRqalinI	kuṇḍalinī	f	1
maDumattama	madhumattama	adj	1
maMhizWa	maṁhiṣṭha	adj	1
manTarA	mantharā	f	1
mfqIka	mṛḍīka	n	1
mUtrAGAta	mūtrāghāta	m	1
nedIyas	nedīyas	adj	1
ninI	ninī	v	1
pArameSvara	pārameśvara	adj	1
pezaRa	peṣaṇa	n	1
pozay	poṣay	v	1
prA	prā	v	1
fBukzan	ṛbhukṣan	m	1
rih	rih	v	1
samaYj	samañj	v	1
SAmBavI	śāmbhavī	f	1
saMKyAka	saṁkhyāka	adj	1
zoqaSin	ṣoḍaśin	m	1
spf	spṛ	v	1
SrIPala	śrīphala	m	1
takman	takman	m	1
upastf	upastṛ	v	1
utpU	utpū	v	1
viriYci	viriñci	m	1
vfh	vṛh	v	1
yahva	yahva	adj	1
ARava	āṇava	adj	1
antarBU	antarbhū	v	1
Anulomya	ānulomya	n	1
anuvAka	anuvāka	m	1
asrapitta	asrapitta	n	1
azwamUrti	aṣṭamūrti	m	1
atiSaMs	atiśaṁs	v	1
bAhyadruti	bāhyadruti	f	1
BagavatI	bhagavatī	f	1
BUrloka	bhūrloka	m	1
catuHzazwitama	catuḥṣaṣṭitama	adj	1
CAgA	chāgā	f	1
Dartf	dhartṛ	m	1
gotama	gotama	m	1
grasana	grasana	m	1
hetutva	hetutva	n	1
ilAvfta	ilāvṛta	n	1
jaipAla	jaipāla	mn	1
jAlinI	jālinī	f	1
kaparda	kaparda	m	1
kapawa	kapaṭa	mn	1
kroqa	kroḍa	m	1
kzA	kṣā	f	1
kzetrIkaraRa	kṣetrīkaraṇa	n	1
luNga	luṅga	m	1
mahIyas	mahīyas	adj	1
nAyikA	nāyikā	f	1
nirvAhaRa	nirvāhaṇa	n	1
nirvAta	nirvāta	adj	1
pAd	pād	m	1
pavitraka	pavitraka	n	1
Palatraya	phalatraya	n	1
pradiv	pradiv	adj	1
pft	pṛt	f	1
rad	rad	v	1
rAjamAtra	rājamātra	adj	1
rItikA	rītikā	f	1
romaka	romaka	n	1
roro	roro	v	1
sApiRqya	sāpiṇḍya	n	1
SiKitra	śikhitra	m	1
suravanditA	suravanditā	f	1
suzumRA	suṣumṇā	f	1
tuj	tuj	v	1
upavarRay	upavarṇay	v	1
varANga	varāṅga	n	1
varAwikA	varāṭikā	f	1
vayaHsTA	vayaḥsthā	f	1
viDAyaka	vidhāyaka	adj	1
aSvya	aśvya	adj	1
avacCeda	avaccheda	m	1
banDUka	bandhūka	mn	1
cakrikA	cakrikā	f	1
cikura	cikura	mn	1
daSasy	daśasy	v	1
Gasra	ghasra	m	1
juhU	juhū	f	1
kAlIyaka	kālīyaka	mn	1
mahAvidyA	mahāvidyā	f	1
mahay	mahay	v	1
mahina	mahina	n	1
pfTvIkA	pṛthvīkā	mf	1
puratraya	puratraya	n	1
raRqA	raṇḍā	f	1
saMjIvaka	saṁjīvaka	m	1
samprajan	samprajan	v	1
SaMtama	śaṁtama	adj	1
satpati	satpati	m	1
SrIparRI	śrīparṇī	f	1
SrISaila	śrīśaila	mn	1
svar	svar	v	1
tAtparya	tātparya	n	1
vartikA	vartikā	f	1
vayuna	vayuna	n	1
vicarcikA	vicarcikā	f	1
vijijiYAs	vijijiñās	v	1
viSvA	viśvā	f	1
vfjina	vṛjina	adj	1
vfntAka	vṛntāka	mf	1
yamay	yamay	v	1
antarmuKa	antarmukha	adj	1
anukaraRa	anukaraṇa	n	1
arati	arati	m	1
brahmadina	brahmadina	n	1
brahmavfkza	brahmavṛkṣa	m	1
catuzka	catuṣka	n	1
ekaviMSat	ekaviṁśat	f	1
hAna	hāna	n	1
haras	haras	n	1
helA	helā	f	1
kacCapayantra	kacchapayantra	n	1
kanakapurI	kanakapurī	f	1
kAravallI	kāravallī	f	1
kaworikA	kaṭorikā	mf	1
kokilAkza	kokilākṣa	mfn	1
markawI	markaṭī	f	1
maWa	maṭha	mn	1
mudrikA	mudrikā	f	1
nid	nid	f	1
prativApa	prativāpa	m	1
raktagaRa	raktagaṇa	m	1
raRva	raṇva	adj	1
rapas	rapas	n	1
rasANkuSI	rasāṅkuśī	f	1
rUQi	rūḍhi	f	1
saMlip	saṁlip	v	1
siMhI	siṁhī	f	1
sudAs	sudās	m	1
sukratu	sukratu	adj	1
tailaka	tailaka	mn	1
taptakfcCra	taptakṛcchra	mn	1
trisaMDya	trisaṁdhya	fn	1
vanamAlin	vanamālin	m	1
vaSIkaraRa	vaśīkaraṇa	n	1
vidyeSvara	vidyeśvara	m	1
anusAray	anusāray	v	1
bailva	bailva	adj	1
BfNgI	bhṛṅgī	f	1
damana	damana	m	1
damUnas	damūnas	m	1
duHKAnta	duḥkhānta	m	1
jImUtavAhana	jīmūtavāhana	m	1
kARaBUti	kāṇabhūti	m	1
kzIrakAkolI	kṣīrakākolī	f	1
loqay	loḍay	v	1
lohajaNGa	lohajaṅgha	m	1
mahAraurava	mahāraurava	m	1
nikaza	nikaṣa	m	1
nizkfta	niṣkṛta	n	1
nonAv	nonāv	v	1
raTya	rathya	adj	1
fjIzin	ṛjīṣin	adj	1
sahasvat	sahasvat	adj	1
sehuRqa	sehuṇḍa	mf	1
spArha	spārha	adj	1
trijagant	trijagant	n	1
udayana	udayana	m	1
uttaravAruRI	uttaravāruṇī	f	1
vajraka	vajraka	n	1
vAmA	vāmā	f	1
viBAva	vibhāva	m	1
vizamuzwi	viṣamuṣṭi	mf	1
vyacas	vyacas	n	1
yajizWa	yajiṣṭha	adj	1
yavaciYcA	yavaciñcā	f	1
anivartika	anivartika	adj	1
antaHsTa	antaḥstha	adj	1
arvan	arvan	m	1
avama	avama	adj	1
BAnumatI	bhānumatī	f	1
candrakAnta	candrakānta	mn	1
cARUra	cāṇūra	m	1
CARaka	chāṇaka	n	1
coraka	coraka	m	1
devasmitA	devasmitā	f	1
dfkkriyA	dṛkkriyā	f	1
duzwara	duṣṭara	adj	1
gaulya	gaulya	adj	1
jIvanmukta	jīvanmukta	adj	1
kalaSI	kalaśī	f	1
kAYcanAra	kāñcanāra	m	1
kawutraya	kaṭutraya	n	1
mardaka	mardaka	mn	1
muzkaka	muṣkaka	m	1
narmadAmAhAtmya	narmadāmāhātmya	n	1
pAkya	pākya	mn	1
paYcAkzara	pañcākṣara	m	1
puryazwaka	puryaṣṭaka	n	1
rADikA	rādhikā	f	1
rudantI	rudantī	f	1
SakawAla	śakaṭāla	m	1
SAlyodana	śālyodana	mn	1
samplu	samplu	v	1
samuccAray	samuccāray	v	1
sarvatAti	sarvatāti	f	1
SatarUpA	śatarūpā	f	1
SilADAtu	śilādhātu	mn	1
SreyasI	śreyasī	f	1
tAramAkzika	tāramākṣika	mn	1
triSUlin	triśūlin	m	1
tvaca	tvaca	n	1
upara	upara	adj	1
varzizWa	varṣiṣṭha	adj	1
vartis	vartis	n	1
vinASaka	vināśaka	adj	1
vye	vye	v	1
yAvan	yāvan	m	1
agasti	agasti	m	1
akanizWa	akaniṣṭha	m	1
amlikA	amlikā	f	1
avazwamBa	avaṣṭambha	m	1
BastrikA	bhastrikā	f	1
caRqamahAsena	caṇḍamahāsena	m	1
cewI	ceṭī	f	1
daMsas	daṁsas	n	1
daSaka	daśaka	n	1
Danamitra	dhanamitra	m	1
Darmaja	dharmaja	m	1
garBayantra	garbhayantra	n	1
girija	girija	n	1
gorocanA	gorocanā	mf	1
govara	govara	n	1
hantama	hantama	adj	1
iza	iṣa	adj	1
jAgfvi	jāgṛvi	adj	1
kajjalikA	kajjalikā	f	1
kawaBI	kaṭabhī	f	1
kozWaka	koṣṭhaka	mn	1
krAmaka	krāmaka	n	1
kzetriya	kṣetriya	mn	1
kzudrA	kṣudrā	f	1
mahAbIja	mahābīja	n	1
mandin	mandin	adj	1
mAyIya	māyīya	adj	1
mfdula	mṛdula	adj	1
mUlADAra	mūlādhāra	mn	1
nyAYc	nyāñc	adj	1
pfkz	pṛkṣ	f	1
romaharzaRa	romaharṣaṇa	m	1
sadya	sadya	m	1
SAliparRI	śāliparṇī	f	1
SarDa	śardha	m	1
SaSvat	śaśvat	adj	1
Sruzwi	śruṣṭi	f	1
suBagA	subhagā	f	1
tUzRIMSaMsa	tūṣṇīṁśaṁsa	m	1
upaniSri	upaniśri	v	1
upaviza	upaviṣa	mn	1
vaikrAntaka	vaikrāntaka	mn	1
vAjinIvat	vājinīvat	adj	1
varpas	varpas	n	1
vArttAka	vārttāka	mf	1
virADa	virādha	m	1
viriz	viriṣ	v	1
aBizava	abhiṣava	m	1
akampana	akampana	m	1
akARqa	akāṇḍa	adj	1
anavacCinna	anavacchinna	adj	1
anusaMDA	anusaṁdhā	v	1
atrin	atrin	m	1
audBida	audbhida	n	1
AvaSyaka	āvaśyaka	adj	1
catuzpala	catuṣpala	adj	1
qamaruka	ḍamaruka	m	1
dvAdaSAnta	dvādaśānta	n	1
garBadrAvaRa	garbhadrāvaṇa	n	1
GftaScut	ghṛtaścut	adj	1
gostana	gostana	m	1
kAkinI	kākinī	f	1
kAravI	kāravī	f	1
kazAyaka	kaṣāyaka	adj	1
krATana	krāthana	n	1
mahAnIla	mahānīla	mn	1
mAzaparRI	māṣaparṇī	f	1
