mw_key1	covered_flag	heritage_entry_anchor
hariBaktirasAmftasinDu	0	
hariBaktirasAyana	0	
hariBaktirahasya	0	
hariBaktilatA	0	
hariBaktilatikAstava	0	
hariBaktivilAsa	1	DICO/73.html#haribhaktivilaasa
hariBaktisamAgama	0	
hariBaktisAra	0	
hariBaktisuDArasa	0	
hariBaktisuDodaya	0	
hariBawa	0	
hariBawwa	1	DICO/73.html#haribha.t.ta
hariBawwadIkzita	0	
hariBadra	1	DICO/73.html#haribhadra
hariBadrasUri	0	
hariBadrasUrikaTA	0	
hariBAnu	0	
hariBAnuSukla	0	
hariBAratI	0	
hariBAvinI	0	
hariBAviRI	0	
hariBAskara	0	
hariBAskaraSarman	0	
hariBuj	0	
hariBUta	0	
harimaRi	0	
harimaRqalAkza	0	
harimat	1	DICO/73.html#harimat
harimaDyA	0	
harimanTa	0	
harimanTaja	0	
harimanTaka	0	
harimandira	0	
harimanyusAyaka	0	
harimahiman	0	
harimAlA	0	
harimAhAtmyadarpaRa	0	
harimitra	0	
harimiSra	0	
harimIqe	0	
harimuktAvalI	0	
harimeDa	0	
harimeDas	0	
harimBara	0	
hariyaSas	0	
hariyaSomiSra	0	
hariyUpIyA	0	
hariyoga	0	
hariyojana	0	
hariyoni	0	
hariratna	0	
harirasakavi	0	
harirAja	0	
harirAma	1	DICO/73.html#hariraama
harirAmacakravartin	0	
harirAmatarkavAgISa	0	
harirAmatarkavAgISaBawwAcArya	0	
harirAmatarkAlaMkAra	0	
harirAmatarkAlaMkAraBawwAcArya	0	
harirAmaBawwAcArya	0	
harirAmavAcaspati	0	
harirAya	0	
harirAyaSarman	0	
hariripu	0	
harirudra	0	
hariroman	0	
harilAla	0	
harilAlamiSra	0	
harilIlA	0	
harilIlAkfzRakOtaka	0	
harilIlAmfta	0	
harilIlAvivaraRasaMgraha	0	
harilIlAviveka	0	
harilocana	0	
harilocanacandrikA	0	
hariloman	0	
harivaMSa	1	DICO/73.html#hariva.mza
harivaMSakavi	0	
harivaMSakfzRalIlA	0	
harivaMSagosvAmin	0	
harivaMSacatuzka	0	
harivaMSacandragosvAmin	0	
harivaMSadeva	0	
harivaMSanyAsa	0	
harivaMSapaRqita	0	
harivaMSapurARa	1	DICO/73.html#hariva.mzapuraa.na
harivaMSaBawwa	0	
harivaMSavilAsa	0	
harivaMSaSravaRaviDAna	0	
harivaMSaSravaRaviDi	0	
harivaMSasAracarita	0	
harivaMSya	0	
harivat	0	
harivana	0	
harivandana	0	
harivara	0	
harivarRa	0	
harivarpas	0	
harivarman	0	
harivarmadeva	0	
harivarza	1	DICO/73.html#harivar.sa
harivallaBa	0	
harivAGala	0	
harivAyustuti	0	
harivAluka	0	
harivAsa	0	
harivAsara	0	
harivAsuka	0	
harivAhana	1	DICO/73.html#harivaahana
harivAhanadiS	0	
harivijaya	1	DICO/73.html#harivijaya
harivijayakAvya	0	
harivinoda	0	
harivilAsa	0	
harivilAsakAvya	0	
harivfkza	0	
harivfza	0	
harivyAsa	0	
harivyAsadeva	0	
harivyAsamiSra	0	
harivyAsamuni	0	
harivrata	0	
hariSaMkara	1	
hariSaya	0	
hariSayana	1	DICO/73.html#harizayana
hariSara	0	
hariSarman	0	
hariSarmArya	0	
hariSiKa	1	DICO/73.html#harizikha
hariSipra	0	
hariScandra	1	DICO/73.html#harizcandra
hariScandracaritra	0	
hariScandratIrTa	0	
hariScandrapura	0	
hariScandrapurARa	0	
hariScandrayaSaScandracandrikA	0	
hariScandrAKyAyikA	0	
hariScandropAKyAna	0	
hariSmasAru	0	
hariSmaSru	1	DICO/73.html#harizmazru
hariSrama	0	
hariSravA	0	
hariSrAvA	0	
hariSrI	0	
hariSrIniDana	0	
harizac	0	
harizeRa	1	DICO/73.html#hari.se.na
harizWA	0	
harisakTa	0	
harisaKa	0	
harisaMkIrtana	0	
harisADanacandrikA	0	
harisiMha	0	
harisiMhadeva	0	
harisidDi	0	
harisuta	0	
harisUkta	0	
harisUnu	0	
harisena	0	
harisevakamiSra	0	
harisoma	0	
haristava	0	
haristuti	0	
haristotra	0	
harisvAmin	1	DICO/73.html#harisvaamin
harisvAmiputra	0	
harihaya	0	
harihayAnuja	0	
harihara	1	DICO/73.html#harihara
hariharakaTA	0	
hariharakzetra	1	DICO/73.html#hariharak.setra
hariharaKAna	0	
hariharatarkAlaMkAraBawwAcArya	0	
hariharatAratamya	0	
hariharadIkzita	0	
hariharadIkzitIya	0	
hariharadeva	0	
hariharadevahindUpati	0	
hariharapaRqita	0	
hariharapadDati	0	
hariharapurI	0	
hariharapraSaMsA	0	
hariharaprasAda	0	
hariharabrahman	0	
hariharabrahmamAnasikasnAnaviDi	0	
hariharaBawwa	0	
hariharaBawwAcArya	0	
hariharaBAzya	0	
hariharaBedaDikkAra	0	
hariharamanRqalazoqaSaliNgodBava	0	
hariharamahArAja	0	
hariharamAhAtmya	0	
hariharamiSra	0	
hariharayoga	0	
hariharavilAsa	0	
hariharasarasvatI	0	
hariharastotra	0	
hariharasvAmin	0	
hariharAgnihotrin	0	
hariharAtmaka	0	
hariharAtmakastotra	0	
hariharAnanda	0	
hariharAnusaraRayAtrA	0	
hariharArya	0	
hariharAzwottaraSatanAman	0	
hariharAzwottaraSatanAmAvali	0	
hariharopADivivecana	0	
hariharopADyAya	0	
harihariharivAha	0	
harihariharivAhanasADana	0	
hariheti	0	
harihetimat	0	
harihetihUti	0	
harIndravESezika	0	
harISa	0	
harISaya	0	
harekfzRamahAmantrArTanirUpaRa	0	
hariRa	1	DICO/73.html#hari.na
hariRakalaNka	0	
hariRacarman	0	
hariRaDAman	0	
hariRanayanA	0	
hariRanartaka	0	
hariRapfRAkA	0	
hariRapluta	0	
hariRaplutA	0	
hariRalakzaRa	0	
hariRalakzman	0	
hariRalAYCana	0	
hariRalocanA	0	
hariRalolAkzI	0	
hariRahfdaya	0	
hariRAkrIqana	0	
hariRAkrIqita	0	
hariRAkza	0	
hariRANka	0	
hariRADipa	0	
hariRAntara	0	
hariRAyatekzaRA	0	
hariRAri	0	
hariRASva	0	
hariRekzaRA	1	DICO/73.html#hari.nek.sa.naa
hariReSa	0	
hariRaka	0	
hariRAya	0	
hariRI	0	
hariRIdfS	0	
hariRInayaRA	0	
hariRIrUpAya	0	
hariRIvftta	0	
harit	1	DICO/73.html#harit
haritpati	0	
haritparRa	0	
haritmat	0	
haritvat	0	
harita	1	DICO/73.html#harita
haritakapiSa	0	
haritakAtya	0	
haritagarBa	0	
haritagomaya	0	
haritacArika	0	
haritacCada	0	
haritajamBan	0	
haritatfRa	0	
haritatva	0	
haritaDAnya	0	
haritanemin	0	
haritapattramaya	0	
haritapattrikA	0	
haritapARqu	0	
haritapraBa	0	
haritaBezaja	0	
haritayajYa	0	
haritayava	0	
haritalatA	0	
haritaSAka	1	DICO/73.html#haritazaaka
haritasena	0	
haritaspfSa	0	
haritasraj	0	
haritahari	0	
haritAruRa	0	
haritArDakAya	0	
haritASma	0	
haritASmaka	0	
haritASva	0	
haritopala	0	
haritaka	0	
haritakaSAka	0	
haritAya	0	
haritAla	1	DICO/73.html#haritaala
haritAlajanaka	0	
haritAlamaya	0	
haritAlaka	0	
haritAlikA	0	
haritAlikAkaTA	0	
haritAlikApUjana	0	
haritAlikAvrata	0	
haritAlikAvratakaTA	0	
haritAlikAvratanirRaya	0	
haritIkfta	0	
harid	0	
haridambara	0	
haridaSva	0	
haridgarBa	0	
hariddantAvala	0	
haridraYjanI	0	
haridvarRa	0	
haridra	0	
haridraka	0	
haridrA	1	DICO/73.html#haridraa
haridrAkta	0	
haridrAgaRapati	0	
haridrAgaRapatiprakaraRa	0	
haridrAgaReSa	0	
haridrANga	0	
haridrAdAna	0	
haridrAdvaya	0	
haridrABa	0	
haridrAmeha	0	
haridrAmehin	0	
haridrArAga	0	
haridrArAgaka	0	
haridrika	0	
harin	0	
harinmaRi	1	DICO/73.html#harinma.ni
harinmaRimaya	1	DICO/73.html#harinma.nimaya
harinmudga	0	
hariya	0	
hariSa	0	
harItakI	1	DICO/73.html#hariitakii
harItakIcUrRa	0	
harItakyAdi	0	
hary	0	
haryakza	0	
haryakzan	0	
haryaNkakula	1	DICO/73.html#haryafkakula
haryaNga	0	
haryamara	0	
haryavana	0	
haryaSva	1	DICO/73.html#haryazva
haryaSvacApa	0	
haryaSvaprasUta	0	
haryazwaka	0	
haryAtman	0	
haryAnanda	0	
haryajvAyana	0	
hArika	0	
hArikarRa	0	
hArikarRIputra	0	
hArikeyI	0	
hAriRa	0	
hAriRaka	0	
hAriRASvA	0	
hAritIputra	0	
hAritaka	0	
hAritakAta	0	
hAritayajYa	0	
hAritAyana	0	
hAritAsra	0	
hAridra	1	DICO/73.html#haaridra
hAridratva	1	DICO/73.html#haaridratva
hAridrameha	0	
hAridramehin	0	
hAridraka	0	
hAridrava	0	
hAridravin	0	
hAridravIya	0	
hAridraveya	0	
hAridrumata	1	DICO/73.html#haaridrumata
hAriyojana	0	
hArivarRa	0	
hArivAsa	0	
hArizeRi	0	
hArizeRya	0	
hArItaDarmaSAstra	0	
hArItabanDa	0	
hArItaSikzA	0	
hArItasaMhitA	0	
hArItasmfti	0	
hArItIputra	0	
hArItaka	0	
hArIti	0	
hAryaSva	0	
hAryojana	0	
hariBa	0	
harimanta	0	
harile	0	
hariva	0	
hariza	0	
harIzA	0	
haruRa	0	
hareRu	0	
hareRuka	0	
hartAlikAvratanirRaya	0	
harmuwa	0	
harmya	1	DICO/73.html#harmya
harmyacara	0	
harmyatala	0	
harmyapfzWa	0	
harmyaBAj	0	
harmyavalaBI	0	
harmyasTa	0	
harmyasTala	0	
harmyAgra	0	
harmyANgana	0	
harmikA	1	DICO/73.html#harmikaa
harmyezWA	0	
haryat	0	
haryata	1	DICO/73.html#haryata
haryatvata	0	
haryAta	0	
harza	1	DICO/73.html#har.sa
harzakara	0	
harzakIrti	1	DICO/73.html#har.sakiirti
harzakIlaka	0	
harzakula	0	
harzakulAgraRI	0	
harzakuSala	0	
harzakft	0	
harzakOmudI	0	
harzakroDa	0	
harzagaRi	0	
harzagadgada	0	
harzagarBa	0	
harzagupta	0	
harzacarita	1	DICO/73.html#har.sacarita
harzacaritavArttika	0	
harzacaritasaMketa	0	
harzacala	0	
harzaja	0	
harzajaqa	0	
harzadatta	0	
harzadattasUnu	0	
harzadAna	0	
harzadeva	1	DICO/73.html#har.sadeva
harzadohala	0	
harzaDara	0	
harzanATaSarman	0	
harzanAda	0	
harzaniHsvana	0	
harzanisvana	0	
harzapura	0	
harzapUrRavaktra	0	
harzaBAj	0	
harzamaya	0	
harzamalla	0	
harzamitra	0	
harzayukta	0	
harzaratna	0	
harzarAma	0	
harzavat	1	DICO/73.html#har.savat
harzavarDana	1	DICO/73.html#har.savardhana
harzavarman	0	
harzavivarDana	0	
harzavivfdDasattva	0	
harzavizAda	0	
harzavihvala	0	
harzaveRuka	0	
harzaSoka	0	
harzasamanvita	0	
harzasampuwa	0	
harzasvana	0	
harzAkula	1	DICO/73.html#har.saakula
harzAtiSaya	0	
harzAnvita	0	
harzAvizwa	0	
harzASru	0	
harzeSvaramAhAtmya	0	
harzotkarza	0	
harzotPullalocana	0	
harzodaya	0	
harzaka	0	
harzaRa	1	DICO/73.html#har.sa.na
harzaRatA	0	
harzaRIya	0	
harzayitnu	0	
harzAya	0	
harzita	1	DICO/73.html#har.sita
harzin	1	DICO/73.html#har.sin
harzuka	0	
harzumat	0	
harzula	1	DICO/73.html#har.sula
harzyA	0	
hArzweya	0	
hArzRi	0	
harzIkA	0	
hal	0	
hala	1	DICO/73.html#hala
halakakud	0	
halagolaka	0	
haladaRqa	0	
halaDara	1	DICO/73.html#haladhara
halabanDa	0	
halaBUti	0	
halaBft	1	DICO/73.html#halabh.rt
halaBfti	0	
halamArga	0	
halamuKa	0	
halamuhUrta	0	
halarada	0	
halarAkza	0	
halavaMSa	0	
halavAhA	0	
halasIra	0	
halahati	0	
halABa	0	
halABiyoga	0	
halAyuDa	1	DICO/73.html#halaayudha
halAyuDacCAndogya	0	
halAyuDastava	0	
halIzA	0	
halaka	0	
halakA	0	
halakin	0	
halaya	0	
halahala	0	
halAha	0	
hali	1	DICO/73.html#hali
halipriya	1	DICO/73.html#halipriya
halirAma	0	
halika	0	
halin	1	DICO/73.html#halin
halI	0	
haledvipadikA	0	
halya	1	DICO/73.html#halya
hAla	1	DICO/45.html#haala
hAlaBft	0	
hAlabanDa	0	
hAlasaptaSataka	0	
hAlAsya	0	
hAlAsyaKaRqa	0	
hAlAsyamAhAtmya	0	
hAlAsyAzwaka	0	
hAlaka	0	
hAlAha	0	
hAlika	1	DICO/73.html#haalika
hAlinI	0	
hAlu	0	
hAleya	0	
halanta	1	DICO/73.html#halanta
haladI	0	
haladdI	0	
halahalA	0	
halahalASabda	0	
halA	1	DICO/73.html#halaa
halAhala	1	DICO/73.html#halaahala
hAlahala	0	
hAlahAla	0	
hAlAhala	0	
hAlAhalaDara	0	
hAhala	0	
hAhAla	0	
halikzRa	1	DICO/73.html#halik.s.na
halIkzRa	0	
haliNgu	0	
hAliNgava	0	
haliBa	0	
halimA	1	DICO/73.html#halimaa
halIna	0	
halIma	1	DICO/73.html#haliima
halImaka	1	DICO/73.html#haliimaka
haluARa	0	
haluhAra	0	
halla	0	
hallaka	0	
hallana	0	
hallISa	0	
hallISaka	0	
hallIza	0	
hallIzaka	0	
hallIsa	0	
hallIsaka	0	
hallIsakAya	0	
halha	0	
hava	1	DICO/73.html#hava
havana	1	DICO/73.html#havana
havanapadDati	0	
havanAyus	0	
havanIya	0	
haviH	0	
haviHSAlA	0	
haviHSeza	1	DICO/73.html#havi.hze.sa
haviHSezaBakza	0	
haviHSravas	0	
haviHsaMsTA	0	
havitrI	0	
havin	0	
havir	0	
havirad	0	
havirada	0	
haviradya	0	
havirantaraRa	0	
haviraSana	0	
havirAtaYcana	0	
havirAhuti	0	
havirucCizwa	0	
havirucCizwaBuj	0	
havirucCizwaSeza	0	
havirucCizwASa	0	
havirucCizwASana	0	
havirganDA	0	
havirgfha	0	
havirgeha	0	
havirgrahaRI	0	
havirdA	0	
havirdAna	1	DICO/73.html#havirdaana
havirDAna	1	DICO/73.html#havirdhaana
havirDAnin	0	
havirDAman	0	
havirDUma	0	
havirnirvapaRa	0	
havirBAga	0	
havirBAj	0	
havirBuj	1	DICO/73.html#havirbhuj
havirBU	0	
havirBUta	0	
havirmaTi	0	
havirmanTa	0	
haviryajYa	1	DICO/73.html#haviryaj~na
haviryajYakARqa	0	
haviryajYartvij	0	
haviryajYaviDa	0	
haviryajYasaMsTA	0	
haviryAjin	0	
havirvarza	0	
havirvah	0	
havirhuti	0	
haviz	0	
havizkaraRa	0	
havizkft	0	
havizkfta	0	
havizkfti	0	
havizwas	0	
havizwva	0	
havizpaNkti	0	
havizpati	0	
havizpA	0	
havizpAtra	0	
havizpAntasUkta	0	
havizpAntIya	0	
havizmat	1	DICO/73.html#havi.smat
havizya	1	DICO/73.html#havi.sya
havizyaBakza	0	
havizyaBakzatA	0	
havizyaBuj	0	
havizyaSanna	0	
havizyAnna	0	
havizyASin	0	
havizyantIya	0	
havizyanda	0	
havis	1	DICO/73.html#havis
havya	1	DICO/73.html#havya#1
havyakavya	0	
havyakavyavaha	0	
havyakavyASa	0	
havyajuzwi	0	
havyadAti	0	
havyapa	0	
havyapAka	0	
havyaBuj	0	
havyamantrADikfta	0	
havyayoni	0	
havyalehin	0	
havyavah	1	DICO/73.html#havyavah
havyavaha	0	
havyavAha	0	
havyavAhana	0	
havyavAhinI	0	
havyaSoDana	0	
havyasUkti	0	
havyasUd	0	
havyasUda	0	
havyasUdana	0	
havyAd	0	
havyAda	0	
havyASa	0	
havyASana	0	
hAvaka	0	
hAvanIya	0	
hAvin	0	
hAvirDAna	0	
hAvirDAni	0	
hAviryajYika	0	
hAviryajYiya	0	
hAvizkfta	0	
hAvizmata	0	
havavat	0	
havanaSrut	0	
havanasyad	0	
havas	0	
havItu	0	
havIman	0	
hAva	1	DICO/73.html#haava
havaNga	0	
havala	0	
haviDra	0	
havizWa	0	
has	1	DICO/73.html#has
haskartf	0	
haskAra	0	
haskfti	0	
hasa	1	DICO/73.html#hasa
hasakft	0	
hasavajra	0	
hasAmud	0	
hasAmuda	0	
hasat	1	DICO/73.html#hasat
hasana	1	DICO/73.html#hasana
hasanI	0	
hasanImaRi	0	
hasanIya	1	DICO/73.html#hasaniiya
hasantikA	0	
hasikA	0	
hasita	1	DICO/73.html#hasita
hasitf	0	
hasra	1	DICO/73.html#hasra
hAsa	1	DICO/73.html#haasa
hAsakara	0	
hAsaBUta	0	
hAsavatI	0	
hAsaSIla	0	
hAsAspada	0	
hAsaka	1	DICO/73.html#haasaka
hAsana	0	
hAsanika	0	
hAsin	1	DICO/73.html#haasin
hAsya	1	DICO/73.html#haasya
hAsyakaTA	1	DICO/73.html#haasyakathaa
hAsyakara	0	
hAsyakAra	1	DICO/73.html#haasyakaara
hAsyakArya	0	
hAsyakft	1	DICO/73.html#haasyak.rt
hAsyatara	0	
hAsyatA	1	DICO/73.html#haasyataa
hAsyatva	1	DICO/73.html#haasyatva
hAsyadidfkzu	0	
hAsyapadavI	0	
hAsyapadavIBAva	0	
hAsyaratnAkara	0	
hAsyarasa	0	
hAsyarasavat	0	
hAsyasTAyiBAva	0	
hAsyahIna	0	
hAsyArRava	1	DICO/73.html#haasyaar.nava
hAsyAspada	0	
hAsyAspadatva	0	
hasira	0	
hasurAja	0	
hasta	1	DICO/73.html#hasta
hastakamala	0	
hastakArya	0	
hastakfta	1	DICO/73.html#hastak.rta
hastakohali	0	
hastakOSala	0	
hastakriyA	0	
hastaga	1	DICO/73.html#hastaga
hastagata	1	DICO/73.html#hastagata
hastagAmin	0	
hastagiri	0	
hastagirimAhAtmya	0	
hastagfhya	0	
hastagraha	0	
hastagrABa	0	
hastagrAha	0	
hastagrAhaka	0	
hastaGna	0	
hastacaraRa	0	
hastacApa	0	
hastacApalya	0	
hastacCedana	0	
hastacyuta	0	
hastacyuti	0	
hastajyoqi	0	
hastatala	0	
hastatalagata	0	
hastatAla	0	
hastatulA	0	
hastatra	0	
hastatrayasammite	0	
hastadakziRa	0	
hastadatta	0	
hastadIpa	0	
hastadoza	0	
hastadvaya	0	
hastaDAtrI	0	
hastaDAraRa	0	
hastaparRa	0	
hastapAda	0	
hastapAdAdi	0	
hastapucCa	0	
hastapfzWa	0	
hastaprada	0	
hastaprApta	0	
hastaprApya	0	
hastabanDa	0	
hastabimba	0	
hastaBraMSin	0	
hastaBrazwa	0	
hastamaRi	0	
hastamAtra	0	
hastamuktAvalI	0	
hastayata	0	
hastayugala	0	
hastayoga	0	
hastaratnAvalI	0	
hastareKA	1	DICO/73.html#hastarekhaa
hastalakzaRa	1	DICO/73.html#hastalak.sa.na
hastalAGava	1	DICO/73.html#hastalaaghava
hastaleKa	0	
hastalepana	0	
hastavat	0	
hastavartam	0	
hastavartin	0	
hastavApa	0	
hastavAma	0	
hastavAraRa	0	
hastavinyAsa	0	
hastavezya	0	
hastaSrAdDa	0	
hastasaMlagnikA	0	
hastasaMvAhana	0	
hastasaMjIvanI	0	
hastasaMjYA	0	
hastasaMDunakam	0	
hastasidDi	0	
hastasUtra	0	
hastasUtraka	0	
hastasTa	0	
hastasTayuga	0	
hastasTita	0	
hastasvaralakzaRa	0	
hastasvastika	0	
hastahArya	0	
hastahoma	0	
hastAkzara	0	
hastAgni	0	
hastAgra	0	
hastAgralagnA	0	
hastANguli	0	
hastANgulI	0	
hastAYjali	0	
hastAdAna	0	
hastABaraRa	0	
hastAmalaka	0	
hastAmalakawIkA	0	
hastAmalakaBAzya	0	
hastAmalakavedAntaprakaraRa	0	
hastAmalakasaMvAdastotra	0	
hastAmalakastotra	0	
hastArUQa	0	
hastAlamba	0	
hastAlambana	0	
hastAliNgana	0	
hastAliNganaka	0	
hastAvanejana	0	
hastAvalamba	0	
hastAvalambana	0	
hastAvalehakam	0	
hastAvApa	0	
hastAvApin	0	
hastAhasti	1	DICO/73.html#hastaahasti
hastAhastikA	0	
hastocCraya	0	
hastodaka	0	
hastaka	0	
hastakavapra	0	
hastakita	0	
hasti	0	
hastikakza	0	
hastikakzya	0	
hastikacCa	0	
hastikanda	0	
hastikaraYja	0	
hastikaraYjaka	0	
hastikarkowaka	0	
hastikarRa	0	
hastikarRadala	0	
hastikarRapalASa	0	
hastikarRaka	0	
hastikarRika	0	
hastikarzU	0	
hastikASyapa	0	
hastikumBa	0	
hastikoli	0	
hastikoSAtakI	0	
hastigartA	0	
hastigavASva	0	
hastigavASvozwradamaka	0	
hastigiri	0	
hastigiricampU	0	
hastigirimAhAtmya	0	
hastigirISamaNgalASAsana	0	
hastigOrIvratodyApanaviDi	0	
hastiGawa	0	
hastiGAta	0	
hastiGozA	0	
hastiGozAtakI	0	
hastiGna	0	
hasticarma	0	
hasticAra	0	
hasticArin	0	
hastijanaprakASa	0	
hastijAgarika	0	
hastijihvA	0	
hastijIvin	0	
hastidanta	0	
hastidantaPalA	0	
hastidantavastramaya	0	
hastidantaka	0	
hastidAya	0	
hastidvayasa	0	
hastinaKa	0	
hastinAga	0	
hastinAyaka	0	
hastinAsA	0	
hastinizadana	0	
hastipa	1	DICO/73.html#hastipa
hastipaka	1	DICO/73.html#hastipaka
hastipattra	0	
hastipada	1	DICO/73.html#hastipada
hastiparRikA	0	
hastiparRinI	0	
hastiparRI	0	
hastipAda	0	
hastipAdikA	0	
hastipAla	0	
hastipAlaka	0	
hastipiRqa	0	
hastipippalI	0	
hastipUraRI	0	
hastipfzWaka	0	
hastibanDa	0	
hastiBadra	0	
hastimakara	0	
hastimat	0	
hastimada	0	
hastimalla	0	
hastimallasena	0	
hastimAtra	0	
hastimAyA	0	
hastimuKa	0	
hastimfqitA	0	
hastimeha	0	
hastimehin	0	
hastiyaSas	0	
hastiyaSasihastivarcasin	0	
hastiyUTa	0	
hastiraTa	0	
hastiraTadAna	0	
hastirAja	0	
hastiruci	0	
hastiroDraka	0	
hastirohaRaka	0	
hastiloDraka	0	
hastivaktra	0	
hastivaDa	0	
hastivarcasa	0	
hastivarman	0	
hastivAtiNgaRa	0	
hastivAnara	0	
hastivAha	0	
hastivizARI	0	
hastivEdyaka	0	
hastivEdyakakAra	0	
hastiSAlA	0	
hastiSikzaka	0	
hastiSikzA	0	
hastiSiras	0	
hastiSuRqa	0	
hastiSyAmAka	0	
hastizaqgava	0	
hastisUtra	0	
hastisena	0	
hastisomA	0	
hastisnAna	1	DICO/73.html#hastisnaana
hastihasta	0	
hastihastaparAmfzwa	0	
hastika	0	
hastin	1	DICO/73.html#hastin
hastinApura	1	DICO/73.html#hastinaapura
hastIkf	0	
hastIna	0	
haste	0	
hastekaraRa	0	
hastekf	0	
hastegfhya	0	
hastebanDa	0	
hasty	0	
hastyaDyakza	0	
hastyaSanA	0	
hastyaSva	0	
hastyaSvadIkzA	0	
hastyaSvaraTaGoza	0	
hastyaSvaraTasambADa	0	
hastyaSvArohabanDaka	0	
hastyAjIva	0	
hastyAyurveda	1	DICO/73.html#hastyaayurveda
hastyAroha	0	
hastyAluka	0	
hastyfzaBa	0	
hastya	0	
hAsta	0	
hAstAyana	0	
hAstika	1	DICO/73.html#haastika
hAstikarzUka	0	
hAstidanta	0	
hAstidAyi	0	
hAstina	0	
hAstinapura	0	
hAstinapuratva	0	
hAstinAyana	0	
hAstipada	0	
hAstiSIrzi	0	
hahala	0	
hahava	0	
hahA	0	
hahAla	0	
hahAhA	0	
hahe	0	
hA	1	DICO/73.html#haa#1
hAkazwaSabda	0	
hAkAra	0	
hAhAkfta	0	
hAhArava	0	
hAhASabda	0	
jihAna	0	
hAna	1	DICO/73.html#haana#1
hAyas	0	
heya	0	
jahita	0	
hAta	1	DICO/73.html#haata
hAtavat	1	DICO/73.html#haatavat
hAtavya	1	DICO/73.html#haatavya
hAtu	0	
hAni	1	DICO/73.html#haani
hAnikara	0	
hAnikft	0	
hAnIya	0	
hApana	0	
hApita	0	
hAyaka	0	
hAyana	0	
hAyin	0	
hAsas	0	
hitvA	1	DICO/73.html#hitvaa
hIna	1	DICO/73.html#hiina
hInakarman	0	
hInakula	0	
hInakulatva	0	
hInakuzwa	0	
hInakoSa	1	DICO/73.html#hiinakoza
hInakratu	0	
hInakrama	0	
hInakriya	0	
hInaguRa	0	
hInacakzus	0	
hInacarita	0	
hInaja	1	DICO/73.html#hiinaja
hInajAti	1	DICO/73.html#hiinajaati
hInatara	1	DICO/73.html#hiinatara
hInatarpita	0	
hInatas	0	
hInatA	0	
hInatva	1	DICO/73.html#hiinatva
hInadagDa	0	
hInadarSanasAmarTya	0	
hInadInAnukampaka	0	
hInanAyaka	0	
hInapakza	0	
hInapratijYa	0	
hInabala	0	
hInabAhu	0	
hInabudDi	0	
hInamUlya	0	
hInayAna	1	DICO/73.html#hiinayaana
hInayoni	0	
hInarAtra	0	
hInarUpa	0	
hInaroman	0	
hInavarga	0	
hInavarRa	0	
hInavAda	0	
hInavAdin	1	DICO/73.html#hiinavaadin
hInavIrya	0	
hInavIryatva	0	
hInavftti	0	
hInavyaYjana	0	
hInasaKya	0	
hInasaMDi	0	
hInasevA	1	DICO/73.html#hiinasevaa
hInasvara	0	
hInasvaratA	0	
hInAMSu	0	
hInANga	0	
hInAtirikta	0	
hInAtiriktakAle	0	
hInAtiriktagAtra	0	
hInAtiriktANga	0	
hInADika	0	
hInADikatA	0	
hInADikatva	0	
hInADikANga	0	
hinAnnavastraveza	0	
hInArTa	0	
hInodgata	0	
hInopamA	0	
hInaka	0	
hInita	0	
hIyamAna	1	DICO/73.html#hiiyamaana
heyatva	0	
hAikAra	0	
hAukAra	0	
hAuyavAdArasft	0	
hAuhuvEvAsAman	0	
hAMsa	0	
hAMsakAyana	0	
hAkinI	1	DICO/73.html#haakinii
hANgara	0	
hAjyaKAna	0	
hAwa	0	
hAwaka	0	
hAwakamaya	0	
hAwakeSa	0	
hAwakeSAna	0	
hAwakeSvara	0	
hAwakeSvaramAhAtmya	0	
hAwakIya	0	
hAqi	0	
hAqigrAma	0	
hAqikA	0	
hAtkfta	0	
hAtra	0	
hAndaRa	0	
hAputrI	0	
hAputrikA	0	
hAPikA	0	
hAmigrAma	0	
hAmPa	0	
hAmbIrI	0	
hAyati	0	
hAyanagranTa	0	
hAyanaPala	0	
hAyanaratna	1	DICO/73.html#haayanaratna
hAyanasinDu	0	
hAyanasundara	1	DICO/73.html#haayanasundara
hAyanottama	0	
hAyanaka	0	
hAyi	0	
hAyikAra	0	
hAyISabda	0	
hArayu	0	
hArava	0	
hArAyaRa	0	
hArisa	0	
hArga	0	
hArd	0	
hArda	1	DICO/73.html#haarda
hArdavat	0	
hArdavidyA	0	
hArdi	0	
hArdikA	0	
hArdikya	0	
hArdin	0	
hArdivan	0	
hArdvan	0	
hArmya	0	
hAvu	0	
hAhava	0	
hAhas	0	
hAhA	1	DICO/73.html#haahaa
hi	1	DICO/73.html#hi#1
hita	1	DICO/73.html#hita#1
hiti	0	
hitvan	0	
hinva	0	
hinvAna	0	
hiyAna	0	
heti	0	
hetu	0	
hina	0	
hiMs	1	DICO/73.html#hi.ms
hiMsa	1	DICO/73.html#hi.msa
hiMsaka	1	DICO/73.html#hi.msaka
hiMsana	1	DICO/73.html#hi.msana
hiMsanIya	0	
hiMsA	1	DICO/73.html#hi.msaa
hiMsAkarman	0	
hiMsAtmaka	0	
hiMsAtman	0	
hiMsAprARin	0	
hiMsAprARipracura	0	
hiMsAprAya	0	
hiMsArata	0	
hiMsAruci	0	
hiMsArucitva	0	
hiMsArTavAda	0	
hiMsAlakzaRa	0	
hiMsAvAda	0	
hiMsAvihAra	0	
hiMsAsamudBava	0	
hiMsAru	0	
hiMsAlu	0	
