bhs_key2	mw_tier	pwg_tier	dcs_lemma_id	dcs_bhs_tokens	dcs_bhs_loci	dcs_tier	dcs_lemma_hits
DyAtaka	unlinked	unlinked		0		unlinked	0
DyAyi	unlinked	unlinked		0		unlinked	0
DyAyikA	unlinked	unlinked	221626	1	Lalitavistara	exact	1
Dyuzita	exact	unlinked		0		unlinked	0
EReya-jaNGa(-tA)	marker_strip	unlinked		0		unlinked	0
EhipaSyika	unlinked	unlinked		0		unlinked	0
EkAsanika	unlinked	unlinked		0		unlinked	0
EndramArga	unlinked	unlinked		0		unlinked	0
ErAvatI	exact	unlinked		0		unlinked	0
ErAvata	form_key	exact	39984	2	Saundarānanda;Āryāsaptaśatī	exact	1
ErAvataka	exact	exact		0		unlinked	0
EryApaTa	unlinked	unlinked	221862	2	Lalitavistara	exact	1
EzikA	unlinked	unlinked		0		unlinked	0
GAtanI	exact	unlinked		0		unlinked	0
GAtikA	unlinked	unlinked		0		unlinked	0
GAwikA	exact	unlinked		0		unlinked	0
GAwin	unlinked	unlinked		0		unlinked	0
GaRwAka	exact	exact		0		unlinked	0
GaRwa	exact	exact		0		unlinked	0
GaRwikA	exact	exact		0		unlinked	0
Gana-saMDi	unlinked	unlinked		0		unlinked	0
GanavyUha	unlinked	exact		0		unlinked	0
GarA	unlinked	unlinked		0		unlinked	0
Gara	unlinked	unlinked		0		unlinked	0
GaraRI	exact	unlinked	156706	1	Āryāsaptaśatī	exact	1
Garaka	unlinked	unlinked		0		unlinked	0
Garati	unlinked	unlinked		0		unlinked	0
GariRI	exact	unlinked	156707	1	Divyāvadāna	exact	1
GasmarI	unlinked	unlinked		0		unlinked	0
GawA	exact	unlinked	157007	1	Lalitavistara	exact	1
GawA-Siras	unlinked	unlinked		0		unlinked	0
Gawa-Bedanaka	unlinked	marker_strip		0		unlinked	0
Gawaka	exact	exact		0		unlinked	0
Gawi	exact	exact		0		unlinked	0
GawikA	exact	unlinked	156561	8	Avadānaśataka;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu	exact	1
GawikAra	unlinked	unlinked		0		unlinked	0
Gawwa-	marker_strip	marker_strip	157024	1	Āryāsaptaśatī	marker_strip	1
Gawwita	exact	unlinked		0		unlinked	0
Gfta-kuRqika	unlinked	unlinked		0		unlinked	0
GorI	form_key	unlinked		0		unlinked	0
Gora	exact	exact	161205	10	Bodhicaryāvatāra;Divyāvadāna;Saundarānanda	exact	1
GoracaRqI	unlinked	unlinked		0		unlinked	0
GorarUpI	unlinked	unlinked		0		unlinked	0
Gowaka-mfga	unlinked	unlinked		0		unlinked	0
GozAnana	unlinked	unlinked		0		unlinked	0
GozAnuga	unlinked	unlinked		0		unlinked	0
Goza	form_key	exact	161149	23	Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
GozaSrI	unlinked	unlinked		0		unlinked	0
Gozadatta	unlinked	unlinked		0		unlinked	0
Gozamati	unlinked	exact	156827	1	Saddharmapuṇḍarīkasūtra	exact	1
GozeSvara	unlinked	unlinked		0		unlinked	0
GozilArAma	unlinked	unlinked		0		unlinked	0
Gozila	exact	unlinked		0		unlinked	0
GuRaGuRAyate	unlinked	unlinked		0		unlinked	0
INKaka	unlinked	unlinked		0		unlinked	0
ISADAra	unlinked	unlinked		0		unlinked	0
ISADara	unlinked	unlinked		0		unlinked	0
ISvarAjitagunaDvaja	unlinked	unlinked		0		unlinked	0
ISvarIya	unlinked	unlinked		0		unlinked	0
ISvara	form_key	exact	64099	28	Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Prasannapadā;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī	exact	2
ISvaradeva	unlinked	unlinked		0		unlinked	0
ISvaraguRAparAjitaDvaja	unlinked	unlinked		0		unlinked	0
ISvaragupta	unlinked	unlinked		0		unlinked	0
IdfSika	unlinked	unlinked		0		unlinked	0
IryA	exact	exact	64027	1	Avadānaśataka	exact	1
IryA-paTa	unlinked	unlinked	64028	15	Divyāvadāna;Lalitavistara;Saṅghabhedavastu	marker_strip	1
IryAvant	unlinked	unlinked		0		unlinked	0
IrzI	unlinked	unlinked		0		unlinked	0
Irzu	exact	exact		0		unlinked	0
Irzuka	unlinked	unlinked	221568	1	Lalitavistara	exact	1
IrzyAluka	unlinked	unlinked		0		unlinked	0
IrzyAyate	unlinked	unlinked		0		unlinked	0
IzADAra	exact	exact	64164	2	Divyāvadāna	exact	1
IzADara	unlinked	unlinked		0		unlinked	0
Izi	unlinked	unlinked		0		unlinked	0
Izit	unlinked	unlinked		0		unlinked	0
JAzayati	unlinked	unlinked		0		unlinked	0
Jallaka	exact	exact		0		unlinked	0
JaluJalu	unlinked	unlinked		0		unlinked	0
KARqa	exact	form_key		0		unlinked	0
KARu	unlinked	unlinked	221593	1	Lalitavistara	exact	1
KAdanIya	exact	exact		0		unlinked	0
KAdanikA	unlinked	unlinked		0		unlinked	0
KAdati	unlinked	unlinked		0		unlinked	0
KAditaka	unlinked	unlinked		0		unlinked	0
KAduka-tA	unlinked	unlinked		0		unlinked	0
KAdya	exact	exact	128868	4	Avadānaśataka;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
KAdyaka	exact	unlinked	128351	3	Divyāvadāna	exact	1
KAdyaka-cAraka	unlinked	unlinked		0		unlinked	0
KAnta-samAcAra	unlinked	unlinked		0		unlinked	0
KAqa	unlinked	unlinked		0		unlinked	0
KAraka	unlinked	unlinked		0		unlinked	0
KAranAdi	exact	form_key		0		unlinked	0
KAta-rUpa-kAra	unlinked	marker_strip		0		unlinked	0
KAyati	unlinked	unlinked		0		unlinked	0
KAzya-	unlinked	marker_strip	221846	1	Lalitavistara	marker_strip	1
KaKara	unlinked	unlinked		0		unlinked	0
KaKaraka	unlinked	unlinked		0		unlinked	0
KaKawatva	unlinked	unlinked		0		unlinked	0
KaNKara	exact	exact		0		unlinked	0
KaNKaraka	unlinked	unlinked		0		unlinked	0
KaNKawa-	unlinked	unlinked		0		unlinked	0
KaNKawika	unlinked	unlinked		0		unlinked	0
KaRapita	unlinked	unlinked		0		unlinked	0
KaRqa	exact	exact	128746	10	Divyāvadāna;Lalitavistara;Āryāsaptaśatī	exact	2
KaRqa-KaRqam	unlinked	unlinked		0		unlinked	0
KaRqa-kAraka	unlinked	unlinked		0		unlinked	0
KaRqa-mallaka	unlinked	unlinked		0		unlinked	0
KaRqaKaRqIkfta	unlinked	unlinked		0		unlinked	0
KaRqaka	exact	exact	128756	1	Bodhicaryāvatāra	exact	1
KaRqara	exact	exact		0		unlinked	0
KaRqarohA	unlinked	unlinked		0		unlinked	0
KaRqikA	exact	unlinked	128757	1	Divyāvadāna	exact	1
KaYjAhva	unlinked	unlinked		0		unlinked	0
Kacana	unlinked	unlinked		0		unlinked	0
Kadiraka	exact	form_key	128772	2	Divyāvadāna	exact	1
Kadirakovida	unlinked	unlinked		0		unlinked	0
KadiravaRI-tArA	unlinked	unlinked		0		unlinked	0
Kadiravanika	unlinked	form_key		0		unlinked	0
KadukatA	unlinked	unlinked		0		unlinked	0
Kadyotaka	marker_strip	exact		0		unlinked	0
KagAnanA	unlinked	unlinked		0		unlinked	0
KagarBa	unlinked	exact		0		unlinked	0
Kaja	form_key	exact		0		unlinked	0
Kajja	unlinked	unlinked		0		unlinked	0
Kajjaka	unlinked	unlinked		0		unlinked	0
Kajjati	unlinked	unlinked		0		unlinked	0
KakKala	unlinked	unlinked		0		unlinked	0
KakKara	exact	exact		0		unlinked	0
KakKawa	exact	exact		0		unlinked	0
KakKawatva	unlinked	unlinked		0		unlinked	0
KalABiDAna	unlinked	unlinked		0		unlinked	0
Kala-hAna	unlinked	unlinked		0		unlinked	0
KalaKalAyati	unlinked	unlinked		0		unlinked	0
Kalaka	unlinked	exact		0		unlinked	0
Kalati	form_key	exact		0		unlinked	0
Kali	exact	exact		0		unlinked	0
Kalita	unlinked	unlinked		0		unlinked	0
KallAwaka	exact	unlinked		0		unlinked	0
Kallaka	unlinked	unlinked		0		unlinked	0
Kalli(n)	unlinked	unlinked		0		unlinked	0
Kallu	unlinked	unlinked		0		unlinked	0
Kalu-Bakta	unlinked	unlinked		0		unlinked	0
Kalu-paScAd-Baktika	unlinked	unlinked		0		unlinked	0
KalvavAhana	unlinked	unlinked		0		unlinked	0
KamBIra-pati	unlinked	unlinked		0		unlinked	0
KanDAvAra	unlinked	unlinked		0		unlinked	0
Kanya	form_key	form_key		0		unlinked	0
Kaqga	form_key	form_key	128736	6	Aṣṭasāhasrikā;Bodhicaryāvatāra;Divyāvadāna;Śikṣāsamuccaya	exact	1
Kaqga-vizARa	unlinked	unlinked		0		unlinked	0
KaqgajvalanA	unlinked	unlinked		0		unlinked	0
Kaqgika	exact	exact		0		unlinked	0
Kaqgin	exact	exact		0		unlinked	0
KaquNka	unlinked	unlinked		0		unlinked	0
Kara	form_key	exact	128796	18	Abhidharmakośa;Avadānaśataka;Buddhacarita;Divyāvadāna;Lalitavistara;Saṅghabhedavastu	exact	2
Kara-gfha	unlinked	marker_strip		0		unlinked	0
KarakarRa	unlinked	unlinked		0		unlinked	0
KarapostA	unlinked	unlinked		0		unlinked	0
KaraskanDa	unlinked	exact	128812	1	Saddharmapuṇḍarīkasūtra	exact	1
KarjUrikA	exact	exact		0		unlinked	0
Karjuraka	unlinked	unlinked		0		unlinked	0
KarostrI	unlinked	unlinked		0		unlinked	0
KarozwI	exact	exact	128212	1	Lalitavistara	exact	1
Karpara	exact	exact		0		unlinked	0
KarparikA	exact	exact		0		unlinked	0
Karta	unlinked	unlinked		0		unlinked	0
KaruKarA-	unlinked	unlinked		0		unlinked	0
Karuzwa	unlinked	unlinked		0		unlinked	0
KarvarI	unlinked	unlinked		0		unlinked	0
KasarpaRa	unlinked	exact		0		unlinked	0
Katayati	unlinked	unlinked		0		unlinked	0
Kawa	exact	exact		0		unlinked	0
KawakA	exact	unlinked		0		unlinked	0
Kawaka	exact	exact		0		unlinked	0
Kawu (1)	unlinked	unlinked		0		unlinked	0
Kawuka	unlinked	unlinked		0		unlinked	0
Kawwika	exact	exact		0		unlinked	0
Kaza	unlinked	unlinked	220301	4	Saṅghabhedavastu	exact	1
Keda-tA	unlinked	unlinked		0		unlinked	0
KedanA	unlinked	unlinked		0		unlinked	0
Keja	unlinked	unlinked		0		unlinked	0
Kelata	unlinked	unlinked		0		unlinked	0
Kelu	unlinked	unlinked		0		unlinked	0
Keluda	exact	exact		0		unlinked	0
Keludu	unlinked	unlinked		0		unlinked	0
Keluka	unlinked	unlinked		0		unlinked	0
Kewa-	marker_strip	marker_strip	128899	1	Bodhicaryāvatāra	marker_strip	1
Kijjati	unlinked	unlinked		0		unlinked	0
KikKira	unlinked	unlinked		0		unlinked	0
KikKirika	unlinked	unlinked		0		unlinked	0
Kila	form_key	exact	128887	2	Lalitavistara;Saundarānanda	exact	1
Ko	unlinked	unlinked		0		unlinked	0
Kodaka	unlinked	unlinked	220897	1	Divyāvadāna	exact	1
KolA	unlinked	unlinked		0		unlinked	0
Kolaka	exact	exact		0		unlinked	0
Koqa	exact	exact		0		unlinked	0
Koqaka	unlinked	unlinked		0		unlinked	0
Kora	exact	exact		0		unlinked	0
KorakA	unlinked	unlinked		0		unlinked	0
Kosayati	unlinked	unlinked		0		unlinked	0
Kowaka	unlinked	unlinked		0		unlinked	0
Kowana	exact	exact		0		unlinked	0
Ku	exact	exact		0		unlinked	0
Ku-ssa	unlinked	unlinked		0		unlinked	0
Kuddalaka	unlinked	unlinked		0		unlinked	0
KudrAka	unlinked	unlinked		0		unlinked	0
KuqqAka	exact	exact		0		unlinked	0
KuqqIka	unlinked	unlinked		0		unlinked	0
Kuqqaka	exact	unlinked		0		unlinked	0
Kuqqulaka	unlinked	unlinked		0		unlinked	0
Kura	exact	exact	128891	3	Buddhacarita	exact	1
KuraKurAyate	unlinked	unlinked		0		unlinked	0
KuraKura-	marker_strip	unlinked		0		unlinked	0
KuramAlin	unlinked	unlinked		0		unlinked	0
Kurapra-vAra	unlinked	unlinked		0		unlinked	0
Kurdati	unlinked	unlinked		0		unlinked	0
KuruKura-	unlinked	unlinked		0		unlinked	0
Kusta	unlinked	unlinked	221340	1	Divyāvadāna	exact	1
KuwKuwA-	unlinked	unlinked		0		unlinked	0
KyAti-vijYAna	unlinked	unlinked		0		unlinked	0
OSIrika	unlinked	unlinked		0		unlinked	0
OdAra	unlinked	unlinked	221384	1	Divyāvadāna	exact	1
OdArika	exact	exact	104	3	Abhidharmakośa;Divyāvadāna	exact	2
OdArika-tA	unlinked	unlinked		0		unlinked	0
OdDatya	exact	exact	136	2	Bodhicaryāvatāra;Saundarānanda	exact	1
OdarIyaka	unlinked	unlinked		0		unlinked	0
Odarika	exact	exact		0		unlinked	0
Odaryaka	unlinked	unlinked		0		unlinked	0
Odatya	unlinked	unlinked		0		unlinked	0
Odbilya	exact	exact	141	6	Divyāvadāna;Saddharmapuṇḍarīkasūtra	exact	1
OdumbarA	unlinked	unlinked		0		unlinked	0
Odvilya	unlinked	unlinked		0		unlinked	0
Okarika	unlinked	unlinked		0		unlinked	0
OpaBogika	unlinked	unlinked		0		unlinked	0
OpaDika	exact	unlinked		0		unlinked	0
OpaSamika	exact	exact		0		unlinked	0
Opacayika	unlinked	unlinked	171541	1	Abhidharmakośa	exact	1
Opagama	unlinked	unlinked		0		unlinked	0
Opakramika	unlinked	unlinked		0		unlinked	0
OpalamBika	unlinked	unlinked	220497	8	Aṣṭasāhasrikā	exact	1
Opamya	exact	exact	207	12	Aṣṭasāhasrikā;Saddharmapuṇḍarīkasūtra	exact	1
OpanAyika	exact	unlinked		0		unlinked	0
Opanayika	unlinked	unlinked		0		unlinked	0
OpapAduka (˚dika)	unlinked	unlinked		0		unlinked	0
Opapatti-	unlinked	unlinked		0		unlinked	0
OpapattyaMSika	unlinked	unlinked		0		unlinked	0
OpapattyaNgika	unlinked	unlinked		0		unlinked	0
Opavana	unlinked	unlinked		0		unlinked	0
OrRaka	exact	form_key		0		unlinked	0
OraBraka	exact	form_key		0		unlinked	0
OraBrika	exact	exact	288	4	Divyāvadāna;Viṃśatikāvṛtti	exact	1
Otkara	unlinked	unlinked		0		unlinked	0
OtpAtika	exact	exact		0		unlinked	0
Otsuka	unlinked	unlinked		0		unlinked	0
OttarApaTika	unlinked	unlinked		0		unlinked	0
OzaQi(n)	unlinked	unlinked		0		unlinked	0
Ozarya	unlinked	unlinked		0		unlinked	0
PARI(-kfta)	unlinked	unlinked		0		unlinked	0
PAsa	unlinked	unlinked		0		unlinked	0
PAsu	unlinked	unlinked		0		unlinked	0
PAza	unlinked	unlinked		0		unlinked	0
PAzaka	unlinked	unlinked		0		unlinked	0
PaRika	unlinked	unlinked		0		unlinked	0
Pakka	exact	exact		0		unlinked	0
PalAPala	unlinked	unlinked		0		unlinked	0
Pala	exact	exact	154076	410	Abhidharmakośa;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Nyāyabindu;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī	exact	1
PalaDarA	unlinked	unlinked		0		unlinked	0
PalaKa	unlinked	unlinked		0		unlinked	0
PalaMdadA	unlinked	unlinked		0		unlinked	0
Palaha-	unlinked	unlinked		0		unlinked	0
Palaka	exact	exact	154103	8	Divyāvadāna;Lalitavistara;Āryāsaptaśatī	exact	1
PalakinI	exact	unlinked	154107	1	Divyāvadāna	exact	1
Palasaka	unlinked	unlinked		0		unlinked	0
Palati	unlinked	unlinked		0		unlinked	0
Palezin	unlinked	unlinked		0		unlinked	0
Palgu	form_key	form_key	154139	1	Saddharmapuṇḍarīkasūtra	exact	1
PaliKa	unlinked	unlinked		0		unlinked	0
PalikAstaraRa	unlinked	unlinked		0		unlinked	0
Palika	exact	unlinked		0		unlinked	0
Pana	form_key	form_key	154062	6	Divyāvadāna;Āryāsaptaśatī	form_key	1
Para	exact	exact		0		unlinked	0
ParaParAyate	unlinked	unlinked		0		unlinked	0
ParaRa	unlinked	unlinked		0		unlinked	0
Parasaka	unlinked	unlinked		0		unlinked	0
Parati	unlinked	unlinked		0		unlinked	0
Pawika-	unlinked	unlinked		0		unlinked	0
PelA	exact	unlinked		0		unlinked	0
Pela	exact	exact		0		unlinked	0
PelikA	exact	unlinked		0		unlinked	0
PuPu-kAra	unlinked	unlinked		0		unlinked	0
Pulla	exact	exact	154131	4	Buddhacarita;Saundarānanda	exact	1
Pullita	exact	unlinked		0		unlinked	0
Pullitaka	unlinked	unlinked		0		unlinked	0
PuluPulu	unlinked	unlinked		0		unlinked	0
PupPusa	exact	exact		0		unlinked	0
PutPu(-kArakam)	unlinked	unlinked		0		unlinked	0
Puwa	exact	exact		0		unlinked	0
Puwwaka	exact	unlinked	154158	4	Divyāvadāna	exact	1
PuzPasa	unlinked	unlinked		0		unlinked	0
QAlayati	unlinked	unlinked		0		unlinked	0
Qalita	unlinked	unlinked		0		unlinked	0
Qolla	unlinked	unlinked		0		unlinked	0
S(i)rI	unlinked	unlinked		0		unlinked	0
S(i)rIbala	unlinked	unlinked		0		unlinked	0
SAKAntika	unlinked	unlinked		0		unlinked	0
SARaka	exact	exact		0		unlinked	0
SARakavAsin	unlinked	unlinked		0		unlinked	0
SASvata-dfzwi	unlinked	unlinked		0		unlinked	0
SASvata-dfzwika	unlinked	unlinked		0		unlinked	0
SASvatavAdin	unlinked	unlinked		0		unlinked	0
SASvatavajra	unlinked	unlinked		0		unlinked	0
SASvatocCeda-	unlinked	unlinked		0		unlinked	0
SAWA	unlinked	unlinked		0		unlinked	0
SAWiya	unlinked	unlinked		0		unlinked	0
SAdvalA	unlinked	unlinked		0		unlinked	0
SAkI	exact	form_key		0		unlinked	0
SAkaprabanDa	unlinked	unlinked		0		unlinked	0
SAkiyAnI	unlinked	unlinked		0		unlinked	0
SAkiya	unlinked	unlinked		0		unlinked	0
SAkunikAyinI	exact	unlinked		0		unlinked	0
SAkyAyanI	unlinked	unlinked		0		unlinked	0
SAkyAyanikA	unlinked	unlinked		0		unlinked	0
SAkyabudDi	unlinked	exact		0		unlinked	0
SAkyamitra	unlinked	exact		0		unlinked	0
SAkyamuni	unlinked	exact	130642	49	Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Saddharmapuṇḍarīkasūtra	exact	1
SAkyaputrIya	unlinked	unlinked	130633	1	Divyāvadāna	exact	1
SAkyasUtra	unlinked	unlinked		0		unlinked	0
SAkyasiMha	unlinked	exact	130649	2	Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
SAkyavarDa	unlinked	exact		0		unlinked	0
SAkyayanI	unlinked	unlinked		0		unlinked	0
SAlIna	exact	form_key		0		unlinked	0
SAla	exact	exact	132454	5	Divyāvadāna;Lalitavistara;Āryāsaptaśatī	exact	3
SAlarAja	unlinked	unlinked		0		unlinked	0
SAlarAjendra	unlinked	unlinked		0		unlinked	0
SAlasucitra	unlinked	unlinked		0		unlinked	0
SAlendrarAja	marker_strip	exact		0		unlinked	0
SAlendraskanDa	unlinked	unlinked		0		unlinked	0
SAliputra	unlinked	unlinked		0		unlinked	0
SAlistamba-sUtra	unlinked	unlinked		0		unlinked	0
SAlistambaka	unlinked	unlinked		0		unlinked	0
SAlmalI-vana	unlinked	unlinked		0		unlinked	0
SAluka	exact	exact		0		unlinked	0
SAma	exact	unlinked		0		unlinked	0
SAmbali	unlinked	unlinked		0		unlinked	0
SAmyaka	unlinked	unlinked		0		unlinked	0
SAmyaprASa	unlinked	unlinked		0		unlinked	0
SAnakavAsin	unlinked	unlinked		0		unlinked	0
SAniScara	unlinked	unlinked		0		unlinked	0
SAntABa	unlinked	unlinked		0		unlinked	0
SAnta	exact	exact	132274	3	Lalitavistara;Saṅghabhedavastu	exact	2
SAnta-ga	unlinked	unlinked		0		unlinked	0
SAntaDvaja	unlinked	unlinked		0		unlinked	0
SAntaS(i)rI	unlinked	unlinked		0		unlinked	0
SAntamati	unlinked	exact		0		unlinked	0
SAntamuKa	unlinked	unlinked		0		unlinked	0
SAntanirGoza	unlinked	unlinked		0		unlinked	0
SAntanirGozahAramati	unlinked	unlinked		0		unlinked	0
SAntapraBarAja	unlinked	unlinked		0		unlinked	0
SAntapradIpameGaSirirAja	unlinked	unlinked		0		unlinked	0
SAntara	unlinked	unlinked		0		unlinked	0
SAntaraSmi	unlinked	unlinked		0		unlinked	0
SAntaraja(s)	unlinked	unlinked		0		unlinked	0
SAntarakzita	unlinked	unlinked		0		unlinked	0
SAntareRu	unlinked	unlinked		0		unlinked	0
SAntarutasAgaravatI	unlinked	unlinked		0		unlinked	0
SAntendrarAja	unlinked	unlinked		0		unlinked	0
SAntiDvaja	unlinked	unlinked		0		unlinked	0
SAntimatI	unlinked	unlinked		0		unlinked	0
SAntipraBa	unlinked	exact		0		unlinked	0
SAntipraBagamBIrakUwa	unlinked	unlinked		0		unlinked	0
SAntirAja	unlinked	unlinked		0		unlinked	0
SArI	exact	unlinked	132352	1	Āryāsaptaśatī	exact	1
SAra	exact	form_key		0		unlinked	0
SAradaka	exact	form_key		0		unlinked	0
SAradvatIputra	unlinked	unlinked		0		unlinked	0
SAradvata	exact	form_key		0		unlinked	0
SAradya	exact	exact	131272	1	Bodhicaryāvatāra	exact	1
SArasamAtulya	unlinked	unlinked		0		unlinked	0
SArdUla	form_key	form_key	132406	2	Saundarānanda;Āryāsaptaśatī	exact	1
SArdUlakarRAvadAna	unlinked	unlinked		0		unlinked	0
SArdUlakarRa	unlinked	exact		0		unlinked	0
SArikA	exact	exact		0		unlinked	0
SAriputra	unlinked	exact	130997	402	Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
SArisuta	unlinked	exact		0		unlinked	0
SAsanAda	unlinked	unlinked		0		unlinked	0
SAsaniya	unlinked	unlinked		0		unlinked	0
SAstAra-vAdin	unlinked	unlinked		0		unlinked	0
SAstar	unlinked	form_key		0		unlinked	0
SAstrAvarta	unlinked	unlinked		0		unlinked	0
SAstraviSArada	unlinked	unlinked		0		unlinked	0
SAtAgiri	unlinked	unlinked		0		unlinked	0
SAta	exact	exact		0		unlinked	0
SAwayati	unlinked	unlinked		0		unlinked	0
SAwi	exact	unlinked		0		unlinked	0
SAwikA	exact	unlinked	131234	1	Divyāvadāna	exact	1
SAyApitaka	unlinked	unlinked		0		unlinked	0
SAyita	unlinked	unlinked		0		unlinked	0
SETilika	exact	unlinked		0		unlinked	0
SEkza	exact	exact	127346	13	Abhidharmakośa;Aṣṭasāhasrikā;Saddharmapuṇḍarīkasūtra	exact	2
SEkzaka	unlinked	unlinked		0		unlinked	0
SElA	exact	unlinked		0		unlinked	0
SElIka	unlinked	unlinked		0		unlinked	0
SEla	exact	exact	127714	29	Avadānaśataka;Buddhacarita;Divyāvadāna;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Āryāsaptaśatī	exact	1
SElaSiKarAByudgatateja	unlinked	unlinked		0		unlinked	0
SElabAhu	unlinked	exact		0		unlinked	0
SElagATA	unlinked	unlinked	126831	2	Divyāvadāna	exact	1
SElarAjaketu	unlinked	unlinked		0		unlinked	0
SElendraSrIgarBarAja	unlinked	unlinked		0		unlinked	0
SElendrarAja	unlinked	unlinked		0		unlinked	0
SElendrarAjasaMGawwanaGoza	unlinked	unlinked		0		unlinked	0
SEleya	exact	form_key		0		unlinked	0
SElodaka	unlinked	unlinked		0		unlinked	0
SErIzaka	exact	form_key		0		unlinked	0
SEvala	exact	form_key	127766	3	Saundarānanda;Āryāsaptaśatī	exact	2
SEyyA	unlinked	unlinked		0		unlinked	0
SEzya	unlinked	unlinked		0		unlinked	0
SIlAKya	unlinked	unlinked		0		unlinked	0
SIlaBadra	unlinked	exact		0		unlinked	0
SIlavalka	unlinked	unlinked		0		unlinked	0
SIlaviSudDanetra	unlinked	exact		0		unlinked	0
SIlavrata	unlinked	unlinked		0		unlinked	0
SIrza-kawAhaka	unlinked	unlinked		0		unlinked	0
SIrzaka	exact	exact		0		unlinked	0
SIrzan	form_key	form_key	123649	5	Divyāvadāna;Lalitavistara;Saundarānanda	exact	1
SIrzas	unlinked	unlinked		0		unlinked	0
SIrzavana	unlinked	unlinked		0		unlinked	0
SItA	exact	unlinked		0		unlinked	0
SItIBAva	unlinked	exact		0		unlinked	0
SItIBUta	unlinked	unlinked		0		unlinked	0
SItIBavati	unlinked	unlinked		0		unlinked	0
SIta	exact	form_key	126116	36	Avadānaśataka;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Saundarānanda;Āryāsaptaśatī	exact	2
SItaka	exact	form_key	126170	2	Divyāvadāna	exact	1
SItalaka	exact	exact		0		unlinked	0
SItapraBa	unlinked	exact		0		unlinked	0
SItara	unlinked	unlinked		0		unlinked	0
SItavana	unlinked	unlinked	123543	10	Divyāvadāna	exact	1
SItavatI	unlinked	exact		0		unlinked	0
SIti	unlinked	unlinked		0		unlinked	0
SIti-BAva	unlinked	unlinked		0		unlinked	0
SItodaka	exact	unlinked		0		unlinked	0
SIvAlI	unlinked	unlinked		0		unlinked	0
SORqA-peya	unlinked	unlinked		0		unlinked	0
SORqinI	exact	unlinked		0		unlinked	0
SORqinya	unlinked	unlinked		0		unlinked	0
SOcaka	exact	exact		0		unlinked	0
SOlbika	exact	exact		0		unlinked	0
SOwIraka	unlinked	unlinked		0		unlinked	0
SUka	exact	exact	127185	1	Divyāvadāna	exact	1
SUla	form_key	form_key	127227	10	Bodhicaryāvatāra;Buddhacarita;Saṅghabhedavastu;Āryāsaptaśatī	exact	1
SUnyAgAra	unlinked	unlinked		0		unlinked	0
SUnyaka	exact	form_key		0		unlinked	0
SUnyakalpa	unlinked	unlinked		0		unlinked	0
SUnyatA	unlinked	exact	126415	90	Acintyastava;Aṣṭasāhasrikā;Bodhicaryāvatāra;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu;Śikṣāsamuccaya	exact	1
SUraDvaja	unlinked	unlinked		0		unlinked	0
SUraMgama	unlinked	unlinked		0		unlinked	0
SUraMgamasamADinirdeSa	unlinked	unlinked		0		unlinked	0
SUrabala	unlinked	exact		0		unlinked	0
SUradatta	unlinked	unlinked		0		unlinked	0
SUrakUwa	unlinked	unlinked		0		unlinked	0
SUrataraka	unlinked	unlinked		0		unlinked	0
SUrpa-grAmaka	unlinked	unlinked		0		unlinked	0
SaMgerI	unlinked	unlinked		0		unlinked	0
SaMkAra	unlinked	unlinked		0		unlinked	0
SaMkara	form_key	exact	116730	4	Divyāvadāna;Āryāsaptaśatī	exact	1
SaMvara	unlinked	exact		0		unlinked	0
SaNKa	exact	form_key	116387	48	Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu;Āryāsaptaśatī	exact	2
