dcs_band	kind	slp1	iast
1	nominal	udagratara	udagratara
1	nominal	udakIryakA	udakīryakā
1	nominal	udakaja	udakaja
1	nominal	udakastabDika	udakastabdhika
1	nominal	udakikA	udakikā
1	nominal	udanapAkI	udanapākī
1	nominal	udanikA	udanikā
1	nominal	udanna	udanna
1	nominal	udarAda	udarāda
1	nominal	udaraMpriya	udaraṃpriya
1	nominal	udaracikitsita	udaracikitsita
1	nominal	udaradruti	udaradruti
1	nominal	udaranidAna	udaranidāna
1	nominal	udarditva	udarditva
1	nominal	udayaBAskara	udayabhāskara
1	nominal	udayaka	udayaka
1	nominal	udbIBats	udbībhats
1	nominal	udboDin	udbodhin
1	nominal	udbuBUzA	udbubhūṣā
1	nominal	uddaya	uddaya
1	nominal	uddeSavat	uddeśavat
1	nominal	udeji	udeji
1	nominal	udrapAraga	udrapāraga
1	nominal	udriktacittatA	udriktacittatā
1	nominal	udumbaraparRikA	udumbaraparṇikā
1	nominal	udvAhaka	udvāhaka
1	nominal	udvahanaka	udvahanaka
1	nominal	udvarIvfj	udvarīvṛj
1	nominal	udvaraRa	udvaraṇa
1	nominal	udvartanaka	udvartanaka
1	nominal	udvegajanana	udvegajanana
1	nominal	udvepaka	udvepaka
1	nominal	udvepana	udvepana
1	nominal	udvezaRa	udveṣaṇa
1	nominal	udvezwanaka	udveṣṭanaka
1	nominal	udvijfmBa	udvijṛmbha
1	nominal	udvizARa	udviṣāṇa
1	nominal	udvoQu	udvoḍhu
1	nominal	udyamavat	udyamavat
1	nominal	udyatatara	udyatatara
1	nominal	udyogavat	udyogavat
1	nominal	ugrasUlaDfk	ugrasūladhṛk
1	nominal	ujJatA	ujjhatā
1	nominal	ujjayanaka	ujjayanaka
1	nominal	ujjayanika	ujjayanika
1	nominal	ujjayoni	ujjayoni
1	nominal	ujjvAla	ujjvāla
1	nominal	ujjvalIBU	ujjvalībhū
1	nominal	ujjvaliti	ujjvaliti
1	nominal	ukzaka	ukṣaka
1	nominal	ulUkatIrTa	ulūkatīrtha
1	nominal	ulUkikA	ulūkikā
1	nominal	ulaka	ulaka
1	nominal	ulavfkarkzu	ulavṛkarkṣu
1	nominal	ulkaka	ulkaka
1	nominal	ullAsavat	ullāsavat
1	nominal	ullehya	ullehya
1	nominal	ulliNg	ulliṅg
1	nominal	ullip	ullip
1	nominal	ullok	ullok
1	nominal	ulluWana	ulluṭhana
1	nominal	ullukasana	ullukasana
1	nominal	ulumbaka	ulumbaka
1	nominal	ulwA	ulṭā
1	nominal	umABava	umābhava
1	nominal	umAhaka	umāhaka
1	nominal	umAprasAdana	umāprasādana
1	nominal	umAsvayaMvara	umāsvayaṃvara
1	nominal	umAtuNga	umātuṅga
1	nominal	umAvallaBa	umāvallabha
1	nominal	umpAsa	umpāsa
1	nominal	umpikASAli	umpikāśāli
1	nominal	undra	undra
1	nominal	unmAnaka	unmānaka
1	nominal	unmIlanI	unmīlanī
1	nominal	unmajjanI	unmajjanī
1	nominal	unmanAyita	unmanāyita
1	nominal	unmattA	unmattā
1	nominal	unmezavat	unmeṣavat
1	nominal	unmiYjitakA	unmiñjitakā
1	nominal	unnAwa	unnāṭa
1	nominal	unnatatara	unnatatara
1	nominal	unnatyaka	unnatyaka
1	nominal	unninIz	unninīṣ
1	nominal	upADimat	upādhimat
1	nominal	upADyAyApI	upādhyāyāpī
1	nominal	upADyayana	upādhyayana
1	nominal	upASaMs	upāśaṃs
1	nominal	upASaNk	upāśaṅk
1	nominal	upAdeyetA	upādeyetā
1	nominal	upAmbu	upāmbu
1	nominal	upAna	upāna
1	nominal	upAnaSa	upānaśa
1	nominal	upAnam	upānam
1	nominal	upAntara	upāntara
1	nominal	upAnvAnI	upānvānī
1	nominal	upAsanaka	upāsanaka
1	nominal	upAspfS	upāspṛś
1	nominal	upAtigam	upātigam
1	nominal	upAvaraB	upāvarabh
1	nominal	upAvarta	upāvarta
1	nominal	upAvasTA	upāvasthā
1	nominal	upAvfSca	upāvṛśca
1	nominal	upAyanIBU	upāyanībhū
1	nominal	upaBakza	upabhakṣa
1	nominal	upaBettf	upabhettṛ
1	nominal	upaBikzaRa	upabhikṣaṇa
1	nominal	upaDU	upadhū
1	nominal	upaDyA	upadhyā
1	nominal	upaGrARa	upaghrāṇa
1	nominal	upaKanana	upakhanana
1	nominal	upaKanu	upakhanu
1	nominal	upaSAKIya	upaśākhīya
1	nominal	upaSAKikA	upaśākhikā
1	nominal	upaSamayitf	upaśamayitṛ
1	nominal	upaSlezaka	upaśleṣaka
1	nominal	upaSmaSAna	upaśmaśāna
1	nominal	upaSravaRa	upaśravaṇa
1	nominal	upabarbfh	upabarbṛh
1	nominal	upacAraRa	upacāraṇa
1	nominal	upacayavat	upacayavat
1	nominal	upacicIz	upacicīṣ
1	nominal	upacintana	upacintana
1	nominal	upacitaka	upacitaka
1	nominal	upacitrakA	upacitrakā
1	nominal	upadeSavat	upadeśavat
1	nominal	upadidfkzA	upadidṛkṣā
1	nominal	upadizwi	upadiṣṭi
1	nominal	upagrAhaka	upagrāhaka
1	nominal	upagrAhin	upagrāhin
1	nominal	upagrAhitf	upagrāhitṛ
1	nominal	upahAravarmacarita	upahāravarmacarita
1	nominal	upahiMsA	upahiṃsā
1	nominal	upajanman	upajanman
1	nominal	upajapa	upajapa
1	nominal	upajihIrz	upajihīrṣ
1	nominal	upajijYAs	upajijñās
1	nominal	upakAravat	upakāravat
1	nominal	upakaRwaka	upakaṇṭaka
1	nominal	upakaTam	upakatham
1	nominal	upakala	upakala
1	nominal	upakarkaSa	upakarkaśa
1	nominal	upakledana	upakledana
1	nominal	upalOha	upalauha
1	nominal	upalaBeda	upalabheda
1	nominal	upalaBedaka	upalabhedaka
1	nominal	upalabDftA	upalabdhṛtā
1	nominal	upalabDin	upalabdhin
1	nominal	upaleKana	upalekhana
1	nominal	upalepanAdikaTana	upalepanādikathana
1	nominal	upamaNgu	upamaṅgu
1	nominal	upamala	upamala
1	nominal	upamanyucarita	upamanyucarita
1	nominal	upanAmana	upanāmana
1	nominal	upanAsya	upanāsya
1	nominal	upanItaka	upanītaka
1	nominal	upanilI	upanilī
1	nominal	upanimantrayitf	upanimantrayitṛ
1	nominal	upanirdiS	upanirdiś
1	nominal	upanirhAra	upanirhāra
1	nominal	upaniveSana	upaniveśana
1	nominal	upanizkarza	upaniṣkarṣa
1	nominal	upapIWa	upapīṭha
1	nominal	upapIWaka	upapīṭhaka
1	nominal	upapannatA	upapannatā
1	nominal	upapannatara	upapannatara
1	nominal	upapannataraka	upapannataraka
1	nominal	upaplAvin	upaplāvin
1	nominal	upaprapad	upaprapad
1	nominal	upaprayoga	upaprayoga
1	nominal	uparAgin	uparāgin
1	nominal	uparAjan	uparājan
1	nominal	uparaYjana	uparañjana
1	nominal	uparigiri	uparigiri
1	nominal	upariniDA	uparinidhā
1	nominal	uparopaRa	uparopaṇa
1	nominal	uparu	uparu
1	nominal	upasADana	upasādhana
1	nominal	upasAra	upasāra
1	nominal	upasTAnaka	upasthānaka
1	nominal	upasTitA	upasthitā
1	nominal	upasaMBram	upasaṃbhram
1	nominal	upasaMGuz	upasaṃghuṣ
1	nominal	upasaMhAraka	upasaṃhāraka
1	nominal	upasaMjihIrzA	upasaṃjihīrṣā
1	nominal	upasaMkzip	upasaṃkṣip
1	nominal	upasaMmfj	upasaṃmṛj
1	nominal	upasaMprApti	upasaṃprāpti
1	nominal	upasaMstamBa	upasaṃstambha
1	nominal	upasaMyu	upasaṃyu
1	nominal	upasamBava	upasambhava
1	nominal	upasamanvAhf	upasamanvāhṛ
1	nominal	upasftaka	upasṛtaka
1	nominal	upaskandana	upaskandana
1	nominal	upatantraka	upatantraka
1	nominal	upatapti	upatapti
1	nominal	upavAsavat	upavāsavat
1	nominal	upavIti	upavīti
1	nominal	upavanavat	upavanavat
1	nominal	upaveDaka	upavedhaka
1	nominal	upavettf	upavettṛ
1	nominal	upavfti	upavṛti
1	nominal	upavistf	upavistṛ
1	nominal	upavyUha	upavyūha
1	nominal	upayAtrA	upayātrā
1	nominal	upayogaka	upayogaka
1	nominal	upayogavat	upayogavat
1	nominal	upayogyatA	upayogyatā
1	nominal	upayuYjana	upayuñjana
1	nominal	upekzyatama	upekṣyatama
1	nominal	upeyivat	upeyivat
1	nominal	upodDf	upoddhṛ
1	nominal	upodI	upodī
1	nominal	upopasad	upopasad
1	nominal	uptf	uptṛ
1	nominal	uqqAna	uḍḍāna
1	nominal	uqrapuzpa	uḍrapuṣpa
1	nominal	uquggUla	uḍuggūla
1	nominal	uraBrI	urabhrī
1	nominal	urac	urac
1	nominal	uragavat	uragavat
1	nominal	urasTa	urastha
1	nominal	uromaRqalika	uromaṇḍalika
1	nominal	utKaqga	utkhaḍga
1	nominal	utPullita	utphullita
1	nominal	utTAnaka	utthānaka
1	nominal	utTAnatA	utthānatā
1	nominal	utkArI	utkārī
1	nominal	utkIrRika	utkīrṇika
1	nominal	utkUrca	utkūrca
1	nominal	utkarAla	utkarāla
1	nominal	utkarzavattva	utkarṣavattva
1	nominal	utkawatara	utkaṭatara
1	nominal	utkawavat	utkaṭavat
1	nominal	utkfzwatara	utkṛṣṭatara
1	nominal	utkledana	utkledana
1	nominal	utklid	utklid
1	nominal	utklizwavartman	utkliṣṭavartman
1	nominal	utkowaka	utkoṭaka
1	nominal	utkrAmaRa	utkrāmaṇa
1	nominal	utkroDa	utkrodha
1	nominal	utkup	utkup
1	nominal	utkura	utkura
1	nominal	utkzuB	utkṣubh
1	nominal	utpAtana	utpātana
1	nominal	utpAtatama	utpātatama
1	nominal	utpIqAy	utpīḍāy
1	nominal	utpIqitaka	utpīḍitaka
1	nominal	utpaNgila	utpaṅgila
1	nominal	utpaca	utpaca
1	nominal	utpalAvata	utpalāvata
1	nominal	utpalacCadA	utpalacchadā
1	nominal	utpezaRa	utpeṣaṇa
1	nominal	utprARa	utprāṇa
1	nominal	utprAsaka	utprāsaka
1	nominal	utprapat	utprapat
1	nominal	utsambanDatva	utsambandhatva
1	nominal	utsavavat	utsavavat
1	nominal	utsfti	utsṛti
1	nominal	utsfzwaka	utsṛṣṭaka
1	nominal	utsisfkz	utsisṛkṣ
1	nominal	utsisfps	utsisṛps
1	nominal	utsveda	utsveda
1	nominal	uttAnakaratA	uttānakaratā
1	nominal	uttAnapAdavaMSAdivarRana	uttānapādavaṃśādivarṇana
1	nominal	uttAnapattra	uttānapattra
1	nominal	uttamaPalA	uttamaphalā
1	nominal	uttamaSlokatama	uttamaślokatama
1	nominal	uttamakAraRI	uttamakāraṇī
1	nominal	uttamakanyakA	uttamakanyakā
1	nominal	uttamakarRikA	uttamakarṇikā
1	nominal	uttamatara	uttamatara
1	nominal	uttamodumbara	uttamodumbara
1	nominal	uttarAsaNgavat	uttarāsaṅgavat
1	nominal	uttaraDU	uttaradhū
1	nominal	uttarabastisidDi	uttarabastisiddhi
1	nominal	uttarajyotika	uttarajyotika
1	nominal	uttarakARqavarRana	uttarakāṇḍavarṇana
1	nominal	uttaraparvataka	uttaraparvataka
1	nominal	uttaravAhinI	uttaravāhinī
1	nominal	uttitIrzA	uttitīrṣā
1	nominal	uttizWapuruza	uttiṣṭhapuruṣa
1	nominal	uttuMsa	uttuṃsa
1	nominal	uttuRqikI	uttuṇḍikī
1	nominal	uzAbARa	uṣābāṇa
1	nominal	uzRIzavat	uṣṇīṣavat
1	nominal	uzRagaRa	uṣṇagaṇa
1	nominal	uzRaja	uṣṇaja
1	nominal	uzRavIci	uṣṇavīci
1	nominal	uzitASva	uṣitāśva
1	nominal	uzwrA	uṣṭrā
1	nominal	uzwraDUma	uṣṭradhūma
1	nominal	uzwraDUmakapucCA	uṣṭradhūmakapucchā
1	nominal	uzwrakARqikA	uṣṭrakāṇḍikā
1	nominal	uzwrakaMDara	uṣṭrakaṃdhara
1	nominal	vARIra	vāṇīra
1	nominal	vARaSonA	vāṇaśonā
1	nominal	vASImattama	vāśīmattama
1	nominal	vAYCitatara	vāñchitatara
1	nominal	vAcABaYjanI	vācābhañjanī
1	nominal	vAcizWa	vāciṣṭha
1	nominal	vAcogata	vācogata
1	nominal	vAgurAy	vāgurāy
1	nominal	vAhadvezin	vāhadveṣin
1	nominal	vAhastama	vāhastama
1	nominal	vAjIkarI	vājīkarī
1	nominal	vAjIkaraRaviDi	vājīkaraṇavidhi
1	nominal	vAjIkarman	vājīkarman
1	nominal	vAjaka	vājaka
1	nominal	vAjasanIya	vājasanīya
1	nominal	vAjasaneyA	vājasaneyā
1	nominal	vAjasena	vājasena
1	nominal	vAjidantA	vājidantā
1	nominal	vAjidantikA	vājidantikā
1	nominal	vAkAra	vākāra
1	nominal	vAkasatfRa	vākasatṛṇa
1	nominal	vAkpaTA	vākpathā
1	nominal	vAkucikA	vākucikā
1	nominal	vAkyala	vākyala
1	nominal	vAkyavat	vākyavat
1	nominal	vAlU	vālū
1	nominal	vAlaSiKa	vālaśikha
1	nominal	vAlakowI	vālakoṭī
1	nominal	vAlgujI	vālgujī
1	nominal	vAlina	vālina
1	nominal	vAlmIkin	vālmīkin
1	nominal	vAlukAmIna	vālukāmīna
1	nominal	vAlukEla	vālukaila
1	nominal	vAlukayantraka	vālukayantraka
1	nominal	vAlukita	vālukita
1	nominal	vAmIya	vāmīya
1	nominal	vAmIyaka	vāmīyaka
1	nominal	vAmadEvika	vāmadaivika
1	nominal	vAmadEvya	vāmadaivya
1	nominal	vAmakeSvarayAmala	vāmakeśvarayāmala
1	nominal	vAmakrama	vāmakrama
1	nominal	vAmanakalpa	vāmanakalpa
1	nominal	vAmyaSvA	vāmyaśvā
1	nominal	vAnarAvAsa	vānarāvāsa
1	nominal	vArARasISrISElamAhAtmyakaTana	vārāṇasīśrīśailamāhātmyakathana
1	nominal	vArAhakarRikA	vārāhakarṇikā
1	nominal	vArAhapuwaka	vārāhapuṭaka
1	nominal	vArISvara	vārīśvara
1	nominal	vAraRAhva	vāraṇāhva
1	nominal	vAraRavuSA	vāraṇavuśā
1	nominal	vArakzema	vārakṣema
1	nominal	vAraqa	vāraḍa
1	nominal	vArayizRu	vārayiṣṇu
1	nominal	vArdDaki	vārddhaki
1	nominal	vAriBUtA	vāribhūtā
1	nominal	vAriDarA	vāridharā
1	nominal	vArijA	vārijā
1	nominal	vArinIla	vārinīla
1	nominal	vAripattrA	vāripattrā
1	nominal	vAripattrakA	vāripattrakā
1	nominal	vAriprasAdana	vāriprasādana
1	nominal	vArisaMBUta	vārisaṃbhūta
1	nominal	vArisaMsTita	vārisaṃsthita
1	nominal	vArja	vārja
1	nominal	vArkzeyI	vārkṣeyī
1	nominal	vArtAkamUzikA	vārtākamūṣikā
1	nominal	vArtamAnArTya	vārtamānārthya
1	nominal	vArttAloha	vārttāloha
1	nominal	vAruRAgna	vāruṇāgna
1	nominal	vAruRaka	vāruṇaka
1	nominal	vAruRika	vāruṇika
1	nominal	vAryakza	vāryakṣa
1	nominal	vAryovida	vāryovida
1	nominal	vArzIya	vārṣīya
1	nominal	vArzapArvaRa	vārṣapārvaṇa
1	nominal	vArzavrata	vārṣavrata
1	nominal	vAsaganDaka	vāsagandhaka
1	nominal	vAsakapAlI	vāsakapālī
1	nominal	vAsanI	vāsanī
1	nominal	vAsanatA	vāsanatā
1	nominal	vAsaveSvaratIrTamAhAtmyavarRana	vāsaveśvaratīrthamāhātmyavarṇana
1	nominal	vAsavolUka	vāsavolūka
1	nominal	vAsavopala	vāsavopala
1	nominal	vAsikya	vāsikya
1	nominal	vAsizWakaTana	vāsiṣṭhakathana
1	nominal	vAstUkI	vāstūkī
1	nominal	vAstumAnalakzaRa	vāstumānalakṣaṇa
1	nominal	vAsukISvara	vāsukīśvara
1	nominal	vAsukinI	vāsukinī
1	nominal	vAtABizyandapratizeDa	vātābhiṣyandapratiṣedha
1	nominal	vAtUka	vātūka
1	nominal	vAtUkaka	vātūkaka
1	nominal	vAtUlanATa	vātūlanātha
1	nominal	vAtaSoRitanidAna	vātaśoṇitanidāna
1	nominal	vAtapattra	vātapattra
1	nominal	vAtapota	vātapota
1	nominal	vAtarewaka	vātareṭaka
1	nominal	vAtaripu	vātaripu
1	nominal	vAtaroDa	vātarodha
1	nominal	vAtaruDira	vātarudhira
1	nominal	vAtikI	vātikī
1	nominal	vAtsarika	vātsarika
1	nominal	vAtsyA	vātsyā
1	nominal	vAvac	vāvac
1	nominal	vAwyAyinI	vāṭyāyinī
1	nominal	vAyasaka	vāyasaka
1	nominal	vAyasatuRqI	vāyasatuṇḍī
1	nominal	vAyasatuRqikA	vāyasatuṇḍikā
1	nominal	vAyavIrya	vāyavīrya
1	nominal	vAyavIyottara	vāyavīyottara
1	nominal	vAyupa	vāyupa
1	nominal	vAyutIrTa	vāyutīrtha
1	nominal	vAyuveginI	vāyuveginī
1	nominal	vEDAriRI	vaidhāriṇī
1	nominal	vEDarmaka	vaidharmaka
1	nominal	vESabda	vaiśabda
1	nominal	vESijAtA	vaiśijātā
1	nominal	vESravaReSvara	vaiśravaṇeśvara
1	nominal	vESvAgara	vaiśvāgara
1	nominal	vESvAnarapowalI	vaiśvānarapoṭalī
1	nominal	vESvAnaravrata	vaiśvānaravrata
1	nominal	vESvAsikatara	vaiśvāsikatara
1	nominal	vESvAtmya	vaiśvātmya
1	nominal	vESyASUdra	vaiśyāśūdra
1	nominal	vESyIya	vaiśyīya
1	nominal	vEdarBA	vaidarbhā
1	nominal	vEdasinI	vaidasinī
1	nominal	vEdeSI	vaideśī
1	nominal	vEdehikA	vaidehikā
1	nominal	vEdyIya	vaidyīya
1	nominal	vEdyakaSAstrapariBAzA	vaidyakaśāstraparibhāṣā
1	nominal	vEdyapriyA	vaidyapriyā
1	nominal	vEdyutI	vaidyutī
1	nominal	vEhAyasapaYcarAtra	vaihāyasapañcarātra
1	nominal	vEhaMgama	vaihaṃgama
1	nominal	vEjayAyenasa	vaijayāyenasa
1	nominal	vEkAraRa	vaikāraṇa
1	nominal	vEkArin	vaikārin
1	nominal	vEkartf	vaikartṛ
1	nominal	vEkawa	vaikaṭa
1	nominal	vEkftaka	vaikṛtaka
1	nominal	vEkrAntabadDa	vaikrāntabaddha
1	nominal	vEmArtika	vaimārtika
1	nominal	vEnItya	vainītya
1	nominal	vEnandI	vainandī
1	nominal	vEqUryamAtA	vaiḍūryamātā
1	nominal	vEqaNga	vaiḍaṅga
1	nominal	vEraBadra	vairabhadra
1	nominal	vEraja	vairaja
1	nominal	vErecanIya	vairecanīya
1	nominal	vEsaMjYya	vaisaṃjñya
1	nominal	vEsarga	vaisarga
1	nominal	vEtaRqa	vaitaṇḍa
1	nominal	vEtarka	vaitarka
1	nominal	vEvAdika	vaivādika
1	nominal	vEyAvftyakarman	vaiyāvṛtyakarman
1	nominal	vEzAda	vaiṣāda
1	nominal	vEzRavagItakaTana	vaiṣṇavagītakathana
1	nominal	vEzRavakaTana	vaiṣṇavakathana
1	nominal	vEzaca	vaiṣaca
1	nominal	vIRikA	vīṇikā
1	nominal	vIcIralla	vīcīralla
1	nominal	vIkzikI	vīkṣikī
1	nominal	vIqa	vīḍa
1	nominal	vIrAsya	vīrāsya
1	nominal	vIrAvalIkula	vīrāvalīkula
1	nominal	vIraBadrA	vīrabhadrā
1	nominal	vIraDAman	vīradhāman
1	nominal	vIrapAMsu	vīrapāṃsu
1	nominal	vIrapAtra	vīrapātra
1	nominal	vIrapattrikA	vīrapattrikā
1	nominal	vIrarasAy	vīrarasāy
1	nominal	vIravattama	vīravattama
1	nominal	vIryatara	vīryatara
1	nominal	vIsarpanidAna	vīsarpanidāna
1	nominal	vItaSokatva	vītaśokatva
1	nominal	vItaraTa	vītaratha
1	nominal	vItavetasa	vītavetasa
1	nominal	vIwAmuKa	vīṭāmukha
1	nominal	vIyati	vīyati
1	nominal	vIzAmuKa	vīṣāmukha
1	nominal	vUzaka	vūṣaka
1	nominal	vaDi	vadhi
1	nominal	vaMSAKyA	vaṃśākhyā
1	nominal	vaMSAnuvarRana	vaṃśānuvarṇana
1	nominal	vaMSakAra	vaṃśakāra
1	nominal	vaMSakAriRI	vaṃśakāriṇī
1	nominal	vaMSanAlI	vaṃśanālī
1	nominal	vaMSanalikAyantra	vaṃśanalikāyantra
1	nominal	vaMSavat	vaṃśavat
1	nominal	vaMSira	vaṃśira
1	nominal	vaNgajA	vaṅgajā
1	nominal	vaNgamala	vaṅgamala
1	nominal	vaNkanAlI	vaṅkanālī
1	nominal	vaNkutara	vaṅkutara
1	nominal	vaQavAikA	vaḍhavāikā
1	nominal	vaRISElAkula	vaṇīśailākula
1	nominal	vaReSaya	vaṇeśaya
1	nominal	vaSIkft	vaśīkṛt
1	nominal	vaSakarI	vaśakarī
1	nominal	vaSizWasaMhitA	vaśiṣṭhasaṃhitā
1	nominal	vaSyAdisADikamantranirUpaRa	vaśyādisādhikamantranirūpaṇa
1	nominal	vaSyaga	vaśyaga
1	nominal	vaWiYjara	vaṭhiñjara
1	nominal	vaYcu	vañcu
1	nominal	vaYculaka	vañculaka
1	nominal	vacAdya	vacādya
1	nominal	vaccala	vaccala
1	nominal	vadanavat	vadanavat
1	nominal	vahewaka	vaheṭaka
1	nominal	vahmijihvA	vahmijihvā
1	nominal	vahniBUtika	vahnibhūtika
1	nominal	vahniSIta	vahniśīta
1	nominal	vahniSaNKa	vahniśaṅkha
1	nominal	vahniSoDana	vahniśodhana
1	nominal	vahnicUqA	vahnicūḍā
1	nominal	vahnidIpti	vahnidīpti
1	nominal	vahnikAgra	vahnikāgra
1	nominal	vahnikAntA	vahnikāntā
1	nominal	vahnikAnta	vahnikānta
1	nominal	vahnikI	vahnikī
1	nominal	vahnikarkowI	vahnikarkoṭī
1	nominal	vahnimArI	vahnimārī
1	nominal	vahnimaRi	vahnimaṇi
1	nominal	vahnimaTana	vahnimathana
1	nominal	vahnimftsA	vahnimṛtsā
1	nominal	vahnimfttikA	vahnimṛttikā
1	nominal	vahninABA	vahninābhā
1	nominal	vahniruci	vahniruci
1	nominal	vahnisidDa	vahnisiddha
1	nominal	vajjara	vajjara
1	nominal	vajrANgasundarI	vajrāṅgasundarī
1	nominal	vajrAgra	vajrāgra
1	nominal	vajrAkza	vajrākṣa
1	nominal	vajraDArA	vajradhārā
1	nominal	vajraDfz	vajradhṛṣ
1	nominal	vajraGaRweSvarI	vajraghaṇṭeśvarī
1	nominal	vajraGnI	vajraghnī
1	nominal	vajraKecarikA	vajrakhecarikā
1	nominal	vajraSilpikA	vajraśilpikā
1	nominal	vajraSukti	vajraśukti
1	nominal	vajradaMzwrA	vajradaṃṣṭrā
1	nominal	vajradaRqA	vajradaṇḍā
1	nominal	vajradaRqAdi	vajradaṇḍādi
1	nominal	vajrahanu	vajrahanu
1	nominal	vajrajihvA	vajrajihvā
1	nominal	vajrakApAlinI	vajrakāpālinī
1	nominal	vajrakAraka	vajrakāraka
1	nominal	vajrakaYcukI	vajrakañcukī
1	nominal	vajrakaloha	vajrakaloha
1	nominal	vajrakandara	vajrakandara
1	nominal	vajrakzIra	vajrakṣīra
1	nominal	vajrarasAyana	vajrarasāyana
1	nominal	vajrarasa	vajrarasa
1	nominal	vajrasundarI	vajrasundarī
1	nominal	vajravallarI	vajravallarī
1	nominal	vajravastrI	vajravastrī
1	nominal	vajravat	vajravat
1	nominal	vajravigrahA	vajravigrahā
1	nominal	vajrayozit	vajrayoṣit
1	nominal	vajrinandana	vajrinandana
1	nominal	vajrisuta	vajrisuta
1	nominal	vakrANkA	vakrāṅkā
1	nominal	vakraBaya	vakrabhaya
1	nominal	vakradAru	vakradāru
1	nominal	vakradantA	vakradantā
1	nominal	vakradvAra	vakradvāra
1	nominal	vakrayazwI	vakrayaṣṭī
1	nominal	vakrozwikA	vakroṣṭikā
1	nominal	vaktaSAli	vaktaśāli
1	nominal	vaktaka	vaktaka
1	nominal	vaktika	vaktika
1	nominal	vaktraDArA	vaktradhārā
1	nominal	vaktramaRqikA	vaktramaṇḍikā
1	nominal	vaktravat	vaktravat
1	nominal	vaktravizWA	vaktraviṣṭhā
1	nominal	vakzaska	vakṣaska
1	nominal	valaBa	valabha
1	nominal	valaBika	valabhika
1	nominal	valaja	valaja
1	nominal	valayaka	valayaka
1	nominal	valayavatI	valayavatī
1	nominal	valgin	valgin
1	nominal	valguRI	valguṇī
1	nominal	valgutama	valgutama
1	nominal	valitoru	valitoru
1	nominal	valitoruka	valitoruka
1	nominal	valkaSalyA	valkaśalyā
1	nominal	valkaloDraka	valkalodhraka
1	nominal	valkaroDraka	valkarodhraka
1	nominal	vallIpAzARasaMBava	vallīpāṣāṇasaṃbhava
1	nominal	valligulA	valligulā
1	nominal	vallikaRwArikA	vallikaṇṭārikā
1	nominal	vallisArasA	vallisārasā
1	nominal	vallisUraRA	vallisūraṇā
1	nominal	vallyupodaka	vallyupodaka
1	nominal	valmIkA	valmīkā
1	nominal	vamanadravyavikalpavijYAnIya	vamanadravyavikalpavijñānīya
1	nominal	vamanavirecanasADyopadravacikitsita	vamanavirecanasādhyopadravacikitsita
1	nominal	vamanavirecanavyApaccikitsita	vamanavirecanavyāpaccikitsita
1	nominal	vamanavirecanavyApatsidDi	vamanavirecanavyāpatsiddhi
1	nominal	vamiti	vamiti
1	nominal	vanArjakA	vanārjakā
1	nominal	vanDIkaraRa	vandhīkaraṇa
1	nominal	vanDyAprasUyata	vandhyāprasūyata
1	nominal	vanDyAputrapradA	vandhyāputrapradā
1	nominal	vanDyAvat	vandhyāvat
1	nominal	vanaSAli	vanaśāli
1	nominal	vanaSePAlI	vanaśephālī
1	nominal	vanabIjapUra	vanabījapūra
1	nominal	vanabanDu	vanabandhu
1	nominal	vanajamUrDajA	vanajamūrdhajā
1	nominal	vanakUzmARqavallI	vanakūṣmāṇḍavallī
1	nominal	vanakarRikA	vanakarṇikā
1	nominal	vanakotpala	vanakotpala
1	nominal	vanakuzmARqavallikA	vanakuṣmāṇḍavallikā
1	nominal	vanamUzaka	vanamūṣaka
1	nominal	vanapIluka	vanapīluka
1	nominal	vanapippalikA	vanapippalikā
1	nominal	vanarAjaka	vanarājaka
1	nominal	vanati	vanati
1	nominal	vanatrapuzI	vanatrapuṣī
1	nominal	vanavAsinI	vanavāsinī
1	nominal	vanayavAnI	vanayavānī
1	nominal	vandAnikA	vandānikā
1	nominal	vandanika	vandanika
1	nominal	vanecarI	vanecarī
1	nominal	vanepu	vanepu
1	nominal	vanevAsas	vanevāsas
1	nominal	vanezu	vaneṣu
1	nominal	vanip	vanip
1	nominal	vanopalaka	vanopalaka
1	nominal	vanyAsyA	vanyāsyā
1	nominal	vanyajA	vanyajā
1	nominal	vanyakanda	vanyakanda
1	nominal	vanyakarkowI	vanyakarkoṭī
1	nominal	vanyakusumBaka	vanyakusumbhaka
1	nominal	vanyasahacarI	vanyasahacarī
1	nominal	vapati	vapati
1	nominal	vapi	vapi
1	nominal	vapurbAla	vapurbāla
1	nominal	vapuzka	vapuṣka
1	nominal	vapuzkara	vapuṣkara
1	nominal	vaqavAIkA	vaḍavāīkā
1	nominal	vaqavAsuta	vaḍavāsuta
1	nominal	varAhanfsiMhAdyavatAra	varāhanṛsiṃhādyavatāra
1	nominal	varAhaprAdurBAva	varāhaprādurbhāva
1	nominal	varAhatIrTa	varāhatīrtha
1	nominal	varArDaka	varārdhaka
1	nominal	varArgala	varārgala
1	nominal	varAsinI	varāsinī
1	nominal	varAvarasahasradA	varāvarasahasradā
1	nominal	varIvar	varīvar
1	nominal	varIvfj	varīvṛj
1	nominal	varRASramaDarmanirUpaRa	varṇāśramadharmanirūpaṇa
1	nominal	varRaBedanI	varṇabhedanī
1	nominal	varRaSAkANka	varṇaśākāṅka
1	nominal	varRaSas	varṇaśas
1	nominal	varRadA	varṇadā
1	nominal	varRaprasAdanI	varṇaprasādanī
