dict,lang,headword_iast,headword_slp1,register,field,latin_gloss,sanskrit_example_iast,citation
CAE,en,sañj,saYj,CLINICAL,coitus,copulate,sajjayati,
AP,en,saṃbhogaḥ,saMBogaH,CLINICAL,coitus,copulation,saṃbhogānte mama samucito,Ms. 8. 200
AP90,en,saṃbhogaḥ,saMBogaH,CLINICAL,coitus,copulation,saṃbhogāṃte mama,Ms. 8. 200.
AP,en,saṃparkaḥ,saMparkaH,CLINICAL,coitus,copulation,na mūrkhajanasaṃparkaḥ surendrabhavaneṣvapi,Bh. 2. 14
AP90,en,saṃparkaḥ,saMparkaH,CLINICAL,coitus,copulation,sureṃdrabhavaneṣvapi,Bh. 2. 14.
AP,en,saṃpuṭaḥ,saMpuwaH,CLINICAL,coitus,coitus,jāyate,Bhāva P.
AP,en,saṃsargaḥ,saMsargaH,CLINICAL,coitus,copulation,nānāgandharvamithunaiḥ pānasaṃsargakarkaśaiḥ,Ś. 1. 3
AP90,en,saṃsargaḥ,saMsargaH,CLINICAL,coitus,copulation,saṃsargamuktiḥ khaleṣu,Ms. 6. 72.
WIL,en,saṃveśa,saMveSa,CLINICAL,coitus,copulation,-śaḥ,
WIL,en,saṃveśana,saMveSana,CLINICAL,coitus,copulation,-naṃ,
AP,en,saṃveśaḥ,saMveSaH,CLINICAL,coitus,copulation,atha pradoṣe doṣajñaḥ saṃveśāya viśāṃpatim,R. 1. 93
AP90,en,saṃveśaḥ,saMveSaH,CLINICAL,coitus,copulation,saṃveśaḥ,R. 1. 93.
MW,en,saṃyojana,saMyojana,CLINICAL,coitus,copulation,,L.
WIL,en,saṃyojana,saMyojana,CLINICAL,coitus,copulation,-naṃ,
AP,en,saṃyojanam,saMyojanam,CLINICAL,coitus,copulation,saṃyojanam,
AP90,en,saṃyojanaṃ,saMyojanaM,CLINICAL,coitus,copulation,saṃyojanaṃ,
AP,en,siṃhalīlaḥ,siMhalIlaH,CLINICAL,coitus,coitus,-līlaḥ,
AP90,en,siṃhaḥ,siMhaH,CLINICAL,coitus,coitus,--vāhanaḥ,Mk. 5. 29.
CAE,en,skand,skand,CLINICAL,coitus,copulation,ṣka,
MW,en,strīdharma,strIDarma,CLINICAL,coitus,copulation,,Hariv.
AP,en,strīdharmaḥ,strIDarmaH,CLINICAL,coitus,copulation,-dharmaḥ,Ms. 1. 114
AP90,en,su,su,CLINICAL,coitus,copulation,suratamṛditā bālavanitā,Bh. 2. 44.
WIL,en,surata,surata,CLINICAL,coitus,copulation,-taṃ,
AP,en,suratam,suratam,CLINICAL,coitus,copulation,-tam,Bh. 2. 44
AP,en,svanacakraḥ,svanacakraH,CLINICAL,coitus,coitus,-cakraḥ,
MW,en,sūci,sUci,CLINICAL,coitus,coitus,dṛṣṭi,L.
AP,en,sūciḥ,sUciH,CLINICAL,coitus,coitus,"sūcyagra, sūcyāsyaḥ, sūcikaṭāhanyāyaḥ, sūcikarman, sūcikhātaḥ, sūcigṛhakam, sūcipatrakam, sūcipuṣpaḥ, sūcibhinna, sūcibhedya, sūcimukha, sūciradanaḥ, sūciroman, sūcivadana, sūciśāliḥ, sūciśikhā, sūcisūtram",Ms. 7. 187
CAE,en,sṛj,sfj,CLINICAL,coitus,copulation,samā,
AP90,en,tri,tri,CLINICAL,coitus,copulation,--bhadraṃ,Ku. 1. 39.
WIL,en,tribhadra,triBadra,CLINICAL,coitus,copulation,-draṃ,
AP,en,tribhadram,triBadram,CLINICAL,coitus,copulation,-bhadram,
MW,en,uparītaka,uparItaka,CLINICAL,coitus,coitus,śṛṅgāra-bandha,T.
WIL,en,upasṛṣṭa,upasfzwa,CLINICAL,coitus,copulation,-ṣṭaṃ,
AP90,en,utphulla,utPulla,CLINICAL,coitus,coitus,strīkaraṇaṃ,Pt. 1.
MW,en,utphulla,utPulla,CLINICAL,coitus,coitus,ut-phulla,L.
AP,en,utphullam,utPullam,CLINICAL,coitus,coitus,strīkaraṇam,Med.
MW,en,vallabhāyita,vallaBAyita,CLINICAL,coitus,coitus,vallabhāyita,MW.
MW,en,vatsatara,vatsatara,CLINICAL,coitus,copulated,ī,TS.
AP,en,veṣṭakaḥ,vezwakaH,CLINICAL,coitus,copulation,"veṣṭakaḥ, veṣṭanakaḥ",
MW,en,veṣṭanaka,vezwanaka,CLINICAL,coitus,coitus,veṣṭanaka,L.
AP90,en,veṣṭanakaḥ,vezwanakaH,CLINICAL,coitus,copulation,veṣṭanakaḥ,
MW,en,veṣṭanaveṣṭaka,vezwanavezwaka,CLINICAL,coitus,coitus,veṣṭana—veṣṭaka,L.
MW,en,veṣṭita,vezwita,CLINICAL,coitus,coitus,,L.
MW,en,viparītaka,viparItaka,CLINICAL,coitus,coitus,bandha,L.
MW,en,vyavāya,vyavAya,CLINICAL,coitus,copulation,,MBh.
WIL,en,vyavāya,vyavAya,CLINICAL,coitus,copulation,-yaḥ,
AP,en,vyavāyaḥ,vyavAyaH,CLINICAL,coitus,copulation,vyavāyakāle dadṛśe vanaukodampatī,MS. 1
AP90,en,vyavāyaḥ,vyavAyaH,CLINICAL,coitus,copulation,--yaṃ,
WIL,en,vyavāyin,vyavAyin,CLINICAL,coitus,copulation,vyavāya,
MW,en,vyānata,vyAnata,CLINICAL,coitus,coitus,vy-ānata,ib.
MW,en,vyānatakaraṇa,vyAnatakaraRa,CLINICAL,coitus,coitus,vy-ānata—karaṇa,
AP,en,vyānatam,vyAnatam,CLINICAL,coitus,coitus,vyānatam,
AP90,en,vyānataṃ,vyAnataM,CLINICAL,coitus,coitus,vyānataṃ,
MW,en,vāgvipruṣa,vAgvipruza,CLINICAL,coitus,copulative,vāg—vipruṣa,"Pāṇ. v, 4, 106"
MW,en,vāḍaba,vAqaba,CLINICAL,coitus,coitus,,L.
AP,en,vāḍavam,vAqavam,CLINICAL,coitus,coitus,muhūrta,
WIL,en,yabha,yaBa,CLINICAL,coitus,copulate,yabhati,
MW,en,yabhana,yaBana,CLINICAL,coitus,copulation,yabhana,Vop.
AP,en,yabhanam,yaBanam,CLINICAL,coitus,copulation,yabhanam,
AP90,en,yabhanaṃ,yaBanaM,CLINICAL,coitus,copulation,{{mabhanaṃ->yabhanaṃ||20170131||https:github.comsanskrit-leḷiconchauṇṇaichthīauṅśissues335|print unclear}},
WIL,en,yatimaithuna,yatimETuna,CLINICAL,coitus,copulation,-naṃ,
AP,en,yābhaḥ,yABaH,CLINICAL,coitus,copulation,pīvānaṃ śmaśrulaṃ preṣṭhaṃ mīḍhvāṃsaṃ,Bhāg. 9. 19. 5
AP90,en,yābhaḥ,yABaH,CLINICAL,coitus,copulation,yābhaḥ,
WIL,en,ā,A,CLINICAL,coitus,copulative,ā,
MW,en,ārata,Arata,CLINICAL,coitus,coitus,ā-rata,Mall.
MW,en,śacī,SacI,CLINICAL,coitus,coitus,,L.
MW,en,śauka,SOka,CLINICAL,coitus,coitus,,L.
AP,en,śaukam,SOkam,CLINICAL,coitus,coitus,śaukam,
MW,en,śayana,Sayana,CLINICAL,coitus,copulation,śayana,L.
WIL,en,śayana,Sayana,CLINICAL,coitus,copulation,śī,
AP,en,śayanam,Sayanam,CLINICAL,coitus,copulation,"śayanāgāraḥ, śayanāgāraḥ, śayanāgāram, śayanagṛham, śayanaikādaśī, śayanatalagata, śayanapālikā, śayanabhūmiḥ, śayanaracanam, śayanavāsas, śayanasakhī, śayanastha, śayanasthānam",V. 3. 10
AP90,en,śayanaṃ,SayanaM,CLINICAL,coitus,copulation,--a (ā) gāraḥ --raṃ,V. 3. 10.
WIL,en,śṛṅgāra,SfNgAra,CLINICAL,coitus,copulation,-raḥ,
AP90,en,arka,arka,CLINICAL,penis,membrum virile,āviṣkṛtāruṇapuraḥsara ekatorkaḥ,Ś. 4. 1.
MW,en,arka,arka,CLINICAL,penis,membrum virile,,"AV. vi, 72, 1"
AP,en,arkaḥ,arkaH,CLINICAL,penis,membrum virile,evā te śepaḥ sahasāyamarko'ṅgenāṅgaṃ saṃsamakaṃ kṛṇotu,Rām. 2. 94. 6
MW,en,artha,arTa,CLINICAL,penis,membrum virile,,ŚBr. xiv
MW,en,atyūha,atyUha,CLINICAL,penis,penis,,L.
CAE,en,avastha,avasTa,CLINICAL,penis,membrum virile,avastha,
MW,en,avastha,avasTa,CLINICAL,penis,membrum virile,ava-stha,"AV. vii, 90, 3"
AP,en,avasthaḥ,avasTaH,CLINICAL,penis,membrum virile,avasthaḥ,Av. 7. 90. 3
AP90,en,avasthaḥ,avasTaH,CLINICAL,penis,membrum virile,avasthaḥ,Pt. 1
MW,en,avāṃśa,avAMSa,CLINICAL,penis,penis,,SāmavBr.
MW,en,añji,aYji,CLINICAL,penis,membrum virile,,VS.
MW,en,aśvaśiśna,aSvaSiSna,CLINICAL,penis,penis,aśva—śiśna,KātyŚr.
AP90,en,aṃguliḥ,aMguliH,CLINICAL,penis,penis,gajakarṇikā,Ait. Br.
AP,en,aṅguliḥ,aNguliH,CLINICAL,penis,penis,kākaḍī ?,Mātaṅga L. 6. 9
MW,en,bhasad,Basad,CLINICAL,penis,penis,,Mahīdh.
AP90,en,daṃḍaḥ,daMqaH,CLINICAL,penis,penis,mihitā buddhau tridaṃḍīti sa ucyate ..,Ms. 12. 10.
MW,en,daṇḍa,daRqa,CLINICAL,penis,penis,vaitasa,ŚBr.
AP,en,daṇḍaḥ,daRqaH,CLINICAL,penis,penis,yā cāpi nyastadaṇḍānāṃ tāṃ gatiṃ vraja putraka,Bṛ. S. 24. 9
WIL,en,dhvaja,Dvaja,CLINICAL,penis,penis,-jaḥ-jaṃ,
WIL,en,durbbala,durbbala,CLINICAL,penis,penis,dur,
AP90,en,eka,eka,CLINICAL,penis,phallus,liṃga,Śabdak.
WIL,en,ekaliṅga,ekaliNga,CLINICAL,penis,phallus,eka,
AP,en,ekaliṅgam,ekaliNgam,CLINICAL,penis,phallus,liṅga,Śabdak.
MW,en,eru,eru,CLINICAL,penis,penis,,
AP90,en,gaurī,gOrI,CLINICAL,penis,phallus,--paṭṭaḥ,Ki. 5. 21.
MW,en,golaka,golaka,CLINICAL,penis,penis,,Sāy.
AP,en,golakaḥ,golakaH,CLINICAL,penis,penis,jīvati kuṇḍaḥ syānmṛte bhartari golakaḥ ..,Ms. 3. 174
MW,en,gula,gula,CLINICAL,penis,penis,,L.
AP,en,gulaḥ,gulaH,CLINICAL,penis,penis,guḍa,
AP,en,hṛṣ,hfz,CLINICAL,penis,penis,harṣayati-te,Mb.
AP90,en,hṛṣ,hfz,CLINICAL,penis,penis,hṛṣyaṃti romakūpāni,Mb.
AP90,en,jaghanya,jaGanya,CLINICAL,penis,penis,--nyaṃ,Ms. 8. 270.
MW,en,jaghanya,jaGanya,CLINICAL,penis,penis,jaghanya,L.
WIL,en,jaghanya,jaGanya,CLINICAL,penis,penis,-nyaṃ,
AP,en,jaghanyam,jaGanyam,CLINICAL,penis,penis,-nyam,
MW,en,jitaśiśnodara,jitaSiSnodara,CLINICAL,penis,membrum virile,,"MBh. xiii, 5341"
MW,en,kandarpa,kandarpa,CLINICAL,penis,membrum virile,,L.
MW,en,kandarpamusala,kandarpamusala,CLINICAL,penis,membrum virile,kandarpa—musala,L.
WIL,en,kandarpamuṣala,kandarpamuzala,CLINICAL,penis,membrum virile,-laḥ,
AP,en,kandarpaśṛṅkhalaḥ,kandarpaSfNKalaH,CLINICAL,penis,membrum virile,-śṛṅkhalaḥ,
CAE,en,kapṛth,kapfT,CLINICAL,penis,membrum virile,kapṛth,
MW,en,kapṛth,kapfT,CLINICAL,penis,membrum virile,pṝ,"RV. x, 86, 16"
CAE,en,kapṛtha,kapfTa,CLINICAL,penis,membrum virile,kapṛtha,
AP90,en,kaṃdarpaḥ,kaMdarpaH,CLINICAL,penis,membrum virile,--śṛṃkhalaḥ,Mb.
MW,en,kośa,koSa,CLINICAL,penis,penis,,W.
AP,en,kośaḥ,koSaH,CLINICAL,penis,penis,"anna, prāṇa, manaḥ, vijñāna",Y. 3. 147
AP90,en,kośaḥ,koSaH,CLINICAL,penis,penis,ujjahāra,Y. 3. 147.
WIL,en,koṣa,koza,CLINICAL,penis,penis,sūtrakīṣa,
AP,en,kāmalatā,kAmalatA,CLINICAL,penis,membrum virile,-latā,
MW,en,kāmalatā,kAmalatA,CLINICAL,penis,membrum virile,kāma—latā,L.
WIL,en,kāmalatā,kAmalatA,CLINICAL,penis,membrum virile,-tā,
AP90,en,kāmaḥ,kAmaH,CLINICAL,penis,membrum virile,--latā,84.
MW,en,kāmāyudha,kAmAyuDa,CLINICAL,penis,membrum virile,,W.
WIL,en,kāmāyudha,kAmAyuDa,CLINICAL,penis,membrum virile,-dhaḥ,
AP,en,kāmāyudham,kAmAyuDam,CLINICAL,penis,membrum virile,-āyudham,
MW,en,kāmāṅkuśa,kAmANkuSa,CLINICAL,penis,membrum virile,,L.
WIL,en,kāmāṅkuśa,kAmANkuSa,CLINICAL,penis,membrum virile,-śaḥ,
MW,en,kūrca,kUrca,CLINICAL,penis,membrum virile,am,Suśr.
WIL,en,lalāka,lalAka,CLINICAL,penis,penis,-kaḥ,
AP,en,lalākaḥ,lalAkaH,CLINICAL,penis,penis,lalākaḥ,
AP90,en,lalākaḥ,lalAkaH,CLINICAL,penis,penis,lalākaḥ,
MW,en,lalāmagu,lalAmagu,CLINICAL,penis,penis,lalāma-,VS.
AP90,en,liṃgaṃ,liMgaM,CLINICAL,penis,phallus,"saṃyoga, viyoga, sāhacarya",U. 4. 11.
MW,en,liṅga,liNga,CLINICAL,penis,phallus,yoni,IW. 322 n.
WIL,en,liṅga,liNga,CLINICAL,penis,penis,-ṅgaṃ,
MW,en,liṅgaja,liNgaja,CLINICAL,penis,penis,liṅga—ja,Gal.
WIL,en,liṅgaka,liNgaka,CLINICAL,penis,penis,liṅga,
AP,en,liṅgam,liNgam,CLINICAL,penis,phallus,dhatte'sāvātmano liṅgaṃ māyayā visṛjan,Bhāg. 7. 2. 22
MW,en,liṅgamūrti,liNgamUrti,CLINICAL,penis,phallus,liṅga—mūrti,Cat.
MW,en,liṅganāśa,liNganASa,CLINICAL,penis,penis,,W.
WIL,en,liṅganāśa,liNganASa,CLINICAL,penis,penis,liṅga,
AP,en,liṅganāśaḥ,liNganASaH,CLINICAL,penis,penis,-nāśaḥ,
MW,en,liṅgapratiṣṭhā,liNgapratizWA,CLINICAL,penis,phallus,liṅga—pratiṣṭhā,
MW,en,liṅgapratiṣṭhāvidhi,liNgapratizWAviDi,CLINICAL,penis,phallus,liṅga—pratiṣṭhā—vidhi,Cat.
MW,en,liṅgapīṭha,liNgapIWa,CLINICAL,penis,phallus,liṅga—pīṭha,Rājat.
WIL,en,liṅgavarddhana,liNgavardDana,CLINICAL,penis,penis,liṅga,
MW,en,liṅgavat,liNgavat,CLINICAL,penis,phallus,,
MW,en,liṅgavat,liNgavat,CLINICAL,penis,phallus,liṅga—vat,RTL. 88.
MW,en,liṅgavedī,liNgavedI,CLINICAL,penis,phallus,liṅga—vedī,MW.
MW,en,liṅgaśopha,liNgaSoPa,CLINICAL,penis,penis,liṅga—śopha,L.
AP,en,liṅgaśophaḥ,liNgaSoPaH,CLINICAL,penis,penis,-śophaḥ,
WIL,en,liṅgin,liNgin,CLINICAL,penis,phallic,liṅga,
MW,en,liṅgāgra,liNgAgra,CLINICAL,penis,penis,,L.
AP,en,liṅgāgram,liNgAgram,CLINICAL,penis,penis,-agram,
MW,en,liṅgārcana,liNgArcana,CLINICAL,penis,phallus,,W.
WIL,en,liṅgārccana,liNgArccana,CLINICAL,penis,phallus,liṅga,
MW,en,lola,lola,CLINICAL,penis,penis,lola,Gal.
AP90,en,lāṃgalaṃ,lAMgalaM,CLINICAL,penis,membrum virile,laṃg kalac pṛṣo˚ vṛddhiḥ,
AP90,en,lāṃgūlaṃ,lAMgUlaM,CLINICAL,penis,membrum virile,kuruta,Bh. 2. 31
MW,en,lāṅgala,lANgala,CLINICAL,penis,membrum virile,lāṅgūla,L.
WIL,en,lāṅgala,lANgala,CLINICAL,penis,penis,-laṃ,
AP,en,lāṅgalam,lANgalam,CLINICAL,penis,membrum virile,lāṅgalaglapitagrīvā musalairbhinnamastakāḥ,Rām. 7. 7. 47
MW,en,lāṅgula,lANgula,CLINICAL,penis,membrum virile,,L.
AP,en,lāṅgulam,lANgulam,CLINICAL,penis,membrum virile,lāṅgulam,
MW,en,lāṅgūla,lANgUla,CLINICAL,penis,membrum virile,,L.
WIL,en,lāṅgūla,lANgUla,CLINICAL,penis,penis,-laṃ,
AP,en,lāṅgūlam,lANgUlam,CLINICAL,penis,membrum virile,lāṅgūlacālanamadhaścaraṇāvapātaṃ … śvā piṇḍadasya kurute,Bh. 2. 31
AP90,en,madana,madana,CLINICAL,penis,penis,--aṃkuśaḥ,R. 12. 32
MW,en,madanāṅkuśa,madanANkuSa,CLINICAL,penis,penis,,L.
WIL,en,madanāṅkuśa,madanANkuSa,CLINICAL,penis,membrum virile,-śaḥ,
AP,en,madanāṅkuśaḥ,madanANkuSaH,CLINICAL,penis,penis,-aṅkuśaḥ,
AP90,en,mahā,mahA,CLINICAL,penis,phallus,--(gaḥ),Ms. 4. 88-90
MW,en,mahāliṅga,mahAliNga,CLINICAL,penis,phallus,mahā—liṅga,Rājat.
AP,en,mahāliṅgam,mahAliNgam,CLINICAL,penis,phallus,-liṅgam,
AP,en,mathin,maTin,CLINICAL,penis,penis,mṛdaṅgamantharam,22. 44
AP90,en,mathin,maTin,CLINICAL,penis,penis,kuṃbheṣu mṛdaṃgamaṃtharaṃ,N. 22. 44.
MW,en,mathin,maTin,CLINICAL,penis,penis,,L.
MW,en,maṇi,maRi,CLINICAL,penis,penis,,Suśr.
WIL,en,maṇi,maRi,CLINICAL,penis,penis,maṇa,
AP,en,maṇiḥ,maRiH,CLINICAL,penis,penis,kvacinmaṇinikāśodām,Rām. 2. 95. 9
AP90,en,maṇiḥ,maRiH,CLINICAL,penis,penis,maṇī,3. 18.
AP,en,medram,medram,CLINICAL,penis,penis,yasya,
CAE,en,mehana,mehana,CLINICAL,penis,membrum virile,mehana,
MW,en,mehana,mehana,CLINICAL,penis,membrum virile,mehana,RV.
WIL,en,mehana,mehana,CLINICAL,penis,membrum virile,-naṃ,
AP,en,mehanam,mehanam,CLINICAL,penis,penis,pralambodaramehanāḥ,Bhāg. 10. 8. 31
AP90,en,mehanaṃ,mehanaM,CLINICAL,penis,penis,mih-lyuṭ,
CAE,en,meḍhra,meQra,CLINICAL,penis,membrum virile,"{{meḍra->meḍhra||20160412|jhim ṝunderburk|https:github.comsanskrit-leḷiconchauṇṇaichthīauṅśissues275|cṛ. mṭ, etc.}}",
MW,en,meḍhra,meQra,CLINICAL,penis,membrum virile,tra,AV.
WIL,en,meḍhra,meQra,CLINICAL,penis,penis,-ḍhraḥ,
MW,en,meḍhraka,meQraka,CLINICAL,penis,penis,meḍhraka,L.
AP,en,meḍhrakaḥ,meQrakaH,CLINICAL,penis,penis,meḍhrakaḥ,
AP90,en,meḍhrakaḥ,meQrakaH,CLINICAL,penis,penis,meḍhrakaḥ,
AP90,en,meḍhraḥ,meQraH,CLINICAL,penis,penis,yasya,
MW,en,meṇḍhra,meRQra,CLINICAL,penis,penis,meṇḍhra,BhP.
MW,en,muṣṭi,muzwi,CLINICAL,penis,penis,,Mahīdh.
AP,en,muṣṭiḥ,muzwiH,CLINICAL,penis,penis,‘janapadāyavyayaśodhako muṣṭiḥ’,Me. 70
AP90,en,muṣṭiḥ,muzwiH,CLINICAL,penis,penis,--karaṇaṃ,Me. 68.
MW,en,māṃsapāka,mAMsapAka,CLINICAL,penis,membrum virile,māṃsa—pāka,Suśr.
AP,en,māṃsapākaḥ,mAMsapAkaH,CLINICAL,penis,membrum virile,-pākaḥ,
MW,en,māṃsārbuda,mAMsArbuda,CLINICAL,penis,membrum virile,,Suśr.
AP,en,māṃsārbudaḥ,mAMsArbudaH,CLINICAL,penis,membrum virile,"-arbudaḥ, -arbudam",
MW,en,nada,nada,CLINICAL,penis,penis,,
AP90,en,naraḥ,naraH,CLINICAL,penis,penis,--aṃgaḥ,Bg. 10. 27
AP90,en,naraṃgaṃ,naraMgaM,CLINICAL,penis,penis,naraṃgaṃ,
WIL,en,naraṅga,naraNga,CLINICAL,penis,penis,-ṅgaṃ,
MW,en,narāṅga,narANga,CLINICAL,penis,penis,,L.
AP,en,narāṅgaḥ,narANgaH,CLINICAL,penis,penis,-aṅgaḥ,
AP90,en,nāga,nAga,CLINICAL,penis,penis,--latā,V. P.
AP,en,nāgalatā,nAgalatA,CLINICAL,penis,penis,-latā,
MW,en,nāgalatā,nAgalatA,CLINICAL,penis,penis,,L.
WIL,en,nāgalatā,nAgalatA,CLINICAL,penis,penis,-tā,
MW,en,nīcāmeḍhra,nIcAmeQra,CLINICAL,penis,penis,nīcā—meḍhra,TāṇḍBr.
AP,en,pasas,pasas,CLINICAL,penis,membrum virile,pasas,
AP90,en,pasas,pasas,CLINICAL,penis,membrum virile,pasas,
CAE,en,pasas,pasas,CLINICAL,penis,membrum virile,pasas,
MW,en,pasas,pasas,CLINICAL,penis,membrum virile,pasas,AV.
AP90,en,pauruṣa,pOruza,CLINICAL,penis,penis,pauruṣabhūṣaṇaḥ,Bg. 7. 8.
MW,en,pauruṣa,pOruza,CLINICAL,penis,penis,,Suśr.
AP,en,pauruṣam,pOruzam,CLINICAL,penis,penis,pauruṣam,Rām. 7. 87. 29
MW,en,piṇḍika,piRqika,CLINICAL,penis,penis,piṇḍika,LiṅgaP.
AP90,en,prajanana,prajanana,CLINICAL,penis,penis,upasara,
AP,en,prajananam,prajananam,CLINICAL,penis,penis,ātmānamubhayormadhye,Bhāg. 9. 14. 46
AP90,en,prajā,prajA,CLINICAL,penis,penis,--pālaḥ,Ms. 1. 34
AP,en,prajāpatiḥ,prajApatiH,CLINICAL,penis,penis,˚hṛdayam,Ms. 1. 34
MW,en,pramehana,pramehana,CLINICAL,penis,penis,pra-˚mehana,
MW,en,pramehaṇa,pramehaRa,CLINICAL,penis,penis,˚mehana,Kauś.
MW,en,pratolī,pratolI,CLINICAL,penis,penis,,Suśr.
AP,en,puñcihnam,puYcihnam,CLINICAL,penis,membrum virile,puṃścihnam,
MW,en,puṃścihna,puMScihna,CLINICAL,penis,membrum virile,puṃś—cihna,L.
WIL,en,puṃścihna,puMScihna,CLINICAL,penis,penis,-hnaṃ,
AP,en,puṣkarikā,puzkarikA,CLINICAL,penis,penis,puṣkarikā,
MW,en,puṣkarikā,puzkarikA,CLINICAL,penis,penis,puṣkarikā,Suśr.
AP,en,puṣpikā,puzpikA,CLINICAL,penis,penis,puṣpikā,
AP90,en,puṣpikā,puzpikA,CLINICAL,penis,penis,puṣpikā,
MW,en,puṣpikā,puzpikA,CLINICAL,penis,penis,,L.
WIL,en,puṣpikā,puzpikA,CLINICAL,penis,penis,puṣpa,
AP,en,ratakīlaḥ,ratakIlaH,CLINICAL,penis,penis,-kīlaḥ,
MW,en,rudh,ruD,CLINICAL,penis,membrum virile,nadasya rudhataḥ kāmaḥ,"i, 179, 4"
MW,en,sammūḍhapiḍakā,sammUQapiqakA,CLINICAL,penis,membrum virile,sam-mūḍha—piḍakā,Suśr.
CAE,en,sapa,sapa,CLINICAL,penis,penis,sapa,
WIL,en,sepha,sePa,CLINICAL,penis,penis,-phaḥ,
AP,en,sephaḥ,sePaH,CLINICAL,penis,penis,sephaḥ,
AP90,en,sephaḥ,sePaH,CLINICAL,penis,penis,sephaḥ,
WIL,en,sevana,sevana,CLINICAL,penis,penis,ṣiva,
MW,en,sevanī,sevanI,CLINICAL,penis,penis,,Br.
WIL,en,smaradhvaja,smaraDvaja,CLINICAL,penis,penis,-jaḥ,
WIL,en,smarastambha,smarastamBa,CLINICAL,penis,penis,-mbhaḥ,
MW,en,stabdhatā,stabDatA,CLINICAL,penis,membrum virile,stabdha—tā,Car.
AP90,en,sādhana,sADana,CLINICAL,penis,penis,arha,Ki. 14. 17.
WIL,en,sādhana,sADana,CLINICAL,penis,penis,-naṃ,
AP,en,sādhanam,sADanam,CLINICAL,penis,penis,"sādhanādhyakṣaḥ, sādhanārha, sādhanakriyā, sādhanakṣama, sādhananirdeśaḥ, sādhanapatram",Ki. 14. 17
MW,en,tilakālaka,tilakAlaka,CLINICAL,penis,penis,,"Suśr. ii, 14, 16"
AP,en,tilakālakaḥ,tilakAlakaH,CLINICAL,penis,penis,-kālakaḥ,
AP90,en,tilaḥ,tilaH,CLINICAL,penis,penis,--kiṭṭaṃ,Ms. 3. 223.
MW,en,triśṛṅga,triSfNga,CLINICAL,penis,membrum virile,,"MantraBr. i, 1, 4"
MW,en,udañji,udaYji,CLINICAL,penis,membrum virile,ud-añji,"TS. vii, 4, 19, 1."
MW,en,upasthaka,upasTaka,CLINICAL,penis,membrum virile,upasthaka,L.
MW,en,uḍumbara,uqumbara,CLINICAL,penis,membrum virile,,L.
MW,en,vaitasa,vEtasa,CLINICAL,penis,penis,vaitasa,AV.
MW,en,vijṛmbh,vijfmB,CLINICAL,penis,membrum virile,-jṛmbhate,RV.
MW,en,visarga,visarga,CLINICAL,penis,membrum virile,,ib.
AP,en,visargaḥ,visargaH,CLINICAL,penis,penis,kālo vaśīkṛtavisṛjyavisargaśaktiḥ,Bhāg. 7. 9. 22
AP90,en,visargaḥ,visargaH,CLINICAL,penis,penis,purīṣavisaga,R. 4. 86
MW,en,vīrakarma,vIrakarma,CLINICAL,penis,membrum virile,vīra—karma,RV.
WIL,en,yoniliṅga,yoniliNga,CLINICAL,penis,penis,liṅga,
AP,en,yāgeśvaraḥ,yAgeSvaraH,CLINICAL,penis,phallus,yasyāsau jaladevatāsphaṭikabhūrjāgarti,N. 12. 38
MW,en,ānandadatta,Anandadatta,CLINICAL,penis,membrum virile,ā-nanda—datta,L.
WIL,en,ānandadatta,Anandadatta,CLINICAL,penis,membrum virile,-ttaḥ,
AP,en,ānandadattaḥ,AnandadattaH,CLINICAL,penis,membrum virile,ānando datto yena,
AP90,en,ānaṃdaḥ,AnaMdaH,CLINICAL,penis,membrum virile,ānaṃdo datto yena,Śat. Br.
WIL,en,śakti,Sakti,CLINICAL,penis,phallic,śaka,
AP,en,śaktiḥ,SaktiH,CLINICAL,penis,phallus,śaktiḥ,Tarka K.
AP90,en,śaktiḥ,SaktiH,CLINICAL,penis,phallus,boddhavya ityākārako'nādisaṃketaḥ śaktiḥ,Tarka K.
MW,en,śaryā,SaryA,CLINICAL,penis,membrum virile,,"RV. x, 178, 4"
AP90,en,śaṃkuḥ,SaMkuH,CLINICAL,penis,penis,nakhī,R. 12. 95.
MW,en,śaṅku,SaNku,CLINICAL,penis,penis,aṃśa,L.
WIL,en,śaṅku,SaNku,CLINICAL,penis,penis,-ṅkuḥ,
AP,en,śaṅkuḥ,SaNkuH,CLINICAL,penis,penis,yathā śaṅkunā sarvāṇi parṇāni saṃtṛṇṇāni,Ch. Up. 2. 23. 3
CAE,en,śepa,Sepa,CLINICAL,penis,penis,śepa,
MW,en,śepa,Sepa,CLINICAL,penis,penis,śvi,RV.
WIL,en,śepa,Sepa,CLINICAL,penis,penis,-paḥ,
CAE,en,śepas,Sepas,CLINICAL,penis,penis,śepas,
AP,en,śepastambhaḥ,SepastamBaH,CLINICAL,penis,penis,-stambhaḥ,
AP,en,śepaḥ,SepaH,CLINICAL,penis,penis,bṛhacchephāṇḍapiṇḍikāḥ,Mb. 10. 7. 39
AP90,en,śepaḥ,SepaH,CLINICAL,penis,penis,"śephaḥ --phaṃ, śephas",
WIL,en,śepha,SePa,CLINICAL,penis,penis,-phaḥ,
CAE,en,śephas,SePas,CLINICAL,penis,penis,śephas,
WIL,en,śephas,SePas,CLINICAL,penis,penis,-phaḥ,
WIL,en,śeva,Seva,CLINICAL,penis,penis,-vaḥ,
