num	pada	status	dcs_sentence_id	dcs_sent_id_label	chapter_ref	dcs_text_norm
5956	2	unattested				
5957	1	unattested				
5957	2	unattested				
5958	1	unattested				
5958	2	unattested				
5959	1	unattested				
5959	2	unattested				
5960	1	unattested				
5960	2	unattested				
5960	3	unattested				
5960	4	unattested				
5961	1	pada	197259	624647	KSS, 7, 1	varaṃjīrṇasyaśuṣkasyatarorjanmopalasyavā
5961	2	unattested				
5962	1	unattested				
5962	2	unattested				
5963	1	unattested				
5963	2	unattested				
5964	1	unattested				
5964	2	unattested				
5965	1	unattested				
5965	2	unattested				
5966	1	unattested				
5966	2	unattested				
5967	1	unattested				
5967	2	unattested				
5967	3	unattested				
5967	4	unattested				
5968	1	unattested				
5968	2	unattested				
5968	3	pada	9968	102969	AmaruŚ, 1	ubhayametadupaitvathavākṣayaṃpriyajanenanayatrasamāgamaḥ
5968	4	pada	9968	102969	AmaruŚ, 1	ubhayametadupaitvathavākṣayaṃpriyajanenanayatrasamāgamaḥ
5969	1	unattested				
5969	2	unattested				
5969	3	unattested				
5969	4	unattested				
5970	1	unattested				
5970	2	unattested				
5971	1	unattested				
5971	2	unattested				
5972	1	unattested				
5972	2	unattested				
5972	3	unattested				
5972	4	unattested				
5973	1	unattested				
5973	2	unattested				
5974	1	pada	186255	613643	KSS, 1, 4	varaṃpatyaupravāsasthemaraṇaṃkulayoṣitaḥ
5974	2	pada	186256	613644	KSS, 1, 4	naturūpāramallokalocanāpātapātratā
5975	1	pada	702883	573465	ŚTr, 1	varaṃparvatadurgeṣubhrāntaṃvanacaraiḥsaha
5975	2	unattested				
5976	1	unattested				
5976	2	unattested				
5976	3	unattested				
5976	4	unattested				
5977	1	unattested				
5977	2	unattested				
5978	1	unattested				
5978	2	unattested				
5979	1	unattested				
5979	2	unattested				
5980	1	unattested				
5980	2	unattested				
5981	1	pada	170656	351977	Hitop, 1	varaṃmaunaṃkāryaṃnacavacanamuktaṃyadanṛtaṃvaraṃklaibyaṃpuṃsāṃnacaparakalatrābhigamanam
5981	2	unattested				
5981	3	unattested				
5981	4	pada	170657	351978	Hitop, 1	varaṃprāṇatyāgonacapiśunavākyeṣvabhirucirvaraṃbhikṣāśitvaṃnacaparadhanāsvādanasukham
5982	1	unattested				
5982	2	unattested				
5983	1	unattested				
5983	2	unattested				
5984	1	pada	450526	82199	ManuS, 9	varuṇenayathāpāśairbaddhaevābhidṛśyate
5984	2	unattested				
5985	1	unattested				
5985	2	unattested				
5986	1	unattested				
5986	2	unattested				
5987	1	unattested				
5987	2	unattested				
5988	1	unattested				
5988	2	pada	414176	306621	MBh, 13, 27	kratavaścayathāsomāstathāgaṅgāṃvinājagat
5989	1	unattested				
5989	2	unattested				
5990	1	unattested				
5990	2	unattested				
5991	1	unattested				
5991	2	unattested				
5992	1	unattested				
5992	2	unattested				
5993	1	unattested				
5993	2	pada	703298	573880	ŚTr, 3	gātrāṇiśithilāyantetṛṣṇaikātaruṇāyate
5994	1	unattested				
5994	2	unattested				
5994	3	unattested				
5994	4	unattested				
5995	1	unattested				
5995	2	unattested				
5996	1	unattested				
5996	2	unattested				
5997	1	pada	215308	529811	KātySmṛ, 1	vaśyendriyaṃjitātmānaṃdhṛtadaṇḍaṃvikāriṣu
5997	2	unattested				
5998	1	unattested				
5998	2	unattested				
5999	1	unattested				
5999	2	unattested				
6000	1	unattested				
6000	2	unattested				
6001	1	unattested				
6001	2	unattested				
6002	1	unattested				
6002	2	unattested				
6003	1	unattested				
6003	2	unattested				
6004	1	unattested				
6004	2	unattested				
6004	3	unattested				
6004	4	unattested				
6005	1	unattested				
6005	2	unattested				
6005	3	unattested				
6005	4	unattested				
6006	1	unattested				
6006	2	unattested				
6007	1	unattested				
6007	2	unattested				
6008	1	unattested				
6008	2	unattested				
6009	1	unattested				
6009	2	unattested				
6010	1	unattested				
6010	2	unattested				
6011	1	unattested				
6011	2	unattested				
6012	1	unattested				
6012	2	pada	702925	573507	ŚTr, 1	vahatibhuvanaśreṇiṃśeṣaḥphaṇāphalakasthitāṃkamaṭhapatināmadhyepṛṣṭhaṃsadāsacadhāryate
6012	3	pada	702926	573508	ŚTr, 1	tamapikurutekroḍādhīnaṃpayodhiranādarādahahamahatāṃniḥsīmānaścaritravibhūtayaḥ
6012	4	pada	702926	573508	ŚTr, 1	tamapikurutekroḍādhīnaṃpayodhiranādarādahahamahatāṃniḥsīmānaścaritravibhūtayaḥ
6013	1	unattested				
6013	2	unattested				
6014	1	unattested				
6014	2	pada	703071	573653	ŚTr, 1	vahnistasyajalāyatejalanidhiḥkulyāyatetatkṣaṇānmeruḥsvalpaśilāyatemṛgapatiḥsadyaḥkuraṅgāyate
6014	3	pada	703072	573654	ŚTr, 1	vyālomālyaguṇāyateviṣarasaḥpīyūṣavarṣāyateyasyāṅgekhilalokavallabhatamaṃśīlaṃsamunmīlati
6014	4	pada	703072	573654	ŚTr, 1	vyālomālyaguṇāyateviṣarasaḥpīyūṣavarṣāyateyasyāṅgekhilalokavallabhatamaṃśīlaṃsamunmīlati
6017	1	pada	326047	218311	MBh, 5, 34	vāksaṃyamohinṛpatesuduṣkaratamomataḥ
6017	2	pada	326048	218312	MBh, 5, 34	arthavaccavicitraṃcanaśakyaṃbahubhāṣitum
6018	1	unattested				
6018	2	unattested				
6019	1	unattested				
6019	2	unattested				
6020	1	unattested				
6020	2	unattested				
6021	1	unattested				
6021	2	unattested				
6022	1	unattested				
6022	2	unattested				
6023	1	unattested				
6023	2	unattested				
6024	1	unattested				
6024	2	unattested				
6025	1	unattested				
6025	2	unattested				
6026	1	unattested				
6026	2	unattested				
6027	1	unattested				
6027	2	unattested				
6028	1	pada	298921	190805	MBh, 3, 30	vācyāvācyehikupitonaprajānātikarhicit
6028	2	pada	298922	190806	MBh, 3, 30	nākāryamastikruddhasyanāvācyaṃvidyatetathā
6029	1	unattested				
6029	2	pada	134366	547237	GarPur, 1, 110	nārīpuruṣatoyānāmantaraṃmahadantaram
6030	1	unattested				
6030	2	unattested				
6031	1	unattested				
6031	2	unattested				
6031	3	unattested				
6031	4	unattested				
6032	1	unattested				
6032	2	unattested				
6032	3	unattested				
6032	4	unattested				
6033	1	unattested				
6033	2	unattested				
6033	3	unattested				
6033	4	unattested				
6034	1	unattested				
6034	2	unattested				
6035	1	unattested				
6035	2	unattested				
6035	3	unattested				
6035	4	unattested				
6036	1	unattested				
6036	2	unattested				
6036	3	unattested				
6036	4	unattested				
6037	1	unattested				
6037	2	unattested				
6038	1	unattested				
6038	2	unattested				
6038	3	unattested				
6038	4	unattested				
6039	1	unattested				
6039	2	unattested				
6039	3	unattested				
6039	4	unattested				
6040	1	unattested				
6040	2	unattested				
6041	1	unattested				
6041	2	unattested				
6042	1	unattested				
6042	2	unattested				
6043	1	unattested				
6043	2	unattested				
6043	3	unattested				
6043	4	unattested				
6044	1	unattested				
6044	2	unattested				
6044	3	unattested				
6044	4	unattested				
6045	1	unattested				
6045	2	unattested				
6046	1	unattested				
6046	2	pada	332960	225224	MBh, 5, 137	codyamānopipāpenaśubhātmāśubhamicchati
6047	1	unattested				
6047	2	unattested				
6048	1	unattested				
6048	2	unattested				
6048	3	unattested				
6048	4	unattested				
6049	1	unattested				
6049	2	unattested				
6049	3	unattested				
6049	4	unattested				
6050	1	unattested				
6050	2	unattested				
6051	1	unattested				
6051	2	unattested				
6052	1	unattested				
6052	2	unattested				
6052	3	unattested				
6052	4	unattested				
6053	1	unattested				
6053	2	unattested				
6056	1	unattested				
6056	2	unattested				
6057	1	unattested				
6057	2	unattested				
6058	1	unattested				
6058	2	unattested				
6059	1	unattested				
6059	2	unattested				
6060	1	unattested				
6060	2	unattested				
6061	1	unattested				
6061	2	unattested				
6062	1	unattested				
6062	2	pada	384770	277205	MBh, 12, 25	kṛtepuruṣakāretunainaḥspṛśatipārthivam
6063	1	unattested				
6063	2	unattested				
6064	1	unattested				
6064	2	unattested				
6065	1	unattested				
6065	2	pada	172145	353466	Hitop, 3	anityovijayoyasmāddṛśyateyudhyamānayoḥ
6065	2	pada	449017	80689	ManuS, 7	anityovijayoyasmāddṛśyateyudhyamānayoḥ
6066	1	unattested				
6066	2	unattested				
6066	3	unattested				
6066	4	unattested				
6067	1	unattested				
6067	2	unattested				
6067	3	unattested				
6067	4	unattested				
6068	1	unattested				
6068	2	unattested				
6068	3	unattested				
6068	4	unattested				
6069	1	unattested				
6069	2	pada	172989	354310	Hitop, 4	nacāpriyaṃprāṇiṣuyobravītisasāgarāntāṃpṛthivīṃpraśāsti
6070	1	unattested				
6070	2	unattested				
6071	1	unattested				
6071	2	unattested				
6071	3	unattested				
6071	4	unattested				
6072	1	unattested				
6072	2	pada	243680	556868	KAM, 1	etānimānyasthānānigarīyoyadyaduttaram
6072	2	pada	446770	78442	ManuS, 2	etānimānyasthānānigarīyoyadyaduttaram
6072	2	pada	494688	85669	PABh zu PāśupSūtra, 4, 9	etānimānyasthānānigarīyoyadyaduttaram
6073	1	unattested				
6073	2	unattested				
6073	3	unattested				
6073	4	unattested				
6074	1	unattested				
6074	2	unattested				
6075	1	unattested				
6075	2	unattested				
6076	1	unattested				
6076	2	unattested				
6077	1	unattested				
6077	2	unattested				
6077	3	unattested				
6077	4	unattested				
6078	1	unattested				
6078	2	unattested				
6079	1	unattested				
6079	2	unattested				
6080	1	unattested				
6080	2	unattested				
6081	1	unattested				
6081	2	unattested				
6082	1	unattested				
6082	2	unattested				
6083	1	unattested				
6083	2	unattested				
6084	1	unattested				
6084	2	unattested				
6085	1	unattested				
6085	2	unattested				
6086	1	unattested				
6086	2	unattested				
6086	3	unattested				
6086	4	unattested				
6087	1	unattested				
6087	2	unattested				
6088	1	pada	703379	573961	ŚTr, 3	vidyānādhigatākalaṅkarahitāvittaṃcanopārjitaṃśuśrūṣāpisamāhitenamanasāpitrornasampāditā
6088	2	unattested				
6088	3	unattested				
6088	4	unattested				
6089	1	pada	702895	573477	ŚTr, 1	vidyānāmanarasyarūpamadhikaṃpracchannaguptaṃdhanaṃvidyābhogakarīyaśaḥsukhakarīvidyāgurūṇāṃguruḥ
6089	2	pada	702895	573477	ŚTr, 1	vidyānāmanarasyarūpamadhikaṃpracchannaguptaṃdhanaṃvidyābhogakarīyaśaḥsukhakarīvidyāgurūṇāṃguruḥ
6089	3	unattested				
6089	4	unattested				
6090	1	unattested				
6090	2	unattested				
6091	1	pada	325985	218249	MBh, 5, 34	vidyāmadodhanamadastṛtīyobhijanomadaḥ
6091	2	unattested				
6092	1	unattested				
6092	2	unattested				
6093	1	unattested				
6093	2	unattested				
6094	1	unattested				
6094	2	unattested				
6095	1	unattested				
6095	2	unattested				
6095	3	unattested				
6095	4	unattested				
6096	1	unattested				
6096	2	unattested				
6097	1	pada	720323	567369	Śusa, 5	vidyāvatāṃmahecchānāṃśilpavikramaśālinām
6097	2	pada	720324	567370	Śusa, 5	sevāvṛttividāṃcaivanāśrayaḥpārthivaṃvinā
6098	1	unattested				
6098	2	unattested				
6099	1	unattested				
6099	2	unattested				
6100	1	pada	169948	351269	Hitop, 0	vidyāśastraṃcaśāstraṃcadvevidyepratipattaye
6100	2	unattested				
6101	1	unattested				
6101	2	unattested				
6102	1	unattested				
6102	2	unattested				
6103	1	unattested				
6103	2	unattested				
6104	1	unattested				
6104	2	unattested				
6105	1	unattested				
6105	2	unattested				
6106	1	unattested				
6106	2	unattested				
6107	1	pada	192558	619946	KSS, 5, 1	vidyevakanyakāmohādapātrepratipāditā
6107	2	unattested				
6108	1	unattested				
6108	2	unattested				
6109	1	unattested				
6109	2	unattested				
6110	1	unattested				
6110	2	unattested				
6110	3	unattested				
6110	4	unattested				
6111	1	pada	298935	190819	MBh, 3, 30	vidvāṃstathaivayaḥśaktaḥkliśyamānonakupyati
6111	2	unattested				
6112	1	unattested				
6112	2	unattested				
6113	1	unattested				
6113	2	unattested				
6114	1	unattested				
6114	2	unattested				
6115	1	unattested				
6115	2	unattested				
6116	1	unattested				
6116	2	unattested				
6117	1	unattested				
6117	2	unattested				
6117	3	unattested				
6117	4	unattested				
6118	1	unattested				
6118	2	unattested				
6119	1	unattested				
6119	2	unattested				
6120	1	pada	266677	157660	MBh, 1, 1	vidhātṛvihitaṃmārgaṃnakaścidativartate
6120	2	unattested				
6121	1	unattested				
6121	2	unattested				
6122	1	unattested				
6122	2	unattested				
6123	1	unattested				
6123	2	unattested				
6124	1	unattested				
6124	2	unattested				
6125	1	unattested				
6125	2	unattested				
6126	1	unattested				
6126	2	unattested				
6127	1	unattested				
6127	2	unattested				
6128	1	unattested				
6128	2	unattested				
6128	3	unattested				
6128	4	unattested				
6129	1	unattested				
6129	2	unattested				
6130	1	pada	220159	363931	KāvyAl, 1	vinayenavinākāśrīḥkāniśāśaśināvinā
6130	1	pada	652768	433619	VetPV, Intro	vinayenavinākāśrīḥkāniśāśaśināvinā
6130	2	pada	220160	363932	KāvyAl, 1	rahitāsatkavitvenakīdṛśīvāgvidagdhatā
6130	2	pada	652769	433620	VetPV, Intro	rahitāsatkavitvenakīdṛśīvāgvidagdhatā
6131	1	unattested				
6131	2	unattested				
6132	1	unattested				
6132	2	unattested				
6133	1	unattested				
6133	2	unattested				
6134	1	unattested				
6134	2	unattested				
6135	1	unattested				
6135	2	unattested				
6136	1	unattested				
6136	2	unattested				
6137	1	unattested				
6137	2	unattested				
6138	1	unattested				
6138	2	unattested				
6139	1	pada	170794	352115	Hitop, 1	vināpyarthairdhīraḥspṛśatibahumānonnatipadaṃsamāyuktopyarthaiḥparibhavapadaṃyātikṛpaṇaḥ
6139	2	unattested				
6139	3	pada	170795	352116	Hitop, 1	svabhāvādudbhūtāṃguṇasamudayāvāptiviṣayāṃdyutiṃsaiṃhīṃśvākiṃdhṛtakanakamālopilabhate
6139	4	unattested				
6140	1	unattested				
6140	2	unattested				
6141	1	unattested				
6141	2	unattested				
6142	1	unattested				
6142	2	unattested				
6143	1	unattested				
6143	2	unattested				
6144	1	unattested				
6144	2	unattested				
6145	1	unattested				
6145	2	unattested				
6145	3	unattested				
6145	4	unattested				
6146	1	unattested				
6146	2	pada	295256	187115	MBh, 2, 50	apramattovinītātmānityaṃbhadrāṇipaśyati
6147	1	unattested				
6147	2	unattested				
6147	3	unattested				
6147	4	unattested				
6148	1	unattested				
6148	2	unattested				
6148	3	unattested				
6148	4	unattested				
6149	1	unattested				
6149	2	unattested				
6150	1	unattested				
6150	2	unattested				
6151	1	unattested				
6151	2	unattested				
6152	1	unattested				
6152	2	unattested				
6153	1	unattested				
6153	2	unattested				
6154	1	unattested				
6154	2	unattested				
6154	3	unattested				
6154	4	unattested				
6155	1	unattested				
6155	2	unattested				
6155	3	unattested				
6155	4	pada	703400	573982	ŚTr, 3	ihahibhuvanānyanyairdhīrāścaturdaśabhuñjatekatipayapurasvāmyepuṃsāṃkaeṣamadajvaraḥ
6156	1	unattested				
6156	2	unattested				
6157	1	unattested				
6157	2	unattested				
6157	3	pada	411613	304058	MBh, 13, 6	sunihitamapicārthaṃdaivatairakṣyamāṇaṃvyayaguṇamapisādhuṃkarmaṇāsaṃśrayante
6157	4	unattested				
6160	1	unattested				
6160	2	unattested				
6161	1	unattested				
6161	2	unattested				
6162	1	unattested				
6162	2	unattested				
6163	1	unattested				
6163	2	pada	446808	78480	ManuS, 2	vaiśyānāṃdhānyadhanataḥśūdrāṇāmevajanmataḥ
6163	2	pada	666405	442892	ViSmṛ, 32	vaiśyānāṃdhānyadhanataḥśūdrāṇāmevajanmataḥ
6164	1	unattested				
6164	2	unattested				
6164	3	unattested				
6164	4	unattested				
6165	1	unattested				
6165	2	unattested				
6166	1	unattested				
6166	2	unattested				
6167	1	unattested				
6167	2	unattested				
6168	1	unattested				
6168	2	unattested				
6169	1	unattested				
6169	2	unattested				
6170	1	unattested				
6170	2	pada	390076	282512	MBh, 12, 92	amānuṣakṛtastatradaṇḍohantinarādhipam
6171	1	pada	703259	573841	ŚTr, 2	viyadupacitameghaṃbhūmayaḥkandalinyonavakuṭajakadambāmodinogandhavāhāḥ
6171	2	pada	703259	573841	ŚTr, 2	viyadupacitameghaṃbhūmayaḥkandalinyonavakuṭajakadambāmodinogandhavāhāḥ
6171	3	pada	703260	573842	ŚTr, 2	śikhikulakalakekārāvaramyāvanāntāḥsukhinamasukhinaṃvāsarvamutkaṇṭhayanti
6171	4	pada	703260	573842	ŚTr, 2	śikhikulakalakekārāvaramyāvanāntāḥsukhinamasukhinaṃvāsarvamutkaṇṭhayanti
6172	1	unattested				
6172	2	unattested				
6173	1	pada	703211	573793	ŚTr, 2	viramatabudhāyoṣitsaṅgātsukhātkṣaṇabhaṅgurātkurutakaruṇāmaitrīprajñāvadhūjanasaṅgamam
6173	2	pada	703211	573793	ŚTr, 2	viramatabudhāyoṣitsaṅgātsukhātkṣaṇabhaṅgurātkurutakaruṇāmaitrīprajñāvadhūjanasaṅgamam
6173	3	pada	703212	573794	ŚTr, 2	nakhalunarakehārākrāntaṃghanastanamaṇḍalaṃśaraṇamathavāśroṇībimbaṃraṇanmaṇimekhalam
6173	4	pada	703212	573794	ŚTr, 2	nakhalunarakehārākrāntaṃghanastanamaṇḍalaṃśaraṇamathavāśroṇībimbaṃraṇanmaṇimekhalam
6174	1	unattested				
6174	2	unattested				
6174	3	unattested				
6174	4	unattested				
6175	1	unattested				
6175	2	unattested				
6176	1	unattested				
6176	2	unattested				
6176	3	pada	9976	102977	AmaruŚ, 1	tvamapivaśagomānavyādhervicintayanāthahekisalayamṛdurjīvedevaṃkathaṃpramadājanaḥ
6176	4	pada	9976	102977	AmaruŚ, 1	tvamapivaśagomānavyādhervicintayanāthahekisalayamṛdurjīvedevaṃkathaṃpramadājanaḥ
6177	1	unattested				
6177	2	unattested				
6178	1	unattested				
6178	2	unattested				
6179	1	unattested				
6179	2	unattested				
6182	1	unattested				
6182	2	unattested				
6183	1	unattested				
6183	2	unattested				
6184	1	unattested				
6184	2	unattested				
6184	3	unattested				
6184	4	unattested				
6185	1	unattested				
6185	2	unattested				
6186	1	unattested				
6186	2	unattested				
6187	1	unattested				
6187	2	unattested				
6188	1	unattested				
6188	2	unattested				
6189	1	unattested				
6189	2	unattested				
6190	1	unattested				
6190	2	unattested				
6190	3	unattested				
6190	4	unattested				
6191	1	unattested				
6191	2	unattested				
6192	1	pada	172285	353606	Hitop, 3	viśantisahasāmūḍhāyevicāryadviṣadbalam
6192	2	unattested				
6193	1	unattested				
6193	2	unattested				
6193	3	unattested				
6193	4	unattested				
6194	1	pada	448395	80067	ManuS, 5	viśīlaḥkāmavṛttovāguṇairvāparivarjitaḥ
6194	2	unattested				
6195	1	unattested				
6195	2	unattested				
6196	1	unattested				
6196	2	unattested				
6197	1	unattested				
6197	2	unattested				
6198	1	unattested				
6198	2	unattested				
6199	1	unattested				
6199	2	pada	703116	573698	ŚTr, 2	stanottarīyeṇakaroddhṛtenanivārayantīśaśinomayūkhān
6200	1	unattested				
6200	2	unattested				
6201	1	unattested				
6201	2	unattested				
6202	1	unattested				
6202	2	unattested				
6203	1	unattested				
6203	2	pada	390832	283268	MBh, 12, 103	tasmādviśvāsayedrājāsarvabhūtānyamāyayā
6204	1	unattested				
6204	2	pada	703237	573819	ŚTr, 2	viśvāmitraparāśaraprabhṛtayovātāmbuparṇāśanāstepistrīmukhapaṅkajaṃsulalitaṃdṛṣṭvaivamohaṃgatāḥ
6205	1	unattested				
6205	2	unattested				
6206	1	pada	173005	354326	Hitop, 4	viśvāsapratipannānāṃvañcanekāvidagdhatā
6206	1	pada	720497	567547	Śusa, 7	viśvāsapratipannānāṃvañcanekāvidagdhatā
6206	2	unattested				
6207	1	unattested				
6207	2	unattested				
6208	1	unattested				
6208	2	pada	389699	282135	MBh, 12, 86	putreṣvapihirājendraviśvāsonapraśasyate
6209	1	unattested				
6209	2	unattested				
6210	1	unattested				
6210	2	unattested				
6211	1	unattested				
6211	2	unattested				
6211	3	unattested				
6211	4	unattested				
6212	1	unattested				
6212	2	unattested				
6213	1	unattested				
6213	2	unattested				
6214	1	unattested				
6214	2	unattested				
6215	1	unattested				
6215	2	unattested				
6216	1	unattested				
6216	2	unattested				
6217	1	unattested				
6217	2	unattested				
6218	1	unattested				
6218	2	unattested				
6219	1	unattested				
6219	2	unattested				
6220	1	unattested				
6220	2	unattested				
6221	1	unattested				
6221	2	unattested				
6221	3	unattested				
6221	4	unattested				
6222	1	unattested				
6222	2	unattested				
6223	1	unattested				
6223	2	unattested				
6224	1	unattested				
6224	2	unattested				
6225	1	unattested				
6225	2	unattested				
6226	1	unattested				
6226	2	unattested				
6227	1	pada	134351	547222	GarPur, 1, 110	viṣādapyamṛtaṃgrāhyamamedhyādapikāñcanam
6227	2	unattested				
6228	1	unattested				
6228	2	unattested				
6229	1	unattested				
6229	2	unattested				
6230	1	unattested				
6230	2	unattested				
6230	3	unattested				
6230	4	unattested				
6231	1	unattested				
6231	2	unattested				
6231	3	unattested				
6231	4	unattested				
6232	1	unattested				
6232	2	unattested				
6233	1	unattested				
6233	2	unattested				
6234	1	unattested				
6234	2	unattested				
6234	3	unattested				
6234	4	unattested				
6235	1	unattested				
6235	2	unattested				
6236	1	pada	414173	306618	MBh, 13, 27	visomāivaśarvaryovipuṣpāstaravoyathā
6236	2	unattested				
6237	1	pada	703183	573765	ŚTr, 2	vistāritaṃmakaraketanadhīvareṇastrīsaṃjñitaṃbaḍiśamatrabhavāmburāśau
6237	2	unattested				
6237	3	unattested				
6237	4	unattested				
6238	1	unattested				
6238	2	unattested				
6238	3	unattested				
6238	4	unattested				
6239	1	unattested				
6239	2	unattested				
6240	1	unattested				
6240	2	unattested				
6240	3	unattested				
6240	4	unattested				
6241	1	unattested				
6241	2	unattested				
6242	1	pada	133881	546752	GarPur, 1, 105	vihitasyānanuṣṭhānānninditasyacasevanāt
6242	2	unattested				
6243	1	unattested				
6243	2	unattested				
6244	1	unattested				
6244	2	unattested				
6245	1	unattested				
6245	2	unattested				
6246	1	unattested				
6246	2	unattested				
6246	3	unattested				
6246	4	unattested				
6247	1	unattested				
6247	2	unattested				
6248	1	unattested				
6248	2	unattested				
6249	1	unattested				
6249	2	unattested				
6250	1	unattested				
6250	2	unattested				
6251	1	unattested				
6251	2	unattested				
6252	1	unattested				
6252	2	unattested				
6255	1	unattested				
6255	2	pada	170801	352122	Hitop, 1	garbhādutpatitejantaumātuḥprasravataḥstanau
6256	1	unattested				
6256	2	pada	134950	547821	GarPur, 1, 115	vṛthādānaṃsamṛddhasyanīcasyasukṛtaṃvṛthā
6257	1	unattested				
6257	2	unattested				
6258	1	unattested				
6258	2	unattested				
6259	1	unattested				
6259	2	unattested				
6260	1	unattested				
6260	2	unattested				
6261	1	unattested				
6261	2	unattested				
6262	1	unattested				
6262	2	unattested				
6263	1	unattested				
6263	2	unattested				
6264	1	unattested				
6264	2	unattested				
6265	1	unattested				
6265	2	unattested				
6266	1	unattested				
6266	2	unattested				
6267	1	unattested				
6267	2	unattested				
6267	3	unattested				
6267	4	unattested				
6268	1	unattested				
6268	2	unattested				
6269	1	unattested				
6269	2	unattested				
6270	1	unattested				
6270	2	unattested				
6271	1	unattested				
6271	2	unattested				
6272	1	unattested				
6272	2	unattested				
6273	1	unattested				
6273	2	unattested				
6274	1	unattested				
6274	2	pada	393370	285807	MBh, 12, 136	etatsusūkṣmaṃlokesmindṛśyateprājñasaṃmatam
6275	1	unattested				
6275	2	unattested				
6275	3	unattested				
6275	4	unattested				
6276	1	unattested				
6276	2	unattested				
6277	1	unattested				
6277	2	unattested				
6278	1	unattested				
6278	2	unattested				
6279	1	unattested				
6279	2	unattested				
6280	1	unattested				
6280	2	unattested				
6281	1	pada	191615	619003	KSS, 4, 1	veśyevabalavadbhogyārājaśrīraticañcalā
6281	2	unattested				
6282	1	unattested				
6282	2	unattested				
6283	1	unattested				
6283	2	unattested				
6284	1	unattested				
6284	2	unattested				
6284	3	unattested				
6284	4	unattested				
6285	1	unattested				
6285	2	unattested				
6286	1	unattested				
6286	2	unattested				
6287	1	unattested				
6287	2	unattested				
6288	1	unattested				
6288	2	unattested				
6288	3	unattested				
6288	4	unattested				
6289	1	unattested				
6289	2	unattested				
6290	1	pada	172462	353783	Hitop, 3	vaidyoguruścamantrīcayasyarājñaḥpriyaṃvadāḥ
6290	2	pada	172463	353784	Hitop, 3	śarīradharmakośebhyaḥkṣipraṃsaparihīyate
6291	1	pada	393619	286056	MBh, 12, 137	vairaṃpañcasamutthānaṃtaccabudhyantipaṇḍitāḥ
6291	2	unattested				
6292	1	unattested				
6292	2	unattested				
6293	1	unattested				
6293	2	unattested				
6294	1	unattested				
6294	2	unattested				
6295	1	unattested				
6295	2	unattested				
6296	1	unattested				
6296	2	unattested				
6297	1	unattested				
6297	2	unattested				
6298	1	unattested				
6298	2	unattested				
6301	1	unattested				
6301	2	unattested				
6302	1	unattested				
6302	2	unattested				
6303	1	unattested				
6303	2	unattested				
6304	1	unattested				
6304	2	unattested				
6305	1	unattested				
6305	2	unattested				
6305	3	pada	411614	304059	MBh, 13, 6	bhavatimanujalokāddevalokoviśiṣṭobahutarasusamṛddhyāmānuṣāṇāṃgṛhāṇi
6305	4	unattested				
6306	1	unattested				
6306	2	unattested				
6307	1	unattested				
6307	2	unattested				
6310	1	unattested				
6310	2	unattested				
6311	1	unattested				
6311	2	unattested				
6312	1	unattested				
6312	2	unattested				
6312	3	unattested				
6312	4	unattested				
6313	1	unattested				
6313	2	unattested				
6314	1	unattested				
6314	2	unattested				
6315	1	unattested				
6315	2	unattested				
6316	1	pada	551566	127027	Rām, Ki, 7	vyasanevārthakṛcchrevābhayevājīvitāntage
6316	2	unattested				
6317	1	unattested				
6317	2	unattested				
6318	1	unattested				
6318	2	unattested				
6319	1	unattested				
6319	2	unattested				
6320	1	unattested				
6320	2	unattested				
6321	1	unattested				
6321	2	unattested				
6322	1	unattested				
6322	2	unattested				
6322	3	unattested				
6322	4	unattested				
6323	1	unattested				
6323	2	unattested				
6323	3	pada	134418	547289	GarPur, 1, 111	āyuḥparisravatibhinnaghaṭādivāmbholokonacātmahitamācaratīhakaścit
6323	3	pada	703360	573942	ŚTr, 3	āyuḥparisravatibhinnaghaṭādivāmbholokastathāpyahitamācaratīticitram
6323	4	unattested				
6324	1	unattested				
6324	2	unattested				
6325	1	unattested				
6325	2	unattested				
6326	1	unattested				
6326	2	unattested				
6327	1	unattested				
6327	2	unattested				
6328	1	unattested				
6328	2	unattested				
6329	1	unattested				
6329	2	unattested				
6330	1	pada	702867	573449	ŚTr, 1	vyālaṃbālamṛṇālatantubhirasauroddhuṃsamujjṛmbhatechettuṃvajramaṇiṃśirīṣakusumaprāntenasaṃnahyati
6330	2	unattested				
6330	3	unattested				
6330	4	unattested				
6331	1	unattested				
6331	2	unattested				
6332	1	unattested				
6332	2	unattested				
6332	3	unattested				
6332	4	unattested				
6333	1	unattested				
6333	2	unattested				
6334	1	unattested				
6334	2	unattested				
6335	1	unattested				
6335	2	unattested				
6336	1	unattested				
6336	2	unattested				
6336	3	pada	170296	351617	Hitop, 1	durnītaṃkimihāstikiṃsucaritaṃkaḥsthānalābheguṇaḥkālohivyasanaprasāritakarogṛhṇātidūrādapi
6336	4	pada	170296	351617	Hitop, 1	durnītaṃkimihāstikiṃsucaritaṃkaḥsthānalābheguṇaḥkālohivyasanaprasāritakarogṛhṇātidūrādapi
6337	1	unattested				
6337	2	unattested				
6338	1	unattested				
6338	2	pada	173137	354458	Hitop, 4	āyurādāyamartyānāṃtathārātryahanīsadā
6339	1	unattested				
6339	2	unattested				
6340	1	pada	541944	117405	Rām, Ay, 21	vratopavāsaniratāyānārīparamottamā
6340	2	pada	541945	117406	Rām, Ay, 21	bhartāraṃnānuvartetasācapāpagatirbhavet
6341	1	unattested				
6341	2	unattested				
