acc_L	ncc_id	match_tier	score	acc_match_key	ncc_match_key	provenance
4767	4_345_b_4151	A	1.0	krsnamisra	krsnamisra	auto
4767	4_345_b_4152	A	1.0	krsnamisra	krsnamisra	auto
4767	4_345_b_4153	A	1.0	krsnamisra	krsnamisra	auto
4768	4_344_a_4133	A	1.0	krsnamisra	krsnamisra	auto
4768	4_344_b_4135	A	1.0	krsnamisra	krsnamisra	auto
4768	4_344_b_4136	A	1.0	krsnamisra	krsnamisra	auto
4768	4_344_b_4137	A	1.0	krsnamisra	krsnamisra	auto
4768	4_344_b_4138	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_a_4139	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_a_4140	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_a_4142	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_a_4143	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_a_4144	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_a_4145	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_a_4146	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_a_4147	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_b_4148	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_b_4149	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_b_4150	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_b_4151	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_b_4152	A	1.0	krsnamisra	krsnamisra	auto
4768	4_345_b_4153	A	1.0	krsnamisra	krsnamisra	auto
32307	4_344_a_4133	A	1.0	krsnamisra	krsnamisra	auto
32307	4_344_b_4135	A	1.0	krsnamisra	krsnamisra	auto
32307	4_344_b_4136	A	1.0	krsnamisra	krsnamisra	auto
32307	4_344_b_4137	A	1.0	krsnamisra	krsnamisra	auto
32307	4_344_b_4138	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_a_4139	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_a_4140	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_a_4142	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_a_4143	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_a_4144	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_a_4145	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_a_4146	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_a_4147	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_b_4148	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_b_4149	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_b_4150	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_b_4151	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_b_4152	A	1.0	krsnamisra	krsnamisra	auto
32307	4_345_b_4153	A	1.0	krsnamisra	krsnamisra	auto
39701	4_344_a_4133	A	1.0	krsnamisra	krsnamisra	auto
39701	4_344_b_4135	A	1.0	krsnamisra	krsnamisra	auto
39701	4_344_b_4136	A	1.0	krsnamisra	krsnamisra	auto
39701	4_344_b_4137	A	1.0	krsnamisra	krsnamisra	auto
39701	4_344_b_4138	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_a_4139	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_a_4140	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_a_4142	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_a_4143	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_a_4144	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_a_4145	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_a_4146	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_a_4147	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_b_4148	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_b_4149	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_b_4150	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_b_4151	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_b_4152	A	1.0	krsnamisra	krsnamisra	auto
39701	4_345_b_4153	A	1.0	krsnamisra	krsnamisra	auto
12572	11_40_b_593	A	1.0	pancamavilasa	pancamavilasa	auto
14721	13_198_b_2415	A	1.0	premaraja	premaraja	auto
14721	13_199_a_2416	A	1.0	premaraja	premaraja	auto
15405.5	32_169_b_1811	A	1.0	vyasasutra	vyasasutra	auto
24140	32_169_b_1811	A	1.0	vyasasutra	vyasasutra	auto
35103.2	32_169_b_1811	A	1.0	vyasasutra	vyasasutra	auto
10650	9_228_b_3954	A	1.0	dhanvantarigrantha	dhanvantarigrantha	auto
10295	9_124_b_2098	A	1.0	devasagaragani	devasagaragani	auto
2451	2_289_a_5058	A	1.0	ududasaphala	ududasaphala	auto
44076	9_138_a_2344	A	1.0	devipujana	devipujana	auto
11304	9_408_a_7123	A	1.0	nastadoraprayascitta	nastadoraprayascitta	auto
33980	9_408_a_7123	A	1.0	nastadoraprayascitta	nastadoraprayascitta	auto
2081	2_158_b_2800	A	1.0	aradhanaratnamala	aradhanaratnamala	auto
8994	8_165_b_2134	A	1.0	talopanisad	talopanisad	auto
5135	5_100_b_1354	A	1.0	kaukilisautramanimaitravarunaprayoga	kaukilisautramanimaitravarunaprayoga	auto
32372	5_100_b_1354	A	1.0	kaukilisautramanimaitravarunaprayoga	kaukilisautramanimaitravarunaprayoga	auto
10965	9_321_a_5456	A	1.0	nagna	nagna	auto
38539	38_271_a_3344	A	1.0	sanandastotra	sanandastotra	auto
21670	28_9_a_81	A	1.0	vakyamala	vakyamala	auto
21670	28_9_a_82	A	1.0	vakyamala	vakyamala	auto
17329	19_254_b_2179	A	1.0	mahavrataprayoga	mahavrataprayoga	auto
800	1_233_a_3789	A	1.0	annapurnakalpavalli	annapurnakalpavalli	auto
23915	36_136_b_1579	A	1.0	srivaisnava	srivaisnava	auto
33538	8_312_b_4718	A	1.0	dattahomavidhi	dattahomavidhi	auto
9655	8_327_b_4981	A	1.0	darsanakalika	darsanakalika	auto
12463	11_3_b_16	A	1.0	paksatapurvapaksagranthaloka	paksatapurvapaksagranthaloka	auto
39479	2_255_b_4428	A	1.0	indrasalabhasamhitabhasya	indrasalabhasamhitabhasya	auto
42207	2_245_b_4277	A	1.0	itihasatamomani	itihasatamomani	auto
8025	7_227_b_3805	A	1.0	jatakabharana	jatakabharana	auto
8025	7_227_b_3806	A	1.0	jatakabharana	jatakabharana	auto
8025	7_228_b_3807	A	1.0	jatakabharana	jatakabharana	auto
8025	7_228_b_3808	A	1.0	jatakabharana	jatakabharana	auto
30790	7_227_b_3805	A	1.0	jatakabharana	jatakabharana	auto
30790	7_227_b_3806	A	1.0	jatakabharana	jatakabharana	auto
30790	7_228_b_3807	A	1.0	jatakabharana	jatakabharana	auto
30790	7_228_b_3808	A	1.0	jatakabharana	jatakabharana	auto
33107	7_227_b_3805	A	1.0	jatakabharana	jatakabharana	auto
33107	7_227_b_3806	A	1.0	jatakabharana	jatakabharana	auto
33107	7_228_b_3807	A	1.0	jatakabharana	jatakabharana	auto
33107	7_228_b_3808	A	1.0	jatakabharana	jatakabharana	auto
39998	7_227_b_3805	A	1.0	jatakabharana	jatakabharana	auto
39998	7_227_b_3806	A	1.0	jatakabharana	jatakabharana	auto
39998	7_228_b_3807	A	1.0	jatakabharana	jatakabharana	auto
39998	7_228_b_3808	A	1.0	jatakabharana	jatakabharana	auto
43540	7_227_b_3805	A	1.0	jatakabharana	jatakabharana	auto
43540	7_227_b_3806	A	1.0	jatakabharana	jatakabharana	auto
43540	7_228_b_3807	A	1.0	jatakabharana	jatakabharana	auto
43540	7_228_b_3808	A	1.0	jatakabharana	jatakabharana	auto
802	1_233_a_3792	A	1.0	annapurnadasaka	annapurnadasaka	auto
25097	34_71_b_714	A	1.0	sivakopamuni	sivakopamuni	auto
11103	9_359_b_6119	A	1.0	narasimhakavi	narasimhakavi	auto
11103	9_359_b_6120	A	1.0	narasimhakavi	narasimhakavi	auto
11103	9_360_a_6121	A	1.0	narasimhakavi	narasimhakavi	auto
11103	9_360_a_6122	A	1.0	narasimhakavi	narasimhakavi	auto
11112	9_359_b_6119	A	1.0	narasimhakavi	narasimhakavi	auto
11112	9_359_b_6120	A	1.0	narasimhakavi	narasimhakavi	auto
11112	9_360_a_6121	A	1.0	narasimhakavi	narasimhakavi	auto
11112	9_360_a_6122	A	1.0	narasimhakavi	narasimhakavi	auto
39616	4_30_a_408	A	1.0	kalanirnayasamksepa	kalanirnayasamksepa	auto
42559	4_30_a_408	A	1.0	kalanirnayasamksepa	kalanirnayasamksepa	auto
38383	37_351_a_3946	A	1.0	saptasatikavacavivarana	saptasatikavacavivarana	auto
15116	14_3_a_54	A	1.0	bimbapratisthavidhi	bimbapratisthavidhi	auto
15116	14_3_a_55	A	1.0	bimbapratisthavidhi	bimbapratisthavidhi	auto
20518	25_134_a_1003	A	1.0	rudrakavi	rudrakavi	auto
20518	25_134_a_1004	A	1.0	rudrakavi	rudrakavi	auto
20518	25_134_a_1005	A	1.0	rudrakavi	rudrakavi	auto
20518	25_134_a_1006	A	1.0	rudrakavi	rudrakavi	auto
42804	5_17_b_209	A	1.0	krsnamrta	krsnamrta	auto
42804	5_17_b_210	A	1.0	krsnamrta	krsnamrta	auto
42804	5_17_b_211	A	1.0	krsnamrta	krsnamrta	auto
42804	5_17_b_212	A	1.0	krsnamrta	krsnamrta	auto
42805	5_17_b_209	A	1.0	krsnamrta	krsnamrta	auto
42805	5_17_b_210	A	1.0	krsnamrta	krsnamrta	auto
42805	5_17_b_211	A	1.0	krsnamrta	krsnamrta	auto
42805	5_17_b_212	A	1.0	krsnamrta	krsnamrta	auto
9975	9_42_b_692	A	1.0	dinavrnda	dinavrnda	auto
5523	5_224_b_3121	A	1.0	gangastotra	gangastotra	auto
5523	5_224_b_3122	A	1.0	gangastotra	gangastotra	auto
5523	5_224_b_3123	A	1.0	gangastotra	gangastotra	auto
5523	5_224_b_3124	A	1.0	gangastotra	gangastotra	auto
5523	5_224_b_3125	A	1.0	gangastotra	gangastotra	auto
5523	5_224_b_3126	A	1.0	gangastotra	gangastotra	auto
5523	5_224_b_3127	A	1.0	gangastotra	gangastotra	auto
5523	5_224_b_3128	A	1.0	gangastotra	gangastotra	auto
5523	5_224_b_3129	A	1.0	gangastotra	gangastotra	auto
5523	5_224_b_3130	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3131	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3132	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3133	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3134	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3135	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3136	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3137	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3138	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3139	A	1.0	gangastotra	gangastotra	auto
5523	5_225_a_3140	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3121	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3122	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3123	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3124	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3125	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3126	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3127	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3128	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3129	A	1.0	gangastotra	gangastotra	auto
32484	5_224_b_3130	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3131	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3132	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3133	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3134	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3135	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3136	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3137	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3138	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3139	A	1.0	gangastotra	gangastotra	auto
32484	5_225_a_3140	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3121	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3122	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3123	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3124	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3125	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3126	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3127	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3128	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3129	A	1.0	gangastotra	gangastotra	auto
42938	5_224_b_3130	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3131	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3132	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3133	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3134	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3135	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3136	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3137	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3138	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3139	A	1.0	gangastotra	gangastotra	auto
42938	5_225_a_3140	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3121	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3122	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3123	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3124	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3125	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3126	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3127	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3128	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3129	A	1.0	gangastotra	gangastotra	auto
43938.1	5_224_b_3130	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3131	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3132	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3133	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3134	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3135	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3136	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3137	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3138	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3139	A	1.0	gangastotra	gangastotra	auto
43938.1	5_225_a_3140	A	1.0	gangastotra	gangastotra	auto
41514	38_272_b_3379	A	1.0	samagripratibandhakata	samagripratibandhakata	auto
22181	29_69_a_907	A	1.0	vijnanabhairava	vijnanabhairava	auto
22181	29_69_b_908	A	1.0	vijnanabhairava	vijnanabhairava	auto
22181	29_69_b_909	A	1.0	vijnanabhairava	vijnanabhairava	auto
22181	29_69_b_910	A	1.0	vijnanabhairava	vijnanabhairava	auto
22181	29_69_b_911	A	1.0	vijnanabhairava	vijnanabhairava	auto
36939	29_69_a_907	A	1.0	vijnanabhairava	vijnanabhairava	auto
36939	29_69_b_908	A	1.0	vijnanabhairava	vijnanabhairava	auto
36939	29_69_b_909	A	1.0	vijnanabhairava	vijnanabhairava	auto
36939	29_69_b_910	A	1.0	vijnanabhairava	vijnanabhairava	auto
36939	29_69_b_911	A	1.0	vijnanabhairava	vijnanabhairava	auto
46615	29_69_a_907	A	1.0	vijnanabhairava	vijnanabhairava	auto
46615	29_69_b_908	A	1.0	vijnanabhairava	vijnanabhairava	auto
46615	29_69_b_909	A	1.0	vijnanabhairava	vijnanabhairava	auto
46615	29_69_b_910	A	1.0	vijnanabhairava	vijnanabhairava	auto
46615	29_69_b_911	A	1.0	vijnanabhairava	vijnanabhairava	auto
31488	1_248_b_4117	A	1.0	aparadhasundara	aparadhasundara	auto
31488	1_248_b_4118	A	1.0	aparadhasundara	aparadhasundara	auto
27456	38_135_a_1627	A	1.0	sarvaprsthesti	sarvaprsthesti	auto
3948	4_21_b_330	A	1.0	kaladivakara	kaladivakara	auto
19303	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
19303	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
19303	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
19303	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
19303	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
19304	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
19304	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
19304	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
19304	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
19304	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
19305	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
19305	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
19305	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
19305	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
19305	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
19306	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
19306	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
19306	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
19306	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
19306	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
19307	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
19307	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
19307	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
19307	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
19307	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
20464	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
20464	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
20464	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
20464	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
20464	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
36183	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
36183	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
36183	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
36183	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
36183	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
36184	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
36184	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
36184	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
36184	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
36184	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
40885	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
40885	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
40885	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
40885	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
40885	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
40886	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
40886	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
40886	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
40886	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
40886	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
46026	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
46026	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
46026	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
46026	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
46026	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
46027	23_124_b_1273	A	1.0	rasamanjari	rasamanjari	auto
46027	23_125_a_1274	A	1.0	rasamanjari	rasamanjari	auto
46027	23_131_b_1275	A	1.0	rasamanjari	rasamanjari	auto
46027	23_132_a_1276	A	1.0	rasamanjari	rasamanjari	auto
46027	25_105_b_718	A	1.0	rasamanjari	rasamanjari	auto
44645	11_181_b_2616	A	1.0	paramanandatirtha	paramanandatirtha	auto
19046	22_300_a_2670	A	1.0	ranoddipasimha	ranoddipasimha	auto
19226	23_84_b_815	A	1.0	rama	rama	auto
19226	23_84_b_816	A	1.0	rama	rama	auto
19226	24_30_a_363	A	1.0	rama	rama	auto
19226	24_30_a_364	A	1.0	rama	rama	auto
19226	24_30_a_365	A	1.0	rama	rama	auto
19226	24_30_a_366	A	1.0	rama	rama	auto
19226	24_30_a_367	A	1.0	rama	rama	auto
19226	24_30_a_368	A	1.0	rama	rama	auto
19226	24_30_a_369	A	1.0	rama	rama	auto
19226	24_30_b_370	A	1.0	rama	rama	auto
19226	24_30_b_371	A	1.0	rama	rama	auto
19226	24_30_b_372	A	1.0	rama	rama	auto
19226	24_30_b_373	A	1.0	rama	rama	auto
19226	24_30_b_374	A	1.0	rama	rama	auto
19226	24_30_b_375	A	1.0	rama	rama	auto
19226	24_30_b_376	A	1.0	rama	rama	auto
19226	24_30_b_377	A	1.0	rama	rama	auto
19226	24_30_b_378	A	1.0	rama	rama	auto
19226	24_30_b_379	A	1.0	rama	rama	auto
19226	24_30_b_380	A	1.0	rama	rama	auto
19226	24_30_b_381	A	1.0	rama	rama	auto
19226	24_31_a_382	A	1.0	rama	rama	auto
19226	24_31_a_383	A	1.0	rama	rama	auto
19226	24_31_a_384	A	1.0	rama	rama	auto
19226	24_31_a_385	A	1.0	rama	rama	auto
19226	24_31_a_386	A	1.0	rama	rama	auto
19226	24_31_a_387	A	1.0	rama	rama	auto
19226	24_31_a_388	A	1.0	rama	rama	auto
19226	24_31_a_389	A	1.0	rama	rama	auto
19226	24_31_a_390	A	1.0	rama	rama	auto
19226	24_31_a_391	A	1.0	rama	rama	auto
19226	24_31_a_392	A	1.0	rama	rama	auto
19226	24_31_b_393	A	1.0	rama	rama	auto
19226	24_31_b_394	A	1.0	rama	rama	auto
19226	24_31_b_396	A	1.0	rama	rama	auto
19226	24_31_b_397	A	1.0	rama	rama	auto
19226	24_31_b_398	A	1.0	rama	rama	auto
19226	24_31_b_399	A	1.0	rama	rama	auto
19226	24_31_b_400	A	1.0	rama	rama	auto
19226	24_31_b_401	A	1.0	rama	rama	auto
19226	24_31_b_402	A	1.0	rama	rama	auto
19226	24_31_b_403	A	1.0	rama	rama	auto
19226	24_32_a_404	A	1.0	rama	rama	auto
19226	24_32_a_405	A	1.0	rama	rama	auto
19226	24_32_a_406	A	1.0	rama	rama	auto
19226	24_33_a_407	A	1.0	rama	rama	auto
19226	24_33_a_408	A	1.0	rama	rama	auto
19226	24_33_a_409	A	1.0	rama	rama	auto
19226	24_33_b_410	A	1.0	rama	rama	auto
19226	24_33_b_411	A	1.0	rama	rama	auto
19226	24_33_b_412	A	1.0	rama	rama	auto
19226	24_33_b_413	A	1.0	rama	rama	auto
19226	24_33_b_414	A	1.0	rama	rama	auto
19226	24_33_b_415	A	1.0	rama	rama	auto
19226	24_33_b_416	A	1.0	rama	rama	auto
19226	24_33_b_417	A	1.0	rama	rama	auto
19226	24_34_a_418	A	1.0	rama	rama	auto
19226	24_34_a_419	A	1.0	rama	rama	auto
19226	24_34_a_420	A	1.0	rama	rama	auto
19226	24_34_a_421	A	1.0	rama	rama	auto
19226	24_34_a_422	A	1.0	rama	rama	auto
19226	24_34_a_423	A	1.0	rama	rama	auto
19226	24_34_a_424	A	1.0	rama	rama	auto
19226	24_34_b_425	A	1.0	rama	rama	auto
19226	24_34_b_426	A	1.0	rama	rama	auto
19226	24_34_b_427	A	1.0	rama	rama	auto
19226	24_34_b_428	A	1.0	rama	rama	auto
19226	24_34_b_429	A	1.0	rama	rama	auto
19226	24_34_b_430	A	1.0	rama	rama	auto
19226	24_34_b_431	A	1.0	rama	rama	auto
19226	24_34_b_432	A	1.0	rama	rama	auto
19226	24_34_b_433	A	1.0	rama	rama	auto
19226	24_34_b_434	A	1.0	rama	rama	auto
19226	24_35_a_435	A	1.0	rama	rama	auto
19226	24_35_a_436	A	1.0	rama	rama	auto
19226	24_35_a_437	A	1.0	rama	rama	auto
19226	24_35_a_438	A	1.0	rama	rama	auto
19226	24_35_a_439	A	1.0	rama	rama	auto
19226	24_35_a_440	A	1.0	rama	rama	auto
19226	24_35_a_441	A	1.0	rama	rama	auto
19226	24_35_b_442	A	1.0	rama	rama	auto
19226	24_35_b_443	A	1.0	rama	rama	auto
19226	24_35_b_444	A	1.0	rama	rama	auto
19226	24_35_b_445	A	1.0	rama	rama	auto
19226	24_35_b_446	A	1.0	rama	rama	auto
19226	24_35_b_447	A	1.0	rama	rama	auto
19226	24_35_b_448	A	1.0	rama	rama	auto
19226	24_35_b_449	A	1.0	rama	rama	auto
19226	24_35_b_450	A	1.0	rama	rama	auto
19226	24_36_a_451	A	1.0	rama	rama	auto
19226	24_36_a_452	A	1.0	rama	rama	auto
19226	24_36_a_454	A	1.0	rama	rama	auto
19226	24_36_a_455	A	1.0	rama	rama	auto
19226	24_36_a_456	A	1.0	rama	rama	auto
19707	23_84_b_815	A	1.0	rama	rama	auto
19707	23_84_b_816	A	1.0	rama	rama	auto
19707	24_30_a_363	A	1.0	rama	rama	auto
19707	24_30_a_364	A	1.0	rama	rama	auto
19707	24_30_a_365	A	1.0	rama	rama	auto
19707	24_30_a_366	A	1.0	rama	rama	auto
19707	24_30_a_367	A	1.0	rama	rama	auto
19707	24_30_a_368	A	1.0	rama	rama	auto
19707	24_30_a_369	A	1.0	rama	rama	auto
19707	24_30_b_370	A	1.0	rama	rama	auto
19707	24_30_b_371	A	1.0	rama	rama	auto
19707	24_30_b_372	A	1.0	rama	rama	auto
19707	24_30_b_373	A	1.0	rama	rama	auto
19707	24_30_b_374	A	1.0	rama	rama	auto
19707	24_30_b_375	A	1.0	rama	rama	auto
19707	24_30_b_376	A	1.0	rama	rama	auto
19707	24_30_b_377	A	1.0	rama	rama	auto
19707	24_30_b_378	A	1.0	rama	rama	auto
19707	24_30_b_379	A	1.0	rama	rama	auto
19707	24_30_b_380	A	1.0	rama	rama	auto
19707	24_30_b_381	A	1.0	rama	rama	auto
19707	24_31_a_382	A	1.0	rama	rama	auto
19707	24_31_a_383	A	1.0	rama	rama	auto
19707	24_31_a_384	A	1.0	rama	rama	auto
19707	24_31_a_385	A	1.0	rama	rama	auto
19707	24_31_a_386	A	1.0	rama	rama	auto
19707	24_31_a_387	A	1.0	rama	rama	auto
19707	24_31_a_388	A	1.0	rama	rama	auto
19707	24_31_a_389	A	1.0	rama	rama	auto
19707	24_31_a_390	A	1.0	rama	rama	auto
19707	24_31_a_391	A	1.0	rama	rama	auto
19707	24_31_a_392	A	1.0	rama	rama	auto
19707	24_31_b_393	A	1.0	rama	rama	auto
19707	24_31_b_394	A	1.0	rama	rama	auto
19707	24_31_b_396	A	1.0	rama	rama	auto
19707	24_31_b_397	A	1.0	rama	rama	auto
19707	24_31_b_398	A	1.0	rama	rama	auto
