slice_order	k1_slp1	count_all	periods_sum	coverage_pct
802	divasa	761	1513	0.0228328
803	nfpati	761	1510	0.0228328
804	itas	759	1515	
805	jAla	757	1506	0.0227128
806	prAtar	757	1491	
807	duz	755	1486	0.0226528
808	e	753	1471	0.0216327
809	sAhasra	751	1498	0.00237029
810	jit	750	1495	0.0225028
811	saMgrAma	750	1498	0.0225028
812	tIvra	750	1490	0.0224428
813	upa	749	1470	
814	dAra	748	1492	0.0224428
815	aKila	747	1471	0.0224128
816	vayas	747	1481	0.0206125
817	naraka	745	1457	0.00180022
818	yojana	745	1484	0.0201325
819	SradDA	744	1463	0.00771095
820	kalka	743	1474	0.0222927
821	ruj	743	1483	0.00342042
822	amBas	742	1461	0.0222627
823	sTira	742	1468	0.0220227
824	vAsa	742	1467	0.0212426
825	daDi	741	1472	0.0222327
826	vAri	741	1465	0.0222327
827	samasta	740	1463	0.0222027
828	vAjin	738	1476	0.00306038
829	vAma	737	1428	0.0178822
830	danta	735	1444	0.0220527
831	prAYc	735	1433	0.0220527
832	nABi	734	1450	0.0211526
833	SrAdDa	731	1433	0.0214226
834	havis	730	1445	0.0219027
835	niDA	730	1447	0.0217527
836	vistara	729	1450	0.0217827
837	SApa	728	1434	0.0217827
838	kOrava	728	1452	0.0208526
839	sarvaSas	728	1450	
840	vaNga	728	1446	0.0202225
841	nUnam	727	1449	
842	nud	726	1452	0.00606074
843	mUrti	725	1403	0.0216027
844	upapad	723	1446	0.0216927
845	antarDA	721	1413	0.0216027
846	kArin	719	1427	0.0214526
847	sahas	717	1430	0.0211826
848	antarikza	716	1431	0.0214826
849	Druva	710	1406	0.00765094
850	prakASa	709	1411	0.00495061
851	mantrin	708	1408	0.000630077
852	BA	705	1402	0.0194724
853	yava	705	1398	0.0211526
854	Anana	704	1399	0.0211226
855	KaRqa	704	1387	0.0200125
856	banDu	704	1393	0.0210326
857	nava	703	1396	0.0208526
858	BaYj	701	1387	0.0210326
859	dviguRa	701	1393	0.0210326
860	SfNga	700	1384	0.0205525
861	druma	700	1394	0.0210026
862	saMniBa	700	1392	0.0210026
863	AjYA	699	1384	0.00552068
864	ramya	698	1383	0.0206425
865	upadiS	698	1390	0.0207025
866	prayoga	697	1358	0.0209126
867	pAYcAla	695	1390	0.0208226
868	caraRa	694	1371	0.00261032
869	sAkzAt	694	1354	
870	pratyaya	693	1347	0.0207926
871	Sruti	692	1344	0.0206125
872	KyA	691	1353	0.0206725
873	dIpana	690	1378	0.00306038
874	kOnteya	690	1380	0.0207025
875	mahAmati	690	1370	0.00828102
876	rati	688	1368	0.0206425
877	kevala	685	1347	0.000510063
878	suBUti	684	1368	0.0205225
879	Candas	683	1238	0.0204925
880	anala	683	1355	0.0204925
881	niyama	683	1355	0.0204925
882	tfzRA	683	1364	0.0204925
883	Srama	682	1360	0.0204625
884	vimala	682	1353	0.00303037
885	DAnya	681	1348	0.0202825
886	svara	677	1339	0.0203125
887	BARqa	676	1342	0.0202825
888	Ka	676	1320	0.0195324
889	pASa	676	1344	0.0202825
890	parAkrama	676	1348	0.0202825
891	smfti	676	1327	0.0202825
892	waNkaRa	675	1348	0.0202525
893	sanAtana	672	1320	0.00240029
894	kzOdra	669	1337	0.0199825
895	puMgava	669	1325	0.0200725
896	yam	669	1319	0.0198324
897	zoqaSan	669	1319	0.0200725
898	vyakta	668	1328	0.0200425
899	kanaka	667	1324	0.00183022
900	Sayana	666	1322	0.0199224
901	avyaya	666	1302	0.00255031
902	kftsna	666	1329	0.0199825
903	vicitra	666	1324	0.0196524
904	ekEka	665	1322	0.0199525
905	vadana	665	1324	0.0199525
906	SoPa	663	1326	0.0198924
907	sugrIva	663	1319	0.0198624
908	mArkaRqeya	660	1306	0.0196224
909	vESya	660	1302	0.0196824
910	haMsa	656	1300	0.000300037
911	jantu	656	1306	0.0196824
912	aYjana	655	1307	0.0191424
913	kvATa	655	1310	0.0196524
914	ruDira	655	1309	0.0193824
915	saBA	655	1301	0.0196524
916	maDyama	653	1292	0.0184223
917	nASa	653	1280	0.0195924
918	niScaya	652	1300	0.0195624
919	sADana	652	1275	0.0024603
920	Agama	650	1278	0.0195024
921	parAyaRa	650	1278	0.0189923
922	sOmya	650	1290	0.0185123
923	vinASa	650	1297	0.0195024
924	param	649	1285	
925	ravi	649	1284	0.0194724
926	sarvatra	649	1288	
927	sita	645	1282	0.00126015
928	anuttama	644	1279	0.0193224
929	Ahava	642	1283	0.0191724
930	gamana	642	1279	0.0192624
931	pakzin	642	1280	0.0186923
932	yAna	642	1281	0.0187223
933	Kara	641	1274	0.00759093
934	sarga	640	1278	0.0192024
935	Suzka	639	1266	0.0191724
936	svAdu	639	1278	0.0190223
937	varga	639	1271	0.0191724
938	rAzwra	638	1273	0.0190823
939	durlaBa	637	1256	0.0190223
940	pUrRa	636	1264	0.00441054
941	sahasraSas	636	1270	
942	bAnDava	635	1264	0.0190523
943	parityaj	635	1249	0.0190523
944	vyavasTA	635	1258	0.016592
945	akzi	634	1256	0.0190223
946	pratijYA	633	1264	0.00921113
947	DArA	632	1258	0.00474058
948	gOtama	631	1257	0.0187823
949	nakzatra	631	1247	0.0189323
950	DArtarAzwra	630	1260	0.0181222
951	nayana	630	1255	0.0188723
952	ozaDi	630	1248	0.0189023
953	SoBana	629	1237	0.0181522
954	bAhya	629	1251	0.0188123
955	banDana	628	1241	0.000870107
956	nATa	627	1241	0.0187523
957	viDivat	627	1231	
958	saMkASa	626	1240	0.0187823
959	BAra	625	1239	0.0187523
960	icCA	625	1233	0.0187523
961	loBa	625	1242	0.0187523
962	vftra	624	1245	0.00330041
963	vizama	624	1246	0.016232
964	ABaraRa	623	1242	0.0186923
965	dyuti	623	1232	0.0185723
966	saMDA	622	1242	0.00369045
967	fta	621	1240	0.00126015
968	nAda	621	1231	0.0186323
969	IdfSa	620	1232	0.0186023
970	svasti	620	1235	0.0186023
971	tanaya	620	1219	0.00144018
972	kavi	616	1225	0.0180922
973	samAhita	616	1208	0.0183923
974	saMsAra	615	1209	0.0184523
975	mAlA	614	1184	0.0184223
976	dIna	613	1221	0.0183323
977	anaGa	612	1222	0.0180022
978	pratyakza	611	1216	0.00615076
979	hvA	610	1211	0.0181222
980	naKa	610	1206	0.000660081
981	aDi	609	1205	
982	Buvana	608	1200	0.0181522
983	DIra	608	1207	0.0124515
984	tris	608	1197	
985	raSmi	607	1209	0.0182122
986	kOSika	605	1205	0.0174321
987	vijaya	605	1205	0.0178822
988	vfzwi	602	1203	0.0180622
989	Amaya	601	1201	0.0179122
990	acala	601	1195	0.00519064
991	saMyuga	601	1204	0.0180322
992	sad	601	1196	0.00189023
993	Akfti	600	1177	0.0180022
994	aDvan	600	1192	0.0180022
995	kIrti	597	1164	0.0178522
996	ESvarya	596	1176	0.0178822
997	varDana	596	1184	0.016082
998	SUnya	595	1172	0.00126015
999	lakzmI	595	1166	0.0178522
1000	DarmarAja	594	1184	0.0178222
1001	sUtra	594	1177	0.0178222
1002	hastin	593	1180	0.0177022
1003	BUzaRa	592	1174	0.0176122
1004	SArdUla	591	1177	0.0177322
1005	aBraka	590	1177	0.0177022
1006	prapad	590	1173	0.0177022
1007	SAsana	589	1174	0.0174921
1008	kumBa	589	1149	0.0176722
1009	Bfgu	587	1155	0.0176122
1010	aSeza	587	1164	0.00267033
1011	vimAna	586	1166	0.016622
1012	SItala	583	1165	0.0170421
1013	nam	583	1132	0.0174921
1014	alam	582	1152	
1015	devadeva	582	1152	0.0174621
1016	rUpin	581	1141	0.0174321
1017	Akula	580	1152	0.0173121
1018	kziti	580	1157	0.016202
1019	skanDa	580	1132	0.0174021
1020	IkzaRa	579	1152	0.0173721
1021	aja	579	1144	0.00210026
1022	antika	579	1137	0.016472
1023	anfta	578	1155	0.00366045
1024	atiTi	578	1151	0.0173421
1025	pavitra	578	1134	0.00390048
1026	arRava	577	1140	0.00441054
1027	yoDa	577	1153	0.0173121
1028	aho	576	1148	
1029	hima	576	1149	0.00528065
1030	nidrA	575	1143	0.0170721
1031	ripu	575	1146	0.0169521
1032	guqa	574	1141	0.0172221
1033	idAnIm	574	1141	
1034	rud	574	1146	0.0171321
1035	trElokya	573	1119	0.0171621
1036	vyoman	573	1140	0.0171921
1037	araRya	572	1136	0.0171021
1038	dUta	571	1128	0.0171321
1039	sTUla	571	1127	0.0169821
1040	Uru	568	1131	0.0170421
1041	BAskara	567	1128	0.015902
1042	amAtya	567	1132	0.0170121
1043	vidura	567	1133	0.0169221
1044	AhvA	566	1124	0.00216027
1045	dvijottama	566	1114	0.0169821
1046	kapi	565	1122	0.0168921
1047	sAmAnya	565	1120	0.00675083
1048	virAj	565	1122	0.0024303
1049	samIpa	563	1110	0.0168621
1050	parameSvara	561	1111	0.0168021
1051	vastu	561	1114	0.000990122
1052	vfzan	561	1121	0.00282035
1053	saMvid	560	1115	0.00339042
1054	Srotra	559	1098	0.0167721
1055	niBa	559	1111	0.0167421
1056	stana	559	1111	0.0153019
1057	tAla	559	1108	0.00804099
1058	prARin	557	1094	0.016232
1059	sAyaka	557	1115	0.0167121
1060	kalyARa	556	1104	0.0131116
1061	mAlya	555	1109	0.016592
1062	mahApurARa	555	1109	0.016652
1063	amita	554	1107	0.016622
1064	kleSa	553	1102	0.016592
1065	pravftti	553	1103	0.016592
1066	Bavana	552	1093	0.016532
1067	cAru	552	1092	0.016262
1068	carman	552	1085	0.016562
1069	tfRa	552	1088	0.016562
1070	yAc	551	1099	0.016532
1071	izu	550	1097	0.016502
1072	Kaqga	549	1093	0.016472
1073	latA	549	1092	0.016472
1074	kali	548	1046	0.016442
1075	mADava	548	1089	0.016232
1076	narADipa	548	1094	0.016442
1077	acyuta	547	1074	0.00576071
1078	asra	547	1090	0.016412
1079	lABa	547	1086	0.016412
1080	saKI	547	1092	0.016412
1081	Ama	546	1093	0.00663081
1082	marman	546	1088	0.016382
1083	kawuka	544	1086	0.0154519
1084	Bram	543	1077	0.016292
1085	SOca	543	1054	0.016232
1086	taTAgata	543	1085	0.0149718
1087	mahIpati	542	1082	0.016262
1088	dUra	541	1063	0.00339042
1089	sah	541	1071	0.016022
1090	fte	540	1071	
1091	izvAsa	539	1077	0.016172
1092	SASvata	538	1056	0.0158719
1093	hiraRya	537	1069	0.00153019
1094	saras	537	1071	0.016112
1095	av	534	1060	0.015962
1096	pavana	534	1064	0.0156019
1097	purastAt	534	1062	
1098	triviDa	534	1059	0.016022
1099	fc	532	1052	0.015962
1100	Dfzwadyumna	531	1062	0.015932
1101	dala	531	1047	0.0157219
1102	hanumant	531	1059	0.015932
1103	manyu	531	1061	0.015932
1104	vihA	531	1054	0.015932
1105	zazWa	531	1049	0.015902
1106	kusuma	530	1048	0.0157819
1107	Gawa	529	1041	0.0158719
1108	utpatti	529	1045	0.0158719
1109	vAsava	529	1057	0.0150018
1110	Atura	528	1056	0.0158419
1111	anujYA	528	1042	0.00315039
1112	kanda	528	1047	0.0158419
1113	kfta	528	1042	0.0153919
1114	tantra	528	1033	0.0158419
1115	Bezaja	527	1052	0.000660081
1116	SudDa	527	1036	0.0154519
1117	anugraha	527	1041	0.0158119
1118	viBAga	527	1050	0.0158119
1119	cintA	526	1048	0.0157819
1120	vfzya	524	1050	0.00144018
1121	aruRa	523	1037	0.00336041
1122	tIra	523	1034	0.0156919
1123	homa	521	1009	0.0156319
1124	maGavan	521	1040	0.00516063
1125	uddiS	521	1030	0.0156019
1126	DAman	520	1033	0.0155419
1127	AQya	519	1017	0.0155719
1128	naBas	519	1032	0.0152119
1129	aSuBa	518	1024	0.0141617
1130	kAzWa	518	1000	0.0155419
1131	Suka	517	1022	0.0155119
1132	drORi	517	1034	0.0155119
1133	sAraTi	517	1032	0.0155119
1134	aDipati	516	1029	0.0154819
1135	kfpa	516	1032	0.0154819
1136	vAja	516	1032	0.0154819
1137	arSas	515	1027	0.0154519
1138	mukti	515	961	0.0154519
1139	vyasana	515	1028	0.0154519
1140	Ayatana	513	1023	0.0153919
1141	kfmi	513	1023	0.0153919
1142	medas	513	1023	0.0153919
1143	cApa	512	1021	0.0153319
1144	saNga	511	990	0.0153319
1145	uras	510	1012	0.0153019
1146	sarit	509	1013	0.0152719
1147	aSana	508	1014	0.0152419
1148	nizad	508	1016	0.0150919
1149	vidyut	508	1014	0.0142818
1150	yaTAvat	507	1008	
1151	akzaya	506	1003	0.0150018
1152	SuB	505	1010	0.000960118
1153	dugDa	505	1006	0.0151519
1154	amitra	504	1005	0.0149418
1155	svana	504	1005	0.0151219
1156	Atapa	503	995	0.0150618
1157	kzuD	503	1002	0.0123315
1158	SA	502	1000	0.0149418
1159	dEvata	501	993	0.0144918
1160	duHKita	501	993	0.0150318
1161	utpala	501	1000	0.0150318
1162	brahmacArin	500	995	0.0123015
1163	jAraRa	500	1002	0.0144918
1164	parASara	500	992	0.0150018
1165	SoDana	499	995	0.00399049
1166	lakzay	499	993	0.0149718
1167	saptama	499	988	0.0149718
1168	vAsin	499	990	0.0143118
1169	dvIpa	496	990	0.0147318
1170	yukti	496	991	0.0148818
1171	Goza	495	987	0.00174021
1172	bindu	495	965	0.0148518
1173	tvar	495	990	0.0148518
1174	vitta	495	983	0.0147918
1175	cira	493	985	0.0147618
1176	rAj	493	979	0.00429053
1177	stamBa	491	973	0.0147318
1178	pfTu	490	970	0.0048606
1179	sarvadA	490	961	
1180	vI	490	974	0.0105913
1181	aNguli	488	954	0.0146418
1182	jYAti	488	973	0.0146418
1183	kamala	488	969	0.000630077
1184	vfza	488	965	0.0145818
1185	aYjali	487	968	0.0146118
1186	antaka	487	955	0.0032704
1187	vipAka	487	974	0.0145518
1188	Bftya	486	970	0.0145818
1189	paScima	486	964	0.0145818
1190	prakAra	485	960	0.0145518
1191	srotas	485	967	0.0145518
1192	Svan	483	957	0.0144918
1193	anDa	483	962	0.0141617
1194	yozit	483	963	0.0144918
1195	gOrava	482	958	0.0143418
1196	sinDu	482	952	0.00447055
1197	gras	481	957	0.0144318
1198	BErava	480	944	0.00495061
1199	BUri	480	958	0.0140117
1200	lohita	480	953	0.00105013
1201	prasU	480	954	0.0138917
1202	dama	479	956	0.00180022
1203	dvijAti	479	954	0.0143718
1204	svarUpa	479	949	0.0143718
1205	rOdra	478	952	0.0132616
1206	aSru	477	954	0.0143118
1207	itTam	477	948	
1208	kuRqala	477	942	0.0141617
1209	ruc	477	952	0.00270033
1210	krUra	476	948	0.000210026
1211	svar	476	940	0.000930114
1212	apatya	475	941	0.0142518
1213	niDana	475	949	0.0141017
1214	SAs	474	941	0.0138317
1215	kfSa	474	946	0.0138917
1216	koSa	474	940	0.0136217
1217	citraka	473	940	0.0141917
1218	azwama	471	933	0.0141317
1219	nirmA	471	935	0.0141317
1220	arha	470	931	0.0141017
1221	madya	470	937	0.0141017
1222	nanu	470	938	
1223	Dfti	469	927	0.0134417
1224	mAza	469	930	0.0140717
1225	agratas	468	911	
1226	maNgala	468	920	0.00297036
1227	vAhana	468	929	0.0132016
1228	Alaya	467	917	0.0140117
1229	ariMdama	467	934	0.0137717
1230	viMSati	466	924	0.0139817
1231	viSvAmitra	466	922	0.0139817
1232	lepa	465	915	0.0139517
1233	AdiS	464	926	0.0136817
1234	SIGra	464	923	0.00057007
1235	dehin	464	919	0.0137417
1236	mUrCA	464	925	0.0139217
1237	mahAsattva	464	928	0.0138617
1238	paraMtapa	464	928	0.0138617
1239	sirA	464	927	0.0139217
1240	veSman	463	915	0.0138917
1241	yuvan	463	913	0.00186023
1242	Arti	462	915	0.0138617
1243	ISAna	462	913	0.0134417
1244	dIpa	462	912	0.0138617
1245	stoma	462	921	0.0138617
1246	Cidra	460	901	0.0129616
1247	paTya	459	914	0.0134116
1248	sru	459	906	0.0136517
1249	vfzRi	459	913	0.0137117
1250	vaRij	458	912	0.0137417
1251	dvaMdva	457	888	0.0136817
1252	yOvana	457	913	0.0136517
1253	varcas	456	910	0.0134116
1254	retas	455	904	0.0136517
1255	svAmin	455	900	0.0136517
1256	ajYAna	454	898	0.0135317
1257	kAraka	454	883	0.0117314
1258	sADaka	454	884	0.0040505
1259	samADi	454	902	0.0136217
1260	vikalpa	454	905	0.0136217
1261	adri	453	893	0.0135017
1262	gup	453	896	0.0135917
1263	purIza	453	895	0.0135917
1264	SravaRa	452	889	0.0103513
1265	nakula	452	902	0.0135617
1266	Sama	451	903	0.0135317
1267	pUrvaka	451	896	0.0120615
1268	vismaya	451	898	0.0135017
1269	yaTAviDi	451	878	
1270	meru	450	895	0.0135017
1271	pravara	450	897	0.0131716
1272	aNgiras	449	889	0.0134717
1273	kavaca	449	891	0.00219027
1274	pOra	449	898	0.0130216
1275	mAhAtmya	448	848	0.0134417
1276	DAv	447	881	0.00933115
1277	durga	447	892	0.00321039
1278	kuSa	447	872	0.0134116
1279	nAqI	447	886	0.0134116
1280	pannaga	447	887	0.0134116
1281	yena	447	894	
1282	Sakuni	445	887	0.0133516
1283	vigraha	445	869	0.0133516
1284	yaSasvin	444	888	0.0133216
1285	saMKya	443	886	0.000960118
1286	liK	442	829	0.0132616
1287	sic	442	864	0.0126316
1288	guh	441	877	0.0131716
1289	anantaram	440	866	
1290	tan	440	871	0.000990122
1291	uraga	440	879	0.0132016
1292	SAka	439	872	0.00270033
1293	aDama	438	860	0.0131416
1294	brahmacarya	438	868	0.0131416
1295	pradAna	438	870	0.0131416
1296	dviviDa	437	870	0.0131116
1297	krIq	437	872	0.0131116
1298	nad	437	874	0.0131116
1299	Sloka	436	866	0.0130216
1300	himavant	436	866	0.0130816
1301	Ardra	435	863	0.0120315
1302	ahaMkAra	435	866	0.0130516
1303	evaMviDa	435	866	0.0130516
1304	raTin	435	870	0.0120315
1305	kuYjara	434	864	0.0130216
1306	paryanta	434	861	0.0130216
1307	utTa	433	862	0.0129316
1308	uzas	433	861	0.0129916
1309	gfhapati	432	862	0.0129616
1310	lakza	432	849	0.0129616
1311	nizka	432	860	0.0129616
1312	puzkara	432	854	0.00279034
1313	atIva	431	858	
1314	mEtreya	431	860	0.0129316
1315	praBava	431	859	0.0127216
1316	triDA	431	855	
1317	aBimuKa	430	854	0.0129016
1318	ayuta	430	850	0.0127516
1319	tyAga	430	856	0.0129016
1320	vfzaBa	430	857	0.0127816
1321	aSman	429	852	0.0128716
1322	tAdfSa	428	850	0.0128416
1323	vEdya	427	854	0.0127516
1324	ASaya	426	846	0.0127816
1325	cArin	426	850	0.0127516
1326	karza	426	844	0.0127216
1327	mah	426	852	0.00153019
1328	miTyA	426	849	
1329	viparIta	426	849	0.0127816
1330	puzwi	425	839	0.0127516
1331	roman	425	843	0.0127216
1332	samarTa	425	842	0.0127516
1333	Cattra	424	846	0.0126916
1334	Sap	424	827	0.0125415
1335	sAkzin	424	840	0.00366045
1336	saptaDA	423	844	
1337	SiKaRqin	422	844	0.0123315
1338	japa	422	802	0.0126616
1339	sakft	422	814	
1340	vinASana	422	838	0.0111614
1341	drupada	421	842	0.0124815
1342	vaDU	421	840	0.0126316
1343	ASA	420	831	0.00807099
1344	tapasvin	420	836	0.0126015
1345	aByAsa	419	818	0.0125715
1346	aditi	419	834	0.0125115
1347	gada	419	836	0.0125715
1348	vEra	419	834	0.0124515
1349	Denu	418	823	0.0125415
1350	bAzpa	418	835	0.0125415
1351	pramuKa	418	833	0.0111014
1352	puw	418	836	0.0125415
1353	Avaha	417	821	0.0121215
1354	Baga	417	828	0.0125115
1355	kzam	417	826	0.000690085
1356	Sarad	413	820	0.0123915
1357	asi	412	824	0.0123615
1358	dviDA	412	818	
1359	madana	412	822	0.0120915
1360	ruci	412	814	0.00111014
1361	sahAya	412	821	0.0123615
1362	anuttara	410	819	0.000750092
1363	puras	410	811	
1364	Uti	409	816	0.0122715
1365	anuga	409	815	0.0122715
1366	sarvaTA	409	816	
1367	bahuDA	408	804	
1368	SiKara	407	810	0.0122115
1369	agrya	407	810	0.0122115
1370	tawa	407	800	0.0122115
1371	saMgraha	406	805	0.0121815
1372	DAraRa	405	796	0.0113414
1373	aSvameDa	405	801	0.0121515
1374	ekAnta	405	808	0.0110114
1375	sUtaka	405	795	0.0100512
1376	tiryaYc	405	797	0.0121515
1377	bahula	404	764	0.0117314
1378	fkza	403	798	0.00498061
1379	lih	403	807	0.0120315
1380	mata	403	802	0.0120915
1381	zazwi	403	799	0.0119415
1382	sTAvara	402	798	0.0113714
1383	saMkalpa	402	799	0.0120615
1384	bilva	401	792	0.0107413
1385	gAmin	401	799	0.0120315
1386	udAra	401	796	0.0118215
1387	BAj	400	789	0.0120015
1388	asita	400	796	0.00867106
1389	brAhma	400	778	0.0111314
1390	dIkzA	400	758	0.0120015
1391	sahadeva	400	799	0.0119715
1392	vivAha	400	797	0.0119415
1393	asfj	398	796	0.0119115
1394	mardana	398	791	0.00885109
1395	niDi	396	781	0.0118815
1396	saMgama	396	782	0.0118815
1397	havya	395	788	0.0115814
1398	janapada	395	780	0.0118515
1399	gocara	394	782	0.00390048
1400	narendra	394	785	0.0118215
1401	Soza	393	786	0.0117914
1402	cara	393	779	0.0105313
1403	grAsa	393	783	0.0117914
1404	guhA	393	783	0.00966119
1405	sfzwi	393	770	0.0117614
1406	triguRa	393	783	0.0104113
1407	Bft	392	775	0.0117614
1408	caturviDa	392	773	0.0117614
1409	kAnti	392	768	0.0117614
1410	niS	392	777	0.0117614
1411	ahi	391	779	0.0117314
1412	gad	391	774	0.0117314
1413	pfzWatas	391	780	
1414	viparyaya	391	779	0.0117314
1415	aRu	390	777	0.00507062
1416	kftya	390	753	0.0113114
1417	maDuka	390	780	0.0115814
1418	suBaga	390	775	0.0113114
1419	viSArada	390	774	0.0115814
1420	deveSa	389	769	0.0116114
1421	paRqita	388	772	0.00222027
1422	puru	388	774	0.0110414
1423	saMniDi	388	766	0.0116414
1424	upadeSa	388	756	0.0116414
1425	aBaya	387	766	0.00153019
1426	BArgava	385	766	0.0111614
1427	jAnu	385	755	0.0115514
1428	kukzi	385	765	0.0115214
1429	SlakzRa	384	765	0.0114014
1430	aDvara	384	765	0.0114914
1431	aNka	384	758	0.0115214
1432	garuqa	384	748	0.0114314
1433	rASi	383	752	0.0114914
1434	DArmika	382	757	0.0114614
1435	SiKA	382	752	0.0114614
1436	dveza	382	755	0.0114614
1437	pad	382	753	0.0015902
1438	has	381	759	0.0113114
1439	SayyA	380	759	0.0114014
1440	dAsa	380	755	0.0109513
1441	jAtavedas	380	759	0.0113714
1442	madra	380	753	0.0112814
1443	nirmala	380	748	0.0112814
1444	bAD	379	753	0.0113714
1445	kAYjika	379	757	0.0113714
1446	vfkodara	379	756	0.0113714
1447	SyAma	378	745	0.0108013
1448	fdDi	378	754	0.0113414
1449	govinda	378	736	0.0113414
1450	nAsA	378	746	0.0113414
1451	paTa	378	754	0.0113414
1452	parigraha	378	752	0.0113414
1453	Samana	377	746	0.00231028
1454	manIzin	377	748	0.0112514
1455	aNgada	376	745	0.00432053
1456	ad	376	746	0.0107713
1457	miSra	376	745	0.0108013
1458	pradakziRa	376	744	0.0112814
1459	umA	376	742	0.0112814
1460	viSAla	376	745	0.0109213
1461	viqa	376	752	0.0112814
1462	surA	375	742	0.0112514
1463	durbala	374	748	0.0112214
1464	kArmuka	374	748	0.0108313
1465	ayas	372	736	0.0111614
1466	bahuSas	372	742	
1467	sarvajYa	372	740	0.0103813
1468	saMvft	371	741	0.0111314
1469	uru	371	738	0.0107713
1470	amala	370	725	0.0107413
1471	gfDra	370	739	0.0109513
1472	Agneya	369	724	0.00123015
1473	atyanta	369	727	0.0110714
1474	candramas	369	735	0.0110714
1475	purohita	369	737	0.0110714
1476	rujA	369	735	0.0110714
1477	tApa	369	729	0.0110714
1478	BAnu	368	731	0.0107113
1479	palASa	368	730	0.00249031
1480	guhya	367	720	0.00477059
1481	duh	366	726	0.0106813
1482	kozWa	366	727	0.0108913
1483	kzama	366	729	0.0109213
1484	tridaSa	366	728	0.0108313
1485	tumula	366	731	0.00960118
1486	janaka	365	726	0.00189023
1487	tapoDana	365	727	0.0108613
1488	DAtrI	364	712	0.0109213
1489	Svas	364	724	
1490	darBa	364	712	0.0109213
1491	kAca	364	725	0.00417051
1492	rakzA	364	724	0.0109213
1493	saYj	364	724	0.0109213
1494	darSin	363	723	0.0108913
1495	anantara	362	720	0.0102013
1496	dizwi	362	723	0.0108613
1497	dvipa	362	723	0.0108613
1498	preta	362	723	0.0108613
1499	viz	362	719	0.000810099
1500	SataSas	361	719	
1501	darpa	361	714	0.0108313
1502	Sruta	359	710	0.0103513
1503	apa	359	705	
1504	vAda	359	713	0.0107413
1505	aYj	358	714	0.0107413
1506	marica	358	716	0.0106813
1507	pAta	358	709	0.0107413
1508	prAya	358	714	0.0107413
1509	roza	358	715	0.0107413
1510	saMdeha	358	704	0.0107413
1511	taru	358	710	0.0107413
1512	BAjana	357	704	0.0105613
1513	granTi	357	712	0.0106513
1514	sU	357	710	0.0102913
1515	triMSat	357	709	0.0107113
1516	yogya	357	711	0.0105613
1517	anurUpa	356	703	0.0100512
1518	apAna	356	711	0.0106813
1519	camU	356	712	0.0106813
1520	janamejaya	356	712	0.0106813
1521	utsava	356	701	0.0106813
1522	vartman	356	709	0.0106813
1523	nyAya	355	707	0.0106513
1524	pOruza	355	708	0.00939115
1525	rayi	355	710	0.0106513
1526	suvrata	355	705	0.0103513
1527	upavAsa	355	703	0.0106513
1528	DArin	354	705	0.0106213
1529	catuzwaya	354	699	0.0106213
1530	divAkara	354	708	0.0106213
1531	abda	353	694	0.0105913
1532	arcana	353	656	0.0105913
1533	jambIra	353	706	0.0102613
1534	mAs	353	699	0.0105313
1535	vAraRa	353	700	0.00888109
1536	BrU	352	695	0.0105613
1537	Cardi	352	704	0.0105613
1538	SiSu	352	698	0.0103213
1539	aDunA	352	688	
1540	Ahvaya	350	696	0.0105013
1541	aRqa	350	697	0.0105013
1542	durAtman	350	694	0.0105013
1543	ketu	350	697	0.0105013
1544	sUnu	350	698	0.0105013
1545	taruRa	350	693	0.0100512
1546	paruza	349	696	0.00906111
1547	avayava	348	683	0.0104413
1548	meha	348	696	0.0104413
1549	anuBU	347	693	0.0104113
1550	caturdaSan	347	689	0.0104113
