s_kanda	s_sarga	s_verse	c_kanda	c_sarga	c_verse	score	class
2	21	10	2	18	10	0.805	matched
2	21	11	2	18	11	0.793	matched
2	21	12					southern_only
2	21	13					southern_only
2	21	14					southern_only
2	21	15	2	18	12	0.932	matched
2	21	16	2	18	13	0.786	matched
2	21	17	2	18	14	1.0	matched
2	21	18	2	18	15	0.704	matched
2	21	19	2	18	16	1.0	matched
2	21	20	2	18	17	0.937	matched
2	21	21	2	18	18	0.938	matched
2	21	22	2	18	19	0.818	matched
2	21	23	2	18	20	0.815	matched
2	21	24	2	18	21	0.582	matched
2	21	25	2	18	22	0.895	matched
2	21	26	2	18	23	0.934	matched
2	21	27	2	18	24	0.864	matched
2	21	28	2	18	25	0.823	matched
2	21	29	2	18	26	0.878	matched
2	21	30	2	18	27	0.932	matched
2	21	31	2	18	28	0.843	matched
2	21	32	2	18	29	0.942	matched
2	21	33					southern_only
2	21	34					southern_only
2	21	35					southern_only
2	21	36	2	18	31	0.859	matched
2	21	37	2	18	32	0.66	matched
2	21	38					southern_only
2	21	39					southern_only
2	21	40	2	18	33	0.795	matched
2	21	41	2	18	34	1.0	matched
2	21	42	2	18	35	0.79	matched
2	21	43	2	18	36	0.83	matched
2	21	44	2	18	37	0.802	matched
2	21	45	2	18	38	0.555	matched
2	21	46					southern_only
2	21	47					southern_only
2	21	48					southern_only
2	21	49					southern_only
2	21	50					southern_only
2	21	51					southern_only
2	21	52					southern_only
2	21	53					southern_only
2	21	54					southern_only
2	21	55					southern_only
2	21	56					southern_only
2	21	57					southern_only
2	21	58					southern_only
2	21	59					southern_only
2	21	60					southern_only
2	21	61					southern_only
2	21	62	2	18	39	0.927	matched
2	21	63	2	18	40	0.788	matched
2	21	64					southern_only
2	22	1	2	19	1	0.783	matched
2	22	2	2	19	2	0.814	matched
2	22	3					southern_only
2	22	4					southern_only
2	22	5	2	19	3	0.644	matched
2	22	6	2	19	4	0.932	matched
2	22	7	2	19	5	0.814	matched
2	22	8	2	19	6	0.883	matched
2	22	9	2	19	7	0.536	matched
2	22	10	2	19	8	0.527	matched
2	22	11	2	19	9	0.861	matched
2	22	12	2	19	10	0.892	matched
2	22	13	2	19	11	0.846	matched
2	22	14	2	19	12	0.756	matched
2	22	15	2	19	13	0.805	matched
2	22	16	2	19	14	0.761	matched
2	22	17	2	19	15	0.844	matched
2	22	18	2	19	16	0.57	matched
2	22	19	2	19	17	0.833	matched
2	22	20	2	19	18	0.802	matched
2	22	21	2	19	19	0.756	matched
2	22	22	2	19	20	0.793	matched
2	22	23					southern_only
2	22	24					southern_only
2	22	25					southern_only
2	22	26	2	19	21	0.611	matched
2	22	27					southern_only
2	22	28					southern_only
2	22	29					southern_only
2	22	30	2	19	22	0.85	matched
2	23	1	2	20	1	0.423	fuzzy
2	23	2	2	20	2	0.812	matched
2	23	3	2	20	3	0.909	matched
2	23	4	2	20	4	0.831	matched
2	23	5	2	20	5	0.677	matched
2	23	6	2	20	6	0.695	matched
2	23	7	2	20	7	0.629	matched
2	23	8	2	20	8	0.446	fuzzy
2	23	9					southern_only
2	23	10					southern_only
2	23	11	2	20	9	0.508	matched
2	23	12					southern_only
2	23	13	2	20	10	0.648	moved
2	23	14					southern_only
2	23	15	2	20	10	1.0	matched
2	23	16	2	20	11	0.93	matched
2	23	17	2	20	12	0.84	matched
2	23	18	2	20	13	0.797	matched
2	23	19	2	20	14	0.708	matched
2	23	20	2	20	15	0.798	matched
2	23	21	2	20	16	0.637	matched
2	23	22	2	20	17	0.609	matched
2	23	23	2	20	18	0.756	matched
2	23	24	2	20	19	0.824	matched
2	23	25	2	20	20	0.938	matched
2	23	26	2	20	21	0.816	matched
2	23	27	2	20	22	0.674	matched
2	23	28	2	20	23	0.88	matched
2	23	29	2	20	24	0.759	matched
2	23	30	2	20	25	0.829	matched
2	23	31	2	20	26	0.615	matched
2	23	32	2	20	27	0.907	matched
2	23	33	2	20	28	0.709	matched
2	23	34	2	20	29	0.85	matched
2	23	35	2	20	30	0.87	matched
2	23	36	2	20	31	0.825	matched
2	23	37	2	20	32	0.76	matched
2	23	38	2	20	33	0.887	matched
2	23	39	2	20	34	0.9	matched
2	23	40	2	20	35	0.644	matched
2	23	41	2	20	36	0.903	matched
2	24	1	2	21	1	0.905	matched
2	24	2	2	21	2	0.81	matched
2	24	3	2	21	3	0.696	matched
2	24	4	2	21	4	0.67	matched
2	24	5					southern_only
2	24	6					southern_only
2	24	7					southern_only
2	24	8	2	21	5	0.878	matched
2	24	9	2	21	6	0.753	matched
2	24	10	2	21	7	0.721	matched
2	24	11	2	21	8	0.733	matched
2	24	12	2	21	9	0.938	matched
2	24	13	2	21	10	1.0	matched
2	24	14	2	21	11	0.833	matched
2	24	15	2	21	12	0.67	matched
2	24	16	2	21	13	1.0	matched
2	24	17	2	21	14	0.84	matched
2	24	18	2	21	15	0.878	matched
2	24	19	2	21	16	0.625	matched
2	24	20					southern_only
2	24	21	2	21	17	0.657	matched
2	24	22	2	21	18	0.377	fuzzy
2	24	23					southern_only
2	24	24					southern_only
2	24	25					southern_only
2	24	26	2	21	20	0.394	fuzzy
2	24	27					southern_only
2	24	28					southern_only
2	24	29	2	21	22	0.685	matched
2	24	30	2	21	23	0.461	fuzzy
2	24	31					southern_only
2	24	32					southern_only
2	24	33					southern_only
2	24	34					southern_only
2	24	35					southern_only
2	24	36					southern_only
2	24	37					southern_only
2	24	38	2	21	25	0.587	matched
2	25	1	2	22	1	0.955	matched
2	25	2					southern_only
2	25	3					southern_only
2	25	4					southern_only
2	25	5					southern_only
2	25	6					southern_only
2	25	7					southern_only
2	25	8					southern_only
2	25	9					southern_only
2	25	10	2	22	3	0.817	matched
2	25	11	2	22	4	0.72	matched
2	25	12					southern_only
2	25	13					southern_only
2	25	14					southern_only
2	25	15					southern_only
2	25	16					southern_only
2	25	17					southern_only
2	25	18					southern_only
2	25	19					southern_only
2	25	20					southern_only
2	25	21					southern_only
2	25	22					southern_only
2	25	23					southern_only
2	25	24					southern_only
2	25	25	2	22	11	0.393	fuzzy
2	25	26					southern_only
2	25	27					southern_only
2	25	28					southern_only
2	25	29					southern_only
2	25	30					southern_only
2	25	31					southern_only
2	25	32					southern_only
2	25	33	2	22	14	0.522	moved
2	25	34	2	22	14	0.355	fuzzy
2	25	35					southern_only
2	25	36					southern_only
2	25	37					southern_only
2	25	38					southern_only
2	25	39					southern_only
2	25	40					southern_only
2	25	41					southern_only
2	25	42					southern_only
2	25	43					southern_only
2	25	44					southern_only
2	25	45	2	22	18	0.539	matched
2	25	46	2	22	19	0.839	matched
2	25	47	2	22	20	0.928	matched
2	26	1	2	23	1	0.917	matched
2	26	2	2	23	2	0.609	matched
2	26	3	2	23	3	0.709	matched
2	26	4	2	23	4	1.0	matched
2	26	5	2	23	5	0.707	matched
2	26	6	2	23	6	0.741	matched
2	26	7					southern_only
2	26	8	2	23	7	0.933	matched
2	26	9	2	23	8	1.0	matched
2	26	10	2	23	9	0.797	matched
2	26	11	2	23	10	0.776	matched
2	26	12	2	23	11	0.684	matched
2	26	13	2	23	12	0.937	matched
2	26	14	2	23	13	0.667	matched
2	26	15	2	23	14	0.781	matched
2	26	16	2	23	15	0.937	matched
2	26	17	2	23	16	0.85	matched
2	26	18	2	23	17	0.816	matched
2	26	19	2	23	18	0.854	matched
2	26	20	2	23	19	0.818	matched
2	26	21	2	23	20	1.0	matched
2	26	22	2	23	21	0.753	matched
2	26	23	2	23	22	0.571	matched
2	26	24					southern_only
2	26	25	2	23	23	0.63	matched
2	26	26	2	23	24	0.958	matched
2	26	27					southern_only
2	26	28	2	23	25	0.838	matched
2	26	29	2	23	26	0.829	matched
2	26	30	2	23	27	0.886	matched
2	26	31	2	23	28	0.937	matched
2	26	32	2	23	29	0.882	matched
2	26	33	2	23	30	0.94	matched
2	26	34	2	23	31	0.89	matched
2	26	35	2	23	32	0.835	matched
2	26	36	2	23	33	0.85	matched
2	26	37					southern_only
2	26	38	2	23	34	0.926	matched
2	27	1	2	24	1	0.835	matched
2	27	2					southern_only
2	27	3	2	24	2	0.899	matched
2	27	4	2	24	3	0.685	matched
2	27	5	2	24	4	0.899	matched
2	27	6	2	24	5	0.719	matched
2	27	7	2	24	6	0.887	matched
2	27	8	2	24	7	0.678	matched
2	27	9	2	24	8	0.823	matched
2	27	10					southern_only
2	27	11	2	24	9	0.787	matched
2	27	12	2	24	10	1.0	matched
2	27	13	2	24	11	0.711	matched
2	27	14					southern_only
2	27	15	2	24	12	0.931	matched
2	27	16	2	24	13	0.911	matched
2	27	17	2	24	14	0.857	matched
2	27	18					southern_only
2	27	19					southern_only
2	27	20	2	24	16	0.844	matched
2	27	21	2	24	17	0.811	matched
2	27	22	2	24	18	0.89	matched
2	27	23	2	24	19	0.852	matched
2	27	24					southern_only
2	28	1	2	25	1	0.778	matched
2	28	2					southern_only
2	28	3	2	25	2	0.868	matched
2	28	4	2	25	3	0.835	matched
2	28	5	2	25	4	0.889	matched
2	28	6	2	25	5	0.818	matched
2	28	7	2	25	6	0.883	matched
2	28	8					southern_only
2	28	9					southern_only
2	28	10					southern_only
2	28	11	2	25	7	0.904	matched
2	28	12					southern_only
2	28	13	2	25	8	0.692	matched
2	28	14					southern_only
2	28	15					southern_only
2	28	16					southern_only
2	28	17					southern_only
2	28	18	2	25	9	0.674	matched
2	28	19	2	25	10	0.643	matched
2	28	20	2	25	11	0.79	matched
2	28	21	2	25	12	0.8	matched
2	28	22	2	25	13	0.697	matched
2	28	24					southern_only
2	28	25	2	25	14	0.914	matched
2	28	26	2	25	15	0.91	matched
2	29	1	2	26	1	0.932	matched
2	29	2	2	26	2	0.805	matched
2	29	3					southern_only
2	29	4					southern_only
2	29	5	2	26	3	0.931	matched
2	29	6	2	26	4	1.0	matched
2	29	7	2	26	5	1.0	matched
2	29	8	2	26	6	0.934	matched
2	29	9	2	26	7	0.827	matched
2	29	10	2	26	8	0.87	matched
2	29	11	2	26	9	0.797	matched
2	29	12	2	26	10	0.835	matched
2	29	13	2	26	11	0.823	matched
2	29	14	2	26	12	0.902	matched
2	29	15	2	26	13	0.932	matched
2	29	16	2	26	14	0.852	matched
2	29	17	2	26	15	0.814	matched
2	29	18	2	26	16	0.921	matched
2	29	19	2	26	17	0.827	matched
2	29	20	2	26	18	1.0	matched
2	29	21	2	26	19	0.779	matched
2	29	22	2	26	20	0.93	matched
2	29	23	2	26	21	0.84	matched
2	29	24	2	26	22	0.563	matched
2	30	1	2	27	1	0.933	matched
2	30	2	2	27	2	0.932	matched
2	30	3	2	27	3	0.88	matched
2	30	4	2	27	4	0.695	matched
2	30	5	2	27	5	0.771	matched
2	30	6	2	27	6	1.0	matched
2	30	7	2	27	7	0.576	matched
2	30	8	2	27	8	0.911	matched
2	30	9					southern_only
2	30	10	2	27	9	0.934	matched
2	30	11	2	27	10	0.819	matched
2	30	12	2	27	11	0.811	matched
2	30	13	2	27	12	0.933	matched
2	30	14	2	27	13	0.732	matched
2	30	15	2	27	14	0.756	matched
2	30	16	2	27	15	0.893	matched
2	30	17	2	27	16	0.825	matched
2	30	18	2	27	17	0.783	matched
2	30	19	2	27	18	0.813	matched
2	30	20	2	27	19	0.633	matched
2	30	21	2	27	20	0.793	matched
2	30	22	2	27	21	1.0	matched
2	30	23	2	27	22	0.674	matched
2	30	24	2	27	23	0.885	matched
2	30	25					southern_only
2	30	26	2	27	24	1.0	matched
2	30	27	2	27	25	0.739	matched
2	30	28	2	27	26	0.842	matched
2	30	29	2	27	27	0.932	matched
2	30	30	2	27	28	0.674	matched
2	30	31					southern_only
2	30	32	2	27	29	0.648	matched
2	30	33					southern_only
2	30	34					southern_only
2	30	35					southern_only
2	30	36					southern_only
2	30	37					southern_only
2	30	38	2	27	30	0.645	matched
2	30	39					southern_only
2	30	40					southern_only
2	30	41					southern_only
2	30	42					southern_only
2	30	43	2	27	31	0.823	matched
2	30	44					southern_only
2	30	45					southern_only
2	30	46	2	27	32	0.882	matched
2	30	47	2	27	33	1.0	matched
2	31	1					southern_only
2	31	2					southern_only
2	31	3					southern_only
2	31	4					southern_only
2	31	5					southern_only
2	31	6					southern_only
2	31	7					southern_only
2	31	8					southern_only
2	31	9	2	28	1	0.739	matched
2	31	10					southern_only
2	31	11	2	28	2	0.765	matched
2	31	12	2	28	3	0.785	matched
2	31	13	2	28	4	0.935	matched
2	31	14					southern_only
2	31	15					southern_only
2	31	16					southern_only
2	31	17					southern_only
2	31	18	2	28	5	0.895	matched
2	31	19	2	28	6	0.771	matched
2	31	20	2	28	7	0.895	matched
2	31	21					southern_only
2	31	22					southern_only
2	31	23	2	28	8	0.896	matched
2	31	24	2	28	9	0.919	matched
2	31	25	2	28	10	0.909	matched
2	31	26	2	28	11	0.733	matched
2	31	27	2	28	12	1.0	matched
2	31	28	2	28	13	0.823	matched
2	31	29	2	28	14	0.897	matched
2	31	30	2	28	15	0.803	matched
2	31	31	2	28	16	0.924	matched
2	31	32	2	28	17	0.929	matched
2	31	33	2	28	18	0.774	matched
2	31	34	2	28	19	0.829	matched
2	31	35	2	28	20	0.961	matched
2	31	36					southern_only
2	31	37					southern_only
2	32	1	2	29	1	0.932	matched
2	32	2	2	29	2	0.717	matched
2	32	3	2	29	3	0.851	matched
2	32	4	2	29	4	0.85	matched
2	32	5	2	29	5	0.67	matched
2	32	6	2	29	6	0.728	matched
2	32	7	2	29	7	0.842	matched
2	32	8					southern_only
2	32	9	2	29	8	0.857	matched
2	32	10	2	29	9	1.0	matched
2	32	11	2	29	10	0.863	matched
2	32	12	2	29	11	0.703	matched
2	32	13	2	29	12	0.793	matched
2	32	14					southern_only
2	32	15	2	29	13	0.81	matched
2	32	16	2	29	14	0.899	matched
2	32	17	2	29	15	0.397	fuzzy
2	32	18					southern_only
2	32	19					southern_only
2	32	20	2	29	16	0.932	matched
2	32	21					southern_only
2	32	22					southern_only
2	32	23	2	29	17	0.649	matched
2	32	24	2	29	18	0.711	matched
2	32	25	2	29	19	1.0	matched
2	32	26	2	29	20	0.61	matched
2	32	27					southern_only
2	32	28	2	29	21	0.78	matched
2	32	29					southern_only
2	32	30					southern_only
2	32	31					southern_only
2	32	32					southern_only
2	32	33					southern_only
2	32	34	2	29	23	0.738	matched
2	32	35	2	29	24	0.825	matched
2	32	36	2	29	25	0.86	matched
2	32	37					southern_only
2	32	38					southern_only
2	32	39	2	29	26	1.0	matched
2	32	40					southern_only
2	32	41					southern_only
2	32	42	2	29	27	0.866	matched
2	32	43					southern_only
2	32	44					southern_only
2	32	45					southern_only
2	33	1	2	30	1	1.0	matched
2	33	2	2	30	2	0.931	matched
2	33	3	2	30	3	1.0	matched
2	33	4	2	30	4	0.938	matched
2	33	5	2	30	5	0.774	matched
2	33	6	2	30	6	1.0	matched
2	33	7	2	30	7	0.734	matched
2	33	8	2	30	8	0.823	matched
2	33	9	2	30	9	0.785	matched
2	33	10	2	30	10	1.0	matched
2	33	11	2	30	11	0.681	matched
2	33	12	2	30	12	0.802	matched
2	33	13	2	30	13	0.831	matched
2	33	14	2	30	14	0.768	matched
2	33	15					southern_only
2	33	16	2	30	15	0.735	matched
2	33	17	2	30	16	0.904	matched
2	33	18	2	30	17	0.928	matched
2	33	19					southern_only
2	33	20					southern_only
2	33	21	2	30	18	0.355	fuzzy
2	33	22	2	30	19	0.762	matched
2	33	23	2	30	20	1.0	matched
2	33	24					southern_only
2	33	25					southern_only
2	33	26	2	30	21	0.903	matched
2	33	27					southern_only
2	33	28					southern_only
2	33	29	2	30	22	0.847	matched
2	33	30	2	30	23	0.807	matched
2	33	31	2	30	24	0.957	matched
2	34	1					southern_only
2	34	2	2	31	1	0.795	matched
2	34	3					southern_only
2	34	4	2	31	2	0.868	matched
2	34	5					southern_only
2	34	6	2	31	3	0.894	matched
2	34	7	2	31	4	0.907	matched
2	34	8	2	31	5	0.84	matched
2	34	9	2	31	6	0.742	matched
2	34	10	2	31	7	0.689	matched
2	34	11	2	31	8	0.756	matched
2	34	12	2	31	9	0.843	matched
2	34	13	2	31	10	0.677	matched
2	34	14	2	31	11	0.924	matched
2	34	15	2	31	12	0.741	matched
2	34	16	2	31	13	0.878	matched
2	34	17	2	31	14	0.805	matched
2	34	18	2	31	15	0.816	matched
2	34	19	2	31	16	0.711	matched
2	34	20	2	31	17	1.0	matched
2	34	21	2	31	18	0.831	matched
2	34	22	2	31	19	0.753	matched
2	34	23	2	31	20	0.602	matched
2	34	24	2	31	21	1.0	matched
2	34	25	2	31	22	0.908	matched
2	34	26	2	31	23	0.829	matched
2	34	27	2	31	24	0.729	matched
2	34	28	2	31	25	0.875	matched
2	34	29					southern_only
2	34	30					southern_only
2	34	31	2	31	26	0.756	matched
2	34	32					southern_only
2	34	33					southern_only
2	34	34	2	31	27	0.69	matched
2	34	35					southern_only
2	34	36					southern_only
2	34	37					southern_only
2	34	38					southern_only
2	34	39	2	31	28	0.899	matched
2	34	40	2	31	29	0.841	matched
2	34	41	2	31	30	1.0	matched
2	34	42					southern_only
2	34	43					southern_only
2	34	44					southern_only
2	34	45					southern_only
2	34	46	2	31	31	0.916	matched
2	34	47	2	31	32	0.738	moved
2	34	48	2	31	32	0.396	fuzzy
2	34	49					southern_only
2	34	50					southern_only
2	34	51					southern_only
2	34	52					southern_only
2	34	53					southern_only
2	34	54					southern_only
2	34	55	2	31	33	0.907	matched
2	34	56	2	31	34	0.879	matched
2	34	57	2	31	35	0.897	matched
2	34	58	2	31	36	0.86	matched
2	34	59	2	31	37	0.821	matched
2	34	60					southern_only
2	34	61					southern_only
2	35	1					southern_only
2	35	2					southern_only
2	35	3					southern_only
2	35	4					southern_only
2	35	5					southern_only
2	35	6					southern_only
2	35	7					southern_only
2	35	8					southern_only
2	35	9					southern_only
2	35	10					southern_only
2	35	11					southern_only
2	35	12					southern_only
2	35	13					southern_only
2	35	14					southern_only
2	35	15					southern_only
2	35	16					southern_only
2	35	17					southern_only
2	35	18					southern_only
2	35	19					southern_only
2	35	20					southern_only
2	35	21					southern_only
2	35	22					southern_only
2	35	23					southern_only
2	35	24					southern_only
2	35	25					southern_only
2	35	26					southern_only
2	35	27					southern_only
2	35	28					southern_only
2	35	29					southern_only
2	35	30					southern_only
2	35	31					southern_only
2	35	32					southern_only
2	35	33					southern_only
2	35	34					southern_only
2	35	35					southern_only
2	35	36					southern_only
2	35	37					southern_only
2	36	1	2	32	1	0.782	matched
2	36	2	2	32	2	0.805	matched
2	36	3	2	32	3	0.765	matched
2	36	4	2	32	4	0.721	matched
2	36	5					southern_only
2	36	6	2	32	5	0.745	matched
2	36	7	2	32	6	0.691	matched
2	36	8	2	32	7	0.767	matched
2	36	9	2	32	8	0.899	matched
2	36	10	2	32	9	0.656	matched
2	36	11					southern_only
2	36	12	2	32	10	0.57	matched
2	36	13	2	32	11	0.628	matched
2	36	14					southern_only
2	36	15					southern_only
2	36	16	2	32	12	0.516	matched
2	36	17	2	32	13	0.602	matched
2	36	18	2	32	14	0.85	matched
2	36	19	2	32	15	1.0	matched
2	36	20	2	32	16	0.795	matched
2	36	21	2	32	17	0.697	matched
2	36	22	2	32	18	0.783	matched
2	36	23	2	32	19	0.873	matched
2	36	24					southern_only
2	36	25					southern_only
2	36	26	2	32	20	0.738	matched
2	36	27					southern_only
2	36	28					southern_only
2	36	29					southern_only
2	36	30					southern_only
2	36	31	2	32	21	0.827	matched
2	36	32					southern_only
2	36	33	2	32	22	0.923	matched
2	37	1	2	33	1	0.882	matched
2	37	2	2	33	2	1.0	matched
2	37	3	2	33	3	0.895	matched
2	37	4	2	33	4	0.787	matched
2	37	5	2	33	5	0.651	matched
2	37	6	2	33	6	0.785	matched
2	37	7	2	33	7	0.897	matched
2	37	8	2	33	8	0.699	matched
2	37	9	2	33	9	0.873	matched
2	37	10	2	33	10	0.595	matched
2	37	11					southern_only
2	37	12					southern_only
2	37	13	2	33	11	0.833	matched
2	37	14	2	33	12	0.739	matched
2	37	15					southern_only
2	37	16					southern_only
2	37	17					southern_only
2	37	18					southern_only
2	37	19					southern_only
2	37	20					southern_only
2	37	21					southern_only
2	37	22					southern_only
2	37	23					southern_only
2	37	24					southern_only
2	37	25					southern_only
2	37	26					southern_only
2	37	27					southern_only
2	37	28					southern_only
2	37	29					southern_only
2	37	30					southern_only
2	37	31					southern_only
2	37	32					southern_only
2	37	33					southern_only
2	37	34					southern_only
2	37	35					southern_only
2	37	36					southern_only
2	37	37					southern_only
2	38	1	2	33	13	0.805	matched
2	38	2					southern_only
2	38	3	2	33	14	0.802	matched
2	38	4					southern_only
2	38	5					southern_only
2	38	6					southern_only
2	38	7					southern_only
2	38	8					southern_only
2	38	9					southern_only
2	38	10	2	33	15	0.805	matched
2	38	11					southern_only
2	38	12					southern_only
2	38	13					southern_only
2	38	14	2	33	16	0.883	matched
2	38	15	2	33	17	0.932	matched
2	39	1	2	34	1	1.0	matched
2	39	2	2	34	2	0.881	matched
2	39	3	2	34	3	0.772	matched
2	39	4	2	34	4	0.84	matched
2	39	5	2	34	5	0.831	matched
2	39	6	2	34	6	0.79	matched
2	39	7	2	34	7	0.862	matched
2	39	8	2	34	8	0.578	matched
2	39	9	2	34	9	0.902	matched
2	39	10	2	34	10	0.714	matched
2	39	11	2	34	11	0.882	matched
2	39	12	2	34	12	0.847	matched
2	39	13	2	34	13	0.91	matched
2	39	14	2	34	14	0.892	matched
2	39	15	2	34	15	0.84	matched
2	39	16	2	34	16	0.663	matched
2	39	17	2	34	17	0.838	matched
2	39	18	2	34	18	0.79	matched
2	39	19	2	34	19	0.833	matched
2	39	20	2	34	20	0.857	matched
2	39	21					southern_only
2	39	22					southern_only
2	39	23					southern_only
2	39	24					southern_only
2	39	25	2	34	21	0.681	matched
2	39	26	2	34	22	0.793	matched
2	39	27	2	34	23	0.88	matched
2	39	28	2	34	24	0.698	matched
2	39	29	2	34	25	0.624	matched
2	39	30	2	34	26	1.0	matched
2	39	31	2	34	27	0.914	matched
2	39	32	2	34	28	0.937	matched
2	39	33	2	34	29	0.911	matched
2	39	34	2	34	30	1.0	matched
2	39	35	2	34	31	0.901	matched
2	39	36	2	34	32	0.84	matched
2	39	37	2	34	33	0.653	matched
2	39	38	2	34	34	0.613	matched
2	39	39					southern_only
2	39	40	2	34	35	0.818	matched
2	39	41	2	34	36	0.882	matched
2	40	1	2	35	1	0.771	matched
2	40	2	2	35	2	0.936	matched
2	40	3	2	35	3	1.0	matched
2	40	4	2	35	4	0.9	matched
2	40	5	2	35	5	0.824	matched
2	40	6	2	35	6	0.821	matched
2	40	7	2	35	7	0.943	matched
2	40	8					southern_only
2	40	9	2	35	8	0.842	matched
2	40	10	2	35	9	0.802	matched
2	40	11	2	35	10	1.0	matched
2	40	12	2	35	11	0.817	matched
2	40	13	2	35	12	0.865	matched
2	40	14	2	35	13	0.849	moved
2	40	15					southern_only
2	40	16	2	35	13	0.904	matched
2	40	17	2	35	14	1.0	matched
2	40	18	2	35	15	0.779	matched
2	40	19	2	35	16	1.0	matched
2	40	20	2	35	17	0.865	matched
2	40	21	2	35	18	0.736	matched
