key1_slp1	key2_accented	iast	form_key	case_class	L	pc	source_xml	in_master
avidoha	a4vidoha	avidoha	avidoha	zu-betonen	5572	076-2	SCH-zu betonen-83_cases.xml	1
aSezas	as4e4s2as	aśeṣas	aśeṣas	zu-betonen	5862	080-2	SCH-zu betonen-83_cases.xml	0
asaMvartamAna	a4sam2vartama1na	asaṃvartamāna	asanvartamāna	zu-betonen	6046	083-1	SCH-zu betonen-83_cases.xml	1
astA	asta14	astā	astā	zu-betonen	6347	087-2	SCH-zu betonen-83_cases.xml	1
aharpati	aharpati4	aharpati	aharpati	zu-betonen	6443	088-2	SCH-zu betonen-83_cases.xml	1
ahirbuDnyas	a4hirbudhnyàs	ahirbudhnyas	ahirbudhnyas	zu-betonen	6488	089-1	SCH-zu betonen-83_cases.xml	1
ANgirasa	a1n3girasa4	āṅgirasa	āngirasa	zu-betonen	6681	091-2	SCH-zu betonen-83_cases.xml	1
AYjanIkArI	a1n5jani1ka1ri14	āñjanīkārī	ānjanīkārī	zu-betonen	6761	092-2	SCH-zu betonen-83_cases.xml	1
AticCandaSa	a1ticchandas4a	āticchandaśa	āticchandaśa	zu-betonen	6811	093-2	SCH-zu betonen-83_cases.xml	0
Adityatva	a1dityatva4	ādityatva	ādityatva	zu-betonen	6899	094-2	SCH-zu betonen-83_cases.xml	1
AzwApada	a1s2t2a1pada	āṣṭāpada	āṣṭāpada	zu-betonen	7487	102-2	SCH-zu betonen-83_cases.xml	0
uccEs	uccai4s	uccais	uccais	zu-betonen	7912	109-1	SCH-zu betonen-83_cases.xml	1
uttama	uttama4	uttama	uttama	zu-betonen	8043	110-3	SCH-zu betonen-83_cases.xml	1
karkanDUkA	karkandhu1ka14	karkandhūkā	karkandhūkā	zu-betonen	9927	136-3	SCH-zu betonen-83_cases.xml	1
kAya	ka1ya4	kāya	kāya	zu-betonen	10404	143-2	SCH-zu betonen-83_cases.xml	1
kfmuka	kr2muka4	kṛmuka	kṛmuka	zu-betonen	11195	154-2	SCH-zu betonen-83_cases.xml	1
krakz	[kraks2]	krakṣ	krakṣ	zu-betonen	11482	158-1	SCH-zu betonen-83_cases.xml	1
krIta	Kri14ta	krīta	krīta	zu-betonen	11532	158-3	SCH-zu betonen-83_cases.xml	1
kzan	ks2an	kṣan	kṣan	zu-betonen	11606	159-3	SCH-zu betonen-83_cases.xml	1
kzEtra	ks2ai4tra	kṣaitra	kṣaitra	zu-betonen	11739	161-2	SCH-zu betonen-83_cases.xml	1
KarjUra	kharju14ra	kharjūra	kharjūra	zu-betonen	11867	163-1	SCH-zu betonen-83_cases.xml	1
gArdaBa	ga1rdabha	gārdabha	gārdabha	zu-betonen	12280	169-1	SCH-zu betonen-83_cases.xml	1
GftakumBa	ghr2takumbha4	ghṛtakumbha	ghṛtakumbha	zu-betonen	12788	176-2	SCH-zu betonen-83_cases.xml	1
GftaBAjana	ghr2ta4bha1jana	ghṛtabhājana	ghṛtabhājana	zu-betonen	12791	176-2	SCH-zu betonen-83_cases.xml	1
caturdaSAkzara	ca4turdas4a1ks2ara	caturdaśākṣara	caturdaśākṣara	zu-betonen	12963	178-3	SCH-zu betonen-83_cases.xml	0
caturviMSatyaha	caturvim2s4atyaha4	caturviṃśatyaha	caturvinśatyaha	zu-betonen	12985	179-1	SCH-zu betonen-83_cases.xml	0
cedI	cedi1	cedī	cedī	zu-betonen	13441	185-2	SCH-zu betonen-83_cases.xml	0
ja|u	ja4l2hu	ja|u	ja|u	zu-betonen	13803	190-3	SCH-zu betonen-83_cases.xml	1
tirIwin	tiri1t2i4n	tirīṭin	tirīṭin	zu-betonen	14582	201-2	SCH-zu betonen-83_cases.xml	1
dA	da1	dā	dā	zu-betonen	15252	210-2	SCH-zu betonen-83_cases.xml	1
devayAnIya	devaya1ni1ya	devayānīya	devayānīya	zu-betonen	15674	216-2	SCH-zu betonen-83_cases.xml	1
devalakzma	devalaks2ma4	devalakṣma	devalakṣma	zu-betonen	15675	216-2	SCH-zu betonen-83_cases.xml	1
drAGiman	dra1ghiman	drāghiman	drāghiman	zu-betonen	15831	218-2	SCH-zu betonen-83_cases.xml	1
pApasama	pa1pasa4ma	pāpasama	pāpasama	zu-betonen	18351	253-3	SCH-zu betonen-83_cases.xml	1
pratyekarUpa	pra4tyekaru1pa	pratyekarūpa	pratyekarūpa	zu-betonen	19409	268-1	SCH-zu betonen-83_cases.xml	0
bazkiha	ba4s2kiha	baṣkiha	baṣkiha	zu-betonen	20091	277-1	SCH-zu betonen-83_cases.xml	1
mahaye	maha4ye	mahaye	mahaye	zu-betonen	21347	295-1	SCH-zu betonen-83_cases.xml	1
yoktavya	yoktavya4	yoktavya	yoktavya	zu-betonen	22282	307-3	SCH-zu betonen-83_cases.xml	1
lohitasAraNga	lo4hitasa1ran3ga	lohitasāraṅga	lohitasāranga	zu-betonen	23042	318-3	SCH-zu betonen-83_cases.xml	1
sic	[sic]	sic	sic	zu-betonen	26532	364-3	SCH-zu betonen-83_cases.xml	1
su	su	su	su	zu-betonen	26613	365-2	SCH-zu betonen-83_cases.xml	1
adyut	adyu4t	adyut	adyut	zu-betonen	1612	022-3	SCH-zu betonen-83_cases.xml	1
anapaspfS	a4napaspr2s4	anapaspṛś	anapaspṛś	zu-betonen	2117	029-1	SCH-zu betonen-83_cases.xml	0
anfju	a4nr2ju	anṛju	anṛju	zu-betonen	2942	040-2	SCH-zu betonen-83_cases.xml	1
apartu	apartu4	apartu	apartu	zu-betonen	3465	047-3	SCH-zu betonen-83_cases.xml	1
aparyanta	aparyanta4	aparyanta	aparyanta	zu-betonen	3466	047-3	SCH-zu betonen-83_cases.xml	1
apasPur	apasphu4r	apasphur	apasphur	zu-betonen	3531	048-3	SCH-zu betonen-83_cases.xml	1
apUpa	apu1pa4	apūpa	apūpa	zu-betonen	3643	050-1	SCH-zu betonen-83_cases.xml	1
aBayaMkft	abhayam2kr24t	abhayaṃkṛt	abhayankṛt	zu-betonen	3966	054-3	SCH-zu betonen-83_cases.xml	1
aBicAra	abhica1ra	abhicāra	abhicāra	zu-betonen	4021	055-2	SCH-zu betonen-83_cases.xml	1
aBiSrAva	abhis4ra1va4	abhiśrāva	abhiśrāva	zu-betonen	4194	057-3	SCH-zu betonen-83_cases.xml	0
amftApiDAna	amr2ta1pidha1na4	amṛtāpidhāna	amṛtāpidhāna	zu-betonen	4508	061-3	SCH-zu betonen-83_cases.xml	1
ayukta	a4yukta	ayukta	ayukta	zu-betonen	4653	063-2	SCH-zu betonen-83_cases.xml	1
aramamARa	a4ramama1n2a	aramamāṇa	aramamāna	zu-betonen	4728	064-2	SCH-zu betonen-83_cases.xml	1
arTa	a4rtha	artha	artha	zu-betonen	4874	066-2	SCH-zu betonen-83_cases.xml	1
alokyatA	alokya4ta1	alokyatā	alokyatā	zu-betonen	5138	070-2	SCH-zu betonen-83_cases.xml	1
avfDa	avr2dha4	avṛdha	avṛdha	zu-betonen	5712	078-1	SCH-zu betonen-83_cases.xml	1
aSana	as4ana	aśana	aśana	zu-betonen	5795	079-2	SCH-zu betonen-83_cases.xml	0
aSri	as4ri	aśri	aśri	zu-betonen	5894	080-3	SCH-zu betonen-83_cases.xml	0
aSvasani	as4vasa4ni	aśvasani	aśvasani	zu-betonen	5946	081-3	SCH-zu betonen-83_cases.xml	0
asaMvatsaraBfta	a4sam2vatsarabhr2ta	asaṃvatsarabhṛta	asanvatsarabhṛta	zu-betonen	6043	083-1	SCH-zu betonen-83_cases.xml	1
Ake	a1ke4	āke	āke	zu-betonen	6584	090-2	SCH-zu betonen-83_cases.xml	1
AGoza	a1gho4s2a	āghoṣa	āghoṣa	zu-betonen	6673	091-2	SCH-zu betonen-83_cases.xml	1
AtmayAjin	a1tmaya1ji4n	ātmayājin	ātmayājin	zu-betonen	6850	093-3	SCH-zu betonen-83_cases.xml	1
Anantya	a14nantya	ānantya	ānantya	zu-betonen	6964	095-2	SCH-zu betonen-83_cases.xml	1
Antra	a1ntra4	āntra	āntra	zu-betonen	7008	096-1	SCH-zu betonen-83_cases.xml	1
AyAsa	a1ya1sa4	āyāsa	āyāsa	zu-betonen	7196	098-3	SCH-zu betonen-83_cases.xml	1
Artvya	a1rtvya4	ārtvya	ārtvya	zu-betonen	7293	100-1	SCH-zu betonen-83_cases.xml	1
AhuvaDyE	a1huva4dhyai	āhuvadhyai	āhuvadhyai	zu-betonen	7584	103-3	SCH-zu betonen-83_cases.xml	1
indrajAla	indraja1la4	indrajāla	indrajāla	zu-betonen	7676	105-2	SCH-zu betonen-83_cases.xml	1
utkUlanikUla	utku1laniku1la4	utkūlanikūla	utkūlanikūla	zu-betonen	8012	110-2	SCH-zu betonen-83_cases.xml	1
utsfjya	utsr24jya	utsṛjya	utsṛjya	zu-betonen	8209	113-1	SCH-zu betonen-83_cases.xml	1
uparispfS	uparispr24s4	uparispṛś	uparispṛś	zu-betonen	8636	118-3	SCH-zu betonen-83_cases.xml	0
upAnta	upa1nta4	upānta	upānta	zu-betonen	8736	120-1	SCH-zu betonen-83_cases.xml	1
fte	r2te4	ṛte	ṛte	zu-betonen	9025	124-1	SCH-zu betonen-83_cases.xml	1
OccEHSravasa	auccaih2s4ravasa4	auccaiḥśravasa	auccaiḥśravasa	zu-betonen	9371	129-1	SCH-zu betonen-83_cases.xml	0
OddAlaki	au4dda1laki	auddālaki	auddālaki	zu-betonen	9386	129-1	SCH-zu betonen-83_cases.xml	1
OpaveSi	au4paves4i	aupaveśi	aupaveśi	zu-betonen	9405	129-3	SCH-zu betonen-83_cases.xml	0
karamBa	karambha4	karambha	karambha	zu-betonen	9870	136-1	SCH-zu betonen-83_cases.xml	1
kavaza	kava4s2a	kavaṣa	kavaṣa	zu-betonen	10204	140-2	SCH-zu betonen-83_cases.xml	1
kavyatA	kavya4ta1	kavyatā	kavyatā	zu-betonen	10224	141-1	SCH-zu betonen-83_cases.xml	1
kAkud	ka1ku4d	kākud	kākud	zu-betonen	10272	141-3	SCH-zu betonen-83_cases.xml	1
kAmarupin	ka1marupi4n	kāmarupin	kāmarupin	zu-betonen	10372	143-1	SCH-zu betonen-83_cases.xml	0
kIlAloDnI	ki1la13lodhni1	kīlālodhnī	kīlālodhnī	zu-betonen	10705	147-3	SCH-zu betonen-83_cases.xml	1
kurupiSaNgila	kurupis4an3gila4	kurupiśaṅgila	kurupiśangila	zu-betonen	10916	150-3	SCH-zu betonen-83_cases.xml	0
kfpa	kr2pa	kṛpa	kṛpa	zu-betonen	11179	154-1	SCH-zu betonen-83_cases.xml	1
kfzRakarRa	kr2s2n2aka4rn2a	kṛṣṇakarṇa	kṛṣnakarna	zu-betonen	11211	154-2	SCH-zu betonen-83_cases.xml	1
kenipa	kenipa4	kenipa	kenipa	zu-betonen	11287	155-2	SCH-zu betonen-83_cases.xml	1
Karajru	khara4jru	kharajru	kharajru	zu-betonen	11847	163-1	SCH-zu betonen-83_cases.xml	1
gamBara	gambha4ra	gambhara	gambhara	zu-betonen	12135	167-1	SCH-zu betonen-83_cases.xml	1
gArga	[ga1rga]	gārga	gārga	zu-betonen	12279	169-1	SCH-zu betonen-83_cases.xml	1
giriSaya	giris4aya4	giriśaya	giriśaya	zu-betonen	12305	169-2	SCH-zu betonen-83_cases.xml	0
jagDa	jagdha4	jagdha	jagdha	zu-betonen	13600	188-1	SCH-zu betonen-83_cases.xml	1
jAtavidyA	ja1tavidya14	jātavidyā	jātavidyā	zu-betonen	13839	191-1	SCH-zu betonen-83_cases.xml	1
tanUkft	tanu1kr2t	tanūkṛt	tanūkṛt	zu-betonen	14275	197-2	SCH-zu betonen-83_cases.xml	1
tavasvant	ta4vasvant	tavasvant	tavasvant	zu-betonen	14420	199-2	SCH-zu betonen-83_cases.xml	1
tAlu	ta13lu	tālu	tālu	zu-betonen	14532	200-3	SCH-zu betonen-83_cases.xml	1
trivizwiDatu	trivis2t2idhatu	triviṣṭidhatu	triviṣṭidhatu	zu-betonen	14956	206-1	SCH-zu betonen-83_cases.xml	0
pitu	pitu4	pitu	pitu	zu-betonen	18519	255-3	SCH-zu betonen-83_cases.xml	1
mahiza	mahis2a4	mahiṣa	mahiṣa	zu-betonen	21442	296-1	SCH-zu betonen-83_cases.xml	1
mitramahas	mitra4mahas	mitramahas	mitramahas	zu-betonen	21668	299-1	SCH-zu betonen-83_cases.xml	1
akalya	akalya	akalya	akalya	zu-lesen	72	002-1	SCH-zu-lesen_181_cases.xml	1
akzata	aks2ata	akṣata	akṣata	zu-lesen	218	004-1	SCH-zu-lesen_181_cases.xml	1
aguRin	agun2in	aguṇin	agunin	zu-lesen	385	006-2	SCH-zu-lesen_181_cases.xml	1
agnizWa	agnis2t2ha4	agniṣṭha	agniṣṭha	zu-lesen	465	007-2	SCH-zu-lesen_181_cases.xml	1
aYjana	an5jana	añjana	anjana	zu-lesen	859	012-3	SCH-zu-lesen_181_cases.xml	1
aRika	an2ika	aṇika	anika	zu-lesen	898	013-2	SCH-zu-lesen_181_cases.xml	0
atidIpti	atidi1pti	atidīpti	atidīpti	zu-lesen	1062	015-2	SCH-zu-lesen_181_cases.xml	1
ativigrahin	ativigrahin	ativigrahin	ativigrahin	zu-lesen	1248	017-3	SCH-zu-lesen_181_cases.xml	0
atfpti	atr2pti	atṛpti	atṛpti	zu-lesen	1416	020-1	SCH-zu-lesen_181_cases.xml	1
adabDanIti	a4dabdhani1ti	adabdhanīti	adabdhanīti	zu-lesen	1513	021-2	SCH-zu-lesen_181_cases.xml	1
adAyAd	a4da1ya1d	adāyād	adāyād	zu-lesen	1535	021-2	SCH-zu-lesen_181_cases.xml	0
aDizWa	adhis2t2ha	adhiṣṭha	adhiṣṭha	zu-lesen	1805	025-1	SCH-zu-lesen_181_cases.xml	1
anantAnubanDaka	ananta1nubandhaka	anantānubandhaka	anantānubandhaka	zu-lesen	2057	028-2	SCH-zu-lesen_181_cases.xml	0
anavadAnIya	anavada1ni1ya4	anavadānīya	anavadānīya	zu-lesen	2227	030-3	SCH-zu-lesen_181_cases.xml	1
anAraByavigarhita	ana1rabhyavigarhita	anārabhyavigarhita	anārabhyavigarhita	zu-lesen	2396	033-1	SCH-zu-lesen_181_cases.xml	0
antarAvedi	antara1vedi	antarāvedi	antarāvedi	zu-lesen	3041	041-3	SCH-zu-lesen_181_cases.xml	0
annaparyAyam	annaparya1yam	annaparyāyam	annaparyāyam	zu-lesen	3147	043-2	SCH-zu-lesen_181_cases.xml	1
apakarzaRIya	apakars2an2i1ya	apakarṣaṇīya	apakarṣanīya	zu-lesen	3233	044-2	SCH-zu-lesen_181_cases.xml	0
apacAyin	apaca1yin	apacāyin	apacāyin	zu-lesen	3268	045-1	SCH-zu-lesen_181_cases.xml	1
aparADavant	apara1dhavant	aparādhavant	aparādhavant	zu-lesen	3376	046-2	SCH-zu-lesen_181_cases.xml	0
apAduka	apa1duka	apāduka	apāduka	zu-lesen	3568	049-1	SCH-zu-lesen_181_cases.xml	0
apiDAna	apidha1na	apidhāna	apidhāna	zu-lesen	3608	049-3	SCH-zu-lesen_181_cases.xml	1
amBaHSyAmAka	ambhah2s4ya1ma1ka	ambhaḥśyāmāka	ambhaḥśyāmāka	zu-lesen	4584	062-2	SCH-zu-lesen_181_cases.xml	0
arakzas	a4raks2as	arakṣas	arakṣas	zu-lesen	4698	064-1	SCH-zu-lesen_181_cases.xml	1
arugRa	a4rugn2a	arugṇa	arugna	zu-lesen	4784	065-1	SCH-zu-lesen_181_cases.xml	1
arcatrya	[arcatrya]	arcatrya	arcatrya	zu-lesen	4853	066-1	SCH-zu-lesen_181_cases.xml	1
arC	arch	arch	arch	zu-lesen	4861	066-1	SCH-zu-lesen_181_cases.xml	1
arjaka	arjaka	arjaka	arjaka	zu-lesen	4863	066-1	SCH-zu-lesen_181_cases.xml	1
arDadrORika	ardhadraun2ika	ardhadrauṇika	ardhadraunika	zu-lesen	4945	067-2	SCH-zu-lesen_181_cases.xml	1
alaBya	alabhya	alabhya	alabhya	zu-lesen	5096	069-3	SCH-zu-lesen_181_cases.xml	1
avamArjana	avama14rjana	avamārjana	avamārjana	zu-lesen	5329	072-3	SCH-zu-lesen_181_cases.xml	1
avazwamBanatA	avas2t2ambhanata1	avaṣṭambhanatā	avaṣṭambhanatā	zu-lesen	5418	074-1	SCH-zu-lesen_181_cases.xml	0
aSakyasamucCeda	as4akyasamuccheda	aśakyasamuccheda	aśakyasamuccheda	zu-lesen	5787	079-2	SCH-zu-lesen_181_cases.xml	0
aSvaprapadana	as4vaprapadana	aśvaprapadana	aśvaprapadana	zu-lesen	5935	081-2	SCH-zu-lesen_181_cases.xml	0
azwastanA	as2t2astana1	aṣṭastanā	aṣṭastanā	zu-lesen	5994	082-1	SCH-zu-lesen_181_cases.xml	1
asTicCallita	asthicchallita	asthicchallita	asthicchallita	zu-lesen	6374	087-3	SCH-zu-lesen_181_cases.xml	1
Acyutadanti	a1cyutadanti	ācyutadanti	ācyutadanti	zu-lesen	6730	092-1	SCH-zu-lesen_181_cases.xml	1
Ajyota	a1jyota	ājyota	ājyota	zu-lesen	6759	092-2	SCH-zu-lesen_181_cases.xml	0
Awopitam	a1t2opitam	āṭopitam	āṭopitam	zu-lesen	6773	092-3	SCH-zu-lesen_181_cases.xml	0
ApAkesTa	a1pa1ke4stha	āpākestha	āpākestha	zu-lesen	7035	096-2	SCH-zu-lesen_181_cases.xml	1
ApyAnavant	a1pya1navant	āpyānavant	āpyānavant	zu-lesen	7075	097-1	SCH-zu-lesen_181_cases.xml	1
AryasTavira	a1ryasthavira	āryasthavira	āryasthavira	zu-lesen	7312	100-1	SCH-zu-lesen_181_cases.xml	1
AlaMkArika	a1lam2ka1rika	ālaṃkārika	ālankārika	zu-lesen	7324	100-2	SCH-zu-lesen_181_cases.xml	1
ASokeya	A1s4okeya	āśokeya	āśokeya	zu-lesen	7468	102-1	SCH-zu-lesen_181_cases.xml	0
idaMkavi	idam2kavi	idaṃkavi	idankavi	zu-lesen	7625	104a-3	SCH-zu-lesen_181_cases.xml	0
indrapASa	indrapa1s4a	indrapāśa	indrapāśa	zu-lesen	7688	105-3	SCH-zu-lesen_181_cases.xml	0
irasy	irasy	irasy	irasy	zu-lesen	7738	106-2	SCH-zu-lesen_181_cases.xml	1
utsilinDra	utsilindhra	utsilindhra	utsilindhra	zu-lesen	8204	112-3	SCH-zu-lesen_181_cases.xml	1
eraka	eraka	eraka	eraka	zu-lesen	9265	127-2	SCH-zu-lesen_181_cases.xml	1
kakvala	kakvala	kakvala	kakvala	zu-lesen	9454	130-2	SCH-zu-lesen_181_cases.xml	1
kaNkapfzWI	kan3kapr2s2t2hi1	kaṅkapṛṣṭhī	kankapṛṣṭhī	zu-lesen	9470	130-3	SCH-zu-lesen_181_cases.xml	1
kacolaka	kacolaka	kacolaka	kacolaka	zu-lesen	9485	130-3	SCH-zu-lesen_181_cases.xml	0
kawIkataruRa	kat2i1katarun2a	kaṭīkataruṇa	kaṭīkataruna	zu-lesen	9540	131-2	SCH-zu-lesen_181_cases.xml	1
kandarpa	kandarpa	kandarpa	kandarpa	zu-lesen	9694	133-2	SCH-zu-lesen_181_cases.xml	1
karmabudDi	karmabuddhi	karmabuddhi	karmabuddhi	zu-lesen	10016	138-1	SCH-zu-lesen_181_cases.xml	1
karz	kars2	karṣ	karṣ	zu-lesen	10036	138-2	SCH-zu-lesen_181_cases.xml	1
kalpaka	kalpaka	kalpaka	kalpaka	zu-lesen	10133	140-1	SCH-zu-lesen_181_cases.xml	1
kftAvin	kr2ta1vin	kṛtāvin	kṛtāvin	zu-lesen	11162	153-3	SCH-zu-lesen_181_cases.xml	1
kEraRaka	kairan2aka	kairaṇaka	kairanaka	zu-lesen	11351	156-1	SCH-zu-lesen_181_cases.xml	1
kram	kram	kram	kram	zu-lesen	11486	158-1	SCH-zu-lesen_181_cases.xml	1
kruDmi	kru4dhmi	krudhmi	krudhmi	zu-lesen	11536	158-3	SCH-zu-lesen_181_cases.xml	1
kzamApana	ks2ama1pana	kṣamāpana	kṣamāpana	zu-lesen	11623	160-1	SCH-zu-lesen_181_cases.xml	1
KalaKalA	khalakhala1	khalakhalā	khalakhalā	zu-lesen	11878	163-2	SCH-zu-lesen_181_cases.xml	0
KyA	khya1	khyā	khyā	zu-lesen	11948	164-3	SCH-zu-lesen_181_cases.xml	1
ganDarva	gandharva	gandharva	gandharva	zu-lesen	12110	166-2	SCH-zu-lesen_181_cases.xml	1
ganDahastin	gandhahastin	gandhahastin	gandhahastin	zu-lesen	12119	166-3	SCH-zu-lesen_181_cases.xml	1
gavInI	gavi1ni1	gavīnī	gavīnī	zu-lesen	12236	168-2	SCH-zu-lesen_181_cases.xml	1
govarDana	govardhana	govardhana	govardhana	zu-lesen	12563	173-1	SCH-zu-lesen_181_cases.xml	1
gozWaSva	gos2t2has4va	goṣṭhaśva	goṣṭhaśva	zu-lesen	12571	173-1	SCH-zu-lesen_181_cases.xml	0
gOpyatattva	gaupyatattva	gaupyatattva	gaupyatattva	zu-lesen	12590	173-2	SCH-zu-lesen_181_cases.xml	0
Gas	[ghas]	ghas	ghas	zu-lesen	12750	175-3	SCH-zu-lesen_181_cases.xml	1
ci	ci	ci	ci	zu-lesen	13249	182-2	SCH-zu-lesen_181_cases.xml	1
culump	culump	culump	culump	zu-lesen	13396	184-3	SCH-zu-lesen_181_cases.xml	1
cEtraBAnava	caitrabha1nava	caitrabhānava	caitrabhānava	zu-lesen	13458	185-2	SCH-zu-lesen_181_cases.xml	1
jAnuBaYjanI	ja1nubhan5jani1	jānubhañjanī	jānubhanjanī	zu-lesen	13863	191-2	SCH-zu-lesen_181_cases.xml	0
jYA	jn5a1	jñā	jnā	zu-lesen	13992	193-1	SCH-zu-lesen_181_cases.xml	1
waRatkAra	t2an2atka1ra	ṭaṇatkāra	ṭanatkāra	zu-lesen	14114	195-1	SCH-zu-lesen_181_cases.xml	1
QuRQika	d2hun2d2hika	ḍhuṇḍhika	ḍhunḍhika	zu-lesen	14159	195-3	SCH-zu-lesen_181_cases.xml	0
tAdAyani	ta1da1yani	tādāyani	tādāyani	zu-lesen	14444	199-3	SCH-zu-lesen_181_cases.xml	1
tApin	ta1pin	tāpin	tāpin	zu-lesen	14459	199-3	SCH-zu-lesen_181_cases.xml	1
tinduki	tinduki	tinduki	tinduki	zu-lesen	14556	201-1	SCH-zu-lesen_181_cases.xml	1
tud	tud	tud	tud	zu-lesen	14653	202-2	SCH-zu-lesen_181_cases.xml	1
tEtila	Taitila	taitila	taitila	zu-lesen	14790	204-1	SCH-zu-lesen_181_cases.xml	1
trivallIbanDa	trivalli1bandha	trivallībandha	trivallībandha	zu-lesen	14948	206-1	SCH-zu-lesen_181_cases.xml	0
trivelI	triveli1	trivelī	trivelī	zu-lesen	14960	206-2	SCH-zu-lesen_181_cases.xml	0
dakziRajAnvakta	daks2in2aja1nvakta	dakṣiṇajānvakta	dakṣinajānvakta	zu-lesen	15047	207a-2	SCH-zu-lesen_181_cases.xml	1
daDiGana	dadhighana	dadhighana	dadhighana	zu-lesen	15108	208-2	SCH-zu-lesen_181_cases.xml	1
danDvana	dandhvana	dandhvana	dandhvana	zu-lesen	15150	209-1	SCH-zu-lesen_181_cases.xml	1
daSaraTalalitAvrata	das4arathalalita1vrata	daśarathalalitāvrata	daśarathalalitāvrata	zu-lesen	15223	210-1	SCH-zu-lesen_181_cases.xml	0
dAmodaradeva	Da1modaradeva	dāmodaradeva	dāmodaradeva	zu-lesen	15292	211-1	SCH-zu-lesen_181_cases.xml	1
dAvadahanajvAlAkalApAy	da1vadahanajva1la1kala1pa1y	dāvadahanajvālākalāpāy	dāvadahanajvālākalāpāy	zu-lesen	15319	211-2	SCH-zu-lesen_181_cases.xml	0
dehabanDa	dehabandha	dehabandha	dehabandha	zu-lesen	15703	216-3	SCH-zu-lesen_181_cases.xml	1
dEtyaguru	daityaguru	daityaguru	daityaguru	zu-lesen	15712	216-3	SCH-zu-lesen_181_cases.xml	1
dviDUrvaha	dvidhu1rvaha	dvidhūrvaha	dvidhūrvaha	zu-lesen	15916	219-3	SCH-zu-lesen_181_cases.xml	1
dvivfntAyate	dvivr2nta1y(ate)	dvivṛntāyate	dvivṛntāyate	zu-lesen	15945	220-1	SCH-zu-lesen_181_cases.xml	0
DarmarAjaputra	dharmara1japutra	dharmarājaputra	dharmarājaputra	zu-lesen	16077	222-1	SCH-zu-lesen_181_cases.xml	1
DAnurveda	dha1nurveda	dhānurveda	dhānurveda	zu-lesen	16120	222-3	SCH-zu-lesen_181_cases.xml	1
DUmay	dhu1may	dhūmay	dhūmay	zu-lesen	16191	223-3	SCH-zu-lesen_181_cases.xml	1
Dvasmanvant	dhvasmanva4nt	dhvasmanvant	dhvasmanvant	zu-lesen	16264	225-2	SCH-zu-lesen_181_cases.xml	1
naqaneri	nad2aneri	naḍaneri	naḍaneri	zu-lesen	16324	225a-3	SCH-zu-lesen_181_cases.xml	1
nipAna	nipa1na	nipāna	nipāna	zu-lesen	16790	232-1	SCH-zu-lesen_181_cases.xml	1
nipAnI	nipa1ni1	nipānī	nipānī	zu-lesen	16791	232-1	SCH-zu-lesen_181_cases.xml	0
nimna	nimna	nimna	nimna	zu-lesen	16813	232-2	SCH-zu-lesen_181_cases.xml	1
nirlopa	nirlopa	nirlopa	nirlopa	zu-lesen	16981	234-3	SCH-zu-lesen_181_cases.xml	1
nizkANkza	nis2ka1n3ks2a	niṣkāṅkṣa	niṣkānkṣa	zu-lesen	17111	236-2	SCH-zu-lesen_181_cases.xml	1
nisamIkzA	nisami1ks2a1	nisamīkṣā	nisamīkṣā	zu-lesen	17173	237-1	SCH-zu-lesen_181_cases.xml	0
ned	ned	ned	ned	zu-lesen	17326	239-1	SCH-zu-lesen_181_cases.xml	1
pawamaya	pat2amaya	paṭamaya	paṭamaya	zu-lesen	17556	242-2	SCH-zu-lesen_181_cases.xml	1
paRAy	pan2a1y	paṇāy	panāy	zu-lesen	17596	243-1	SCH-zu-lesen_181_cases.xml	1
pad	pad	pad	pad	zu-lesen	17688	244-1	SCH-zu-lesen_181_cases.xml	1
padavirAma	padavira1ma	padavirāma	padavirāma	zu-lesen	17696	244-2	SCH-zu-lesen_181_cases.xml	1
padABihoma	pada1bhihoma	padābhihoma	padābhihoma	zu-lesen	17699	244-3	SCH-zu-lesen_181_cases.xml	1
parihAraka	pariha1raka	parihāraka	parihāraka	zu-lesen	18037	249-2	SCH-zu-lesen_181_cases.xml	1
pARqvArti	pa1n2d2va1rti	pāṇḍvārti	pānḍvārti	zu-lesen	18287	252-3	SCH-zu-lesen_181_cases.xml	1
pAllIkya	pa1lli1kya	pāllīkya	pāllīkya	zu-lesen	18436	254-3	SCH-zu-lesen_181_cases.xml	0
pAvana	pa1vana	pāvana	pāvana	zu-lesen	18438	254-3	SCH-zu-lesen_181_cases.xml	1
pipAsAvant	pipa1sa1vant	pipāsāvant	pipāsāvant	zu-lesen	18539	256-1	SCH-zu-lesen_181_cases.xml	1
puMsU	pum2su1	puṃsū	punsū	zu-lesen	18609	257-1	SCH-zu-lesen_181_cases.xml	1
powa	pot2a	poṭa	poṭa	zu-lesen	18954	261-3	SCH-zu-lesen_181_cases.xml	1
pratimAsaMprokzaRa	pratima1sam2proks2an2a	pratimāsaṃprokṣaṇa	pratimāsamprokṣana	zu-lesen	19245	265-3	SCH-zu-lesen_181_cases.xml	1
pratyAKyAna	pratya1khya1na	pratyākhyāna	pratyākhyāna	zu-lesen	19380	267-3	SCH-zu-lesen_181_cases.xml	1
prayARa	praya1n2a	prayāṇa	prayāna	zu-lesen	19516	269-2	SCH-zu-lesen_181_cases.xml	1
pravaRa	pravan2a	pravaṇa	pravana	zu-lesen	19535	269-3	SCH-zu-lesen_181_cases.xml	1
