n	tag	word	slp1	form_key	norm	in_union16	in_union15	u16_n_dicts	u16_dicts
228019	S	śraddhāvān	sradDAvAn	sraddhāvān	acc	0	0		
228020	S	śūnāvān	sUnAvAn	sūnāvān	acc	0	0		
228024	I	śyāmāvān	syAmAvAn	syāmāvān	acc	0	0		
228029	S	śarkarāvān	sarkarAvAn	sarkarāvān	acc	0	0		
228031	P	surāvān	surAvAn	surāvān		0	0		
228032	I	śāvān	sAvAn	sāvān	acc	0	0		
228036	P	raśmivān	rasmivAn	rasmivān	acc	0	0		
228038	I	cārvarivān	cArvarivAn	cārvarivān		0	0		
228041	P	vṛjinīvān	vfjinIvAn	vṛjinīvān		0	0		
228043	I	arvarīvān	arvarIvAn	arvarīvān		0	0		
228044	I	urvarīvān	urvarIvAn	urvarīvān		0	0		
228046	P	kakṣīvān	kakzIvAn	kakṣīvān		0	0		
228047	P	kākṣīvān	kAkzIvAn	kākṣīvān		0	0		
228049	I	kuruvān	kuruvAn	kuruvān		0	0		
228050	S	śuśruvān	susruvAn	susruvān	acc	0	0		
228057	P	rumaṇvān	rumaRvAn	rumanvān		0	0		
228058	I	hīraṇvān	hIraRvAn	hīranvān		0	0		
228059	I	cikitvān	cikitvAn	cikitvān		0	0		
228063	S	vidyuttvān	vidyuttvAn	vidyuttvān		0	0		
228065	P	dṛṣadvān	dfzadvAn	dṛṣadvān		0	0		
228068	I	purudvān	purudvAn	purudvān		0	0		
228071	I	pracinvān	pracinvAn	pracinvān		0	0		
228072	P	prācinvān	prAcinvAn	prācinvān		0	0		
228073	I	suparvān	suparvAn	suparvān		0	0		
228074	S	dāśvān	dAsvAn	dāsvān	acc	0	0		
228081	S	yaśasvān	yasasvAn	yasasvān	acc	0	0		
228082	I	sahasvān	sahasvAn	sahasvān		0	0		
228085		śān	sAn	sān	acc	0	0		
228086		praśān	prasAn	prasān	acc	0	0		
228087	I	sumahān	sumahAn	sumahān		0	0		
228092	G	piśācakín	pisAcakin	pisācakin	acc	0	0		
228112		kośātakin	kosAtakin	kosātakin	acc	0	0		
228124	G	śaunakín	sOnakin	saunakin	acc	0	0		
228154		maśakin	masakin	masakin	acc	0	0		
228155	M	anāśakin	anAsakin	anāsakin	acc	0	0		
228156		śrīvṛkṣakin	srIvfkzakin	srīvṛkṣakin	acc	0	0		
228159		śrīvatsakin	srIvatsakin	srīvatsakin	acc	0	0		
228166		śukladhva--japatākin	suklaDvajapatAkin	sukladhvajapatākin	hyph|acc	0	0		
228193		śalākin	salAkin	salākin	acc	0	0		
228194		śrīmaccha--taśalākin	srImacCatasalAkin	srīmacchatasalākin	hyph|acc	0	0		
228195		śālākin	sAlAkin	sālākin	acc	0	0		
228200	G	śākín	sAkin	sākin	acc	0	0		
228203	M	kākaśekikin	kAkasekikin	kākasekikin	acc	0	0		
228206	G	kauśikín	kOsikin	kausikin	acc	0	0		
228229	M	śūkin	sUkin	sūkin	acc	0	0		
228258	G	ślokín	slokin	slokin	acc	0	0		
228259	A	śokin	sokin	sokin	acc	0	0		
228262		śvāsahikkin	svAsahikkin	svāsahikkin	acc	0	0		
228268		māṃsaśoṇi--tapaṅkin	mAMsasoRitapaNkin	mānsasonitapankin	hyph|acc	0	0		
228273		śaṅkin	saNkin	sankin	acc	0	0		
228274		āśaṅkin	AsaNkin	āsankin	acc	0	0		
228275	H	kākaśaṅkin	kAkasaNkin	kākasankin	acc	0	0		
228276	M	nityaśaṅkin	nityasaNkin	nityasankin	acc	0	0		
228277		jīvāśaṅkin	jIvAsaNkin	jīvāsankin	acc	0	0		
228278		abhiśaṅkin	aBisaNkin	abhisankin	acc	0	0		
228279		sarvābhiśaṅkin	sarvABisaNkin	sarvābhisankin	acc	0	0		
228280		pariśaṅkin	parisaNkin	parisankin	acc	0	0		
228281		viśaṅkin	visaNkin	visankin	acc	0	0		
228282		aviśaṅkin	avisaNkin	avisankin	acc	0	0		
228283		abhiviśaṅkin	aBivisaNkin	abhivisankin	acc	0	0		
228293		śalkin	salkin	salkin	acc	0	0		
228294		kṛṣṇaśalkin	kfzRasalkin	kṛṣnasalkin	acc	0	0		
228298	G	śvakiṣkín	svakizkin	svakiṣkin	acc	0	0		
228305		śākhin	sAKin	sākhin	acc	0	0		
228306		yajuḥśākhin	yajuHsAKin	yajuḥsākhin	acc	0	0		
228307		mārgaśākhin	mArgasAKin	mārgasākhin	acc	0	0		
228308	M	vasanta--śākhin	vasantasAKin	vasantasākhin	hyph|acc	0	0		
228309	M	āśvalāya--naśākhin	AsvalAyanasAKin	āsvalāyanasākhin	hyph|acc	0	0		
228310		kalpaśākhin	kalpasAKin	kalpasākhin	acc	0	0		
228311		taittirī--yaśākhin	tEttirIyasAKin	taittirīyasākhin	hyph|acc	0	0		
228312	M	śvetāśvata--raśākhin	svetAsvatarasAKin	svetāsvatarasākhin	hyph|acc	0	0		
228313		suraśākhin	surasAKin	surasākhin	acc	0	0		
228314		śakraśākhin	sakrasAKin	sakrasākhin	acc	0	0		
228315	M	phalāgra--śākhin	PalAgrasAKin	phalāgrasākhin	hyph|acc	0	0		
228316	M	kāṇvaśākhin	kARvasAKin	kānvasākhin	acc	0	0		
228317		avarohaśākhin	avarohasAKin	avarohasākhin	acc	0	0		
228318		prarohiśākhin	prarohisAKin	prarohisākhin	acc	0	0		
228319		bahuśākhin	bahusAKin	bahusākhin	acc	0	0		
228320	M	vaiśākhin	vEsAKin	vaisākhin	acc	0	0		
228321		śaracchikhin	saracCiKin	saracchikhin	acc	0	0		
228322		pañcaśikhin	paYcasiKin	pancasikhin	acc	0	0		
228323		indrāyud--haśikhin	indrAyuDasiKin	indrāyudhasikhin	hyph|acc	0	0		
228324		avabhāsa--naśikhin	avaBAsanasiKin	avabhāsanasikhin	hyph|acc	0	0		
228325		ratnaśikhin	ratnasiKin	ratnasikhin	acc	0	0		
228326	G	tagaraśikhin	tagarasiKin	tagarasikhin	acc	0	0		
228327	M	śastraśikhin	sastrasiKin	sastrasikhin	acc	0	0		
228328		tāmraśikhin	tAmrasiKin	tāmrasikhin	acc	0	0		
228329		tilaśikhin	tilasiKin	tilasikhin	acc	0	0		
228330	M	rohaśikhin	rohasiKin	rohasikhin	acc	0	0		
228331		triśikhin	trisiKin	trisikhin	acc	0	0		
228332	H	viśikhin	visiKin	visikhin	acc	0	0		
228333	G	śikhín	siKin	sikhin	acc	0	0		
228336		ākāśamukhin	AkAsamuKin	ākāsamukhin	acc	0	0		
228351		śaṅkhin	saNKin	sankhin	acc	0	0		
228355	M	parāgagin	parAgagin	parāgagin		0	0		
228359	G	yaśobhagín	yasoBagin	yasobhagin	acc	0	0		
228378		aṃśabhāgin	aMsaBAgin	ansabhāgin	acc	0	0		
228379	M	samāṃśa--bhāgin	samAMsaBAgin	samānsabhāgin	hyph|acc	0	0		
228380	M	kleśabhāgin	klesaBAgin	klesabhāgin	acc	0	0		
228398	U	sarvakarma--phalatyāgin	sarvakarmaPalatyAgin	sarvakarmaphalatyāgin	hyph	0	0		
228399	U	gṛhatyāgin	gfhatyAgin	gṛhatyāgin		0	0		
228418	M	bhikṣo--pabhegin	BikzopaBegin	bhikṣopabhegin	hyph	0	0		
228419	M	mandaregin	mandaregin	mandaregin		0	0		
228431	U	aśrāddha--bhogin	asrAdDaBogin	asrāddhabhogin	hyph|acc	0	0		
228447		śukayogin	sukayogin	sukayogin	acc	0	0		
228457	U	nāthayogin	nATayogin	nāthayogin		0	0		
228466	M	śrāddho--payogin	srAdDopayogin	srāddhopayogin	hyph|acc	0	0		
228480		śivayogin	sivayogin	sivayogin	acc	0	0		
228513		śīrṣarogin	sIrzarogin	sīrṣarogin	acc	0	0		
228523	M	arśorogin	arsorogin	arsorogin	acc	0	0		
228555	A	piśaṅgin	pisaNgin	pisangin	acc	0	0		
228582	M	bhartṛśoka--parītāṅgin	BartfsokaparItANgin	bhartṛsokaparītāngin	hyph|acc	0	0		
228585		śubhāṅgin	suBANgin	subhāngin	acc	0	0		
228589		kapālaśūla--khaṭvāṅgin	kapAlasUlaKawvANgin	kapālasūlakhaṭvāngin	hyph|acc	0	0		
228608	M	śiṅgin	siNgin	singin	acc	0	0		
228609	M	śivalīṅgin	sivalINgin	sivalīngin	acc	0	0		
228612		śuṅgin	suNgin	sungin	acc	0	0		
228614		pṛṣṭhaśṛṅgin	pfzWasfNgin	pṛṣṭhasṛngin	acc	0	0		
228615		svarṇaśṛṅgin	svarRasfNgin	svarnasṛngin	acc	0	0		
228616		śātaśṛṅgin	sAtasfNgin	sātasṛngin	acc	0	0		
228617		kāñcanaśṛṅgin	kAYcanasfNgin	kāncanasṛngin	acc	0	0		
228618		hemaśṛṅgin	hemasfNgin	hemasṛngin	acc	0	0		
228619	G	viṣaśṛṅgin	vizasfNgin	viṣasṛngin	acc	0	0		
228620		triśṛṅgin	trisfNgin	trisṛngin	acc	0	0		
228621		dviśṛṅgin	dvisfNgin	dvisṛngin	acc	0	0		
228622	G	śṛṅgín	sfNgin	sṛngin	acc	0	0		
228624		śārṅgin	sArNgin	sārngin	acc	0	0		
228628	M	cāruśṛṇgin	cArusfRgin	cārusṛngin	acc	0	0		
228643		ślāghin	slAGin	slāghin	acc	0	0		
228644		vṛttaślāghin	vfttaslAGin	vṛttaslāghin	acc	0	0		
228645	G	ātmaślāghin	AtmaslAGin	ātmaslāghin	acc	0	0		
228667		śucin	sucin	sucin	acc	0	0		
228678		sparśasaṃkocin	sparsasaMkocin	sparsasankocin	acc	0	0		
228685		anuśocin	anusocin	anusocin	acc	0	0		
228686		śaucin	sOcin	saucin	acc	0	0		
228687		āśaucin	AsOcin	āsaucin	acc	0	0		
228688	R	aśaucin	asOcin	asaucin	acc	0	0		
228698		śatarcin	satarcin	satarcin	acc	0	0		
228702	H	vipaścin	vipascin	vipascin	acc	0	0		
228706		śiloñchin	siloYCin	silonchin	acc	0	0		
228725	M	aśvamedha--yājin	asvameDayAjin	asvamedhayājin	hyph|acc	0	0		
228726		paśuba--ndhayājin	pasubanDayAjin	pasubandhayājin	hyph|acc	0	0		
228727	M	apaśuba--ndhayājin	apasubanDayAjin	apasubandhayājin	hyph|acc	0	0		
228745		darśapūrṇa--māsayājin	darsapUrRamAsayAjin	darsapūrnamāsayājin	hyph|acc	0	0		
228746		triśaṅkuyājin	trisaNkuyAjin	trisankuyājin	acc	0	0		
228748		paśuyājin	pasuyAjin	pasuyājin	acc	0	0		
228770		śvetavājin	svetavAjin	svetavājin	acc	0	0		
228773		viśvavājin	visvavAjin	visvavājin	acc	0	0		
228774		daśavājin	dasavAjin	dasavājin	acc	0	0		
228787	G	āśvapejín	Asvapejin	āsvapejin	acc	0	0		
228788	M	āśvapejin	Asvapejin	āsvapejin	acc	0	0		
228806		śītabhojin	sItaBojin	sītabhojin	acc	0	0		
228808		aśrāddhabhojin	asrAdDaBojin	asrāddhabhojin	acc	0	0		
228817		śūdrabhojin	sUdraBojin	sūdrabhojin	acc	0	0		
228818	M	śvabhojin	svaBojin	svabhojin	acc	0	0		
228819		śeṣabhojin	sezaBojin	seṣabhojin	acc	0	0		
228837		śiñjin	siYjin	sinjin	acc	0	0		
228858		śakaṭin	sakawin	sakaṭin	acc	0	0		
228895		āśekuṭin	Asekuwin	āsekuṭin	acc	0	0		
228909	N	aghaṇṭin	aGaRwin	aghanṭin		0	0		
228912		aśūdrocchiṣṭin	asUdrocCizwin	asūdrocchiṣṭin	acc	0	0		
228921		daivada--ttaśaṭhin	dEvadattasaWin	daivadattasaṭhin	hyph|acc	0	0		
228926	U	ghanapāṭhin	GanapAWin	ghanapāṭhin		0	0		
228930		śāṭhin	sAWin	sāṭhin	acc	0	0		
228931	M	kaṭhaśāṭhin	kaWasAWin	kaṭhasāṭhin	acc	0	0		
228932	G	kāṭhaśāṭhín	kAWasAWin	kāṭhasāṭhin	acc	0	0		
228935		śvetakaṇṭhin	svetakaRWin	svetakanṭhin	acc	0	0		
228942	M	śatama--nyukaṇṭhin	satamanyukaRWin	satamanyukanṭhin	hyph|acc	0	0		
228952		śreṣṭhin	srezWin	sreṣṭhin	acc	0	0		
228953		dharmaśreṣṭhin	DarmasrezWin	dharmasreṣṭhin	acc	0	0		
228954		kulaśreṣṭhin	kulasrezWin	kulasreṣṭhin	acc	0	0		
228955	M	keśava--śreṣṭhin	kesavasrezWin	kesavasreṣṭhin	hyph|acc	0	0		
228966		śvakrīḍin	svakrIqin	svakrīḍin	acc	0	0		
228978		avarodha--śikhaṇḍin	avaroDasiKaRqin	avarodhasikhanḍin	hyph|acc	0	0		
228979		vanaśikhaṇḍin	vanasiKaRqin	vanasikhanḍin	acc	0	0		
228980		citraśikhaṇḍin	citrasiKaRqin	citrasikhanḍin	acc	0	0		
228981	M	saśikhaṇḍin	sasiKaRqin	sasikhanḍin	acc	0	0		
228982		gṛhaśikhaṇḍin	gfhasiKaRqin	gṛhasikhanḍin	acc	0	0		
228983	G	śikhaṇḍín	siKaRqin	sikhanḍin	acc	0	0		
228984		yaśaḥkhaṇḍin	yasaHKaRqin	yasaḥkhanḍin	acc	0	0		
228998	U	daśanā--mīdaṇḍin	dasanAmIdaRqin	dasanāmīdanḍin	hyph|acc	0	0		
229016		śuṇḍin	suRqin	sunḍin	acc	0	0		
229017		śauṇḍin	sORqin	saunḍin	acc	0	0		
229026		śvagaṇin	svagaRin	svaganin	acc	0	0		
229034		śaṅkuphaṇin	saNkuPaRin	sankuphanin	acc	0	0		
229046	M	īśvara--kāraṇin	IsvarakAraRin	īsvarakāranin	hyph|acc	0	0		
229058	M	śiṅghāṇin	siNGARin	singhānin	acc	0	0		
229060	M	triśūla--varapāṇin	trisUlavarapARin	trisūlavarapānin	hyph|acc	0	0		
229063		śāstrapāṇin	sAstrapARin	sāstrapānin	acc	0	0		
229064		śūlapāṇin	sUlapARin	sūlapānin	acc	0	0		
229109	M	śātakarṇin	sAtakarRin	sātakarnin	acc	0	0		
229115		śaṅkukarṇin	saNkukarRin	sankukarnin	acc	0	0		
229143		śatatin	satatin	satatin	acc	0	0		
229146		aśvapatin	asvapatin	asvapatin	acc	0	0		
229160		mṛgaśṛ--ṅgavratin	mfgasfNgavratin	mṛgasṛngavratin	hyph|acc	0	0		
229161		gośṛṅgavratin	gosfNgavratin	gosṛngavratin	acc	0	0		
229162		pāśupatavratin	pAsupatavratin	pāsupatavratin	acc	0	0		
229178	M	śivavratin	sivavratin	sivavratin	acc	0	0		
229191	M	karūlatin	karUlatin	karūlatin		0	0		
229192		karūḷatin	karUxatin	karūḷatin		0	0		
229193		varṣaśatin	varzasatin	varṣasatin	acc	0	0		
229194		gośatin	gosatin	gosatin	acc	0	0		
229195	G	śatín	satin	satin	acc	0	0		
229202	M	śaraṇāga--taghātin	saraRAgataGAtin	saranāgataghātin	hyph|acc	0	0		
229203	M	viśvasta--ghātin	visvastaGAtin	visvastaghātin	hyph|acc	0	0		
229227		śaśaghātin	sasaGAtin	sasaghātin	acc	0	0		
229229		śīrṣaghātin	sIrzaGAtin	sīrṣaghātin	acc	0	0		
229230	M	viśvāsa--ghātin	visvAsaGAtin	visvāsaghātin	hyph|acc	0	0		
229248		śatrughātin	satruGAtin	satrughātin	acc	0	0		
229269	M	śatapātin	satapAtin	satapātin	acc	0	0		
229270		śabdapātin	sabdapAtin	sabdapātin	acc	0	0		
229274		śīghrapātin	sIGrapAtin	sīghrapātin	acc	0	0		
229311		śātin	sAtin	sātin	acc	0	0		
229324		śoṇitin	soRitin	sonitin	acc	0	0		
229325		vātaśoṇitin	vAtasoRitin	vātasonitin	acc	0	0		
229336		duścaritin	duscaritin	duscaritin	acc	0	0		
229369	M	śmaśruya--jñopavītin	smasruyajYopavItin	smasruyajnopavītin	hyph|acc	0	0		
229379	G	śrutín	srutin	srutin	acc	0	0		
229392		śītkṛtin	sItkftin	sītkṛtin	acc	0	0		
229405	M	śaṅkhānta--radyotin	saNKAntaradyotin	sankhāntaradyotin	hyph|acc	0	0		
229413		śaktin	saktin	saktin	acc	0	0		
229417		aśvasūktin	asvasUktin	asvasūktin	acc	0	0		
229423		prāyaścittin	prAyascittin	prāyascittin	acc	0	0		
229429		śvavṛttin	svavfttin	svavṛttin	acc	0	0		
229432		śakradantin	sakradantin	sakradantin	acc	0	0		
229452	M	upaśāntin	upasAntin	upasāntin	acc	0	0		
229455		duścin--titacintin	duscintitacintin	duscintitacintin	hyph|acc	0	0		
229460	M	duścintin	duscintin	duscintin	acc	0	0		
229473	G	vaṃśanartín	vaMsanartin	vansanartin	acc	0	0		
229486	H	akuśīda--vartin	akusIdavartin	akusīdavartin	hyph|acc	0	0		
229490		śāsanavartin	sAsanavartin	sāsanavartin	acc	0	0		
229491	M	śmaśāna--vartin	smasAnavartin	smasānavartin	hyph|acc	0	0		
229549		pārśvavartin	pArsvavartin	pārsvavartin	acc	0	0		
229550		parip--ārśvavartin	paripArsvavartin	paripārsvavartin	hyph|acc	0	0		
229551		vaṃśavartin	vaMsavartin	vansavartin	acc	0	0		
229552		vaśavartin	vasavartin	vasavartin	acc	0	0		
229553		paranirmita--vaśavartin	paranirmitavasavartin	paranirmitavasavartin	hyph|acc	0	0		
229554		parinirmita--vaśavartin	parinirmitavasavartin	parinirmitavasavartin	hyph|acc	0	0		
229555	N	avaśavartin	avasavartin	avasavartin	acc	0	0		
229556	M	pariva--śavartin	parivasavartin	parivasavartin	hyph|acc	0	0		
229557	M	pradeśa--vartin	pradesavartin	pradesavartin	hyph|acc	0	0		
229558	M	nideśavartin	nidesavartin	nidesavartin	acc	0	0		
229560		śatāvartin	satAvartin	satāvartin	acc	0	0		
229584		pārśvapa--rivartin	pArsvaparivartin	pārsvaparivartin	hyph|acc	0	0		
229590		pārśvavivartin	pArsvavivartin	pārsvavivartin	acc	0	0		
229591		ekade--śavivartin	ekadesavivartin	ekadesavivartin	hyph|acc	0	0		
229604		śirovartin	sirovartin	sirovartin	acc	0	0		
229607	M	paścādvartin	pascAdvartin	pascādvartin	acc	0	0		
229610	M	anirvartin	anirvartin	anirvartin		0	0		
229624		śvetahastin	svetahastin	svetahastin	acc	0	0		
229671	N	haihaye--śapramāthin	hEhayesapramATin	haihayesapramāthin	hyph|acc	0	0		
229684	M	kośapīthin	kosapITin	kosapīthin	acc	0	0		
229691		śothin	soTin	sothin	acc	0	0		
229706	U	daśagranthin	dasagranTin	dasagranthin	acc	0	0		
229719		śaraṇārthin	saraRArTin	saranārthin	acc	0	0		
229734		śubhārthin	suBArTin	subhārthin	acc	0	0		
229745	U	svakā--ryārthin	svakAryArTin	svakāryārthin	hyph	0	0		
229761		viśeṣārthin	visezArTin	viseṣārthin	acc	0	0		
229767		śreyorthin	sreyorTin	sreyorthin	acc	0	0		
229773	M	śrutanigadin	srutanigadin	srutanigadin	acc	0	0		
229774	M	śrutinigadin	srutinigadin	srutinigadin	acc	0	0		
229779		daśacchadin	dasacCadin	dasacchadin	acc	0	0		
229787		ślīpadin	slIpadin	slīpadin	acc	0	0		
229799	M	śāradin	sAradin	sāradin	acc	0	0		
229810		śrutanigādin	srutanigAdin	srutanigādin	acc	0	0		
229811		śrutinigādin	srutinigAdin	srutinigādin	acc	0	0		
229848	G	śṛṅgotpādin	sfNgotpAdin	sṛngotpādin	acc	0	0		
229861		śauryonmādin	sOryonmAdin	sauryonmādin	acc	0	0		
229897	M	ślakṣṇavādin	slakzRavAdin	slakṣnavādin	acc	0	0		
229899	H	śāśvatavādin	sAsvatavAdin	sāsvatavādin	acc	0	0		
229908		viśiṣṭā--dvaitavādin	visizwAdvEtavAdin	visiṣṭādvaitavādin	hyph|acc	0	0		
229932	U	abhimā--navādin	aBimAnavAdin	abhimānavādin	hyph	0	0		
229935		praśnavādin	prasnavAdin	prasnavādin	acc	0	0		
229959	M	paiśunya--vādin	pEsunyavAdin	paisunyavādin	hyph|acc	0	0		
229960		śūnyavādin	sUnyavAdin	sūnyavādin	acc	0	0		
229962	U	nairātmya--vādin	nErAtmyavAdin	nairātmyavādin	hyph	0	0		
229970	M	anīśva--ravādin	anIsvaravAdin	anīsvaravādin	hyph|acc	0	0		
229971	M	nirīś--varavādin	nirIsvaravAdin	nirīsvaravādin	hyph|acc	0	0		
229972	H	śāstāravādin	sAstAravAdin	sāstāravādin	acc	0	0		
229973	U	theravādin	TeravAdin	theravādin		0	0		
229976	U	gotravādin	gotravAdin	gotravādin		0	0		
229977		śrotravādin	srotravAdin	srotravādin	acc	0	0		
229979		śāstravādin	sAstravAdin	sāstravādin	acc	0	0		
229990	M	sarvaśūnya--tvavādin	sarvasUnyatvavAdin	sarvasūnyatvavādin	hyph|acc	0	0		
229991	M	parameśvarā--stitvavādin	paramesvarAstitvavAdin	paramesvarāstitvavādin	hyph|acc	0	0		
229995	M	vimarśavādin	vimarsavAdin	vimarsavādin	acc	0	0		
229997	M	viśeṣavādin	visezavAdin	viseṣavādin	acc	0	0		
230000	M	nṛśaṃsavādin	nfsaMsavAdin	nṛsansavādin	acc	0	0		
230006	U	māyāvādin	mAyAvAdin	māyāvādin		0	0		
230014	M	śaktivādin	saktivAdin	saktivādin	acc	0	0		
230060	G	aśvasādin	asvasAdin	asvasādin	acc	0	0		
230080	M	saṃśa--yacchedin	saMsayacCedin	sansayacchedin	hyph|acc	0	0		
230084		hiraṇyaka--śipucchedin	hiraRyakasipucCedin	hiranyakasipucchedin	hyph|acc	0	0		
230085	M	saṃśa--yocchedin	saMsayocCedin	sansayocchedin	hyph|acc	0	0		
230091		śabdabhedin	sabdaBedin	sabdabhedin	acc	0	0		
230150	G	viśvavedin	visvavedin	visvavedin	acc	0	0		
230154		śūdrāvedin	sUdrAvedin	sūdrāvedin	acc	0	0		
230155		niśāvedin	nisAvedin	nisāvedin	acc	0	0		
230178	G	śroṇipra--todín	sroRipratodin	sronipratodin	hyph|acc	0	0		
230179		śṛṅkhalatodin	sfNKalatodin	sṛnkhalatodin	acc	0	0		
230208	H	viśuddha--nandin	visudDanandin	visuddhanandin	hyph|acc	0	0		
230217	M	śrīdhara--nandin	srIDaranandin	srīdharanandin	hyph|acc	0	0		
230220	H	keśaranandin	kesaranandin	kesaranandin	acc	0	0		
230225	M	maheśanandin	mahesanandin	mahesanandin	acc	0	0		
230231	U	rāmānandin	rAmAnandin	rāmānandin		0	0		
230276	M	aśvavṛndin	asvavfndin	asvavṛndin	acc	0	0		
230279	G	śabdín	sabdin	sabdin	acc	0	0		
230311		paraśvadhin	parasvaDin	parasvadhin	acc	0	0		
230339	R	gṛdhin	gfDin	gṛdhin		0	0		
230341		aśvamedhin	asvameDin	asvamedhin	acc	0	0		
230342	M	arkāśva--medhin	arkAsvameDin	arkāsvamedhin	hyph|acc	0	0		
230346		śatavedhin	sataveDin	satavedhin	acc	0	0		
230348		śabdavedhin	sabdaveDin	sabdavedhin	acc	0	0		
230354		śabdabāṇā--gravedhin	sabdabARAgraveDin	sabdabānāgravedhin	hyph|acc	0	0		
230355		śīghravedhin	sIGraveDin	sīghravedhin	acc	0	0		
230415	M	deśakā--lavirodhin	desakAlaviroDin	desakālavirodhin	hyph|acc	0	0		
230416	M	deśavirodhin	desaviroDin	desavirodhin	acc	0	0		
230426		śodhin	soDin	sodhin	acc	0	0		
230427		mukhaśodhin	muKasoDin	mukhasodhin	acc	0	0		
230428		vaktraśodhin	vaktrasoDin	vaktrasodhin	acc	0	0		
230429		viśodhin	visoDin	visodhin	acc	0	0		
230433		śraddhin	sradDin	sraddhin	acc	0	0		
230434		aśrāddhin	asrAdDin	asrāddhin	acc	0	0		
230435		sadyaḥśrāddhin	sadyaHsrAdDin	sadyaḥsrāddhin	acc	0	0		
230436	G	śrāddhín	srAdDin	srāddhin	acc	0	0		
230457	M	śavagandhin	savaganDin	savagandhin	acc	0	0		
230513		vaṃśavardhin	vaMsavarDin	vansavardhin	acc	0	0		
230519		śardhin	sarDin	sardhin	acc	0	0		
230520	G	bāhuśardhín	bAhusarDin	bāhusardhin	acc	0	0		
230546		ākāśajananin	AkAsajananin	ākāsajananin	acc	0	0		
230552	G	śākāyanín	sAkAyanin	sākāyanin	acc	0	0		
230553		śālaṅkāyanin	sAlaNkAyanin	sālankāyanin	acc	0	0		
230554	M	śāṅkhāyanin	sANKAyanin	sānkhāyanin	acc	0	0		
230556	G	śyāmāyanín	syAmAyanin	syāmāyanin	acc	0	0		
230557	G	śāṭyāyanín	sAwyAyanin	sāṭyāyanin	acc	0	0		
230564	G	śvanín	svanin	svanin	acc	0	0		
230565		aśanin	asanin	asanin	acc	0	0		
230566	H	bhraṃśanin	BraMsanin	bhransanin	acc	0	0		
230567		prāśanin	prAsanin	prāsanin	acc	0	0		
230568		prāṇaprāśanin	prARaprAsanin	prānaprāsanin	acc	0	0		
230569		parṇaprāśanin	parRaprAsanin	parnaprāsanin	acc	0	0		
230570	G	kṛśanín	kfsanin	kṛsanin	acc	0	0		
230571		devadarśanin	devadarsanin	devadarsanin	acc	0	0		
230572	G	daivada--rśanín	dEvadarsanin	daivadarsanin	hyph|acc	0	0		
230577	M	śamavyasanin	samavyasanin	samavyasanin	acc	0	0		
230582		adhaḥśa--yyāsanin	aDaHsayyAsanin	adhaḥsayyāsanin	hyph|acc	0	0		
230583		śarāsanin	sarAsanin	sarāsanin	acc	0	0		
230611	U	karmā--nuṣṭhānin	karmAnuzWAnin	karmānuṣṭhānin	hyph	0	0		
230642	M	darśanī--yamānin	darsanIyamAnin	darsanīyamānin	hyph|acc	0	0		
230646		śūramānin	sUramAnin	sūramānin	acc	0	0		
230648	M	pṛthagī--śamānin	pfTagIsamAnin	pṛthagīsamānin	hyph|acc	0	0		
230690		śākunin	sAkunin	sākunin	acc	0	0		
230704		śataghnin	sataGnin	sataghnin	acc	0	0		
230705	G	śvaghnín	svaGnin	svaghnin	acc	0	0		
230713	G	abhipraśnín	aBiprasnin	abhiprasnin	acc	0	0		
230714	G	praśnín	prasnin	prasnin	acc	0	0		
230721	G	kāśyapín	kAsyapin	kāsyapin	acc	0	0		
230727		paścāpin	pascApin	pascāpin	acc	0	0		
230744		paścāttāpin	pascAttApin	pascāttāpin	acc	0	0		
230745	M	śirastāpin	sirastApin	sirastāpin	acc	0	0		
230761		viśvavyāpin	visvavyApin	visvavyāpin	acc	0	0		
230775	M	śravaṇaviṣa--yaprāpin	sravaRavizayaprApin	sravanaviṣayaprāpin	hyph|acc	0	0		
230776		śrāpin	srApin	srāpin	acc	0	0		
230788	M	viśrabdha--pralāpin	visrabDapralApin	visrabdhapralāpin	hyph|acc	0	0		
230806		śakravāpin	sakravApin	sakravāpin	acc	0	0		
230839		śuddharūpin	sudDarUpin	suddharūpin	acc	0	0		
230848	M	śiṣyarūpin	sizyarUpin	siṣyarūpin	acc	0	0		
230855		viśvarūpin	visvarUpin	visvarūpin	acc	0	0		
230858		avyapa--deśarūpin	avyapadesarUpin	avyapadesarūpin	hyph|acc	0	0		
230859		śeṣarūpin	sezarUpin	seṣarūpin	acc	0	0		
230895	M	śīghrakopin	sIGrakopin	sīghrakopin	acc	0	0		
230897	M	āśukopin	Asukopin	āsukopin	acc	0	0		
230905	U	uttara--padalopin	uttarapadalopin	uttarapadalopin	hyph	0	0		
230914		śailakampin	sElakampin	sailakampin	acc	0	0		
230922		śiraḥkampin	siraHkampin	siraḥkampin	acc	0	0		
230956		śilpin	silpin	silpin	acc	0	0		
230957		aśilpin	asilpin	asilpin	acc	0	0		
230958		rogaśilpin	rogasilpin	rogasilpin	acc	0	0		
230959		carmaśilpin	carmasilpin	carmasilpin	acc	0	0		
230960		suraśilpin	surasilpin	surasilpin	acc	0	0		
230961	G	śāstraśilpin	sAstrasilpin	sāstrasilpin	acc	0	0		
230962		devaśilpin	devasilpin	devasilpin	acc	0	0		
230969		śophin	soPin	sophin	acc	0	0		
230978	M	ślathalambin	slaTalambin	slathalambin	acc	0	0		
