key1_slp1	key2_accented	iast	form_key	case_class	L	pc	source_xml	in_master
veDaviDAyinI	vedhavidha1yini1	vedhavidhāyinī	vedhavidhāyinī	grade	24441	337-1	SCH-grade-12427_cases.xml	0
verama	Verama	verama	verama	grade	24442	337-1	SCH-grade-12427_cases.xml	0
velAcalakulAyate	vela1calakula1yate	velācalakulāyate	velācalakulāyate	grade	24444	337-1	SCH-grade-12427_cases.xml	0
vellanA	vellana1	vellanā	vellanā	grade	24449	337-1	SCH-grade-12427_cases.xml	0
vellika	vellika	vellika	vellika	grade	24451	337-1	SCH-grade-12427_cases.xml	0
veSavAwa	ves4ava1t2a	veśavāṭa	veśavāṭa	grade	24454	337-1	SCH-grade-12427_cases.xml	0
veSavITikA	ves4avi1thika1	veśavīthikā	veśavīthikā	grade	24455	337-2	SCH-grade-12427_cases.xml	0
veSmanIra	ves4mani1ra	veśmanīra	veśmanīra	grade	24456	337-2	SCH-grade-12427_cases.xml	0
vezakAraka	ves2aka1raka	veṣakāraka	veṣakāraka	grade	24459	337-2	SCH-grade-12427_cases.xml	0
vezaparAvarta	ves2apara1varta	veṣaparāvarta	veṣaparāvarta	grade	24460	337-2	SCH-grade-12427_cases.xml	0
vezaparivarta	ves2aparivarta	veṣaparivarta	veṣaparivarta	grade	24461	337-2	SCH-grade-12427_cases.xml	0
vezamuni	ves2amuni	veṣamuni	veṣamuni	grade	24462	337-2	SCH-grade-12427_cases.xml	0
vezwanA	ves2t2ana1	veṣṭanā	veṣṭanā	grade	24464	337-2	SCH-grade-12427_cases.xml	0
vEkartani	Vaikartani	vaikartani	vaikartani	grade	24472	337-2	SCH-grade-12427_cases.xml	0
vEkuRWatA	vaikun2t2hata1	vaikuṇṭhatā	vaikunṭhatā	grade	24474	337-2	SCH-grade-12427_cases.xml	0
vEkuRWamati	Vaikun2t2hamati	vaikuṇṭhamati	vaikunṭhamati	grade	24475	337-2	SCH-grade-12427_cases.xml	0
vEkfntakaDAtu	vaikr2ntakadha1tu	vaikṛntakadhātu	vaikṛntakadhātu	grade	24477	337-2	SCH-grade-12427_cases.xml	0
vEtra	vaitra	vaitra	vaitra	grade	24491	337-3	SCH-grade-12427_cases.xml	0
vEdyavidyAvilAsa	Vaidyavidya1vila1sa	vaidyavidyāvilāsa	vaidyavidyāvilāsa	grade	24496	337-3	SCH-grade-12427_cases.xml	0
vEDaraRa	vaidharan2a	vaidharaṇa	vaidharana	grade	24498	337-3	SCH-grade-12427_cases.xml	0
vEDrya	vaidhrya	vaidhrya	vaidhrya	grade	24500	337-3	SCH-grade-12427_cases.xml	0
vEnidrya	vainidrya	vainidrya	vainidrya	grade	24503	337-3	SCH-grade-12427_cases.xml	0
vEBAkara	vaibha1kara	vaibhākara	vaibhākara	grade	24505	338-1	SCH-grade-12427_cases.xml	0
vEyaYjana	vaiyan5jana	vaiyañjana	vaiyanjana	grade	24511	338-1	SCH-grade-12427_cases.xml	0
vEyyAvftyakara	vaiyya1vr2tyakara	vaiyyāvṛtyakara	vaiyyāvṛtyakara	grade	24514	338-1	SCH-grade-12427_cases.xml	0
vEyyAvftyavikraya	vaiyya1vr2tyavikraya	vaiyyāvṛtyavikraya	vaiyyāvṛtyavikraya	grade	24515	338-1	SCH-grade-12427_cases.xml	0
vEraYca	vairan5ca	vairañca	vairanca	grade	24517	338-1	SCH-grade-12427_cases.xml	0
vESasa	vais4asa	vaiśasa	vaiśasa	grade	24527	338-1	SCH-grade-12427_cases.xml	0
vESAKa	vais4a1kha	vaiśākha	vaiśākha	grade	24528	338-1	SCH-grade-12427_cases.xml	0
vESvalopa	vais4valopa	vaiśvalopa	vaiśvalopa	grade	24529	338-1	SCH-grade-12427_cases.xml	0
vESvAnarakarma	vais4va1narakarma	vaiśvānarakarma	vaiśvānarakarma	grade	24530	338-2	SCH-grade-12427_cases.xml	0
vEhAyaka	vaiha1yaka	vaihāyaka	vaihāyaka	grade	24533	338-2	SCH-grade-12427_cases.xml	0
vEhAyika	vaiha1yika	vaihāyika	vaihāyika	grade	24534	338-2	SCH-grade-12427_cases.xml	0
voGa	vogha	vogha	vogha	grade	24537	338-2	SCH-grade-12427_cases.xml	0
vowa	vot2a	voṭa	voṭa	grade	24538	338-2	SCH-grade-12427_cases.xml	0
vosa	Vosa	vosa	vosa	grade	24539	338-2	SCH-grade-12427_cases.xml	0
vyaktetarIkfta	vyaktetari1kr2ta	vyaktetarīkṛta	vyaktetarīkṛta	grade	24544	338-2	SCH-grade-12427_cases.xml	0
vyagriman	vyagriman	vyagriman	vyagriman	grade	24545	338-2	SCH-grade-12427_cases.xml	0
vyajanaputrikA	vyajanaputrika1	vyajanaputrikā	vyajanaputrikā	grade	24546	338-2	SCH-grade-12427_cases.xml	0
vyajanAyamAna	vyajana1yama1na	vyajanāyamāna	vyajanāyamāna	grade	24547	338-2	SCH-grade-12427_cases.xml	0
vyatikrAntavant	vyatikra1ntavant	vyatikrāntavant	vyatikrāntavant	grade	24551	338-2	SCH-grade-12427_cases.xml	0
vyaticalana	vyaticalana	vyaticalana	vyaticalana	grade	24552	338-2	SCH-grade-12427_cases.xml	0
vyatipativratA	vyatipativrata1	vyatipativratā	vyatipativratā	grade	24553	338-3	SCH-grade-12427_cases.xml	0
vyatilaNGana	vyatilan3ghana	vyatilaṅghana	vyatilanghana	grade	24554	338-3	SCH-grade-12427_cases.xml	0
vyatyasana	vyatyasana	vyatyasana	vyatyasana	grade	24556	338-3	SCH-grade-12427_cases.xml	0
vyatyAsana	vyatya1sana	vyatyāsana	vyatyāsana	grade	24557	338-3	SCH-grade-12427_cases.xml	0
vyaTAmant	vyatha1mant	vyathāmant	vyathāmant	grade	24560	338-3	SCH-grade-12427_cases.xml	0
vyapohana	vyapohana	vyapohana	vyapohana	grade	24567	338-3	SCH-grade-12427_cases.xml	0
vyayagrAhin	vyayagra1hin	vyayagrāhin	vyayagrāhin	grade	24571	338-3	SCH-grade-12427_cases.xml	0
vyasanAkara	Vyasana1kara	vyasanākara	vyasanākara	grade	24590	339-1	SCH-grade-12427_cases.xml	0
vyAGraGAtinI	vya1ghragha1tini1	vyāghraghātinī	vyāghraghātinī	grade	24601	339-1	SCH-grade-12427_cases.xml	0
vyAGraturA	vya1ghratura1	vyāghraturā	vyāghraturā	grade	24602	339-1	SCH-grade-12427_cases.xml	0
vyAGrapallI	vya1ghrapalli1	vyāghrapallī	vyāghrapallī	grade	24604	339-2	SCH-grade-12427_cases.xml	0
vyAGrapallIya	Vya1ghrapalli1(ya)	vyāghrapallīya	vyāghrapallīya	grade	24605	339-2	SCH-grade-12427_cases.xml	0
vyAGramAriRI	vya1ghrama1rin2i1	vyāghramāriṇī	vyāghramārinī	grade	24606	339-2	SCH-grade-12427_cases.xml	0
vyAGramArI	vya1ghrama1ri1	vyāghramārī	vyāghramārī	grade	24607	339-2	SCH-grade-12427_cases.xml	0
vyAGrahantrI	vya1ghrahantri1	vyāghrahantrī	vyāghrahantrī	grade	24609	339-2	SCH-grade-12427_cases.xml	0
vyAGrAvaskanDana	vya1ghra1vaskandhana	vyāghrāvaskandhana	vyāghrāvaskandhana	grade	24610	339-2	SCH-grade-12427_cases.xml	0
vyAjajYa	vya1jajn5a	vyājajña	vyājajna	grade	24611	339-2	SCH-grade-12427_cases.xml	0
vyAjfmBa	vya1jr2mbha	vyājṛmbha	vyājṛmbha	grade	24613	339-2	SCH-grade-12427_cases.xml	0
vyAditsA	vya1ditsa1	vyāditsā	vyāditsā	grade	24615	339-2	SCH-grade-12427_cases.xml	0
vyAnataka	vya1nataka	vyānataka	vyānataka	grade	24620	339-2	SCH-grade-12427_cases.xml	0
vyApa	vya1pa	vyāpa	vyāpa	grade	24621	339-2	SCH-grade-12427_cases.xml	0
vyApahAsI	vya1paha1si1	vyāpahāsī	vyāpahāsī	grade	24623	339-2	SCH-grade-12427_cases.xml	0
vyApft	vya1pr2t	vyāpṛt	vyāpṛt	grade	24627	339-2	SCH-grade-12427_cases.xml	0
vyApftatA	vya1pr2tata1	vyāpṛtatā	vyāpṛtatā	grade	24628	339-2	SCH-grade-12427_cases.xml	0
vyAyataka	vya1yataka	vyāyataka	vyāyataka	grade	24634	339-3	SCH-grade-12427_cases.xml	0
vyAlikA	Vya1lika1	vyālikā	vyālikā	grade	24637	339-3	SCH-grade-12427_cases.xml	0
vyAvarRana	vya1varn2ana	vyāvarṇana	vyāvarnana	grade	24639	339-3	SCH-grade-12427_cases.xml	0
vyAvalgana	vya1valgana	vyāvalgana	vyāvalgana	grade	24640	339-3	SCH-grade-12427_cases.xml	0
vyASAkula	vya1s4a1kula	vyāśākula	vyāśākula	grade	24642	339-3	SCH-grade-12427_cases.xml	0
vyASrayatva	vya1s4rayatva	vyāśrayatva	vyāśrayatva	grade	24643	339-3	SCH-grade-12427_cases.xml	0
vyAzidDA	vya1s2iddha1	vyāṣiddhā	vyāṣiddhā	grade	24644	339-3	SCH-grade-12427_cases.xml	0
vyAstAra	vya1sta1ra	vyāstāra	vyāstāra	grade	24647	339-3	SCH-grade-12427_cases.xml	0
vyUQatva	vyu1d2hatva	vyūḍhatva	vyūḍhatva	grade	24656	339-3	SCH-grade-12427_cases.xml	0
vyeya	vyeya	vyeya	vyeya	grade	24657	339-3	SCH-grade-12427_cases.xml	0
vyomapada	vyomapada	vyomapada	vyomapada	grade	24659	340-1	SCH-grade-12427_cases.xml	0
vyomApagA	vyoma1paga1	vyomāpagā	vyomāpagā	grade	24661	340-1	SCH-grade-12427_cases.xml	0
vrajavAsin	vrajava1sin	vrajavāsin	vrajavāsin	grade	24664	340-2	SCH-grade-12427_cases.xml	0
vratabanDa	vratabandha	vratabandha	vratabandha	grade	24668	340-2	SCH-grade-12427_cases.xml	0
vratApa	vrata1pa	vratāpa	vratāpa	grade	24670	340-2	SCH-grade-12427_cases.xml	0
vrIlA	vri1la1	vrīlā	vrīlā	grade	24675	340-3	SCH-grade-12427_cases.xml	0
Sa	s4a	śa	śa	grade	24681	340-3	SCH-grade-12427_cases.xml	0
SaMyeya	s4am2yeya	śaṃyeya	śanyeya	grade	24682	340-3	SCH-grade-12427_cases.xml	0
Sakawa	S4akat2a	śakaṭa	śakaṭa	grade	24686	340-3	SCH-grade-12427_cases.xml	0
SakaqAla	S4akad2a1la	śakaḍāla	śakaḍāla	grade	24688	340-3	SCH-grade-12427_cases.xml	0
Sakuna	s4akuna	śakuna	śakuna	grade	24694	340-3	SCH-grade-12427_cases.xml	0
SakunAgAra	s4akuna1ga1ra	śakunāgāra	śakunāgāra	grade	24695	340-3	SCH-grade-12427_cases.xml	0
SakunAvAsa	s4akuna1va1sa	śakunāvāsa	śakunāvāsa	grade	24696	340-3	SCH-grade-12427_cases.xml	0
SakunteSvara	s4akuntes4vara	śakunteśvara	śakunteśvara	grade	24698	340-2	SCH-grade-12427_cases.xml	0
Sakuli	s4akuli	śakuli	śakuli	grade	24700	340-2	SCH-grade-12427_cases.xml	0
Sakowa	s4akot2a	śakoṭa	śakoṭa	grade	24702	340-2	SCH-grade-12427_cases.xml	0
Sakti	s4akti	śakti	śakti	grade	24703	340-2	SCH-grade-12427_cases.xml	0
SaktikArtikeya	S4aktika1rtikeya	śaktikārtikeya	śaktikārtikeya	grade	24704	340-2	SCH-grade-12427_cases.xml	0
Saktitattva	s4aktitattva	śaktitattva	śaktitattva	grade	24705	340-2	SCH-grade-12427_cases.xml	0
Saktitva	s4aktitva	śaktitva	śaktitva	grade	24706	340-2	SCH-grade-12427_cases.xml	0
SaktipAta	s4aktipa1ta	śaktipāta	śaktipāta	grade	24707	340-2	SCH-grade-12427_cases.xml	0
SaktibanDa	s4aktibandha	śaktibandha	śaktibandha	grade	24708	340-2	SCH-grade-12427_cases.xml	0
Sakra	s4akra	śakra	śakra	grade	24709	340-2	SCH-grade-12427_cases.xml	0
SakratanUja	S4akratanu1ja	śakratanūja	śakratanūja	grade	24711	340-3	SCH-grade-12427_cases.xml	0
SakraBU	S4akrabhu1	śakrabhū	śakrabhū	grade	24713	340-3	SCH-grade-12427_cases.xml	0
SakrArcA	s4akra1rca1	śakrārcā	śakrārcā	grade	24716	340-3	SCH-grade-12427_cases.xml	0
SaNk	s4an3k	śaṅk	śank	grade	24718	340-3	SCH-grade-12427_cases.xml	0
SaNkana	s4an3kana	śaṅkana	śankana	grade	24719	340-3	SCH-grade-12427_cases.xml	0
SaMkara	S4am2kara	śaṃkara	śankara	grade	24720	340-3	SCH-grade-12427_cases.xml	0
SaNkABaNga	s4an3ka1bhan3ga	śaṅkābhaṅga	śankābhanga	grade	24723	340-3	SCH-grade-12427_cases.xml	0
SaNkAvaha	s4an3ka1vaha	śaṅkāvaha	śankāvaha	grade	24724	340-3	SCH-grade-12427_cases.xml	0
SaNkin	s4an3kin	śaṅkin	śankin	grade	24725	341-1	SCH-grade-12427_cases.xml	0
SaNkuSArdUla	S4an3kus4a1rdu1la	śaṅkuśārdūla	śankuśārdūla	grade	24727	341-1	SCH-grade-12427_cases.xml	0
SaNKagalA	s4an3khagala1	śaṅkhagalā	śankhagalā	grade	24729	341-1	SCH-grade-12427_cases.xml	0
SaNKanaka	S4an3khanaka	śaṅkhanaka	śankhanaka	grade	24730	341-1	SCH-grade-12427_cases.xml	0
SaNKabanDa	s4an3khabandha	śaṅkhabandha	śankhabandha	grade	24732	341-1	SCH-grade-12427_cases.xml	0
SaNKamuktAgrAhin	s4an3khamukta1gra1hin	śaṅkhamuktāgrāhin	śankhamuktāgrāhin	grade	24733	341-1	SCH-grade-12427_cases.xml	0
SaNKANkuSa	S4an3kha1n3kus4a	śaṅkhāṅkuśa	śankhānkuśa	grade	24737	341-1	SCH-grade-12427_cases.xml	0
SacISa	S4aci1s4a	śacīśa	śacīśa	grade	24739	341-1	SCH-grade-12427_cases.xml	0
SaWapratiSaWanyAya	s4at2hapratis4at2hanya1ya	śaṭhapratiśaṭhanyāya	śaṭhapratiśaṭhanyāya	grade	24742	341-1	SCH-grade-12427_cases.xml	0
SaRqa	s4an2d2a	śaṇḍa	śanḍa	grade	24744	341-1	SCH-grade-12427_cases.xml	0
SatakratucApa	s4atakratuca1pa	śatakratucāpa	śatakratucāpa	grade	24747	341-1	SCH-grade-12427_cases.xml	0
Satakratuvikrama	S4atakratuvikrama	śatakratuvikrama	śatakratuvikrama	grade	24748	341-1	SCH-grade-12427_cases.xml	0
SataKaRqakaraRa	s4atakhan2d2akaran2a	śatakhaṇḍakaraṇa	śatakhanḍakarana	grade	24749	341-2	SCH-grade-12427_cases.xml	0
SataKaRqatva	s4atakhan2d2atva	śatakhaṇḍatva	śatakhanḍatva	grade	24750	341-2	SCH-grade-12427_cases.xml	0
SataKaRqIkaraRa	s4atakhan2d2i1karan2a	śatakhaṇḍīkaraṇa	śatakhanḍīkarana	grade	24751	341-2	SCH-grade-12427_cases.xml	0
SataKaRqIkf	s4atakhan2d2i1kr2	śatakhaṇḍīkṛ	śatakhanḍīkṛ	grade	24752	341-2	SCH-grade-12427_cases.xml	0
SataKaRqIBavat	s4atakhan2d2i1bhavat	śatakhaṇḍībhavat	śatakhanḍībhavat	grade	24753	341-2	SCH-grade-12427_cases.xml	0
SataguRIkfta	s4atagun2i1kr2ta	śataguṇīkṛta	śatagunīkṛta	grade	24754	341-2	SCH-grade-12427_cases.xml	0
SatadunduBi	S4atadundubhi	śatadundubhi	śatadundubhi	grade	24757	341-2	SCH-grade-12427_cases.xml	0
SataparyA	[°s4ataparya1	śataparyā	śataparyā	grade	24761	341-2	SCH-grade-12427_cases.xml	0
SatamaKAnuja	S4atamakha1nuja	śatamakhānuja	śatamakhānuja	grade	24766	341-2	SCH-grade-12427_cases.xml	0
SatamaKIBAva	S4atamakhi1bha1va	śatamakhībhāva	śatamakhībhāva	grade	24767	341-2	SCH-grade-12427_cases.xml	0
SatamanyukAzWA	S4atamanyuka1s2t2ha1	śatamanyukāṣṭhā	śatamanyukāṣṭhā	grade	24768	341-2	SCH-grade-12427_cases.xml	0
SatamanyutA	s4atamanyuta1	śatamanyutā	śatamanyutā	grade	24769	341-2	SCH-grade-12427_cases.xml	0
SatamanyudiSA	S4atamanyudis4a1	śatamanyudiśā	śatamanyudiśā	grade	24770	341-2	SCH-grade-12427_cases.xml	0
SataraSmi	s4ataras4mi	śataraśmi	śataraśmi	grade	24773	341-2	SCH-grade-12427_cases.xml	0
SataveDin	s4atavedhin	śatavedhin	śatavedhin	grade	24774	341-2	SCH-grade-12427_cases.xml	0
SataSAKatA	s4atas4a1khata1	śataśākhatā	śataśākhatā	grade	24777	341-3	SCH-grade-12427_cases.xml	0
SataSiKara	s4atas4ikhara	śataśikhara	śataśikhara	grade	24778	341-3	SCH-grade-12427_cases.xml	0
SatAMSada	s4ata1m2s4ada	śatāṃśada	śatānśada	grade	24779	341-3	SCH-grade-12427_cases.xml	0
SatANga	s4ata1n3ga	śatāṅga	śatānga	grade	24780	341-3	SCH-grade-12427_cases.xml	0
SatAnandapura	S4ata1nandapura	śatānandapura	śatānandapura	grade	24782	341-3	SCH-grade-12427_cases.xml	0
SatASri	s4ata1s4ri	śatāśri	śatāśri	grade	24784	341-3	SCH-grade-12427_cases.xml	0
Sada	s4ada	śada	śada	grade	24787	341-3	SCH-grade-12427_cases.xml	0
Sadin	s4adin	śadin	śadin	grade	24788	341-3	SCH-grade-12427_cases.xml	0
SanEScaraBrAtar	s4anais4carabhra1tar	śanaiścarabhrātar	śanaiścarabhrātar	grade	24789	341-3	SCH-grade-12427_cases.xml	0
SaMtanuja	S4am2tanuja	śaṃtanuja	śantanuja	grade	24790	341-3	SCH-grade-12427_cases.xml	0
SaMdadat	s4am2dadat	śaṃdadat	śandadat	grade	24791	341-3	SCH-grade-12427_cases.xml	0
SapaTa	s4apatha	śapatha	śapatha	grade	24793	341-3	SCH-grade-12427_cases.xml	0
SaParaDvaja	s4apharadhvaja	śapharadhvaja	śapharadhvaja	grade	24794	341-3	SCH-grade-12427_cases.xml	0
SaParuka	s4apharuka	śapharuka	śapharuka	grade	24795	341-3	SCH-grade-12427_cases.xml	0
SabdakartarI	s4abdakartari1	śabdakartarī	śabdakartarī	grade	24801	341-3	SCH-grade-12427_cases.xml	0
SabdagarjitA	s4abdagarjita1	śabdagarjitā	śabdagarjitā	grade	24802	341-3	SCH-grade-12427_cases.xml	0
SabdasPowana	s4abdasphot2ana	śabdasphoṭana	śabdasphoṭana	grade	24805	341-3	SCH-grade-12427_cases.xml	0
SabdAnubanDin	s4abda1nubandhin	śabdānubandhin	śabdānubandhin	grade	24806	341-3	SCH-grade-12427_cases.xml	0
SabdAla	s4abda1la	śabdāla	śabdāla	grade	24807	342-1	SCH-grade-12427_cases.xml	0
SabdEtihya	s4abdaitihya	śabdaitihya	śabdaitihya	grade	24808	342-1	SCH-grade-12427_cases.xml	0
Sama	s4ama	śama	śama	grade	24810	342-1	SCH-grade-12427_cases.xml	0
Samada	s4amada	śamada	śamada	grade	24811	342-1	SCH-grade-12427_cases.xml	0
SamPalI	s4amphali1	śamphalī	śamphalī	grade	24816	342-1	SCH-grade-12427_cases.xml	0
SaMPallI	s4am2phalli1	śaṃphallī	śamphallī	grade	24817	342-1	SCH-grade-12427_cases.xml	0
SambaraBid	S4ambarabhid	śambarabhid	śambarabhid	grade	24819	342-1	SCH-grade-12427_cases.xml	0
SambaravErin	S4ambaravairin	śambaravairin	śambaravairin	grade	24820	342-1	SCH-grade-12427_cases.xml	0
SambaraSAna	S4ambaras4a1na	śambaraśāna	śambaraśāna	grade	24821	342-1	SCH-grade-12427_cases.xml	0
SamBalI	s4ambhali1	śambhalī	śambhalī	grade	24824	342-1	SCH-grade-12427_cases.xml	0
SamBuSiKarin	S4ambhus4ikharin	śambhuśikharin	śambhuśikharin	grade	24826	342-1	SCH-grade-12427_cases.xml	0
SayanAgAra	s4ayana1ga1ra	śayanāgāra	śayanāgāra	grade	24828	342-1	SCH-grade-12427_cases.xml	0
SarakuralI	s4arakurali1	śarakuralī	śarakuralī	grade	24833	342-1	SCH-grade-12427_cases.xml	0
SaraRa	s4aran2a	śaraṇa	śarana	grade	24835	342-2	SCH-grade-12427_cases.xml	0
Sarada	s4arada	śarada	śarada	grade	24837	342-2	SCH-grade-12427_cases.xml	0
SaraPara	s4araphara	śaraphara	śaraphara	grade	24839	342-2	SCH-grade-12427_cases.xml	0
SarabanDa	s4arabandha	śarabandha	śarabandha	grade	24840	342-2	SCH-grade-12427_cases.xml	0
SaraBakrIqita	s4arabhakri1d2ita	śarabhakrīḍita	śarabhakrīḍita	grade	24841	342-2	SCH-grade-12427_cases.xml	0
SaraBapluta	s4arabhapluta	śarabhapluta	śarabhapluta	grade	24842	342-2	SCH-grade-12427_cases.xml	0
SaramAsuta	s4arama1suta	śaramāsuta	śaramāsuta	grade	24845	342-2	SCH-grade-12427_cases.xml	0
SaravyIkfta	s4aravyi1kr2ta	śaravyīkṛta	śaravyīkṛta	grade	24846	342-2	SCH-grade-12427_cases.xml	0
SarAsicApin	s4ara1sica1pin	śarāsicāpin	śarāsicāpin	grade	24850	342-2	SCH-grade-12427_cases.xml	0
SarIra	s4ari1ra	śarīra	śarīra	grade	24851	342-2	SCH-grade-12427_cases.xml	0
SarIrakaRwaka	s4ari1rakan2t2aka	śarīrakaṇṭaka	śarīrakanṭaka	grade	24852	342-2	SCH-grade-12427_cases.xml	0
SarIrakAzWa	s4ari1raka1s2t2ha	śarīrakāṣṭha	śarīrakāṣṭha	grade	24853	342-2	SCH-grade-12427_cases.xml	0
SarvarIkuwumba	s4arvari1kut2umba	śarvarīkuṭumba	śarvarīkuṭumba	grade	24860	342-3	SCH-grade-12427_cases.xml	0
SarvEzin	s4arvais2in	śarvaiṣin	śarvaiṣin	grade	24861	342-3	SCH-grade-12427_cases.xml	0
Sala	s4ala	śala	śala	grade	24863	342-3	SCH-grade-12427_cases.xml	0
Salalin	s4alalin	śalalin	śalalin	grade	24866	342-3	SCH-grade-12427_cases.xml	0
salAkAnyAsa	sala1ka1nya1sa	salākānyāsa	salākānyāsa	grade	24868	342-3	SCH-grade-12427_cases.xml	0
SalAkApratigrAhaka	s4ala1ka1pratigra1haka	śalākāpratigrāhaka	śalākāpratigrāhaka	grade	24869	342-3	SCH-grade-12427_cases.xml	0
Salka	s4alka	śalka	śalka	grade	24872	342-3	SCH-grade-12427_cases.xml	0
Salya	s4alya	śalya	śalya	grade	24874	342-3	SCH-grade-12427_cases.xml	0
SalyabAla	s4alyaba1la	śalyabāla	śalyabāla	grade	24875	342-3	SCH-grade-12427_cases.xml	0
SalyasaNga	s4alyasan3ga	śalyasaṅga	śalyasanga	grade	24877	342-3	SCH-grade-12427_cases.xml	0
SalyIBavati	s4alyi1bhavati	śalyībhavati	śalyībhavati	grade	24879	342-3	SCH-grade-12427_cases.xml	0
SavadvAra	s4avadva1ra	śavadvāra	śavadvāra	grade	24880	343-1	SCH-grade-12427_cases.xml	0
SavaSIla	s4avas4i1la	śavaśīla	śavaśīla	grade	24881	343-1	SCH-grade-12427_cases.xml	0
SaSakapluta	s4as4akapluta	śaśakapluta	śaśakapluta	grade	24883	343-1	SCH-grade-12427_cases.xml	0
SaSakarRa	s4as4akarn2a	śaśakarṇa	śaśakarna	grade	24884	343-1	SCH-grade-12427_cases.xml	0
SaSadaMSa	s4as4adam2s4a	śaśadaṃśa	śaśadanśa	grade	24885	343-1	SCH-grade-12427_cases.xml	0
SaSaDarakalAmOli	s4as4adharakala1mauli	śaśadharakalāmauli	śaśadharakalāmauli	grade	24886	343-1	SCH-grade-12427_cases.xml	0
SaSaDaramaRi	s4as4adharaman2i	śaśadharamaṇi	śaśadharamani	grade	24887	343-1	SCH-grade-12427_cases.xml	0
SaSaDaramOli	s4as4adharamauli	śaśadharamauli	śaśadharamauli	grade	24888	343-1	SCH-grade-12427_cases.xml	0
SaSapluta	s4as4apluta	śaśapluta	śaśapluta	grade	24889	343-1	SCH-grade-12427_cases.xml	0
SaSaBfnmaRi	s4as4abhr2nman2i	śaśabhṛnmaṇi	śaśabhṛnmani	grade	24891	343-1	SCH-grade-12427_cases.xml	0
SaSalakzmaBft	s4as4alaks2mabhr2t	śaśalakṣmabhṛt	śaśalakṣmabhṛt	grade	24893	343-1	SCH-grade-12427_cases.xml	0
SaSalakzmamOli	s4as4alaks2mamauli	śaśalakṣmamauli	śaśalakṣmamauli	grade	24894	343-1	SCH-grade-12427_cases.xml	0
SaSaSASin	s4as4as4a1s4in	śaśaśāśin	śaśaśāśin	grade	24895	343-1	SCH-grade-12427_cases.xml	0
SaSANkakalAvacUla	s4as4a1n3kakala1vacu1la	śaśāṅkakalāvacūla	śaśānkakalāvacūla	grade	24896	343-1	SCH-grade-12427_cases.xml	0
SaSANkakalAvataMsa	s4as4a1n3kakala1vatam2sa	śaśāṅkakalāvataṃsa	śaśānkakalāvatansa	grade	24897	343-1	SCH-grade-12427_cases.xml	0
SaSANkakAnta	s4as4a1n3kaka1nta	śaśāṅkakānta	śaśānkakānta	grade	24898	343-1	SCH-grade-12427_cases.xml	0
SaSANkamOli	s4as4a1n3kamauli	śaśāṅkamauli	śaśānkamauli	grade	24899	343-1	SCH-grade-12427_cases.xml	0
SaSANkaSakalABaraRa	s4as4a1n3kas4akala1bharan2a	śaśāṅkaśakalābharaṇa	śaśānkaśakalābharana	grade	24900	343-1	SCH-grade-12427_cases.xml	0
SaSikalANkita	s4as4ikala1n3kita	śaśikalāṅkita	śaśikalānkita	grade	24902	343-1	SCH-grade-12427_cases.xml	0
SaSikalABaraRa	s4as4ikala1bharan2a	śaśikalābharaṇa	śaśikalābharana	grade	24903	343-1	SCH-grade-12427_cases.xml	0
SaSikalASiKa	s4as4ikala1s4ikha	śaśikalāśikha	śaśikalāśikha	grade	24904	343-1	SCH-grade-12427_cases.xml	0
SaSikeSa	s4as4ikes4a	śaśikeśa	śaśikeśa	grade	24905	343-1	SCH-grade-12427_cases.xml	0
SaSiKaRqamOli	s4as4ikhan2d2amauli	śaśikhaṇḍamauli	śaśikhanḍamauli	grade	24906	343-1	SCH-grade-12427_cases.xml	0
SaSidaMSa	s4as4idam2s4a	śaśidaṃśa	śaśidanśa	grade	24907	343-1	SCH-grade-12427_cases.xml	0
SaSiDara	s4as4idhara	śaśidhara	śaśidhara	grade	24908	343-1	SCH-grade-12427_cases.xml	0
SaSimukuwa	s4as4imukut2a	śaśimukuṭa	śaśimukuṭa	grade	24910	343-1	SCH-grade-12427_cases.xml	0
SaSiruc	s4as4iruc	śaśiruc	śaśiruc	grade	24911	343-2	SCH-grade-12427_cases.xml	0
SaSileKA	s4as4ilekha1	śaśilekhā	śaśilekhā	grade	24912	343-2	SCH-grade-12427_cases.xml	0
SaSiSiras	s4as4is4iras	śaśiśiras	śaśiśiras	grade	24913	343-2	SCH-grade-12427_cases.xml	0
SaSIra	s4as4i1ra	śaśīra	śaśīra	grade	24914	343-2	SCH-grade-12427_cases.xml	0
SazkulIkarRa	s4as2kuli1karn2a	śaṣkulīkarṇa	śaṣkulīkarna	grade	24915	343-2	SCH-grade-12427_cases.xml	0
SastragrAhin	s4astragra1hin	śastragrāhin	śastragrāhin	grade	24918	343-2	SCH-grade-12427_cases.xml	0
SastraSiKin	s4astras4ikhin	śastraśikhin	śastraśikhin	grade	24919	343-2	SCH-grade-12427_cases.xml	0
Sastrasajja	s4astrasajja	śastrasajja	śastrasajja	grade	24920	343-2	SCH-grade-12427_cases.xml	0
Sastrahasta	s4astrahasta	śastrahasta	śastrahasta	grade	24921	343-2	SCH-grade-12427_cases.xml	0
SastrAjIva	s4astra1ji1va	śastrājīva	śastrājīva	grade	24922	343-2	SCH-grade-12427_cases.xml	0
Sastrita	s4astrita	śastrita	śastrita	grade	24923	343-2	SCH-grade-12427_cases.xml	0
