01.0001   2 BU sattAyAm
10.0195 561 pawa puwa luwa tuji miji piji luji Baji laGi trasi pisi kusi daSi kuSi Gawa Gawi bfhi barha valha gupa DUpa vicCa cIva puTa lokf locf Rada kupa tarka vftu vfDu BAzArTAH
10.0196 562 ruwa laji aji dasi BfSi ruSi rusi SIka nawa puwi juci raGi ahi rahi mahi
10.0197 563 pUrI ApyAyane
10.0198 563 ruja hiMsAyAm
10.0199 563 zvada AsvAdane
10.0200 563 A DfzAdvA
10.0201 563 yuja pfca saMyamane
10.0202 563 arca pUjAyAm
10.0203 563 zaha marzaRe
10.0204 563 Ira kzepe
10.0205 563 lI dravIkaraRe
10.0206 563 vfjI varjane
10.0207 564 vfY AvaraRe
10.0208 564 jF vayohAnO
10.0209 564 rica viyojanasamparcanayoH
10.0210 564 Siza asarvopayoge
10.0211 564 tapa dAhe
10.0212 564 tfpa tfptO
10.0213 564 CfdI sandIpane
10.0214 564 dfBI Baye
10.0215 564 dfBa sandarBe
10.0216 565 SraTa mokzaRe
10.0217 565 mI gatO
10.0218 565 granTa banDane
10.0219 565 SIka marzaRe
10.0220 565 cIka ca
10.0221 565 arda hiMsAyAm
10.0222 565 hisi hiMsAyAm
10.0223 565 ANaH zadaH padyarTe
10.0224 565 SunDa SOcakarmaRi
10.0225 565 Cada apavAraRe
10.0226 565 juza paritarkaRe
10.0227 565 DUY kampane
10.0228 566 prIY tarpaRe
10.0229 566 SranTa granTa sandarBe
10.0230 566 Apx lamBane
10.0231 566 tanu SradDopakaraRayoH
10.0232 566 vada sandeSavacane
10.0233 566 vaca pariBAzaRe
10.0234 566 mAna pUjAyAm
10.0235 566 BU prAptO AtmanepadI
10.0236 567 garha nindane
10.0237 567 mArga anvezaRe
10.0238 567 kaWi Soke
10.0239 567 mfjU SOcAlaMkaraRayoH
10.0240 567 mfza titikzAyAm
10.0241 567 Dfza prasahane
10.0242 567 kaTa vAkyaprabanDe
10.0243 567 etadAdayo'dantAH
10.0244 567 vara IpsAyAm
10.0245 568 gaRa saMKyAne
10.0246 568 SaWa SvaWa samyagavaBAzaRe
10.0247 568 pawa vawa granTe
10.0248 568 raha tyAge
10.0249 568 stanagadI devaSabde
10.0250 568 pata gatO vA
10.0251 569 paza anupasargAt
10.0252 569 svara Akzepe
10.0253 569 raca pratiyatne
10.0254 569 kala gatO saMKyAne ca
10.0255 569 caha parikalkane
10.0256 569 maha pUjAyAm
10.0257 569 sAra kfpa SraTa dOrbalye
10.0258 569 spfha IpsAyAm
10.0259 569 BAma kroDe
10.0260 569 sUca pESunye
10.0261 569 Kewa BakzaRe
10.0262 569 kzowa kzepe
10.0263 569 goma upalepane
10.0264 570 kumAra krIqAyAm
10.0265 570 SIla upaDAraRe
10.0266 570 sAma sAntvaprayoge
10.0267 570 vela kAlopadeSe
10.0268 570 palpUla lavanapavanayoH
10.0269 570 vAta suKasevanayoH
10.0270 570 gaveza mArgaRe
10.0271 570 vAsa upasevAyAm
10.0272 570 nivAsa AcCAdane
10.0273 570 BAja pfTakkarmaRi
10.0274 570 saBAja prItidarSanayoH
10.0275 570 Una parihARe
10.0276 570 Dvana Sabde
10.0277 570 kUwa paritApe
10.0278 571 saNketa grAma kuRa guRa cAmantraRe
10.0279 571 stena cOrye
10.0280 571 A garvAdAtmanepadinaH
10.0281 572 pada gatO
10.0282 571 gfha grahaRe
10.0283 571 mfga anvezaRe
10.0284 571 kuha vismApane
10.0285 571 SUra vIra vikrAntO
10.0286 571 sTUla paribfMhaRe
10.0287 571 arTa upayAcYAyAm
10.0288 571 satra santAnakriyAyAm
10.0289 571 garva mAne
10.0290 571 sUtra vezwane
10.0291 571 mUtra prasravaRe
10.0292 572 rUkza pAruzye
10.0293 572 pAra tIra karmasamAptO
10.0294 572 puwa saMsarge
10.0295 572 katra SETilye
10.0296 572 prAtipadikAdDAtvarTe bahulamizWavacca
10.0297 572 tatkaroti . tadAcazwe
10.0298 572 tenAtikrAmati
10.0299 573 DAturUpaYca
10.0300 573 kartfkaraRAdDAtvarTe
10.0301 573 bazka darSane
10.0302 573 citra citrakaraRe
10.0303 573 kadAciddarSane
10.0304 573 aMsa samAGAte
10.0305 573 vawa viBAjane
10.0306 573 laja prakASe
10.0307 573 miSra samparke
10.0308 573 saMgrAma yudDe
10.0309 574 stoma SlAGAyAm
10.0310 574 Cidra karRaBedane
10.0311 574 anDa dfzwyupaGAte
10.0312 574 daRqa daRqanipAtane
10.0313 574 aNka pade lakzaRe ca
10.0314 574 aNga ca
10.0315 574 suKa duHKa tatkriyAyAm
10.0316 574 rasa AsvAdanasnehanayoH
10.0317 574 vyaya vittasamutsarge
10.0318 575 rUpa rUpakriyAyAm
10.0319 575 Ceda dvEDIkaraRe
10.0320 575 lABa preraRe
10.0321 575 vraRa gAtravicUrRane
10.0322 575 varRa varRakriyAvistAraguRavacanezu
10.0323 574 bahulametannidarSanam
10.0324 575 parRa haritaBAve
10.0325 575 vizka darSane
10.0326 575 kzapa preraRe
10.0327 575 vasa nivAse
10.0328 575 tutTa AvaraRe
10.0329 575 RiNaNgAnnirasane
10.0330 575 SvetASvASvataragAloqitAhvarakARAmaSvataretakalopaSca
10.0331 576 pucCAdizu DAtvarTa ityeva sidDam
